"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",478.5,0.3,0.9,4,0,417.2,8.6,99.9,79.9,2.8,5.3,3.3,3.8,2.9,5.8,3.1,0.8,2.6,2.9,1.5,1,8.2,69.7,6.1,15.5,159.8,14.5,0.6,0.5,3.7,0.3,3.2,0.6,0.4,0.8,1.2,1.3,7.3,3.9,3,1.9,7.1,1.1,5.3,0,516.4,1.1,23.2,44.3,-2,3.3,12.1,281.7,-270.4
"TTL_A03",0.1,0.1,0.8,0.8,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0.2,0.2,0.4,-5.1
"TTL_B05_06",4.2,0,3.1,5,0,5.7,1.4,1.2,11.7,247.4,12.8,0.3,0.4,9.2,104,1.5,0.7,0.4,2.6,0.2,0.3,0.7,143.7,0.9,6.3,12.9,3.5,0,0,1.2,0.1,1.4,0.1,0.2,0,0.4,3.4,1.5,1.2,1.8,3.2,2.5,0.2,1,0,65.4,0,0.3,4.4,-0.6,0.1,0.3,5.3,-513.8
"TTL_B07_08",3.3,0,2,20.8,0,4.7,0.6,0.4,6,14.4,9.5,0.6,0.9,27.2,256.3,0.9,0.4,0.7,1.3,0.6,0.1,0.8,5.9,1.2,58.5,7.7,1.5,0,0,1.2,0,0.4,0.1,0.1,0,0.4,0.9,1.2,0.4,0.4,0.2,0.6,0.1,0.5,0,10.2,0.1,0.4,5,-0.6,0.1,0.2,88.7,-280.4
"TTL_B09",0.4,0,0.1,2,0.1,0.1,0,0,0.3,5.3,0,0,0,0.4,0.8,0,0,0,0,0,0,0,1.4,0.1,0.4,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,-8.9
"TTL_C10T12",166,0.3,0.1,0.3,0,552.2,4.7,0.2,4.4,1.1,11.5,2.5,3.2,0.7,1.2,0.3,0.2,0.5,0.5,0.2,0.1,0.5,2.6,0.2,1.9,185.6,0.8,0.1,0,0.5,0.1,29.3,0.2,0.1,0.4,0.4,0.4,12.9,5.7,2.2,6.2,22.8,0.7,5.1,0,1538.8,0.1,0.8,2,0.1,12.3,31.3,178.8,-387.9
"TTL_C13T15",4.3,0,0.2,0.8,0,6,294,0.7,6.9,2,3.5,0.5,18.6,2.3,6,1.2,1.5,2.5,2.5,0.7,0.5,7.6,11,1.2,9.1,15,2.3,0.1,0,0.8,0.2,5,1.4,0.4,0.2,3.3,1.1,2.6,1.2,9.1,3.2,4.6,5.8,1,0,439.9,0,0.8,9.5,-2.6,7.6,21.4,257.6,-151.5
"TTL_C16",3.6,0,0.2,0.8,0,6,1.9,52.5,14.5,0.6,2,0.3,1.5,2.5,4.1,3.5,0.7,1.5,2,0.6,0.3,53.3,2.2,2.2,48.1,17.9,2,0.1,0,0.8,0.1,2.5,0.4,0.2,0.1,0.3,0.6,1.7,0.9,1.7,1.2,0.7,0.5,1.2,0,36.6,0.3,11.6,15.6,-1.6,0.6,3,161.3,-49
"TTL_C17_18",4.7,0,0.1,3.1,0,70.8,10.7,9.2,254,1,28.6,7.7,8.5,18.6,2.9,5,6.3,6.4,5.6,1.2,0.7,14,9,4.2,18.7,85.1,66.4,0.1,0.1,9.9,2.2,6,54.9,4.7,4.9,5.3,3.2,16.7,5.7,21.5,7.7,5.3,8.7,5.7,0,76.1,0.1,1.1,5.3,-0.5,1.5,4.9,356.5,-242.1
"TTL_C19",54.1,0,0.5,6.3,0,18.4,6.9,2.7,14.4,76.8,27.4,2.5,14.7,13.2,164.7,2.4,1.3,3.3,4.5,1.6,0.8,4.1,34.6,6.7,50,39.4,52.7,0.5,2.1,5.1,1.1,2.8,0.8,1.6,0.7,1.5,2.1,5.3,3,6.4,3.2,8.4,1.5,3.7,0,187.7,0.1,4,6.2,0.5,3.3,14.7,322.7,-70.3
