"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",241.7,0.2,0.6,0.5,0,269.1,4.9,64.9,11.8,0,4.3,5.3,22.7,3.6,6.5,7.6,1.9,6.3,4.1,8.2,0.6,8.2,11.3,5.6,28.7,64.3,11.4,0.1,2.1,2.6,1.5,28.3,2.8,3.8,2.2,4.8,4.5,18.5,6.8,7.5,12.4,10.7,7.5,5.2,0,823.1,6.9,9.5,77.9,16.9,7.3,20.8,465.1,-437.4
"TTL_A03",0.1,1.1,0,0,0,0.8,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.4,0,0.2,0.1,0.1,0,0.1,0.1,0,0.2,0.8,0.2,0,0,0.4,0,3.2,0.4,0,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,1.2,0.1,0,12.2,0.8,0.1,0.3,0.2,0.6,0.6,1.8,-12.7
"TTL_B05_06",0.5,0,0.6,3.9,0.1,4.5,1.2,1.7,19.6,0,12.2,4.5,4.5,14.1,35.1,7,0.5,0.9,2.8,9.2,0,0.3,144,4.4,2.7,16.8,6.1,0,0.2,2.3,0.2,2.4,0.1,0.2,0.4,0.6,1.4,3.3,0.9,2.4,5.7,5.2,1,1.9,0,6.2,0,0.1,2.6,2.9,0.2,0,3.1,-209.9
"TTL_B07_08",0.8,0,0.1,3.7,0.1,4.1,0.2,0.2,2,0,11.2,4.1,0.3,37.6,32.7,3.5,0.1,1.9,0.2,0.6,0,0.7,1.2,3.6,34.5,4.5,2.1,0,0,2,0.1,2.2,0.1,0.2,0,0.4,1.4,3.4,0.9,1.6,0.5,4.7,0.9,0.1,0,1.5,0,0,4.8,1.4,0,0,78.2,-79.8
"TTL_B09",0.1,0,0.3,0.6,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.6,1.7,0.2,0,0,0.1,0,0,0,1,0.1,2,0.2,0.2,0,0,0.1,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,-3.9
"TTL_C10T12",122.8,1.6,0.2,1.1,0,312.1,0.8,1.3,2.2,0,16.3,6.8,2.3,1.2,0.8,4,0.6,2.7,1.4,1.7,0.1,3.2,3,0.9,6.3,56.8,3.5,0.1,2.8,2,0.1,215.1,0.9,0.3,2.1,10.1,6.4,6.9,6.4,4.1,61.9,38.4,17.1,1.6,0,1772.4,0.1,0.5,1.2,27.8,23.7,37,362.6,-1031.6
"TTL_C13T15",1.3,0.1,0.3,0.4,0,2.4,261.9,2.6,3.2,0,7.8,6.6,52.8,2.6,1.4,3,0.4,5,1.7,51.1,0.2,6.3,1.4,3.8,4.6,16.3,1.9,0,0.3,2.7,1.2,5.4,0.9,0.6,0.5,0.9,3.2,15.7,3.3,4,4.2,19.8,7.4,1.1,0,634.8,0,8.1,15.4,15.4,11.2,18,299.9,-651.8
"TTL_C16",4.5,0,1.2,0.3,0,2.9,0.9,114,9.1,0,6.6,6.6,7.2,4.4,5,23.9,0.4,8,2.9,12.6,0.2,110.3,8.7,2.7,73.1,29,7.9,0.1,1.6,0.8,0.1,2.1,0.6,0.3,0.5,0.8,1.9,33.8,1.6,3,2.7,2.5,1.1,0.8,0,52.1,0.1,1.4,20.2,6.8,1.4,2.5,522.1,-284.3
"TTL_C17_18",4.8,0.1,0.1,0.9,0,54.7,3,4.9,395.9,0,7.8,149.7,16,17.1,2.8,6.8,2.3,34.5,4.7,16.3,0.4,12.2,3.6,8.9,5,93.2,4.6,0.1,0.9,6.6,1.3,19.1,21.2,5.3,6.8,19.7,2.4,61.9,10.3,9.9,13.7,9.5,11.2,3.8,0,171.2,0.1,1.4,5.4,15.9,3.5,8.5,611.1,-569.1
"TTL_C19",38.6,0.1,0.2,1.4,0.2,5.5,2,6.3,5,0,15.2,1.8,6.6,13.2,7.7,4.8,0.6,4.6,2.6,3.8,0.1,4.9,7.6,8.7,19.2,28.1,181.6,0.5,17.1,6.9,1.4,6.7,0.5,0.7,0.9,2,3.4,5.6,4,6.2,6,7.4,2.4,1.1,0,457.3,0,0.3,1.8,8.4,7.3,0,0,-918.2
