"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",761.6,20.1,0.2,0.9,0.1,3604.3,8.3,101.3,3,0.7,1.8,45.3,1.5,1,0.1,0.9,12.6,0.5,0.8,0.1,0.1,10.9,2.2,2.2,31.2,8.2,1.7,0.8,0.9,0.8,0.1,127,10.8,2.3,5.8,2.8,2.5,7.9,4.9,2.9,24,9.2,5,20.6,0,761.5,6.8,196.3,16.4,1,34.7,30.2,587.2,-781.4
"TTL_A03",0.2,12.5,0,0,0,172.8,0,0,0.3,0,0.1,0.8,0,0,0,0,1.1,0,0,0,0,0.5,0,0,0.4,0.2,0,0.4,0,0,0,7.4,0.8,0.1,0.4,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0,73.1,0.2,3.4,0.5,0.3,2,2,149,-16.1
"TTL_B05_06",4,1,1.4,6.5,1.5,4.7,0.6,0.1,1.8,521.7,2.2,14.2,0.6,6.3,18.7,0.6,5.5,0.1,1,0.3,0.1,163.9,70.3,0.3,21.1,2.1,2.4,0.1,0.6,0.8,0,0.7,2.1,0.9,1.3,0.3,1,0.9,0.6,1.3,0.4,8.7,0.6,0.3,0,40.3,0.3,0.1,18.8,0,1.1,0,0.6,-869.4
"TTL_B07_08",35.1,0.1,0.2,160.5,1.1,38.5,2.1,0.9,1.9,41.5,3.1,138.2,6,137.6,199.6,2.1,14.9,2.2,8.2,0.3,0.7,57,0.3,7.8,449.9,7,1.2,0.8,0.2,4.4,0.2,2.6,3.5,4.5,1.4,0.7,13.7,3.1,3.3,2.9,0.6,3.1,6.7,1.6,0,20.7,0,0.2,1.9,0,0.4,0.1,314.3,-261.4
"TTL_B09",2.2,3.7,3.3,23.5,4.5,1.8,0,0,1.3,73.4,7.2,3.5,0.5,7.5,0.4,0.3,0.5,0,0.2,0,0,0,10.1,0.6,78.8,0.8,1.9,0,0,1.4,0,0.2,0.3,0,0.3,0.2,3.8,0.9,0.3,0.5,0.1,0.7,0.4,0.1,0,0.3,0,0,0.3,0,0.2,0,58.6,-221
"TTL_C10T12",962.8,27.9,0,1.3,0.2,4343,15.1,2.2,14.4,7.9,11.5,346.6,41.6,3.4,0.6,2.4,91.9,1.4,5.9,0.6,0.2,9.2,9.8,12.6,35.1,143.8,13.7,2.3,6.7,15.5,1.5,2450.2,25.9,20.7,36.1,29.4,2.5,182.5,44.5,32.1,4.1,69.8,90,39,0,6038.1,17.8,33.3,197.9,6,124.8,100.3,7848.9,-2558
"TTL_C13T15",3.8,2.2,0,0.2,0.1,7.3,183.5,2,12.9,0.5,2.4,19,4.8,4.1,0.3,1.4,35.2,0.9,3,0.8,0.2,44.5,0.4,1.8,51.6,34.1,1.2,0.1,0.6,0.5,0.5,9.1,14.3,5.1,8.8,1.8,7.2,25.1,5.3,2.5,0.7,18.1,7.4,9.1,0,989.5,0,0.4,47.3,-7.7,49.5,13.1,265.6,-812.2
"TTL_C16",1.6,0.1,0,0.1,0.1,60.3,2.5,325.6,8.4,0.5,0.7,7.6,13.1,3.8,0.3,4.5,26.5,2,6.2,1.8,0.1,319.6,0.7,0.8,516.8,8.5,0.8,0.1,0.1,0.9,0.2,8.3,13.7,11.7,4.6,2.6,45.2,17.1,3.6,1.2,9.9,8.2,5.2,8.4,0,78.3,0,0.3,19.7,-2.2,6.6,3.5,314.3,-495.7
"TTL_C17_18",10.9,0.2,0,2.3,0.1,264.3,9.3,13.6,441.1,1.4,6.9,140,15.5,10.7,1,5.6,213.9,8.4,5.5,1.7,0.2,73.9,13.7,16.3,123.7,110.5,8.3,0.4,1,11.3,2.7,22.5,745.1,24,33.7,64.8,39.7,330.2,11.5,28.2,86.1,52.7,28.9,23.4,0,595.7,0,3.3,37.7,1.8,16.7,8.6,943.6,-934.1
"TTL_C19",107.4,17.8,0.4,28,2.9,130,8,6.7,6.8,375.2,2,40.7,21.2,32.2,49.4,3.8,46.6,5.3,6.3,1,0.2,60.7,294.8,11.3,239.4,192.7,233.6,7,73.7,43.3,1.8,73.3,14.1,75.5,13.1,20.4,19.1,44.9,17.3,44,19.9,66,17.3,14.2,0,1219.3,1,0.4,9.4,-2.5,46,24.7,398,-561.7
"TTL_C20",33.7,0.1,0,1.4,0.2,19.2,3.6,8.1,22.9,2.6,23.5,286.6,47.2,9.3,1.5,5.7,195.5,3.9,9.8,2.2,0.2,19.8,1.3,3.9,41.9,10.4,1.8,0.1,0.7,0.8,0.2,3.5,29.5,5.4,12.7,1.9,1.6,17.8,4.1,2.4,1.1,31.5,5,7.7,0,93.1,0,5.1,77.1,-15.5,16.7,0.4,1922.5,-526.3
"TTL_C21",117.7,0.3,0.2,11.4,0.3,124.4,29.6,8.4,33.7,9.9,115,1966.4,70.3,9.5,13,6.8,204.2,3.9,12.3,3.3,0.6,129.6,2.5,29.9,107.8,17.7,2.5,0.1,0.9,1,0.3,14.3,65.4,5.8,14.4,5,8.7,116.1,5.7,17.4,13.5,599.2,17.1,12.7,0,896,0.1,771.9,1192.3,-160.2,12,12.9,20312.7,-1591
