"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1636.6,97.4,3.2,3.6,0.9,10706.2,614.1,769.1,233.4,21.8,140.2,36.9,953.9,2.2,0.1,1.6,2.7,0.5,0.9,0.1,3.7,204,0.5,43.8,1417.1,22.7,1.1,9.9,14.1,0.2,0.1,586,152.9,0.5,2,0.2,2,8,43,2.3,7.5,532.8,34.7,90.4,0,15254.6,124.7,0.2,112.5,3586.7,18.4,60.4,1484.1,-2349.2
"TTL_A03",0.4,59.9,0,0,0,631.3,0.2,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,3,0,3.9,0.3,0.5,0,1.3,0,0,0,87.3,0,0,1.6,0,0.1,1.7,8.9,3,5.3,36.8,0.1,3.3,0,2840.2,0,0.1,0.4,319.7,1.3,4.2,176.2,-16.8
"TTL_B05_06",0.5,0.3,1724.9,17.7,24.1,2.4,8.8,1.9,5.2,2654.5,309,0.1,23.3,651.7,69.7,156.5,0.5,7.4,14.8,1.7,0.4,1.1,3032.5,0.1,9.2,9.1,7,0.8,1.2,1.2,1.3,0.6,0.2,0.3,0.3,0.1,3,9.8,2.5,0.6,0.1,0.1,0.1,0.1,0,6.6,0.2,0,114.9,2926.9,0.6,0,13425.8,-2338.3
"TTL_B07_08",0.4,0.1,0.4,393.6,42.7,5.1,0.7,1.5,4.3,0.8,456.1,0.3,11.2,231.4,1489,25.1,1.9,1.9,0.3,0.9,0.5,2,0.1,1.1,2903.2,1.7,0,0,0,0,0,0,0.2,0.1,0.2,0,0.2,0.7,0.2,0.6,12.4,0.1,0,0.1,0,2.4,0,0,1.4,859.1,0.6,0,2537.1,-320.2
"TTL_B09",0,0,631.7,137.7,36.1,0.1,0.1,0,0,3.1,10.6,0,1.5,5.9,25.6,5.9,0.9,3.6,0,0,0.1,4.5,0.1,0,1.9,0.5,0,0,0,0,0,0,0,0,0.1,0,0.2,58.2,0.3,0,0,0,0,0,0,0.6,0,0,1373.2,0.2,0.2,0,20.4,-89.6
"TTL_C10T12",1024.7,96.2,20.3,13,0.7,2483,74,3.1,8.8,13.2,72.4,10.9,2.4,0.6,2.3,3.2,4.5,2.2,0.7,0.3,0.8,3.4,2.5,72.4,17.3,41.5,2.1,73,6.9,1.6,3.2,919.8,9.2,6.1,6.4,0.9,307.3,20.7,63.1,36.1,22.6,411.8,300.6,46.1,0,27566.7,250.2,400.7,8.5,2763,75.2,290.4,3019.2,-3029.1
"TTL_C13T15",7.7,2.3,15.7,0.7,2.1,8.2,2760.5,1.2,9,0.6,6.1,0.3,40,0.5,0.4,15.5,10,3.1,1.6,3.7,3.8,14.4,1.2,4.5,23.4,453.7,9.9,1.6,1.4,7.9,17.2,6.9,10.4,18,3.5,1.1,68.9,3.3,65.5,20.6,6.2,18.8,2.4,122.1,0,4258.5,46.5,0,57.5,1323.4,47.8,172.9,5940.1,-1908.2
"TTL_C16",1.6,0.2,0.1,0.8,0.7,0.8,4.3,69.8,2.1,0.1,0.7,0,0.3,0.6,0.2,42,4.4,1.3,0.7,2.6,171.7,133.9,0.1,0.2,1052.8,60,0.1,0,0.1,0.3,0.1,0,0.2,0.1,0.1,0,2.6,0.1,0.9,0.4,0.9,0.1,0.2,2,0,34.4,0.6,0,6.2,119.4,3.3,10.4,2029.7,-113.1
"TTL_C17_18",9.1,0.7,2.6,2.1,1,32.4,24.8,1.3,1087.7,0.6,45.1,1.9,9.4,15.6,0.4,26.4,33.8,22.7,1.5,1.3,1.2,3.8,2.8,7.8,33.6,1373.7,7.8,1,1,0.6,24.8,5,325.4,32.3,14.4,62,228.9,54.6,121.5,115.3,217.8,5,4.9,12.6,0,496.4,5.3,0,7.1,456.3,7.4,23.8,1821.8,-914.8
"TTL_C19",109.6,100.9,88.9,156.5,175.2,113.2,347.7,36.4,201.4,87.8,118.7,3.1,68.9,93.1,129.9,343.9,30,53.6,2.2,10.9,69,61.8,554.3,18.6,2410.1,2602.4,585.9,249.5,347.8,74.9,395.9,34.6,44.1,84.6,73.2,21.4,565.6,41.9,425.7,178.5,28.6,17.1,15,7.9,0,1711.9,59.1,0,2.8,1463.5,27,98.7,1620.6,-3330.9
