"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",7210.2,369,22.1,82.6,1.2,15895.7,330.6,1283,9.5,1,122.1,43.3,74.1,6.2,6.4,8.7,1.2,1.1,2,3.7,3.2,3.7,5.7,68,1028.3,1174.5,42.6,16.1,7,44.2,8.1,844.5,43.7,24.4,12.8,36.3,135.6,131.9,190,168.7,139.9,144.5,331.7,453.7,0,8614.4,4.2,429.4,3032,461.2,134,243.5,6617.2,-922.5
"TTL_A03",42.3,73.7,0.2,0.3,0,1319.3,59.1,0,0.1,0.1,0.1,0,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,1.3,0.1,0.1,0.9,879.9,0.1,0.1,0,0.1,0,605.9,0.1,0.1,0.1,0.2,0.2,0.5,0.3,5.4,0.2,0.5,19.2,0.3,0,2765.1,1.9,41,1,140.2,9.9,18.8,229.3,-82.9
"TTL_B05_06",74.8,10.3,853.9,971.6,129.8,415.5,24.6,42.9,146.8,15492.4,893.2,30.5,91,463.5,1780.3,226.8,8.1,9,16.4,26.6,34.8,10.5,2883.8,16,524.3,2030.1,145.2,16.5,12.8,151.6,175.7,308.4,17.4,40.9,5.9,32.9,57.2,114.4,59.4,80.6,52.8,135.7,26.6,44.3,0,2302,0.2,39.3,1266.4,627.6,4.9,12.8,28906.5,-9282.6
"TTL_B07_08",44.5,6.1,150.5,194.7,4.4,141.9,5.1,11.6,10.4,5.3,217.6,22.8,10.8,1499.4,24771.5,48.1,4.7,6.1,9.3,7.8,7.4,25.7,74.8,50.8,1874.9,150.7,40.2,5.8,4.9,36.2,9.5,29.5,11.6,20.7,13.8,20.1,93.6,57.6,41.8,58.4,13.4,33.8,41.2,25.3,0,339.9,0.7,23,1135.7,30.3,1.8,18.1,24097.1,-5075.8
"TTL_B09",30.1,2.1,2530.2,3059.7,46.8,30.6,2.2,3.9,13.6,13.4,16.9,3.9,6.3,9.2,11.1,17,1.7,1.6,2.7,5.3,4.4,1.5,8.1,8.7,337.8,123.4,23.9,15,30.6,73.9,5.6,6.1,3,20.6,7.6,9.3,23.1,33,23.1,23,9,14.1,5.1,5.9,0,67.2,0.4,171.8,3006.7,1.6,0.9,7.1,70.6,-227.8
"TTL_C10T12",1365.5,209.2,49.4,96.4,16.8,8893.9,222,12.1,29.8,24.9,218.7,70.1,52.2,23.2,28.4,31.2,14.8,12,22.4,21.4,19.7,14.4,35.2,58,239.2,1282.3,32.6,11.9,21.1,26.3,24,8405.1,16.6,15.6,9.8,92.4,42.8,180.5,120.3,305.3,291.1,843.5,724.1,207.1,0,35258.8,9.6,21.1,247,727.5,510.3,702.9,12057.9,-7585.5
"TTL_C13T15",34.3,31,30.6,47.9,3.3,139.1,1389.9,11.6,48.5,1.3,57.7,15.7,58.4,55.2,33,74.5,15.9,10.3,17.6,66.2,53.5,63.3,8.4,21.3,540,364.3,56.3,13.8,15.5,13.8,21.2,58,6.8,31.8,0.2,4,11.3,58.1,63.1,174.5,141.7,372.7,133.9,262.8,0,9827,2.4,1.2,244.3,178.7,261,181,435.7,-8106
"TTL_C16",33.6,7.7,14.7,28.8,1.4,15.7,12.1,1030,272.5,3.6,5.9,1.3,23.8,23.3,22.5,100.5,6.1,6.8,11.4,52,70.1,267.4,4.3,36.2,6957.6,111.1,27.9,2.1,1.6,85.4,6.9,17.3,4.7,1.9,1.1,4.5,5.3,5.4,5.1,25.4,123.6,14.7,41.7,23.3,0,244.4,0.7,4,167.8,95.8,23.1,45.5,907,-1209
"TTL_C17_18",64.6,6.3,39.9,67.7,15.5,920.1,94.7,51.8,1917.6,9.4,220.1,80.4,115.6,118.6,31.4,76.9,37,31.8,43.2,42.2,33.3,19.1,36.1,45.1,565.1,2232,69.4,24.4,33.3,23.2,79.4,264.6,2039.3,239.4,155.3,880.3,95.2,458.3,195.8,582.2,549,530.1,216.4,217.3,0,2747,1.5,11.5,120.8,163.5,61.4,112.8,743.9,-2485.5
"TTL_C19",922.5,319.6,810.6,1777.1,124.3,121,15.2,83.2,70.8,79.7,769.5,60.8,328.7,129,638.3,181.2,10.6,13.7,21.7,82.3,79.1,22.6,120,208.9,3532.8,661.1,2282.5,557.5,2340.5,151.8,358.2,76.1,34.1,406.8,3.3,172,38.4,255.6,104.7,500.7,54.3,203.2,59.5,105.5,0,8589,0.1,4.3,51.2,296.7,227.5,282.3,1732.2,-8004.7
