"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",84.4,0,0,0,0,396.5,0,0.1,0,0,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,3.6,0.4,0,0.1,0,1.5,0,10.8,0.1,0,0.3,0.3,0.2,0.8,0.6,6.9,0.3,3.9,0.3,0.3,0,320.6,0,39.1,9.1,-0.1,6.2,4.9,75.2,-156
"TTL_A03",0,0.9,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,15.4,0.1,0,0,0,0,0,0,1.4,0,2.4,0.1,0,0,0.8,0,0,0,0,0.4,0.4,32.3,-6.9
"TTL_B05_06",0.2,0,0.1,0.3,0,0.4,0,0,0,16,0.2,0.1,0.2,2.7,0.2,0.3,0,0,0,0,0,0,35.1,0.1,4.3,1,0.9,0.1,0.1,1,0.1,0.2,0.1,0,0.1,0.6,0.2,0.1,0.2,0.7,0.1,0.2,0.1,0.1,0,16.7,0,0,15.2,0,0.3,0,0,-71.7
"TTL_B07_08",0.1,0,0.1,0.8,0,0.2,0,0,0,13.9,0.7,0.5,0,13.3,1.5,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0.7,0,0,0,0,0.1,0,1.6,0,0,1.2,0,0,0,0,0,5.3,0,0,47.1,0,0.2,0,13.3,-44.1
"TTL_B09",0.1,0,0.7,1.2,0,0,0,0,0,1.3,0,0,0,0.6,0.1,0.1,0,0,0,0,0,0,0.6,0,1.9,0.1,0.1,0.2,0,2.4,0,0,0,0,0.1,0.3,0.1,0.1,0,0.1,0.1,0,0,0,0,0.4,0,0,0.6,0,0.1,0,0,-10.8
"TTL_C10T12",93,0.1,0,0.1,0,259.1,0,0.1,0.1,0,1.4,1.6,0.2,0.2,0,0.2,0,0.1,0,0,0,1,0.1,0.1,1.4,6.6,0.8,1.6,0.1,2.2,0.1,311.9,3.6,0.7,0.4,0.6,1.7,0.9,0.3,12.3,5.2,30,9.6,2.7,0,1075.1,0,0.2,16.5,-13,15.8,13.1,285.4,-574.6
"TTL_C13T15",0.5,0,0,0,0,1.3,6.9,0.4,0.4,0.1,0.1,0.5,0.1,0.2,0,0.5,0,0.1,0,0.1,0,1.3,0.1,0.2,2.1,1.3,0.1,0,0,1.1,0,11.1,0.4,0.1,0.3,0.7,0.5,0.4,0.3,2.3,0.2,3.7,0.5,0.6,0,172.2,0,0.3,0.9,-0.4,5.5,0.2,0.5,-170.6
"TTL_C16",0.5,0,0,0,0,8.4,0.1,36.7,0.1,0,0.4,0.1,0,0.6,0,0.6,0,0,0.1,0.2,0.1,5.2,0.8,0,51,18.1,0.1,0.5,0,6.3,0,24.9,2.2,0.3,0.3,0.3,2.7,2.2,0.3,1.8,0.4,2.8,2.1,0.1,0,27,0,0.2,10.4,-6.8,0.8,0.9,2.2,-49.8
"TTL_C17_18",0.3,1,0,0.1,0,2.7,0.2,0.2,23.1,0.3,0.2,2.1,1.8,0.6,0.1,0.6,0.1,0.4,0.2,0.2,0,0.6,0.4,1,3.2,14,0.4,0.4,0,6.5,2.3,2.3,6,2.5,3.9,12.2,2.4,24.7,7.9,3.2,3.9,2.4,4.3,2.9,0,62.1,0,0.3,1.2,-0.4,2.1,1.5,2,-86
"TTL_C19",2.4,0.1,0.3,2,0,3.9,0.1,0.3,0.3,6.8,0.9,1.6,2,3.7,0.2,0.7,0.1,0.1,0.1,0,0,0.4,112.3,1.1,6,9.2,8.1,0.9,1.2,4,0.9,2.3,0.5,0.3,0.8,4.4,0.6,1.2,2.3,4.9,0.7,1.9,0.5,0.9,0,150.4,0,0.1,0.5,0,5.5,0,0,-267.9
"TTL_C20",19.2,0.3,0.1,0.7,0,4.3,0.6,2.5,5.5,0.7,4.6,41.2,10.5,10.6,1.5,5.2,1,1.1,1,0.2,0.2,3.5,0.8,1.1,6.8,6.3,0.4,0.1,0,3.9,0.2,6.4,1,0.6,1.3,6.4,1.1,5.4,7.3,3,2.1,8.4,0.9,5.9,0,129.5,0,0.7,3.1,0,2.1,0.3,15,-268.1
"TTL_C21",0.6,0,0.1,0.6,0,0.5,0.1,0.1,0.1,0,3,8.7,0.3,0.3,0.8,0.2,0,0,0,0,0,0.1,0.1,0.1,0.4,0.5,1.3,0.1,0,1.2,0.1,1.1,0.5,0.3,1.4,0.5,0.1,2.3,0.5,0.6,1.6,68.7,0.1,0.6,0,116.6,0.6,37.4,12.9,-0.3,1.8,1,173.4,-124.4
"TTL_C22",1.4,0.4,0.1,1.2,0,32.5,0.5,2,2.1,0.3,1.7,4.8,4.9,11,0.2,14.3,0.1,2.3,3.5,0.7,0,6.8,0.7,0.4,15.7,40.9,19.7,0.1,0.1,2.2,0.2,7.6,1.3,0.3,0.7,2.5,0.8,1,1.1,2.2,1.3,2.3,1.2,0.4,0,44,0.1,1.1,4.6,-1.4,0.3,0,13.5,-162.9
"TTL_C23",0.8,0,0,0,0,9.6,0,1,0.1,0.2,0.2,3,0.9,111.1,0.2,14,5.1,0.1,0.8,0.1,0,6.7,1.6,0.5,268.6,4.1,0.1,0.1,0.1,6.6,0,8.9,0.2,0,20,2.7,5.8,1.4,0.4,5.8,2.7,4.2,0.1,1.3,0,32.3,0,0.6,4.9,-0.7,0.2,0,30.4,-123.2
"TTL_C24",0,0,0,0.1,0,0.7,0.1,0.7,0.5,0,0,1.1,0.5,3.1,19.4,93.7,4.7,2.9,5,1.1,0.2,17.8,2.3,0.5,49.4,1.8,0,0,0,6.5,0,0.4,0,0.3,0,0.5,1.9,0.1,0,1.9,0,0,0,0,0,3.4,0,0.3,2.4,-0.5,0.1,0,25.6,-178.8
"TTL_C25",8.9,1.2,0.1,0.4,0,6.3,0.5,5.4,0.5,1.1,0.5,0.4,0.4,7.3,4.1,19.1,3.7,3,2.8,0.7,0.2,13.7,2.3,1.1,195.8,10.4,1.4,0.5,0.2,7.1,0.1,5.7,1.2,1,1.3,4.8,15,2.7,3.1,4.8,3,4.5,3.6,1.2,0,52.8,0,83.3,59.4,-20,0.3,0.1,12.2,-162
