"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",17576.5,57.1,0.9,1.9,1.3,31180.9,1440.4,3510.9,59.4,0.7,1533.6,75.6,1132.7,8.7,4.1,0.2,1.2,6.8,0.4,0.3,0.6,1352.7,0.2,2.1,57.9,272.7,0.4,0.3,0.2,6.9,0,1555.6,2.2,0.3,4.1,9.9,34.8,194.6,65.7,9.6,128.2,9.5,11.5,4.7,0,16069.2,0,0.2,1000.9,-12.5,29.7,52.9,11793.3,-10365.6
"TTL_A03",18.3,4335.2,0.1,0,0,10704.6,0.5,2.5,0.1,0.1,1.8,15.4,0.3,0.1,0,0,0.1,0,0,0,0,1,0,0,0.1,7.6,0,0,0,49,0,495.5,0,0,0,0.1,0.6,11.8,0.3,0,19.6,2.7,0.3,1.3,0,6864,0,0,0.3,2.3,2.1,4.1,1997.6,-53.9
"TTL_B05_06",92.1,7.5,5073.7,7.6,16.8,81.9,113.3,4.2,82.5,9148.2,1173.6,10.1,77.7,2191.4,261,50.5,41.4,55.4,5,16.9,17.2,70.8,1205.4,8.1,95.3,69.4,14,4,3.4,2,0.2,122.7,0.1,0.5,0.5,1,22.7,10.8,9.9,1.7,8.9,2.1,2.5,12.8,0,3888.8,0,0,2.8,-35.4,1.7,0,20579.4,-5579.7
"TTL_B07_08",8.9,1.2,19.2,86.5,0.2,60.5,4.9,0.4,10.4,19.9,1543.3,1,45.7,1336.1,272.5,11.3,10.4,2,0.5,0.7,1.8,32.1,16.2,2.1,416.2,49.2,0.2,7.4,0.1,2.1,0,0.9,0,0.1,0,1.2,29.9,30.6,2.3,1.6,0.2,0.8,0.1,32.6,0,52.5,0,0,0.7,1.6,1.8,0,1295.4,-2658.1
"TTL_B09",0.4,0.9,741.1,16.2,0.4,0.5,0.4,0.1,0.1,2.1,3.4,0,0.2,3.3,0.3,0.1,0.5,0.3,0.2,0.1,0.2,0.4,0.2,0,1.2,0.4,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0.1,1.5,0,0.1,0,0.1,0,0.1,0,2.7,0,0,0.2,0,0.2,0,5.1,-21.8
"TTL_C10T12",9425.4,6767.3,29.2,3.1,0.9,28794.4,45.8,3.1,135.2,58.4,53.2,125.8,28.1,49,4.9,3.1,6.9,3,1.6,1.7,1.2,164.2,2.9,2.1,8.8,445.2,9.7,7.2,28.2,6.8,0,4667.6,1.7,2,4,3.9,23.3,52.7,7.9,8.8,132,34.5,2.8,22.6,0,31685.4,0,0.4,11.7,-49.1,113.5,241.5,22526.8,-9276.4
"TTL_C13T15",119.3,208.9,92,9.1,1.5,39.5,28623.3,41.7,159.4,29.8,40.8,3.5,77.5,104.3,9.2,6.5,36.5,12.8,5.1,95.5,32.3,534.2,19.3,23.5,83.3,245.1,23.4,4.9,9.1,22.1,10.1,131.2,5.1,15.7,2.5,38.1,54,33.1,44.1,75.8,68.8,24.8,35,164.9,0,6257.5,0,4.3,3.4,-37.1,60.7,170,50916.1,-19481.2
"TTL_C16",124.5,35.4,1.3,1.1,0.5,83.9,108,2375,421.6,0.4,67,1.3,23.2,38.2,5,5,24,10.5,7,1.4,3.9,3252.7,1.4,2.6,413.6,89,0.9,4.6,0.4,8.3,0.2,15.5,0.4,6.2,0.2,4.8,29.3,15.8,1.7,18,8.4,1.9,2.2,16.5,0,397.6,0,0,11.2,-10.9,5,8.9,2306.3,-546.6
"TTL_C17_18",176.8,10.4,12.8,1.3,1.5,730.6,1082.6,93.1,4275.7,1,131.9,55.6,254.4,278.9,7.5,17.8,355.4,420,11.9,15.4,8.7,817.9,12.2,3.7,58.6,786.5,16,2.3,1.3,17.3,23.4,123.2,384.2,36.4,14.6,183.2,60.6,236.4,20.1,268.6,153.6,24.3,599.3,37,0,427.7,0,7.7,79.5,-2.1,14.6,21.2,1087.9,-2396.8
"TTL_C19",1548.9,3570,5464.4,543.4,13.1,453.7,469.7,202.3,146.3,7768.1,298.5,29,468.2,1215.9,291.4,63.1,107.7,129,41,54.4,173.1,565.9,299,215.5,3148.2,2728,5445.4,1786.9,1701.9,616.4,73.6,2072.1,56,209,13.8,410.2,166.4,152,199.8,445.1,347.5,32.7,45.8,81.9,0,2418.5,0,0.1,2,-0.7,47.5,58.3,333.4,-24576.6
