"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",5264.7,0.5,1.2,3.7,0.2,3784.4,48.6,5371.9,3814.6,2.1,98.4,9.6,19.7,6.8,36.7,14.6,9.2,15.3,16.6,16.1,2.7,43.7,105,16.2,168.6,63.9,17.8,17.8,4.3,63.7,1.5,257.4,181.6,9,14.1,15.6,255.6,68.8,40.5,72.5,54.4,156,205.3,28.2,0,4735.1,5.6,4.6,632.3,238.4,65.9,55.7,786.4,-2274.6
"TTL_A03",1.9,6.1,0,0,0,47.1,0,0,0.1,0.1,9.4,4.4,0,0,0.1,0,0.1,0,0.2,0.1,0,0.1,0.1,0,0.2,13.9,0.1,10.2,0.1,0.4,0,162.8,0.1,0,0,0,0,0.1,0.3,1.6,1.5,4.6,6,0,0,120.1,0,0.3,2.1,6.1,3.7,0.3,142.9,-271.1
"TTL_B05_06",186.7,0.4,26.2,9.7,0.5,1.8,0.2,2.3,23.3,8211.7,22.1,0.5,1.8,114.1,233,2.6,1.4,1.3,11.2,5.8,0.6,3.4,52.4,8.6,80.5,13.2,30.8,7.1,10.1,23.9,1.6,0.5,1.7,1.1,1.1,0.6,11.3,4.2,4,2.9,0.9,1.8,1.5,1,0,76.2,0,1.2,55.8,59.5,4.2,0,17.7,-9008.7
"TTL_B07_08",2.5,0.2,5.9,362.5,9.1,1.8,0.2,3,16.6,2.6,106.6,0.7,3.1,37.1,2883.2,8,1.1,4.9,4.4,1.5,0.6,1.1,118.3,55.9,279.1,1,56.5,0.1,0.1,389.5,1.1,0.3,0.3,0.1,0.3,0.1,82.6,8.5,14.5,0.9,0.2,0.6,7.8,1.4,0,68.8,0,0.5,9.8,61.9,1.3,0,2095.8,-908.7
"TTL_B09",1.3,0.2,0.6,17.6,1.4,0.1,0,3.2,18.1,11.2,5.7,0.1,2.6,20.3,150.1,2.7,0.1,0.2,2,0.4,0,0.1,118.9,3.6,134.4,0.3,3.3,0.1,0,35.5,0,0,0.1,0.1,0.2,0.1,4.4,3.7,1.2,1,0.1,0.4,0.4,0.7,0,0.7,0,0.3,10.6,0.1,0.4,0,191,-491.6
"TTL_C10T12",689.8,10.1,0.1,0.6,0,2230.5,11.7,0.9,64.2,7.2,192.1,25.8,7.2,1.6,3.6,3,3,2.6,4.8,4.4,0.9,3.9,10.5,2.9,6.9,240.6,7.8,97.9,8.5,4.7,0.3,2485.2,10.6,1,4.8,15.2,4.7,146.4,30.3,139.8,211.6,728.2,143.8,4.5,0,15712.7,0,20.1,19.3,223.1,240.5,160.3,2265.5,-5994.9
"TTL_C13T15",12.8,5.9,1,1.7,0.1,9.4,106.6,1.1,28.3,2.8,4.4,1.6,6.7,12.1,6.2,15.8,4.3,4.5,24.7,70.8,8.8,46.1,4.1,2.9,40.7,29.8,7.7,4.8,1,15.7,1.7,18.5,12.3,7.9,9.7,2,2.1,19.6,5.6,28.3,8.2,93.7,16,5.5,0,2649.7,0,2.4,20.9,25.9,107.7,10.9,247.3,-2190.5
"TTL_C16",250.1,12.9,2.7,2.8,0.1,22.7,2.3,826,633.1,4.6,21.1,2.3,19.5,40.7,51.3,90.9,16.7,45.2,93.7,27.9,49.9,538,708.7,9.2,3294.4,170.9,53.3,8.9,2.7,80,4.4,14,30,2.8,12.1,4.7,639.5,72.1,30.4,25.5,26.9,20.4,55,80.1,0,713,0.2,5.8,191.1,55.6,12.1,14.4,3999.6,-1142.8
"TTL_C17_18",67.3,1.7,1.7,17.9,0.7,389.4,12.3,83.1,2891.2,9.1,83.3,114.9,69.5,50.2,57.2,61.7,73.1,78.7,104.3,57.6,15.2,100.1,70.8,58.8,106.8,386.3,87.9,13.6,9.2,88.7,60.2,37.8,1883.6,99,333.3,95.1,201.5,772.7,172.2,153.8,232.7,246,111.3,89.8,0,1165.5,0.5,173.8,191,116.4,34.7,37.1,11842.7,-1748.5
"TTL_C19",1466.1,20.3,10.9,100.6,3.6,69.4,11.5,38.8,173,332.4,801.3,37.4,46.9,182.8,282.1,68.5,19.1,34.8,86.1,74,10.4,45.3,380.8,170.6,792.5,554.4,1529.7,387.9,552.2,197.8,33.8,19.9,33.6,38.3,32.3,19.9,137.3,99.8,89.3,106.6,23.7,68.5,31.5,37.6,0,3265.4,0.1,11.8,43.3,84,91.5,75.5,4971.6,-3862
