"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",233.4,0.1,0.6,0.5,0,281.6,5.1,80.1,13.8,0,4.5,5.2,24.4,3.8,7.4,7.7,1.8,6.4,4.6,8.7,1.1,8.4,12.4,5.9,30.3,64.6,12.3,0.1,1.9,2.7,1.6,29.5,2.7,3.7,2.3,4.7,4.6,19.9,7.7,7.7,12.3,10.6,7.3,5.5,0,793,7.2,9.7,75,27.3,8,21.5,538.9,-504.4
"TTL_A03",0.1,1.1,0,0,0,1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.5,0,0.2,0.1,0.1,0,0.1,0.1,0,0.2,0.8,0.2,0,0,0.5,0,3.4,0.4,0,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,1.1,0.1,0,11.9,0.8,0.1,0.2,0.4,0.7,0.7,2.2,-12.8
"TTL_B05_06",0.9,0,0.6,4.4,0.1,4.6,1.3,1.8,20.8,0,12,4.7,4.9,14.3,40.7,7.3,0.6,1.1,3.3,9.9,0,0.4,154.4,4.9,3.1,17.7,7.9,0,0.3,2.2,0.2,2.7,0.1,0.2,0.4,0.6,1.5,3.6,1.1,2.5,5.8,5.4,1,1.7,0,10.2,0,0.1,2.6,5.1,0.2,0,3.5,-235.4
"TTL_B07_08",0.7,0,0.1,4.4,0.1,4.5,0.2,0.3,2.2,0,11.5,4.5,0.4,39.8,41,5.2,0.1,2.8,1.2,1.8,0.1,1.1,1.4,4.1,40.6,5,2.1,0,0,2,0.2,2.5,0.1,0.2,0,0.4,1.5,4,1.1,1.7,0.6,5.1,1,0.1,0,1.7,0,0,5.6,2.8,0.1,0,93.2,-94.9
"TTL_B09",0,0,0.2,0.7,0.1,0.1,0,0,0.1,0,0.2,0.1,0.1,0.5,1.9,0.2,0,0,0.1,0,0,0,0.9,0.1,2.1,0.2,0.2,0,0,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.8,-4.1
"TTL_C10T12",122.4,1.5,0.2,1.4,0,346.1,0.9,1.4,2.4,0,18.6,7.4,2.8,1.3,1,4.6,0.8,3.3,1.8,2,0.1,3.4,3.3,1.1,7.3,62.5,3.8,0.1,2.6,1.9,0.1,241.3,1.1,0.3,2.1,11.2,7.1,7.8,7.5,4.5,67,41.5,17.5,1.7,0,1824.5,0.1,0.5,1.3,48.6,27.1,41.9,412.5,-1090
"TTL_C13T15",1.3,0.1,0.3,0.5,0,2.6,307.8,2.8,3.4,0,8.6,7.3,61.4,2.7,1.7,3.4,0.4,5.8,2,62.6,0.4,7,1.6,4.5,5.5,17.3,2.1,0.1,0.3,2.6,1.4,6.2,1.1,0.6,0.5,0.9,3.6,18,4,4.5,4.6,21.5,8.1,1.1,0,681.1,0,7.7,17.3,29.2,12.2,19.2,355.6,-742.5
"TTL_C16",4.8,0,1,0.4,0,3.2,1,118.5,9.6,0,7.2,7.1,8.2,4.5,5.9,25.8,0.5,9,3.4,13,0.3,123.9,9.2,3.1,79.5,30.6,7.9,0,1.5,0.8,0.1,2.4,0.6,0.4,0.5,0.8,1.9,37.5,1.8,3.2,2.8,2.7,1.1,0.8,0,53.6,0.1,1.7,23.7,11.6,1.6,2.8,570.7,-312.1
"TTL_C17_18",4.9,0.1,0.1,1,0,60.5,3.4,5.1,421.9,0,8.8,157.4,18.2,17.1,3.3,7.5,2.4,39.9,5.6,17.8,0.8,13.6,3.7,10.8,5.5,96.3,4.6,0,0.8,6.2,1.5,20.9,22.2,4.6,6.8,20.4,2.5,68.5,11.7,10.2,14.5,9.7,10.8,3.8,0,179.3,0.1,1.3,5.9,27,4.1,9.6,647.7,-619.7
"TTL_C19",48.5,0.1,0.2,1.8,0.3,7.4,2.7,8.3,6,0,19.3,2.3,8.9,19.7,11.8,6.5,0.9,6.6,3.9,5.1,0.3,6.6,8.9,12.7,28.3,38.3,234,0.3,19.5,8.4,2.1,9.3,0.8,0.8,1.2,2.7,4.5,8.3,6,8.4,7.8,9.5,3.2,1.4,0,529,0,0.3,2.9,18.3,8.5,0,0,-1141.9
