"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2444.9,73,1.6,2.7,0,20884.5,355.5,818.5,7.8,5.6,42.5,170.3,477.5,7.6,21.7,20.4,40.2,15.2,28.6,7.7,16.3,11.2,4.2,2.5,354.1,44.7,5.6,2.4,3,9.1,1.1,4218.9,4.4,8.1,15.6,27.1,5.8,44.3,11.9,178.4,9.2,416,15.9,32.3,0,13381.5,40.1,1.1,467.2,773.2,130.7,33.1,253.3,-4856.3
"TTL_A03",1.2,217.1,0,0.1,0,1569.4,2.6,0.2,0.6,0.5,3.5,1.4,1.1,0.8,2.2,2.1,6.3,1.7,3.6,2.4,3.7,4.2,0.4,0.3,2.2,3.1,0.5,2.1,0.3,0.3,0.1,1456.1,0.6,0.9,0.6,1.4,0.8,3.4,0.7,29.4,69.8,30.6,4.2,2.8,0,1963.6,7.1,0.3,3.6,82.8,9.6,2.9,144.8,-271.7
"TTL_B05_06",10.8,7.7,3.9,6.6,0.4,7.6,7.6,1.2,5.4,39433.4,3992.3,8.5,16.1,488.7,362.3,13.4,13.9,7.1,31.3,12.3,9.5,1.8,17652.1,316,34,33.9,97.6,47.1,45.2,8.5,1.2,21.6,1.4,1.4,2.3,3.4,5,24.6,3.4,13,12.8,7.8,3.1,7.2,0,91.1,0.2,0.4,66,1430.8,7.2,0.1,3.5,-63964.6
"TTL_B07_08",5,0.5,0,108.4,0.2,26,11.3,0.8,47.7,15.6,701.6,2.7,21.6,2031.4,11409.5,52.4,68.9,70.1,35.4,19.7,7.7,8.4,34.5,5.3,345.7,2,1.1,1.1,0.6,0.6,0.2,15,0.8,0.5,1.3,0.7,0.6,3.4,1.4,8.3,2.1,6.9,0.8,2.4,0,24.6,0.1,0.3,9.4,416.6,3.1,0.1,70.4,-12673.1
"TTL_B09",0.6,0.2,0.4,3.7,0,0.9,0.2,0.1,0.5,41.8,7.3,0.1,0.4,4.1,4.7,2.2,1.2,0.3,0.9,0.4,0.3,0.1,18.8,0.4,20.1,0.3,1.7,0.3,0.2,0.8,0,0.3,0,0.1,0.2,0.1,0.4,0.5,0.2,0.3,0.1,0.2,0.1,0.1,0,0.9,0,0.1,2.3,0.9,1.2,0,5.8,-102.4
"TTL_C10T12",3515,66.8,0.4,6.1,0,8474.5,614.1,8.9,56.8,37.3,362.1,102.6,51.7,19.4,83.3,72.7,162,50.7,89.8,83.3,43.3,11.3,24.3,11.5,116.6,255.3,29.8,12.2,10.4,58.4,3.9,18492.7,45.5,44.4,73.7,131.9,27.7,378.9,110.1,84.7,968.7,270.9,98.1,196.9,0,35254.2,109.8,818.5,65.7,1334.2,539.2,131.4,2492.2,-7818.5
"TTL_C13T15",198.3,229.8,0.6,7.4,0,165.3,15724,14.6,217.5,23.4,229.4,35.2,832.5,116.2,72.2,176.5,486.6,136.3,191.7,436.3,252.4,882.5,48.8,40.9,395.4,483.2,116.2,12,15.5,137.4,41.4,248.3,45.2,12.1,16,76.3,49.4,128.4,101.6,350.7,50.3,188,113.2,341.7,0,22585.6,51.1,5.7,372.2,1117,247.9,109,10587.7,-6653.7
"TTL_C16",72.2,166.7,1.5,7.7,0,70,21.9,1366.8,121.7,7.6,56.3,6.2,31.6,98.2,79.5,197.1,110.5,153,205.2,140.4,174.4,727.1,9.1,1.5,2090.4,48.8,27.3,0.9,0.6,81.8,0.7,88.7,7.2,0.7,1.9,2.1,5,13.9,9.4,16.1,29.6,27,26.1,18.1,0,147.6,7.9,2.9,20,119.8,22.8,5.5,79.9,-1028.9
"TTL_C17_18",251.1,11.9,0.1,1.8,0,1434.2,527.7,52.5,7553.7,29.4,437,347.3,304.1,310.4,61.8,270.9,882.8,552.6,231.7,135.6,38.3,950.6,21.1,27,427.5,1211.6,63.3,7.3,8.9,157.9,211.5,308.4,1883.4,82.6,250.9,484.3,107.2,1778.3,173.8,438.7,1001.5,191.3,132.2,339.1,0,702.6,16,2.2,48.6,419.2,65.3,17.4,2107.8,-2679.1
"TTL_C19",950.2,410.2,1.1,182,0.4,379.5,1031.6,97.9,450.4,10572.6,19922,489,2433.4,1032.7,1253.5,889.8,1385.1,497.3,485.9,497.5,264.4,204.2,1591,276.3,1450.4,1369.3,5262.1,1799.3,2420.3,412.9,56.4,1085.2,108.9,43.2,64.9,117.7,109.4,839.5,203.9,532,608,365.3,149,339.5,0,4819.6,4.9,4.2,36.4,1139.3,235.8,53.9,25182.2,-22078.5
"TTL_C20",3268,83.6,1.5,142.4,0.4,662.1,6007.7,360.4,1809.7,1653.6,15037.5,514.4,14153.5,1300.3,1264.3,3108.7,8273.5,2105.4,1251.2,1684.5,1286.5,1244.6,1097.9,278.3,2071.5,207.5,577.6,191.6,255.1,127.6,14.3,332.6,429.5,11.1,73.3,19.9,36.7,592.2,732.2,284.4,240.9,364.9,270,627.3,0,1722.4,36.8,10.9,144.5,2423.3,77.7,28.7,19183,-15623.9
"TTL_C21",72.5,8.2,0,0.5,0,171.6,17.2,1.9,7.5,5.5,49.9,438.3,28.8,5.3,11.5,13,70.8,13.3,17.7,26.2,8.5,8.8,6,16.1,24.6,14,3.1,1.5,10.6,4.1,0.9,93.1,13.6,4.6,5.5,10.7,1.4,74.7,10.6,55.8,25.9,5443.2,16.6,445.7,0,4160.5,18.2,1065.2,154.6,167.5,56.7,15.7,897,-2298
"TTL_C22",607,165.2,1.5,22.6,0.1,2014.5,1316.6,55.2,538.9,77.8,1103.9,464.4,3740.1,348.4,205.1,918.8,6618.3,2382.4,2067,9850.8,743.9,783.9,96.7,281.4,4977.7,874.5,1001.4,14.6,29.1,128.1,12.2,288,58.4,4.1,34,24.4,11.4,178.3,72.3,64.8,68.4,122.5,20.6,184.2,0,1501.8,2.6,2.2,215.9,1018.9,4.8,1.6,6147.3,-4453.2
