"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1416.4,0.7,1.2,15.8,0,6413,101.2,141.6,0.5,0.4,15.4,7.1,18,0.4,1.5,0.2,0,0,0.2,0.1,0,172.8,0.3,0.1,4.7,1.6,0.5,0,0.3,0.1,0,861.3,0.1,0.6,0,0.8,0.1,0.4,0.3,19.1,1.1,4.6,0.9,46,0,6721.3,0,1.6,418.8,109.5,16.5,29.6,2445.8,-1315.1
"TTL_A03",0.9,10.9,0.1,1,0,699,0.1,0,0.1,0.1,0.2,0,0.1,0,0.1,0.1,0,0,0.2,0,0,0.4,0.1,0,1.4,0.4,0.2,0,0.3,0,0,91.6,0.1,0.6,0,0.1,0,0.2,0.3,4.3,0.3,1.1,0.2,2.6,0,841.9,0,0,0.2,8.2,1,2.6,4.5,-9.8
"TTL_B05_06",37.5,6.2,99.2,114.4,16.3,156,4.4,3.4,8.5,4691.1,18.1,0.1,11.1,1436.3,165.8,17.3,0,0.7,1.2,0.3,0.1,3.9,611.2,22.8,16.4,8.5,106.2,0.7,8,5.1,0.9,10.6,1,1.2,0,1,0.1,5.5,2.6,23.7,1.7,2,0.6,9.2,0,77.8,0,0,14.5,90,0.9,2.2,450.7,-2518.3
"TTL_B07_08",24.2,0.4,82.8,191.9,0.8,27.8,3.5,0.3,0.8,0.8,24.4,0.7,2.9,260.9,942.3,2.7,0.1,1,1.9,0.9,0.3,60.4,44,15.3,869.5,2.4,1.2,0,0.1,0.2,0,6.1,0.5,4.2,1.3,3.7,8.7,3.2,2.1,75,2,4,0.5,5.8,0,46.1,0,7.6,645.2,109.9,0.3,0.2,23218.7,-370.6
"TTL_B09",0.6,0,234.2,243.9,2.3,0.4,0.1,0,0.1,2.4,0.2,0,0.1,0.2,10.4,0.2,0,0,0.1,0.1,0,0.1,0.5,0.1,8.9,0.5,0.2,0,0.2,0.1,0,0.2,0.1,0.7,0,0.5,0.1,0.7,0.6,0.8,0.3,0.5,0.2,0.2,0,1.7,0,0,130.3,0,0.1,0,3.5,-8.8
"TTL_C10T12",512.4,9.3,5.4,39.8,0.2,2914.2,35.3,1.9,19.9,2,63.6,8.5,20.4,2.3,5.5,4.4,0.2,0.5,7.4,1.5,0.4,41.6,4.5,1.3,31.7,13.9,4.1,0.2,5,1.1,0,3141,2,10.5,0.1,5.1,1.2,4.7,6.3,201.9,14.6,18.3,24,132,0,16694.4,0,20.2,83.1,138.3,65.7,128.8,4447.8,-2551.3
"TTL_C13T15",26.5,24.7,4.5,15,0.2,61.3,1824.1,5.3,22.9,1.4,23,10.2,30.6,3.3,2.6,6.9,0.1,0.2,1,1,0.4,203,0.7,0.3,63.8,15.4,1.1,0,0.1,0.1,0,94,7.3,0.4,0,9.1,0.2,70.7,45.2,43.2,7.9,31.8,6.6,18.3,0,4304.3,0,0,78.8,40.3,29.2,83.8,1091.7,-2092.1
"TTL_C16",9.3,1.3,0.6,34.8,0,7.7,3.1,163.8,9.8,0.1,5.8,0,6.2,2.9,2.4,2.3,0,0.3,0.1,10.6,3.8,181.8,0.3,0.2,615.9,0.8,0.2,0,0,0,0,2.1,0,0.1,0,3.9,24.5,2.5,0.4,54,0.5,1.9,0.2,16.6,0,7,0,0,6.3,6.7,2.9,4.4,87.4,-188.7
"TTL_C17_18",30,0.9,0.5,15,0.1,314.8,23.8,4.7,1047.6,0.5,35.5,7.9,27.6,18,0.8,13.8,2,2.9,3.4,6.6,2.1,59.2,17,3.6,24.3,174.7,4.3,0,0.3,6.2,0.4,70.5,207.9,86.1,1.9,152.5,34.5,303.6,131.2,224,170.3,12.7,25.8,60.5,0,1078.8,0,0.3,2.8,26.3,8.4,12.6,137.6,-624
"TTL_C19",56.9,137.4,74.4,1318.6,2.4,384.3,43.6,7.9,34,149.3,68.1,2.7,21.6,57.1,118.1,31.5,0.4,2.1,8.4,7.7,2.7,80.1,188.1,25.3,325.6,158.7,2282.8,16.3,172.1,116.1,19.7,103.3,4.6,20.7,0.5,28.8,1.8,122.3,55.8,519,42.2,48.3,14.3,33.7,0,1865.2,0,0,11.5,58.5,26.2,49.8,1976.4,-2053.8
