"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",3582.3,1.4,19.8,38.4,0.3,33245.5,119,2973,192.9,34.7,114.5,29.5,411.4,32.2,46.7,75.6,26.1,30.4,90.1,178.2,26.4,265.8,285.5,49.6,362,854.4,79,41.8,5.7,69.5,11.3,590.4,15.7,22.5,17.4,49,980.9,89.4,966.2,677.6,70.8,449,37.5,135.6,0,28741.5,7.3,78,1479.5,204.6,462.5,103.8,6091.8,-24671.2
"TTL_A03",1.5,33.8,0,0,0,369,0.2,0.1,1.1,0.5,2.2,0.6,0.2,0.1,0.3,0.2,0.2,1.1,1.8,1.7,0.1,5,0.4,0.1,1.4,7.2,0.1,4,0.1,0.2,0,132.7,0.1,0,0.1,0.1,0.1,0.3,0.5,2.6,0.3,41.9,3.7,0.2,0,296.8,0,0.4,2.9,2.6,24.8,3.7,108.6,-563.4
"TTL_B05_06",73.2,0.8,600.6,205.7,6.7,1096.5,129.1,54.3,669.7,19204.5,1719.7,97.2,215.6,1096.7,4568,427.5,92.4,141.8,980.7,339.4,74.7,169,10000.2,114.9,289.9,996.2,69.3,145.1,69.6,86.7,22.2,147.9,34.4,18.8,26.5,107.3,12.8,159.7,132,498.5,116.8,554.6,30.2,63.9,0,11527.5,0.5,5.6,101.2,122,20.1,0.5,696.2,-53504.6
"TTL_B07_08",96.2,2.2,1.6,631.4,13.9,156.1,5.6,15.2,109.6,77.2,341.9,30.2,53.5,2929.8,897.8,82.6,54.7,84.7,357.3,120.4,18,141.4,99.2,24.2,3493.7,184.6,9.8,5.9,0.9,10.5,2.8,34.2,6.4,5,0.9,1.3,4.1,27.9,31,231.3,2.2,131.5,7.3,6,0,302,0.2,5.5,108.3,59.8,5.8,0.5,2841,-6520.4
"TTL_B09",1.7,0,20,16,4.9,4,0.3,0.3,4.8,145.1,14.7,1,2.1,25.7,52.2,7.3,0.7,1.2,6.7,2.4,0.5,1.3,61.8,2.4,88.6,5.5,4.6,0.7,0.7,4.8,0.2,0.4,0.4,0.2,0.6,1.5,6.1,9.4,3.8,3.8,0.4,1.8,0.4,0.6,0,12.3,0.2,1.2,9.4,0.1,2,0,333.2,-469.5
"TTL_C10T12",4100.7,0.2,8.2,18,0.4,29557.8,76.3,26.5,75.2,66.3,1989.6,742.8,169.2,42.1,76.8,56.2,47.3,45.9,117.7,112.5,17.6,89.9,39,11.7,300.5,181.1,13.3,584.7,157.6,11.1,4.1,14929.7,44.1,8.2,10,26.9,10.5,74,61.4,3832.4,851.6,9207.6,141.5,306.5,0,132461.7,4.1,963,225.3,683.8,1597.6,640.8,35182,-37952.6
"TTL_C13T15",93.2,24,2.2,4.1,0.6,100.3,2956.6,15.1,56.9,18.8,98.9,78.5,946.6,19.7,27.1,134.4,99.8,105.2,274.5,1235.2,86.4,875.5,21.1,13.9,434.4,199.3,16.2,9.6,4.6,16.5,46.9,236,24.2,6.4,50,35.8,7.8,48.2,224.6,102.5,50.4,264.1,91.8,105.7,0,39340.1,0.4,311.1,399.6,175.2,772.8,67.4,4237.5,-29225.4
"TTL_C16",79.4,0.8,21.7,36.8,0.4,271.3,43.3,5627.2,333.3,18.2,300,56.3,105.5,121.5,103.8,365.8,149,125.2,480.7,504.5,530.7,2689.8,180.5,74.2,5461.1,306.1,20.2,3.4,3.2,62.3,8.4,86,12.6,44.6,10.6,25.7,127.6,180.9,381.4,181.7,174.2,118,59.1,919.8,0,3295.5,0.6,13.2,3612.9,61.1,81.5,29.2,5168.8,-5703.2
"TTL_C17_18",73.5,3.9,10.6,105.8,0.6,3588,454.4,148.4,14096,60.4,1680.6,1307.7,649.7,338.9,133.9,537.6,716.2,756.2,780.9,805.6,87.2,838.6,148.8,123.7,759.5,5583.8,129.7,17.7,20.5,120.9,335.5,148,4013.2,462.3,191.9,1013.7,120,2684,1746.6,846.7,336.1,1006.8,167.5,305.4,0,10884,7.6,63.8,483.7,169.5,218.2,100.1,16706.4,-12203.3
"TTL_C19",1520.2,8.1,41.6,198.8,14.3,427.7,121.3,130.5,227.1,4712.9,4211.5,354.7,568.3,757.9,1130.1,264.6,185.8,283.5,432.8,711.5,73.8,221.9,1617.5,507.2,2638.1,3631.4,2575.9,1611.8,4238.5,3120,578.8,224.8,168.5,120.9,149.7,108.2,103.8,960.6,810,801.6,189.2,450.4,163.3,387.7,0,25074.6,3.3,48.1,391.6,177.9,579.2,203.7,10428.4,-23992.9
