"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",5082.5,15.5,2.8,1.1,0.3,28287.2,203.8,237.8,32,1.6,252.6,137.7,4694.8,1.8,1,0.7,2.3,0.6,0.9,2,0.9,22.2,11.1,0.2,89.6,3.6,0.4,0.5,77.5,0.2,0.2,2948.4,0.5,0.6,1.9,31.2,15.8,6.4,5.1,64.6,274.5,365.4,30.1,56.4,0,19276.5,16.6,146.1,87.9,768.6,83.8,520.1,3961.5,-3994.7
"TTL_A03",113.3,367.6,0.2,0,0,2953,0.3,0.1,0.1,0.3,0.4,146.3,0.2,0.4,0,0,0.3,0.1,0.1,0.2,0,1.3,0.2,0,0.2,0.4,0,0.3,0.2,1.5,0,1407.4,0,0,0,0.1,0,0.1,0.1,3.4,23.8,53.5,1.4,0.1,0,2886.1,4,3.6,0.9,95.2,6.6,0,112.5,-128.7
"TTL_B05_06",2.2,1.5,482.6,1,6.6,10.9,4.1,0.2,24,29014.8,284.3,0.1,1.2,306,667.2,1.1,1.2,0.6,3.7,5.8,0.5,1,11661.5,0.2,3.5,2.5,7.3,4.8,4,0,0.1,1.1,0.2,0.2,0.3,0.6,0.2,0.6,1,1.5,0.7,0.3,0.1,0.7,0,14.4,0.3,2.1,4.5,342.8,5.9,0,21.7,-26960.3
"TTL_B07_08",12.4,0.5,2.9,2.1,3.4,68,2.5,0.2,9.1,2.4,159.6,10.7,6.8,1382.3,360.3,10.8,8.2,14.2,15.3,27,3.1,144.8,1.1,0.4,1507.7,1.3,0.7,0.2,0.3,0,0,0.5,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.3,0.8,0.8,1.1,0,23,0.1,0.6,1.4,25.6,4.3,0,548.9,-540.4
"TTL_B09",8.4,7.1,400.1,71.3,48.5,5.7,0.7,0.3,3.6,491.2,32.2,0.3,2.9,55.4,44.1,4.6,0.9,0.8,2.2,1.3,0.5,0.7,47.1,1.7,78.7,1.4,6.7,0.6,2.3,0.2,0,0.5,0.1,0,0.1,0.2,0.7,0.8,0.4,1.4,0.2,0.2,0.1,0.2,0,3.6,0,0.3,3,0.5,0.6,0,71.4,-97.2
"TTL_C10T12",3924,920.6,1.5,0.4,0.6,16042.7,501.3,26,72.8,10.5,577.3,197,55.1,34.4,1.4,2.4,10.3,4.9,3.3,6.7,1.7,79.4,56.5,0.4,4.5,162.2,24.5,0.7,398,0,0.1,13233.7,11.6,0.4,8.7,33.2,2.2,14.7,27.2,175.1,304.7,295.9,70.8,239,0,35553.4,59.8,14.3,8.3,1237.4,330.6,447.2,27156.6,-7822.9
"TTL_C13T15",31.3,24.8,0.3,2.1,3,40.6,14093,0.8,13.2,4,370.6,18.4,386.4,40.1,3.8,2.4,105.4,131.7,14.7,94.9,113.5,466.5,10.8,2.9,19.5,822.9,27.7,54,37.6,6.6,0.4,640.8,49.1,0.6,36.8,206.1,4.1,35.6,72.5,270.1,17.3,134.8,11.7,141.5,0,18554.8,38.5,83.1,320,1023.6,152.5,3645.5,9106.1,-5689.3
"TTL_C16",125.2,4.1,0.2,5.9,0.3,5.2,11.5,842.3,3.2,0.9,19.5,0.5,10.5,18,1,26.2,26.7,16.2,39.9,47.3,64.2,446.6,2,3.3,450.3,75.1,0.5,0.1,0.4,1.7,0,8.8,2.6,0.1,2.3,9.7,0.4,3.4,17.7,1.2,2.3,1.6,0.8,6.1,0,459.6,2.6,1.3,74.4,39.2,14.5,32.6,1873.3,-603.1
"TTL_C17_18",18.6,0.5,4.8,1.5,0.7,230.7,123.7,5.5,2805.2,8.4,123,71.7,63.9,100.7,15.9,39.2,90.6,61.4,11.3,231.7,10.9,109.9,16.5,3.8,32.2,301.9,22,6.1,6.9,1.4,6.5,92,434.2,10.2,210.9,430.8,11.2,294.6,214.4,213.1,679.4,39.4,15.2,40.7,0,1640.4,5.2,61.6,5.7,93,40.1,447.9,1509.7,-2085.9
"TTL_C19",1154.4,933.8,1358.8,292.3,29.8,641.7,428.5,71.6,83.5,1040.9,2384,19.8,438.3,636.1,642.8,172.5,253.6,147.1,428.8,897.4,119.4,149.6,1939.3,80.6,914.8,812.2,4653.2,1984.9,2337.3,4.4,55.7,537.5,55.8,58.9,97.8,162.7,31.8,156.3,430.1,877.7,350.5,92.5,19.8,345.4,0,4697.2,0.3,1.5,5.6,456.7,133.2,1429.9,7851.2,-2119.3
"TTL_C20",3597,34.2,12.3,96.8,9.4,522.9,1757.1,180.1,628.1,647.2,8110.1,561.7,5369.8,1028,157.9,370,877,425.5,270.7,1041.8,254.6,566.5,37.7,92.7,545.7,593.7,18.4,6,24.1,1.5,0.8,227.3,164.1,1.6,14.4,64.4,2.4,28.8,42.7,30.7,135.9,434.2,1.9,1188.6,0,2783.9,7.7,34.4,20.7,360.5,40,0.8,16673.2,-15514
"TTL_C21",237.9,4.1,1.1,0.4,0.3,113.8,7.1,0.7,3.2,3.1,62.3,384.3,16.5,4.5,0.8,1.6,8.4,2.1,2.2,5.3,1.2,4.2,1.1,0.3,9.1,3.8,0.7,3,0.7,1.2,0,4.6,0.8,0.2,0.4,3,0.4,1,1.3,3.6,15,2157.6,1,14.7,0,1815.1,8.6,544.7,20.4,48.2,33.8,0,404.3,-1623.1
"TTL_C22",423.3,105.7,10.5,28.8,4.5,1086.7,1074.7,29.3,151.1,28.7,456.7,135.7,3024.9,86,40.5,210.1,1159,528.9,381.5,2395.1,810.3,521.9,12.8,18.4,728.2,1730.2,514.7,6.8,6.4,5.5,3.9,80.4,42.9,5.5,12.1,28,4.3,16.3,44.3,0.9,17.2,52.8,1.2,79.8,0,1832.6,0.1,3.2,297.5,367.1,2.4,0,14930.7,-5381.5
"TTL_C23",33.2,6.3,0.6,1.1,4.4,416.8,8.4,6.7,2.4,1.9,43.5,88.4,6.6,2415.6,16.7,87.4,340.9,481.3,153.4,519,81.3,49.5,1,12.8,9475.4,52.5,0.4,0.2,0.6,0,0,56.2,0.6,0.1,0.2,3.1,2.1,6.2,0.5,31.3,3.7,3,0.7,3.2,0,1295.6,0.3,1.8,870,219.8,1.9,0,2262.5,-1680.5
"TTL_C24",6.9,0.1,0.2,0.8,4.6,34.9,8.1,2.1,10.5,0.9,9.3,0.6,23.4,191.4,4563.5,4920.7,3777.6,3137.1,2155.8,3990.3,767.9,5889.8,1.1,0.4,1970.7,419.7,3,4.6,0.3,0.5,0,1.8,8.5,0.1,3.2,0.8,0.3,5.6,5.2,1.2,2.3,4.3,0.7,33.7,0,27,0.1,1.5,107.9,361.4,1.5,0,3191.2,-22986.6
"TTL_C25",465,2,2.2,80.2,16.3,1628.1,212.6,125.1,43.1,6,119.4,52.6,144.3,47.9,27.4,688,519.8,537.7,1154.4,919.9,262.4,335,104.3,3.7,2883.9,245.4,36.9,5.9,30.6,4.2,0.1,78,32.6,0.6,18.7,8.9,6.4,26.7,107.4,111.1,4,58.5,1.8,59,0,1837.8,4.5,11.1,2399.9,267.5,3,0,5906.2,-8187.9
