"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",7978.3,6.6,34.3,3.8,1.7,3484.1,21,89.9,98,2.7,14,17.7,1.3,4.6,9,0.6,0.4,0.9,1.9,0.2,3,16.2,5,4,55.2,772,10,7.4,3,7,0.4,98.6,0.3,0.3,0.3,2.4,40.5,3.4,35.2,92.2,284.8,100,4.7,2.2,0,12009.1,0.3,265.7,153.6,196,18.5,27.3,9705.3,-2027.3
"TTL_A03",59.7,46.4,0.1,0.1,0,5.3,0,0.1,0.1,0.2,0.2,0,0,0.1,0.3,0,0,0,0,0,0,0.1,0.6,0,0.2,1.1,0.1,0.1,0,0.1,0,0.3,0,0,0,0,0.1,0,0.1,0.1,1.8,0.2,0,0,0,521.6,0,0.1,0.2,9.3,1.3,0.3,3.1,-420.6
"TTL_B05_06",205.5,0.1,654,76.5,44.8,627.4,5.6,14.4,40.7,3367.6,856.8,6.7,6.9,223.6,888.9,10,2.6,11.2,36.1,0.8,28.6,37.8,6802.3,28.9,23.5,263.3,563.8,138.1,130.1,210.2,37.9,14.1,0.6,3.5,0.6,1.8,90.3,7.3,18.9,97.8,262.2,91.8,15,13.5,0,814.8,0,0.2,2.2,178.9,1.7,0,1085.6,-7921.4
"TTL_B07_08",362.3,0.2,426.3,455,116.9,1077.8,10.1,30.6,64.5,12.9,1103.9,4.9,1.6,588.4,2465,3,5.7,13.5,15.5,0.1,10.9,65.7,7.1,51.5,780.1,460.2,819.6,164.4,209.8,448.9,71.7,24.7,1,1.3,0.2,3,161.9,11.4,33.2,0.4,2.5,163,26,24.7,0,415.2,0,0.1,0.8,204.1,0.5,0,373.5,-4436.7
"TTL_B09",41.8,0,190.9,138.4,102.1,118.4,1.3,3.2,7.6,24.7,149.2,4.2,1.8,213.3,1648.6,22.7,1,3.2,13.1,0.2,6.3,8.4,12.5,5.9,300.5,52.3,102,13.7,23.4,51,0.1,2.9,0.1,0.1,0.2,0.4,18.1,3.3,3.1,0.2,3.1,19.1,3.1,3,0,4.9,0,0,2.9,0.9,0.3,0,192.2,-881.7
"TTL_C10T12",410.3,1,10.8,8.4,1.7,7045.9,2.6,8.1,16.8,13,22.8,14,2.5,3.3,15.5,1.6,3,2,5.7,0.2,5.4,2.6,12.2,1.7,9.1,624.2,23.9,19.1,16.9,14.6,0.2,566.4,2,1.5,2.1,0.4,31.5,12.5,24.3,117.8,380,194,16.4,8.7,0,26006.1,39.1,29,3.8,378.5,66.1,33.6,2856.5,-5220.4
"TTL_C13T15",14.9,0,12.5,13.3,4.8,53.3,292.1,3.9,12,8.6,8.5,7,16.9,7.2,21.8,2.3,1.2,3.4,9.2,1.1,11.8,108.2,14,4.9,62.5,70.6,15.5,6.3,6.4,10.2,1.8,11.1,1.1,2.4,0.3,1.2,22.5,8.5,16.4,48,28.9,20.5,13.3,18.6,0,1988.4,56.5,12.8,2,42.9,31.1,17.8,120.7,-1592.1
"TTL_C16",88.8,0.2,12.2,8.8,3,493.1,4.1,864.9,147.6,1.9,30.9,15.3,20.5,66.4,15.5,10.4,4.1,30.6,20,1,5.5,189.7,8.7,20.2,90.6,114.9,10.3,4,2,12.1,0.5,11,38.5,2.8,11,18.6,14.9,27.8,5.5,37.5,22.7,9.7,9.8,17.7,0,221.9,0,0,0.8,30.1,3.1,2.8,593.8,-1039.3
"TTL_C17_18",50.1,0.1,6.8,8.1,3,978.6,7.1,46.9,633.8,3.5,42.3,65.5,25.6,51.9,11.3,4.1,5.7,37.5,13.1,0.7,3.6,51.7,7.9,28,8,223.9,21.3,4.6,6.2,19.8,3,22.1,239.6,10.4,59.4,100.4,10.9,109.4,14.1,87.7,59.5,32.8,30.5,17.6,0,610.7,0,2.7,1.3,39.7,8.3,7.8,687.7,-1502.7
"TTL_C19",1226.6,3,102.9,176.2,56.6,350.3,4.9,14.9,22.9,365.9,369.7,14.6,20.5,78.7,2325.9,15.8,6.1,28.3,31.3,3.2,54.6,28.9,156.2,123.5,422.7,2009.4,774.2,209.4,366,119.7,15.2,7.3,2.5,24.9,3,11,38,35.3,65.6,24.8,17.6,20.7,8.3,13.1,0,1742.7,0.1,0.2,5.7,73.4,26.6,17.3,945.3,-3995.2
"TTL_C20",1738.6,4.3,61.4,63.7,20.6,467.4,46.8,108.5,308.4,365.4,1358.6,64.3,566.1,199.6,209.8,38.4,20,51.8,39.2,5.6,45,84.6,23.1,25.3,222.2,366.1,19.4,5.8,4.3,13.1,0.3,10.8,5,1.3,0.7,2.9,16.4,42.6,41.9,31.2,13.7,45.3,6.3,35.5,0,545.1,0.4,3.2,4.6,70.3,7.8,7,2510.1,-1634.4
"TTL_C21",41.8,0.1,0.7,0.5,0.2,49.2,1.2,0.4,0.8,1.4,8.7,272.8,7.5,8.8,2.2,0.5,0.3,0.4,1.6,0.1,0.7,1.8,0.9,0.4,1.9,147.4,0.6,0.3,0.3,0.4,0,1.6,2.7,0.2,1.4,12.6,0.8,1.6,1.7,13.3,4.6,604.6,2,1.3,0,1351.5,16,6.4,2.3,13.1,5.2,2.8,139.1,-1186.6
"TTL_C22",113.4,0.3,44,101.7,41.9,783.9,12.5,18.7,45.6,11.8,56.9,44.5,1008.5,83.9,173.7,152.4,9.8,146.7,85.3,19.3,61.8,56.3,33.1,33.2,599,167.9,115.6,10.6,11,32.9,4.7,7.4,13.4,5.5,1.3,4.3,33.2,134.5,21.6,1,1.8,23.7,5.6,4.4,0,218,0.1,2.5,6.6,40.8,1.1,0,211.6,-1657.6
"TTL_C23",162.9,0.4,41.1,116.4,48.6,1071.4,16.2,56.7,34.7,14.5,64.8,79,50.8,1111.2,118.9,3.6,16.1,25.7,59,1.5,12.3,80.2,42.8,48,2692.1,242.9,75,21.1,25.6,59.4,1.5,10.6,17.8,2,0.4,5.9,47.1,190,30.9,132.3,78.1,34.2,8,6.1,0,338.3,0,0.8,3.1,83.9,0.9,0,214.3,-2190
"TTL_C24",95.2,0.2,159.7,144.7,83.4,275.5,3.4,12.6,31.8,10.8,42.4,3.6,26.3,134.2,9497.8,1304.3,24.9,1028.7,1511.6,32.2,605.1,437.4,698.2,216.4,1348.7,192.4,105,55.7,22.6,69.6,0.4,5.5,0.9,2.8,0.2,1.2,95.7,137.8,21.7,0.3,0.3,25.5,9,7,0,57.4,0,0,2.5,387,0.3,0,12943.7,-4159.5
"TTL_C25",28,0.1,120.8,60,26.7,79.4,1.3,9.1,5.7,13.1,22.4,6.3,46.7,52.4,767.3,472.9,22,73.5,253.3,17.7,237.6,123.5,56.3,60.6,907.7,53.9,45.5,14.2,10.9,40.7,0.3,1.8,0.5,7.1,0.5,0.8,27.8,62.1,6.2,38.2,22.9,7.6,2.6,2,0,33,0,0.5,355.9,22.9,1.5,0,808.7,-1441.3
"TTL_C26",10,0,3.2,2.2,1.3,25.7,0.2,0.6,1.9,2.9,3.2,1.1,1.6,2.9,10.1,3.7,175.5,31,14.4,2.5,33.2,38.4,7.1,1.1,34.4,85.4,6.1,1.8,2.5,4.9,0.6,1,2.8,25.4,16.3,7,3.7,37.5,8.2,11.8,1.7,2.3,2.8,31.3,0,850.7,0,3.3,505.1,10.5,6.9,3.5,428.1,-1375.3
