"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",187.9,3.8,0,0,0,1659.2,2.7,0.2,0.2,0.4,8.5,0.5,0.3,0.1,0.1,0.2,0.6,0.2,0.2,0,0.2,0.9,0.1,0.4,4.7,3.9,0.2,0.6,0.5,0,0,114.2,1.6,0.1,0.6,0.2,0.8,1.6,0.9,3.3,1.9,0.7,8.7,0.1,0,1449.4,0,0.1,25.6,30.7,19,36,769.2,-546.3
"TTL_A03",0,0,0,0,0,10.1,0,0,0,0,0,0,2.3,0,0,0,0.1,0,0,0,0.1,0,0.5,1.6,0,0.2,0,0.1,0,0,0,0.4,1,0.1,0.1,0.1,1.7,0.1,0.1,6.6,1.3,2.3,6.7,1.2,0,28,0,0,0.1,0.2,1.1,0.5,8.2,-19.3
"TTL_B05_06",3.4,0.3,2.2,0.5,3.8,1.3,1.3,0,0.4,2318,4.4,0.2,4.9,34.8,0.8,0.4,1.3,0.4,0.5,0,0.2,2.6,325,85.4,6.4,2,5.6,1.1,1.4,0.2,0,0.3,0.1,0.3,1.3,0.2,0.3,2.1,1.6,3.4,0.3,0.2,0.4,0.2,0,21.5,0,0,61.4,28.1,1,0,0.6,-2759.2
"TTL_B07_08",3.8,6.6,0.1,46.9,0,23.9,0.1,0,0.1,2.4,255.2,0.2,1.2,261.1,7.6,0.5,5.3,0.4,0.4,0,0.5,1623.9,0.7,0.2,685.2,0.7,0.3,0.1,0,0,0,1.3,1.5,0.5,0.8,0.1,2.4,2.8,0.8,8.3,0.5,0.1,6.8,0.1,0,1,0,0,2,48.6,0.3,0,246.4,-2421.2
"TTL_B09",0,0,9.8,0.5,9.6,0,0,0,0,2.7,0.3,0,0,0.3,0,0,0,0,0,0,0,1.8,0.3,0.1,79,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.3,0.1,0.1,0,15.7,-27.2
"TTL_C10T12",96.9,0.6,0,0.5,0,1008.7,2.3,0,0.4,1.6,13.8,4.6,0.3,0.6,0.3,2.2,2,0.2,0.5,0,0.4,3.1,0.3,0.7,2.8,12.2,0.3,1.3,0.9,0.1,0,427.8,3.9,0.4,2.8,0.3,2.6,1.8,0.9,6.9,0.6,5.9,16.6,0.7,0,5910.1,0,0.3,3.5,95.9,76.9,116.4,559.7,-773.8
"TTL_C13T15",2.3,0.1,0,0.6,0,5.6,175.4,0.1,12.1,0.8,8.3,1.2,10.2,0.6,1.5,4,3.8,1.1,5.6,2.5,0.9,3.6,0.5,1,2.9,9,1.9,0.1,0.1,0.1,0.3,23.4,14.3,0.5,1.4,0.7,2.3,6.8,3.4,44.3,2.9,16.5,64.5,0.3,0,742.1,0,0.1,5.3,10.2,37.9,14.2,381,-655.2
"TTL_C16",10.2,0.1,0,1,0,9.6,1.8,54.2,3.5,0.2,6.2,1.2,3.8,5.4,3.9,5.6,3.8,1.2,3.6,2.4,0.4,41,0.4,0.2,170.1,3,0.2,0.4,0.3,0.1,0.3,0.2,0.2,0,0.4,0.1,0.9,1,0.5,2.6,0.2,0.6,0.7,0.1,0,12.3,0,0,7.4,3.2,3.6,0.1,13.7,-207.1
"TTL_C17_18",54.7,0,0,1,0,90.6,6.9,3.3,255.4,1.2,25.8,14.1,16.8,5,1.9,4.5,17,0.7,5.1,0.8,1.2,2.5,0.7,2.2,10.4,56.5,1.8,0.5,0.5,3.6,0.9,13.1,91.4,3.8,13,10.8,8.6,81.8,24,16.5,19.7,8.6,145,3.9,0,283.2,0,0.1,27.4,11.1,9.4,17.4,157.5,-436.3
"TTL_C19",148.8,4.1,0.1,38.7,0.4,90,118.4,2.5,39.1,949.6,245.8,22.1,458.7,102.7,20,30.7,67.4,29.3,15.5,2.5,3.3,29.9,241.9,117.8,136.1,118,504.9,86.5,123.8,14.7,0.7,18.6,8.8,19.8,64.5,16.7,16.8,72.7,113.7,245.9,24.3,15,29.7,12.9,0,1918,0,0.1,4.8,80.9,27.1,3.4,1090.2,-1894.4
