"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",187.6,9,0.2,2.6,0.1,2314.2,49.9,21.3,8.4,0.5,10.2,3.9,3.6,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.1,12.2,0,0.1,1.8,132.2,0.1,0,0,0,0,100.1,0.7,0,2.1,0,2.1,7.5,5.3,30.4,0.5,1.3,1.9,3.2,0,2068.6,0.3,0,23.3,0.2,3.8,10.9,275.9,-1017
"TTL_A03",23.2,56,0,0.3,0,296.7,4.1,0.7,0.5,0.1,1.3,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0.1,10.1,0,0,0,0,0,68.2,0.9,0,0.5,0,0.5,1.9,1.3,7.4,0.2,0.5,0.9,1.3,0,291.6,0.1,0,0,0.1,0.2,1,45,-15.7
"TTL_B05_06",3.7,0.7,188.6,51.8,7.9,81,34.5,5,16.2,680.8,59.8,1.6,7.9,18,18.8,12.9,8.1,4.8,7.8,6.7,7.4,7.6,425.9,6.7,26.2,24.2,2.1,0.3,0.7,0.3,12.6,76.7,4.3,58.9,3.9,44.9,4.8,10.5,7.7,10.6,0.2,0.3,0.3,0.7,0,370.6,0,0,61.8,0.7,0.4,0,532.7,-877.7
"TTL_B07_08",0.1,0,1.1,21.7,3.3,7.1,3.6,0,0.1,20.7,267.4,21.7,0.1,48.2,0.4,0.4,0.2,0.2,0.3,0.2,0.1,0.1,0,0,110.8,0.2,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0.2,0,0.1,0,34.7,-112.7
"TTL_B09",1.3,0.4,139.5,11,28.8,1.3,0.2,0,0.4,11.6,2.5,0.1,0.1,6.6,4.2,0.9,0,0.1,0.2,0,0,0,2.8,0.4,15.5,0.1,0.8,0,0.1,0.3,0,0.1,0,0,0,0,0.2,0.2,0.1,0.8,0,0,0,0,0,0.3,0,0,0,0,0,0,1.6,-2.6
"TTL_C10T12",328.8,30.3,0.9,1.1,0.4,623.5,2.4,0.2,0.4,1.2,33.7,11.7,0.7,1.7,0.5,0.6,0.6,0.4,0.6,0.5,0.2,0.4,0.3,4.1,7.6,41.7,4,0.6,1.4,0.5,0.4,547.5,0.4,0.5,5,3.2,5.1,15.7,9.6,36.6,0.7,1.8,1.4,1.7,0,4163.9,0.6,0.1,0.6,0.8,15.6,51.9,966.6,-645
"TTL_C13T15",0.6,0.1,8.1,2.2,0.3,10.9,1392.1,1.1,4.9,0.6,1.7,0.4,4.5,1.8,0.1,0.5,0.6,0.4,0.6,0.7,0.2,12.6,0.3,5.9,5.7,15.1,2,0.5,0.7,1,1.8,1.9,2.3,1.6,6.8,0.1,5.2,19.8,17.4,69,0.9,3.1,3.8,6.9,0,1583.9,0.2,0,0.9,3,7.2,21.1,2525.8,-1114.9
"TTL_C16",0.9,0.1,1.4,1.2,0.2,18.3,12.5,122.3,19.6,0,1.9,0.4,7,3.8,1.2,5.8,3.6,2.2,3.6,2.5,2.5,70.4,0.1,0.9,153.3,3.3,0.6,0.1,0.1,0.5,0.1,0.5,1.1,0.1,0.9,0.9,1.8,2.5,2.2,4.3,0.1,0.1,0.4,0.6,0,117,0.1,0,6,-0.8,0.7,1.3,22.9,-148.8
"TTL_C17_18",0.8,0.1,1.2,1.1,0.4,86,37.3,10.5,180.9,0,6.7,3.6,6.4,4.8,1.3,5,7.2,5.1,4.5,2.6,1.2,8.8,0.1,2.2,8.1,16.9,1.2,0.1,0.3,1,1.3,2,55.6,1.7,4.1,11.6,2.2,14.9,5.3,15.8,0.4,0.5,1.1,0.9,0,268.4,0.1,0,12.5,-1.6,2,4,126.9,-248.5
"TTL_C19",77.5,15.3,18,23.8,7.5,43.2,29.2,3.3,4.4,0.1,29.9,3.9,5.4,42.2,9.5,10.1,7.4,6.2,7.7,4,2.1,4,8.4,5.9,90.1,23.5,112.2,15.6,37.7,12.2,7.2,6.1,1.4,5.6,2.4,0.7,4,7.4,9.5,24.4,0.2,0.6,0.8,0.7,0,758.3,0,0,0.8,0.1,6.6,7.7,97.6,-805.7
"TTL_C20",108.6,2.2,11.2,10.1,4,117.9,159.1,18.9,40.3,0,473.9,73.6,109.8,8.6,11,25.7,31.2,24.9,12.9,16.8,6.7,25.5,0.2,7.4,29.2,3.5,0.8,0.1,0.2,0.4,0.1,2.7,5.4,0.2,6,1.5,11.8,29.4,18.9,12.6,0.4,1.4,0.7,1.9,0,341.4,0.1,1,2.1,-1.4,1.9,3.2,862.6,-1005.1
