"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1213.8,0.7,0.3,0.4,0,6514,272,79.2,15.6,0.5,48.2,11.4,755.7,2.9,0.4,0.5,1.9,0.5,0.4,0.5,0.3,14.3,2.2,0,17.9,1.8,0.2,0.1,2.1,0,0,510.1,0.2,0.1,1.3,7.5,7.6,1.4,2,14.3,19.2,35.9,3.6,3.4,0,4303.2,3.6,34.3,17.1,-6.2,13.3,36.6,941.6,-814.9
"TTL_A03",61.1,22.8,0,0,0,1315.5,0.2,0,0,0.1,0.3,16.5,0.1,0.1,0,0,0.4,0.1,0.1,0.1,0,3.2,0,0,0.1,0.2,0,0,0,0.2,0,272.3,0,0,0,0,0,0,0,0.5,5,9.1,0.8,0,0,477.1,0.6,0.4,0.3,0,0.9,0.8,18.6,-20.8
"TTL_B05_06",0.1,0.5,40,0.3,0.9,1.3,0.9,0,7,3880.7,4.4,0,0.1,42.1,15.6,0.1,0.2,0.1,0.3,0.3,0,0.2,800,0,0.8,0.4,0.3,0.2,0.1,0,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0,0,1.6,0,0.2,0.6,0,0.4,0,26.5,-2386.3
"TTL_B07_08",0.5,0.2,0.4,11.9,0.3,4.6,1.2,0,4.9,0.8,27.2,0.6,1.9,192.9,160.8,2.1,0.9,2,2.9,2.8,0.6,5.3,0.2,0,577.1,0.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0.2,0.1,0.1,0,14.6,0,0.3,0.3,0,0.3,0,80.6,-196.4
"TTL_B09",0.6,12.9,64.7,7.2,2.7,1.4,0,0,0.9,185.5,1.7,0,0.2,13.9,0.8,0.2,0,0.1,0.1,0.1,0,0.1,3.9,0.2,13.2,0.2,0.1,0,0.1,0,0,0.3,0,0,0,0,0.4,0,0.1,0.6,0.1,0.1,0,0,0,0.7,0,0,0.1,0,0.1,0,26.6,-78.6
"TTL_C10T12",1082.6,205.3,0.4,0,0.2,3177.6,74.5,0.7,51.6,1.6,86.9,26.5,4,7.5,0.3,0.4,3.7,1.4,0.7,0.8,0.3,57.8,9.4,0,1.3,81.9,5.7,0.9,40.4,0,0,2704.5,2.5,0.3,0.3,17.1,1,0.7,2.2,124.8,37.4,68.7,4.3,19.1,0,7838.7,12.7,9.2,3.1,-31.2,57.3,155.3,7593.5,-1510.2
"TTL_C13T15",15.1,0.7,0.1,0.2,0.3,22.5,3475.8,0.2,12.1,1.1,179.2,3.3,128.7,13.6,1,0.7,13.3,22.4,3.2,23.9,20.9,170.2,4.9,4.5,9.7,352.4,80.9,22.9,13.2,2,0.2,210,13.6,0.3,2.4,44.8,2.1,2.7,5.9,9.1,7,49.3,5.6,41.6,0,2983.3,5.9,3.6,21.4,-10.3,32.6,410.7,5356,-1162.4
"TTL_C16",15.9,0.4,0,0.3,0.2,5.8,3.4,166.5,1.3,0.2,5.6,1.4,3.9,5.2,0.6,7.3,15.6,7,8,13.6,6.7,182.5,0.4,0.7,193.8,40.7,1.8,0,0.3,0.3,0,2,1.5,0,0.3,2.4,0.1,0.3,1.6,0.2,0.3,0.4,0.1,4.7,0,94.9,0.5,0.2,6.1,-3.4,2.3,6,324.4,-168.4
"TTL_C17_18",2.7,0.8,0.6,0.2,0.2,129.8,62.1,11.6,706.2,1.2,49.2,19.5,9.9,38.3,4.8,6.8,24,13.9,6.2,8.4,1.7,40.5,5.7,1.3,5.9,78.2,25,1.3,3.1,0,4.3,9.4,120.9,8.5,66.3,72.3,1.1,89.9,61.5,74.6,122.6,5.8,1.5,9.1,0,323.6,1,25.1,3,0,5,21.5,502.9,-496.5
"TTL_C19",184.7,279.3,120.1,41.1,3.8,125.1,71.5,10.4,22.9,1034.6,135.4,2,47.6,128.3,64.7,34.5,27,25.6,42,15.7,8.4,18.3,633.4,11.6,204.3,138.4,1470.4,320.9,170.2,0.3,6.5,99.5,6.2,9.7,19.1,24.9,6.5,18.3,50,173.5,32.7,17.9,3.3,38.8,0,1012.3,0.1,0.2,1.4,0.9,19.8,124.9,717,-390.3
