"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2354.5,0.1,1,1.8,0,3155.8,79.4,1602,472,3.2,10.8,2.1,61.2,7.7,9.3,12.4,3.8,6,13.8,8,1.8,22.3,18.4,6.6,145.2,91,18,1,1.9,11.1,0.7,342.9,3.5,5.4,13.9,12.2,65.5,19.7,9.3,19.2,10.5,32.8,5.1,5.9,0,3544.2,1,235.8,585.8,244.5,61.9,137.1,850.9,-2420.2
"TTL_A03",0.2,1.9,0,0,0,5.2,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,1.6,0,0,0.1,0.2,0.1,0,0,0,0,8.9,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,41.3,0,0,0.3,1.2,4.2,5.3,1.3,-30.2
"TTL_B05_06",6.2,0,59.8,1.4,0.1,7.2,1.2,2.7,15.5,4368.2,32.3,0.8,1.4,34.5,1204.7,2.7,1,2.2,12.1,4.5,1,1.9,2127.8,1.4,14.4,9.7,72.1,0.1,0.8,3,0.2,4.7,0.3,0.8,0.3,0.8,6.3,4,2.2,4.4,5.1,9.1,0.9,6.2,0,95.3,0,1.8,48.1,169.4,1.8,1.1,461.2,-7555.9
"TTL_B07_08",10.2,0.1,0.2,52,0.1,15,1,3,77.2,2.3,52.6,0.6,11.2,339,59.2,4.4,1.4,5.9,4.8,1.4,0.3,4.2,3.6,9.2,492.4,8.8,3.1,0,0.1,2.2,0.2,5.5,0.2,0.2,0.5,0.3,14.3,2.8,3.8,34.1,2.6,5.8,1.8,1.2,0,63.4,0,0.3,22.9,20.6,0.6,0,390.3,-145.8
"TTL_B09",1.1,0,0.2,6,0.1,1.2,0,0.4,9.7,8.7,5.3,0.1,0.6,21.3,40.8,0.3,0,0.1,0.3,0.1,0,0.1,5.9,0.5,20,1,0.9,0,0,0.4,0,0.2,0,0,0.1,0,0.8,0.2,0.4,4.7,0.3,0.3,0.1,0,0,0.8,0,0.1,12.9,0.4,0.2,0,11.9,-146.7
"TTL_C10T12",438.8,4.1,0.3,0.6,0,2602.2,110.9,4.5,43.6,2.5,153.1,24.7,9.3,3.1,10.7,5.5,2.8,4.7,8.5,4.7,1.3,4.4,5.4,0.8,14.1,89.7,32.3,2.3,26.9,1.5,0.1,2421.5,3,1.6,1.9,26.5,1.2,22.1,3,24.7,141.6,428,3.9,29.7,0,13699.1,0,6.1,19.8,540.3,248.5,619.6,4974.1,-4839.7
"TTL_C13T15",13.6,0.1,0.6,0.9,0,14.2,844.2,9.8,19.4,3.1,12.1,5.8,48.4,27.4,16.8,21.5,9.5,17.7,29,90.2,4.8,115.7,8.6,2.7,113.9,106.5,13.8,0.3,1.3,3.5,0.4,32.7,2.5,7.6,1.7,16.6,6.4,18.7,11.2,20.4,20.5,150.7,13.2,12.9,0,4903.9,0,5.8,51,168.2,130.8,98.4,1657.7,-3938.6
"TTL_C16",32.4,0.3,3.8,7.3,0,32.5,8.2,2384.3,89.3,2.1,27.1,3.5,29.5,45.8,33.2,99.5,8.5,40.8,59.9,35.8,9.8,522,125.2,7.8,1900.6,85.5,8.9,0.3,1.8,5.5,1.8,13.5,2.8,10.3,5.4,10.5,92.8,31.2,8.3,45.2,18.6,30.5,11.9,23.5,0,682.7,0.2,6.4,1298,223.7,13.3,32.5,4410,-1522
"TTL_C17_18",17.9,0.2,5.1,7.5,0,504.3,54.5,259.3,2687.8,5.1,255.8,26.5,102.9,97.1,53.5,77.3,45.6,59.3,131.3,70.7,18.2,54.6,28.6,22.5,161.5,672.6,45,1.5,8.9,35.1,5.2,57.6,557.4,122.2,82.4,260.1,74.8,1021.2,199.5,294.1,43.9,93.6,63.3,266,0,811,0.7,13.7,74.1,294.8,31.8,84.4,4633.9,-2424.5
"TTL_C19",186.2,0.6,9.5,47.8,0.3,111.9,33.5,70.6,73.3,44.1,246.6,16.3,98,108,436.9,79.1,26,50.5,71.8,39.7,7.1,47.8,139.6,68.8,431.1,370.1,713.2,19.5,246.3,62.9,8.5,146.9,9.1,30.9,28.5,27.3,44.1,86.3,39.6,158.3,117.4,237,28.5,86.9,0,3087.4,6.9,26.6,95.9,165.7,110.6,119.2,1554,-3181.7
"TTL_C20",228.2,0.3,3.6,49.2,0.2,223.2,166.8,248.9,560,151,1641.8,89.3,1198.1,273.9,285.9,237.6,175.1,236.7,231.2,114.4,10.3,190.3,30.8,42.9,434,365.8,48.7,1.6,10.5,20,0.8,72,12.4,17.7,89,55.9,95,233.5,99,68.1,47.4,706.2,41.4,96.4,0,2106.6,4.8,66.8,153.1,323.2,33.4,52.7,4102.9,-6556.9
"TTL_C21",20.9,0.1,1,7.6,0,62.1,33.2,21.8,22.9,8.8,67.5,830.6,29.7,14.4,57,24.2,12.3,20.1,35.3,20.6,4.5,21.7,17.8,7.1,61.1,53.1,11.5,0.4,3.5,3.2,0.3,24.5,3.3,6.8,5.9,10.3,10.8,54.1,11.1,16.2,6,413.9,2.8,6.2,0,1141.4,0.5,1804.3,117.3,130.9,24.2,38.2,1880.6,-2450
"TTL_C22",36.8,0.3,4.7,18.2,0.1,394.1,61.4,62.3,143.1,16.9,132,30,377.9,97.9,53.9,310,94.6,246.1,543.9,553.7,42.3,195.5,22.2,71,860.9,537.8,101.5,1.1,5.5,27.7,0.5,27.7,17.4,23.6,16.3,80.6,35.3,207,80,35,20.7,144.5,28.8,31.3,0,982.5,9.8,22.3,295,199.4,5.7,7.8,3058.3,-3068.3
"TTL_C23",55.4,0.6,3.3,12.4,0.1,95.9,13.7,83.1,16,4.9,42.9,30.2,102.6,902,70.2,122.6,53.5,86.1,111.8,154.4,17.1,55,21.8,17.5,3632.6,113.7,21.4,0.5,4.3,13.3,1.3,44.9,5.5,8.4,7.5,22.4,212.8,88.3,22.7,82.2,14.9,67.5,8.2,12.4,0,493.4,7.3,20.4,976,180.7,2.4,10.5,2642.5,-1554.8
"TTL_C24",2.2,0,0.2,13.6,0.1,11.5,0.2,35,30.5,1.8,61.6,2.3,133.9,129.6,7398.6,3302.5,231.3,583.3,1660,799.3,133,420,14,276.3,1474.8,100.2,2.9,0,0,4,0,0.1,1.3,0.1,0.1,0.1,2.3,0.6,0.2,7.4,2,3.4,0.5,1,0,82.9,0,0.1,355.3,572,0.3,0,12132.4,-9263.8
"TTL_C25",78.3,0.9,19.6,18.8,0.1,355.1,34.1,124.3,24.6,11.1,49.7,14.7,133.2,46.6,146,2795.1,171.7,793.4,1636,864.7,133.3,340.8,56.4,43.6,2010.2,491.9,61,1.9,11.2,21.2,0.6,83.4,14,27.3,11.7,58.5,108.9,146.6,40.2,115.4,59.7,104.6,20.8,42.9,0,1144,0.8,33.2,3486.4,407.4,6.1,30.5,6126,-4142.3
"TTL_C26",23.5,0.1,2.5,4.5,0,24,5.7,8.7,17,4.7,18.2,7.3,14.3,10.5,21.4,45.5,1058.5,565.8,300.8,266.8,31,286.4,48.8,9.2,133.7,231.1,25.4,1,14.2,5.8,0.5,12.4,51.4,481.8,66.6,18.8,12.2,181.2,41.2,111.5,43.3,642.4,4.8,36.7,0,2561.5,0.1,446.3,3720.8,299.4,28.1,39.5,3754,-7684.5
"TTL_C27",48.9,0.3,5.9,11.7,0.1,34.5,12.4,20.4,27.2,9,32,11.1,24.4,19.8,37.5,96.5,319.2,1923.8,807.6,769.3,101.3,392.7,551.6,28.7,946.8,337.8,54.2,1.3,17.5,13.8,0.8,17.4,16.8,54.8,136.9,70.4,58.7,162.2,43.8,170.7,37.9,144,23.7,63.4,0,865.3,0.1,24.7,2477.4,318.8,20.4,50,6381,-4013.9
"TTL_C28",266.7,1.7,43.9,35,0.2,96,33.2,68.5,97.4,50.9,59.4,25.8,63.1,83,171,168.4,77.9,265.8,3709.7,1144.1,258.3,231,119.6,52.9,1199.6,435.3,88.5,1.8,27,16.2,3.7,29.8,11.3,34.8,13.4,17.9,57.3,210.7,70.7,103.4,26.3,91,11.4,32.2,0,2073.6,0.7,11.8,8068.6,602.2,4.4,5.6,14255.5,-10219.3
"TTL_C29",16.9,0.1,2.3,9.8,0.1,18.6,10.9,7.7,9.6,2.4,11.5,4.8,13.9,19.2,13.2,86.5,21.4,67.1,286.7,6636.5,67.7,63.7,17.7,21.7,103,996,80.2,0.3,2.8,11.1,0.4,5.4,3,9.2,24,11.3,17.9,48.1,30,54.1,7.3,18.4,3.2,9.8,0,3662.7,3.1,23.1,6327,645.8,23,43.2,14358.2,-12319.8
