"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",14072.3,13.1,11.5,0.8,34.4,28515.7,94.1,1777,640.2,27,32.3,26.8,118.6,11.9,25.1,13.8,3.4,2.7,4.5,13.9,6.9,102.2,85.3,5.6,173.6,259.7,39,7.8,9.2,84.8,2,909.8,3.2,5.6,3.3,190.7,59.4,40.4,65.8,463,143.5,279.2,21.7,28.2,0,50522.4,1.6,249.3,451.1,1925.1,226.5,103.6,9443.4,-9581.2
"TTL_A03",129.4,113.9,3.9,0.3,13.9,1670.7,1.9,1,1.7,5.8,4.2,1.1,1.1,1.8,4.4,5,1.4,0.8,1.3,2.3,1.9,1.9,5.1,1,12.6,32.3,11.7,1.6,3.5,10,0.1,251.3,1.5,1.2,0.6,1.1,2.5,4.6,3.4,35.3,9.6,24.8,1.1,2.4,0,2758.1,0.3,156.5,13,118.3,14.2,15.9,1891.1,-284.1
"TTL_B05_06",372.3,69.2,1186.1,17.7,1446.2,164.4,9.1,28.2,51.7,34584.5,441.9,11.4,27.2,149.4,1905.3,91.5,14.9,13.5,21.9,17.8,51.9,57.6,16320.2,64.2,669.8,2872.4,1528.5,50.9,344.5,331.2,12.7,19.3,6.4,24.7,5.2,142.9,95.6,119.5,64.8,298.4,41.8,88.3,23.5,17.1,0,2372.7,0.5,31.7,1152.8,2764.8,12.1,23.3,88773.5,-562.6
"TTL_B07_08",52.7,0.9,245.2,204.2,543.8,38.9,6,7.7,15.7,34.5,507.9,12.8,60.9,1034,3597.1,135,8.8,17.7,17.6,16,15,160.3,35.7,36.4,1735.8,59.3,35.3,2,11.2,132.6,0.4,4.1,1.4,2,0.9,1.2,24.6,15.5,10.6,33.3,5.2,14.3,4.5,14.7,0,299.7,0.1,10.8,266.8,234.7,3.3,4.1,7396.8,-1443.7
"TTL_B09",53.4,11.6,8400.9,10.8,40391.2,99.7,7.9,10.3,13.9,25309.2,43.3,6.1,16.9,56.7,70,38,17.7,10.7,23.3,17,34.8,38.1,123.9,23.1,917.5,323.5,508,23.3,74.4,117.1,2.6,22.7,12.1,28.2,11.6,21.6,117.2,449.9,73.6,153.4,21,64.6,25.8,10.6,0,302.4,0.4,34.7,23012.5,28.2,1.2,8.9,1248.1,-963.5
"TTL_C10T12",4363.6,82.2,20.3,2.1,55,15683.1,57,14.6,38.9,156.4,146.7,42.5,38.3,28.6,68.6,50.5,17.4,14.1,17.2,16.9,23.9,21.9,93.2,13.2,132.1,723.5,56.1,6.5,20.2,89.4,1.6,3231.1,9,8.8,6.5,15,46.1,60,33.4,1042.4,372.8,817.4,21.4,54.1,0,97885.5,12.3,62.7,165.8,2668.8,846.8,241,7458.3,-15553.4
"TTL_C13T15",83.1,48.8,32.6,3.9,199.6,170.6,2042.6,5.4,25.4,49.8,126.9,17.1,163.4,20,93,43.2,18.9,6.4,18.8,164.1,73.6,257.9,146.6,22,205.8,234,88.6,4.4,4.3,45.8,10.1,84.5,3.4,18.8,1.6,7.6,41.5,101.3,60.2,740,106.6,215.6,80.2,136.5,0,18453.1,1.8,12.3,64.5,921.7,502,46.5,648,-16238.3
"TTL_C16",128.6,1.1,11.2,1.1,11.5,93.7,2.1,711.7,150.7,7.4,39,10.3,7.7,117,39.3,33.8,3.5,11,11,17.1,9.2,730.5,26.1,4.1,2398.2,80.9,35,2.6,2.3,98.6,0.5,3,2.1,3.8,0.8,1.5,781.8,19.3,8.2,36.2,10.5,16.9,11.3,24,0,999.2,0.1,6.1,42.3,204.9,40.5,12.6,4710.7,-748.7
"TTL_C17_18",371.9,79.6,9.9,1.7,22.2,2573.6,37.4,240.9,3482.9,36.7,277.4,145.5,128.3,235.7,43.6,76.6,28,41.1,21.8,32.9,13.1,167.3,79.2,19.7,227.8,1432.7,42.2,4.2,7.8,67.5,30.9,288.7,846.7,47.3,71.9,396.6,629,754.9,141,885.5,124.3,202.5,77.6,217.8,0,2801.9,0.5,18.3,76.2,415.4,111.5,38,3043.6,-2682.3
"TTL_C19",3373.1,646.3,986.7,146.2,2789,1146,97.4,266.9,376.9,17608.9,4358.1,115.2,586,636.6,3024.6,678.4,92.3,137.1,128.3,144.2,312,327.8,4449.4,448.1,5444.4,3845.8,7810.3,465.1,3195.6,2569.8,103.8,117.4,43.2,167.8,30.7,203.4,476,604.8,466.6,1895.7,264.3,541.9,127.5,122.5,0,15313.2,0.3,78,229.1,2663.2,304.1,140.1,60391.2,-3061
