"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",5533.1,621,2.3,2,0.7,47302.8,929.5,1963.8,347.4,18.2,1178.9,202.7,2633.4,60.9,0.2,6.3,0.8,0.9,39.6,0.4,22.6,358.7,0.9,1.1,2986.8,62.4,3.7,19,184.5,0.8,0.4,6940.6,0.8,0.9,0.6,9.2,4.1,0.1,6.3,97.7,85.5,1088.7,62,210.7,0,31145.6,440.2,0.6,16995.4,1875.5,36.6,48.1,8356.8,-8070.1
"TTL_A03",8.2,590.4,0.1,0,0,3001.4,0.6,0.4,0,0,27.6,1.5,0,0,0,0,0,0,0.1,0,0.3,59,0,14,0.2,0.5,0.1,6.9,0.4,0.1,0,3145.9,0,0,9.4,0.1,0.1,6.5,15.1,13.8,8.3,111.8,11.1,13.6,0,14761.1,0.1,0.5,0.9,353.7,2.7,4,851.7,-65.4
"TTL_B05_06",4.1,7,5196.9,13.2,9.8,37.2,37.4,4.6,76.1,11024.4,7322.9,152.6,263.3,2481.8,490.9,292.6,1.2,104.9,15.1,12,5.1,48.2,8261.3,0.7,131.4,165.7,144.4,23.7,117.7,134.1,2.8,3.9,1.4,0.4,0.6,0.8,27.4,8.5,45.9,5.7,3.7,1.2,0.4,1.7,0,158.3,2.2,0.1,543.3,1890.9,1.4,0,61602.7,-9839.7
"TTL_B07_08",1.9,0.2,0.9,400.6,58.5,102.4,4.3,10.6,0.9,200.7,1401.2,28.5,42.5,2274.5,3495.8,849.9,13.6,30.6,13.4,1.3,63.4,192.2,0.2,1,8900,30.5,0.3,0.1,0.4,0.1,0,0.3,0.1,0.1,1.1,0.2,0.3,1.2,0.8,0.8,94.4,0.3,0,0.3,0,18.8,0,0,4.1,537.8,1.2,0,9846,-959
"TTL_B09",0.2,0,1667,568.1,49.6,0.4,0.1,0,0.1,7.1,47.1,0.1,3.5,49.3,20.3,2.1,2.1,7.7,0.1,0.1,0.1,26.6,4.4,0,7.4,0.5,0.1,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0.2,27.3,1,0.1,0.1,0.1,0,0.1,0,0.8,0,0,3015.8,0.6,0.3,0,217.9,-68.1
"TTL_C10T12",3690.3,1006.6,37.4,32.7,2.1,17834.2,507.9,38.3,37.5,14.5,717.3,47.2,18.7,26.4,8,7.6,21.6,23.8,95.6,18.1,27.3,65.8,20.8,27.8,89.5,344.5,50.3,392.8,675.7,197.9,21.9,13631.3,25.6,11,13.6,142.3,105.2,5.5,202,113.9,80.9,1721.4,108.6,14.4,0,90259.9,676.4,1750.3,14.7,1862.1,140.3,228.9,22676,-10673.2
"TTL_C13T15",128.4,17.8,25.1,12.9,3.2,46,9045,40.7,33.9,3.7,56.5,27.5,44,17.7,4.3,29.7,9.4,27.9,24.7,37.2,33,780.7,18.1,4.8,292.2,1290.5,48.2,12.8,45,93,21.3,63.3,22.1,6.5,2.7,24.3,108.3,8.1,278,193.6,182.6,57.2,6.3,313,0,16221.7,151.5,0.1,450.7,762.2,74.1,132,13688.6,-8201.8
"TTL_C16",14.3,2,0.1,8.3,2.8,8.3,2,825.3,7.9,85.1,16.9,0.3,5,85.6,0.3,6.2,3.4,4.3,1.7,3.6,61.4,1466.3,0.1,0.4,5707.1,574,1.5,0.1,0.4,9.5,0.4,5.8,2.4,0.2,0.1,0.4,16.4,0.6,4.2,22.5,12.9,0.7,0.4,143,0,528,3.4,0.1,13.7,120.8,5.5,8.2,3289.6,-377.5
"TTL_C17_18",20.6,0.6,39.1,7.9,2,342,43.6,6.2,2669.4,5.7,34.4,14.2,13.2,38.2,4.8,2.2,112.8,42.2,13.4,2.7,17.1,96.2,3.3,6.9,236.8,3821.9,71,18,56.1,67.2,23.4,17.6,539,25.5,26.6,823.4,224.6,21.4,746.3,1141.5,2170.9,25.4,3.7,30.2,0,764.2,18.1,0.2,7.5,213.8,15.5,20.1,5544.5,-2785.7
"TTL_C19",261.2,419.5,172.6,343,107.5,203.1,234,93.1,194.1,286.9,501.9,39,98.7,522,69.2,44.9,47.2,85.4,65.2,83.2,101.9,241.1,1882.2,44.5,7631.1,9911.6,8618.8,1421.1,7044.4,486.1,164.1,139,74.4,17.4,31.6,26.4,490.1,9.7,1263.2,337,221.4,67,22.7,84.5,0,9385.7,129.8,0.3,10.6,568.7,55.2,74,3882.1,-11957.4
