"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",21261.8,234.5,7830.6,0,0.4,11931.6,576.8,83.4,2.8,477.2,62.3,15.3,3.8,0.1,0.1,0.1,0,0,0,0,0,7.3,0.2,0,14536.7,18152.1,0.2,0,0,0,0,1251.5,0.6,0.6,0.4,0.1,0.2,36.4,0,0.6,0.8,0.2,0,0.3,0,26879.7,0,0.2,2803.4,2066.3,70.1,4.8,1839.6,-651.4
"TTL_A03",0.5,258.2,0.3,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,8.6,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,2176.3,0,0,0.3,24.3,4.6,0.4,1.3,-11.1
"TTL_B05_06",12,0.4,1590.2,1.7,1.9,10.5,11.8,8.3,0.6,1254.8,0.1,0,200.7,377.5,24.9,9.8,0,0.1,0.6,0.3,0,5.5,2.5,0.4,12.5,368.3,4.3,0,0.3,0.9,0.4,1.4,3.6,15.2,10,0.3,0.3,0.7,0.1,7.4,5.5,1.4,0.1,1.4,0,1328.8,0,18.9,218.7,1078.9,6.2,7.6,68255.4,-38
"TTL_B07_08",0,0.1,3.3,47.2,6,0.6,2.9,0.1,5.3,0.2,2.3,0.1,0,164.9,29.4,12.1,0,0.4,0.9,44.7,3.4,2.2,126.3,0.3,27,3.6,0.1,0,0,0,0,0,0.4,1.1,0.9,0.1,0,0.2,0,19.4,0.5,0.1,0,0.2,0,24,0,4.9,2.3,14.6,1.8,0,41.4,-73.9
"TTL_B09",0,0,67.8,0.2,0.1,0,0,0,0,41.8,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0.9,0,1.9,-41.9
"TTL_C10T12",1.8,70.3,1412.9,0.3,0.2,1986,2,16.2,55.2,0,20.3,4.1,0.2,44.9,0.3,0.3,0,0.1,0.2,21,1.4,8.7,27,4.8,1,2988.5,3.9,13.9,9.3,17.2,0.3,389.7,617.5,66,37.2,22,29.6,23.1,16.6,609.1,182.8,451.4,26.5,413,0,25023.6,0,2.4,5.2,392.4,261.6,19.9,1244.2,-1848.3
"TTL_C13T15",0.1,0,27.7,0.8,0,0.1,907,1.8,0.3,0,0,0,0.1,0.8,1.9,2.5,0,0,0.3,0.1,0,3.1,0.3,0.5,0.2,13,11,0,0.1,0.1,0,0.1,0.6,0.7,0.5,0.1,0.1,0.4,0.1,1.2,1.5,2.7,0,0.4,0,5215,0,0.5,5.8,57.3,121.4,17.5,2057.8,-783.8
"TTL_C16",1.1,0,142.8,4.7,0.4,0.3,6.4,139.8,17.3,0.2,0.2,0,2.2,10.4,15.3,21.1,0.2,1.3,5.6,3.8,0.2,98.5,37,2.1,95.4,43,0.3,0,0.4,0.4,0,0,3.4,2.4,2,0.6,19.2,6.6,1.9,236.7,23.6,0.5,0.8,5,0,465,0,0.1,43.8,17,11.3,0.7,143.3,-195.7
"TTL_C17_18",0,0.4,38.9,0.1,0,0.6,1.3,0.9,2.4,0.2,0.1,0,0.1,4.1,3.5,5.3,0,0.1,0.4,0.4,0,1.1,4,1.1,0.2,15.5,2.9,0,0.4,1.1,1,0.1,75.4,15.5,13.7,1.8,1.6,4.6,0.7,22.8,6.6,9.8,0.9,5.9,0,511.1,0,0.2,5.9,2.8,31.9,1.4,1.3,-413.6
"TTL_C19",0.2,0.1,103.2,0.7,0.1,0.3,10.3,1.3,1.4,9.3,0,0,0.1,1.4,5.3,3,0,0,0.2,0.1,0,1.3,13.4,6.1,0.3,15.7,52.7,0.5,2.3,0.1,0,0.1,9.3,82.5,53.2,0.5,3.6,1.2,0.2,1.6,16.8,2.1,0.3,1.1,0,542.5,0,0.8,8.2,9.9,120.8,5.5,3101.6,-510.9
