"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",11165.3,183.7,55.4,19.4,0.3,3071,469.7,186.2,64,10,140.5,40.5,89.1,8.8,5.9,6.6,6.2,4.1,5.3,5.8,1.1,47.4,15.7,2.9,126.2,549.8,22.3,12.2,7,14.8,1.1,380.9,9.7,13.9,4.9,17.7,34,29.1,50.2,141.6,85.4,121.2,29.3,42.8,0,6800.9,2.1,25.3,670.2,2087.1,0.4,1,1731.9,-6.7
"TTL_A03",108.9,2442.6,10.4,3.6,0.1,392.9,12.9,1.6,2.2,1.6,8.6,3.1,1.3,1.3,1,0.9,1.2,0.7,0.9,0.9,0.2,10.2,1.4,0.4,7.6,58,3.9,6.4,2,2.2,0.2,233.6,3,3.9,1.6,3,4.2,5.2,3.8,20.7,16.3,24.3,6.7,5.6,0,1974.3,1.3,1.7,44.4,913.2,0,0.2,286.6,-1.1
"TTL_B05_06",7.3,2.1,134.5,10.2,0.3,1.5,1.8,0.4,1.3,643.4,9.1,0.4,0.8,5.2,6.8,0.9,0.7,0.6,0.9,0.7,0.2,0.9,55.6,0.3,8.5,8,8.9,2.6,3.1,1.8,0.2,0.7,0.3,0.9,0.2,1,2.5,1.6,1,3.2,1.2,1.3,0.4,0.9,0,16.4,0,0.1,64,50.9,0,0,1950,-9.6
"TTL_B07_08",8,1.1,34.1,163.2,0.9,1.2,1,0.3,2,24.9,36.4,1,1,146.6,252.8,5.2,1.3,2.2,1.6,1,0.2,4.2,6.3,0.7,145.7,3.3,1.4,0.2,0.1,1,0,0.3,0.1,0.3,0.1,0.3,2.4,0.9,0.6,2.9,0.4,0.5,0.3,0.6,0,35.5,0,0.1,20.1,69.8,0,0,169.1,-10.6
"TTL_B09",0,0,12.1,1.1,0,0,0,0,0,1.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,4.3,0,0,0,0.3,-2.2
"TTL_C10T12",1179.4,112.3,14,5.9,0.1,378.4,49.4,1.5,8.3,5.5,52.5,14.5,4.8,3.2,2.2,2,2.9,1.8,2.2,1.7,0.3,5.6,3.3,1,12.4,146.1,7.3,11.4,7.1,8.1,0.5,415.8,6,7.8,2.9,10.6,11,14.3,12.4,80.9,62.4,84.4,18.8,23.1,0,2567.4,0.5,1.2,17.8,106.3,1.5,1.9,887.3,-303.2
"TTL_C13T15",17.3,12.5,19.7,5.1,0.1,4,1191.8,2,7.6,1.9,4.1,1.6,11,4.4,2.3,3.3,3.7,2.4,3.2,12.3,1.1,39.9,1.6,0.8,22.3,42.7,5.9,2.3,1.9,2.8,0.8,4.5,2.7,3.5,1,4,3.4,6.8,6.5,31.7,6.5,17.5,4.5,16.6,0,1324.2,0.4,0.8,29.5,148.4,1,1.4,1049.9,-391.5
"TTL_C16",8.3,1.8,6.1,4.5,0,1.5,2.4,85.1,9.1,0.3,1.8,0.3,1.9,4.6,1.5,3,1.9,2,1.8,4.1,1.1,74,1.6,0.2,151.6,13.7,1.5,0.3,0.2,1.9,0.1,0.5,0.8,0.6,0.2,0.6,9.6,2.2,1.5,2.5,1.8,1.4,0.7,3.9,0,43.3,0,0.1,24.3,13.5,0.1,0.1,77.5,-3.5
"TTL_C17_18",8.4,2.2,4.7,3.6,0,11.3,15.9,4.3,190.2,1.6,8.5,4.7,6.6,10.1,1.9,3,5.8,4.7,3.4,3.2,0.4,10.2,1.5,0.6,8.8,65.2,3.9,0.9,0.9,4.1,1.7,2.7,49.3,9.8,4.9,24.4,5.4,22.6,10.9,25,18.4,9.6,3.9,7.5,0,136.4,0.1,0.4,17.3,15.7,0.2,0.2,22.7,-54.3
"TTL_C19",136.4,48.2,138.8,81.7,0.9,5.6,13.7,5.2,9.4,238.1,58.5,3.7,11.7,37.9,28.4,8.2,5.5,6,5.7,6.3,1.3,11.4,49.6,4.3,105.1,124.4,316.1,84.6,123.6,30.5,5.1,4.4,3.1,9.5,2.5,12.9,12.3,17.4,17.2,54.5,13.5,16.6,3.9,13.4,0,379,0,0.4,15.9,43.1,0.6,0.1,17.8,-773.6
