"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4541,9.7,1.3,0.1,0,9138.4,743.6,131.9,76.8,1.4,11.2,9.5,63,3.3,0.1,0.2,0.1,0.1,0.2,2.2,0.1,1.5,0.5,0.2,18,4.4,1.5,0,0.1,0.3,0,232.8,0.8,0.4,0.1,0.3,13.9,5.6,0.8,17.2,19.3,10.9,29.4,17.1,0,5276.9,0,2.9,876.3,662.7,26,16.6,3459.1,-655.8
"TTL_A03",10.9,11.2,0.4,0,0.1,198.2,0.1,0,0.3,0.1,1.2,0.6,0,0,0.1,0,0,0,0.1,0.2,0,0.1,0.5,0.1,0.6,0.7,4.4,0,1.6,0.9,0,66.3,0.2,0.2,0.1,0.4,0.2,0.1,0.3,1.9,1.8,1.4,0.8,0.4,0,564.5,0,1.6,1.5,20,1.7,2.1,135.7,-9.5
"TTL_B05_06",3.5,0.1,224.9,0.4,7.4,1.3,0.2,0,0.5,2777.9,12.2,28.5,0.1,1.5,36.9,0.4,0.1,0.2,0.3,1.4,0,0.4,1303.4,0.3,28.9,1.1,18.1,0,0.6,0.4,0,4.4,0.3,0.8,0.5,41.2,27.1,0.3,0.2,2.1,1.1,0.8,1,0.5,0,481.5,0,0.6,270,133.6,0.8,0,2092.6,-326.5
"TTL_B07_08",1.1,0.1,43.6,229.5,0.1,3.8,1.5,0,1.7,13.1,23.7,26.6,0.9,66.4,388.8,6.4,0.4,2.5,0.6,3.5,0.1,0.2,0.2,12.3,212.3,0.1,0.1,0,0,0.1,0,0.3,0.1,17.9,0.1,0.1,10.4,0.1,25.7,0.8,0.9,0.4,0.1,0.1,0,29.3,0,0.5,1.3,92.4,0.2,0,171.9,-258.7
"TTL_B09",0,0,808.8,1.5,58.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,34.7,32.3,0,0,0,0,0,0,0.2,0,0,653.7,0,0.1,0,1.8,-1.6
"TTL_C10T12",644.2,4.9,8.9,0.9,4,2651.1,65.8,3.4,52.4,9.3,67.7,44.3,12.4,14.7,13.9,14.4,6.1,13,21.4,44.4,1.7,4.8,5.9,2.9,67.1,69.4,23.8,0.1,8.5,6.8,0.1,1986.5,25,11.5,7,10,10.7,6.8,10.2,77.6,78.7,58.9,41.8,8.4,0,27769.8,0,98.7,75.4,840.8,118.8,78.3,5587.9,-908.6
"TTL_C13T15",142.5,8.8,7.6,0.7,21,303,1774.5,3.2,150,3.6,17.6,25.9,69.1,9.5,11.7,26.8,10.4,22.7,35.9,313.8,2.8,74.1,7.5,10.1,168.3,33.4,45.2,0.1,13.2,9.4,0.2,78.5,32.7,5,8.7,5.6,38.6,11.3,13.6,31.5,14.9,52.3,50.8,35.5,0,6168.6,0,26.8,41,231.9,61.8,48.5,1129.5,-1194.5
"TTL_C16",47.7,0.4,0.3,0.2,0.1,55.1,5.5,67.5,5,0.5,8.5,2,5.2,7,1,6.8,2.5,5,4.8,12,2,135,0.2,33.9,692.6,35.2,1.2,0,0.2,2.9,0,0.4,1.6,0.3,0.2,0.4,34.3,0.7,44.8,1,2.1,1.1,3.3,1.3,0,86.3,0,1,121.4,31.3,5,2.3,73.2,-164.1
"TTL_C17_18",27.3,13.4,27.6,3.1,8.3,679,62.6,5.2,1959.2,12.3,66.7,92.6,64.3,56,16.9,23.2,28.8,31.8,31.9,54.1,1.9,25.2,15.1,12.2,67.3,362,74.5,0.2,30.6,48.9,2.8,86,314.3,46.7,51.6,132,22.5,130.5,39.4,82.8,67.7,76.8,153.2,72.6,0,2041.2,0,6.7,46.9,207,10.7,7,278.1,-857
"TTL_C19",473.8,26.2,23.3,24.3,22.4,83.5,23.9,7.2,23.7,222.9,130.4,25,22.8,25.1,20.2,9.8,3.5,9.4,13.5,32,1.1,5.2,85.2,30.3,134.7,78.5,1694.8,1.8,209.6,27.1,1.1,10.2,15.6,5.8,2.8,8.5,10.7,15.9,15.5,39,6,40.5,16.7,9.1,0,2810.9,0,2.2,12.7,107.3,35.1,27.3,837.5,-509.1
