"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",3365.9,3,4.1,4.4,0,4446.1,64.9,361.9,104.1,1.2,19.2,5.8,32.7,9.1,3.5,4.4,1.7,2.5,3.3,4.5,0.9,45.1,2.7,2.5,37.9,553.1,12.7,0.1,0.3,8.9,0.1,41.6,1.2,1,0.4,2.8,9.6,13,7.5,23.3,2.7,30.4,1.5,21.2,0,6242.1,0.5,54.5,48,193.2,6.7,24.2,466.2,-1115.1
"TTL_A03",1.1,1.7,0.1,0.1,0,49.4,0.3,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.2,0,0.4,18.6,0.2,0.1,0,0.4,0,4.5,0.1,0.1,0,0.2,0.2,0.6,0.2,0.1,0.1,1,0.1,0.2,0,23.7,0.1,1,0.5,1,0.4,1.2,8.3,-22.6
"TTL_B05_06",107.7,0.1,68.8,18.3,5.5,131.7,12.5,10.8,40.1,1481.2,157.8,0.8,18.5,133.2,185.7,16.2,2.6,7.8,10.8,11.1,2.3,9.7,2263.6,17.9,58,54.1,19.2,0.3,0.6,5.2,0.4,6.5,2.2,4.6,1,6.3,133.3,14.2,4.6,7.9,4.3,6.6,2,7.6,0,543.1,1.2,27.8,19.7,81.3,0.3,0.7,647.7,-2070.6
"TTL_B07_08",4.2,0,10.6,31.9,0,11.6,0.5,0.8,3.7,494.6,158.5,0.3,6.8,218.7,656.6,20.9,0.5,14.4,9.5,6.2,0.5,3.4,211,7.6,233.3,35,11.7,0,0,8.5,0.1,1.5,0.5,0.1,0,4.2,2.4,22.4,8.4,10.8,0.5,0.3,1.2,14.7,0,31.1,0,0.1,1.2,78,0.1,0,96.4,-505.9
"TTL_B09",0,0,15.9,4.5,4.6,0,0,0,0,3.1,0.2,0,0,0.3,0.2,0,0,0,0,0,0,0,1.2,0,70,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0.1,0,0,10.9,-8.5
"TTL_C10T12",878.6,2.5,3.4,2.7,0.1,4130,60.3,5.8,11.3,7.5,59.2,4.9,14.7,9.2,5.9,11,5.1,5,5.2,4.8,2,42.8,9.2,2.6,39.5,1586.5,13.6,1.5,2.3,55.1,0.9,1057.9,4.4,6.4,2.5,38.1,14,40.3,32.3,52.5,38,180.3,19.4,48.9,0,13777.6,2,11.5,26.6,368.6,25.4,76.8,1608.7,-1649.3
"TTL_C13T15",15.4,0.6,7.9,3.4,0.1,38.4,808.3,6.8,13.6,3.5,14.8,2.4,92.6,14.9,9.9,10.3,5.1,7.9,8.4,144.1,3.5,232.6,8.3,3.2,41.8,177.2,7.8,0.3,0.5,4.4,1.7,13.3,4.1,2.5,0.7,7.3,8.4,31.9,11.2,55.7,3.3,6,7.9,42.3,0,2081.7,1.8,22.1,48.5,84.5,13.2,37.9,1886.5,-1531.5
"TTL_C16",56.1,0,11.7,2,0,22.6,6.9,474.9,22,1.6,11.7,1.3,16.5,32.4,10.4,28.6,9.8,21.3,9.8,14,5.3,543.9,3.8,1.8,507.3,151.4,12.4,0.1,0.1,9,0.6,5.8,5.7,1.9,1.4,4.5,41.9,14.4,5.6,12,7.5,3,13.3,20,0,326.6,0.3,2.1,99.4,41.6,1.3,7.3,1119.5,-386.3
"TTL_C17_18",26.1,0.3,4.5,6.9,0,435.2,53.5,89.5,1395.3,3.2,56.5,29.6,59.2,120.9,19.2,30.4,16.6,27.5,16.1,19.9,2.6,99,10.1,4.4,71.2,796.2,27.2,0.6,1.1,28.7,10.9,29.1,438.9,24.5,8.7,242.6,46.6,362.1,72.5,108.5,184.2,26.7,24.5,66.2,0,753.2,0.9,2,18,102.1,3.4,9.9,794.2,-1600.4
"TTL_C19",427.4,5,18.9,27,1.3,147.9,26.8,28.8,22.9,208.6,125.1,14.3,77,82.4,80.7,29.2,11,22.2,22.1,16.7,5.5,37.2,54.1,41.1,230.5,509.6,811.6,9.9,24.4,77.1,6.5,30.4,9.3,8.5,5.1,148.2,68.4,62.3,31.3,80.7,36.3,31.2,5.7,18.5,0,1387.3,1.2,4.8,28.4,51.9,8.2,33.3,488.4,-765.7
"TTL_C20",626.8,0.4,30,24.2,0.1,209.3,204,137,175.2,88.4,993.7,23.3,819.6,208.7,68.5,137.3,53.4,133.6,56.5,88.3,22.6,169.9,21,12.5,327.1,458,30.5,1.3,1.8,14.7,3.5,32.4,43.7,3.3,1.7,22.5,65.4,168.8,76.3,68,21.9,121.6,10.8,100,0,1589,0.4,4.4,19.3,131.2,2.8,6,1028.6,-3355.8
"TTL_C21",6.7,0,0.6,1,0,8.2,3.8,1.3,2,1.1,13.4,253.5,5.8,1.9,3.2,1.6,1.2,1.6,1,3,1.2,2.5,1.2,0.4,5.1,12.1,1,0.1,0.1,0.7,0.1,1.4,0.8,1.1,0.4,0.7,1.1,32,1.5,23.4,2.4,167.9,1.4,1.3,0,1144.6,1.3,472.7,11.2,24.2,2.2,5.9,92.9,-877.7
"TTL_C22",47.2,0.2,49.5,16.9,0,299.1,87.9,43.7,54.2,5.8,139.1,20.4,681,70.6,20.8,89.3,47.2,238.9,84,234.4,11,179.4,23.2,10.2,1882.2,591.2,67.4,0.2,0.4,10.8,2.9,8.4,19,9.6,2.1,33.8,33.2,106.3,31.8,55.5,6.9,7.8,4.6,14.3,0,526.5,0.3,7.9,243.9,101.2,0.4,1.9,943.5,-1648.8
"TTL_C23",80.9,0.5,11.3,9.6,0,172,22.8,50,13.8,5.5,48.6,6,124.2,503.9,73.8,94.2,89.5,124.9,39.6,36.8,5.9,80.6,25.3,10.9,1764.1,412.9,31.5,0.4,0.6,9.5,1.1,32.1,14.2,14.8,1.9,28.2,150.1,107,43.8,15.2,12.7,20.1,40.2,46.2,0,1038,0.2,6.4,95.1,80.8,0.3,2.2,649.1,-820.2
"TTL_C24",8.2,0,14.9,42.9,0,30.2,6.4,16.2,5.9,5,19.7,1.3,57.4,51.1,964.9,1116.4,50.7,227.8,344.7,181.8,62.4,123.6,16.2,60.5,313.7,143.7,35.5,0.2,0.1,2,0.2,1.2,4.9,2,0.1,0.7,10,37.2,6.9,9.6,1.8,0.5,2.3,5.4,0,58.2,0,0,3.4,55.5,0,0,2143.5,-1762.6
"TTL_C25",152.5,0.3,116.9,23.1,0,188.9,15.5,78.6,14.4,6.7,33.4,3.5,113.8,51.1,69.7,443,47.9,95.3,261.3,581.7,66,296.5,58.2,12.5,860.8,418.3,29,0.9,2.4,11,4.4,9.7,8.4,17.8,5.4,7.6,64.6,187.3,52.6,70.2,7.3,7.4,15,20.9,0,565,0.5,9.6,1181.6,94,0.5,2.5,1466.3,-1788.9
"TTL_C26",20.9,0.2,14.1,4.8,0,26.7,6.7,6.4,9.1,4.7,10.8,3.5,12.7,9.5,13,17.4,614.7,54.8,29.4,22.8,8.7,71,40,2.8,131.6,171.6,16.6,1.4,3,9.1,1.3,11.8,39.5,370.7,44.4,54.9,13.9,102.8,20,59.9,22.1,103.6,15.3,59.7,0,1225.9,6.1,21.2,2578.3,86.8,2.5,5.9,819.2,-4131.3
