"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",14535.6,45.8,0.8,1.8,1,24598.4,1137.7,3008.7,52.1,0.7,1346.2,65.2,911.7,7.9,3.9,0.3,0.9,6.3,0.3,0.3,0.4,1204.8,0.2,1.8,51.2,216.2,0.4,0.3,0.2,5.6,0,1263.3,1.7,0.2,3,7.7,26.5,157.4,53.3,7.4,99.5,7.6,8.8,3.7,0,11796.8,0,0.2,682.8,-12.9,26.6,41.1,9575.2,-7243.6
"TTL_A03",16.2,3708.6,0.1,0,0,8943.5,0.4,2.3,0.1,0.1,1.7,14,0.3,0.1,0,0,0.1,0,0,0,0,1,0,0,0.1,6.4,0,0,0,41.2,0,427,0,0,0,0.1,0.5,10.1,0.3,0,16.1,2.4,0.3,1.1,0,5275.1,0,0,0.2,2.6,1.9,3.1,1344.5,-44.6
"TTL_B05_06",65.4,4.3,3891.8,5.8,11.2,54.7,71.7,2.7,57.4,7429,893.6,7.5,51.3,1569.1,207,68.5,22.7,40.7,4.1,9.7,10,49.7,860.6,5.7,69.3,47.2,9.2,2.5,2.1,1.2,0.1,86,0.1,0.3,0.3,0.6,15,7.1,6.9,1,5.9,1.5,1.6,8.2,0,2777.9,0,0,2.4,-16.5,1.6,0,15898,-3830.7
"TTL_B07_08",5.3,0.8,12.6,70.8,0.1,38.9,2.7,0.2,6.8,14.8,1096.9,0.7,29.4,980.8,238.3,15.4,5.5,2.8,0.3,0.3,0.9,22.3,11.9,1.6,310,31.7,0.1,5.3,0.1,1.4,0,0.6,0,0.1,0,0.8,18.8,19.2,1.5,1,0.1,0.6,0.1,21,0,35.8,0,0,0.6,-0.9,1.4,0,875.4,-1658.3
"TTL_B09",0.3,0.7,600.7,14.3,0.3,0.5,0.3,0,0.1,7.3,5.5,0,0.2,4.5,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.5,0,1.1,0.4,0.1,0.1,0,0.1,0,0.2,0,0,0,0,0.2,1.2,0,0.1,0,0,0,0.1,0,4.3,0,0,0.1,0,0.2,0,3.7,-33.4
"TTL_C10T12",8013,5648.6,23.3,2.8,0.8,23521.5,35.2,2.4,114.9,56.2,45.6,111.7,22,43.2,4.3,4.6,4.7,2.3,1.2,1.1,0.8,137.8,2.6,1.8,7.4,370.5,10.6,7.4,29.5,6.1,0,3923.4,1.4,1.8,3.1,3.5,18.8,44.1,8,7.6,107.1,29.1,2.2,18,0,24428.2,0,0.3,9.3,-42.1,101.4,188.3,17482.2,-6683.1
"TTL_C13T15",110.3,169.6,95.1,9.4,1.4,35.1,21896.2,30.7,139,30.9,33.2,3.4,64.2,112,9.3,11.2,25.4,9.9,4.7,64.2,25.8,445.8,21.2,25,80.1,238.2,24,4.8,9.2,22.1,10.6,115.2,4.7,15.7,2.2,37.8,52.2,31.1,43.6,72,67.8,25.9,33.3,167.8,0,5588.6,0,0.1,2.7,-25.5,55.4,135.9,34626.9,-12876.3
"TTL_C16",102.6,26.9,1.1,1,0.3,56.3,82.1,1951.9,365.5,0.4,61.7,1,19.5,34.4,4.5,8,14,9.1,6.2,0.9,2.7,2796.3,1.2,1.9,354.1,72.8,0.9,4.2,0.3,5.8,0.2,10.5,0.3,5.1,0.1,3.5,23.2,12.7,1.5,13.3,6,1.4,1.7,13.7,0,286.8,0,0,5.8,-9.1,4.5,6.9,1572.1,-352.1
"TTL_C17_18",143.4,8.4,11.4,1.2,1.2,569.1,778.5,71,3445.4,1.2,113.8,47.6,207.5,234.1,6.8,27.3,221.1,348.3,10.3,10.3,7.1,657.4,10.5,3.1,48.1,642.9,15,2.1,1.2,13.9,19.1,101.1,306.6,30.1,11.1,141.9,46.6,188,17.1,208.7,120.1,20.9,466.6,29.2,0,314.1,0,5.6,50.8,-4.3,13.1,16.5,738.6,-1565.5
"TTL_C19",1084.5,2489.4,3733.3,408.9,8.8,311.9,297.1,135.7,102.3,6251.1,215,21.3,321,899.1,228.3,84.1,59.1,93.4,30.8,30.5,112.4,395.2,220.1,155.7,2219.7,1869.7,4245.9,1365,1290.7,423.3,51.8,1452.2,37.8,142.4,8.8,274.4,109.2,102.6,142.8,294.6,233.1,23.7,29.9,55.7,0,1638.9,0,0.1,2.2,-0.6,45.5,50.8,208.5,-16121.6
