"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1812,164.7,197.5,14.5,0.3,11046.1,289.9,168.1,34.5,6.1,33.3,5.7,63.2,10.7,23.3,7.4,0.1,1.7,1.8,0.4,0.1,25,47.5,25.8,268.4,118,1.1,0.1,0.3,0.5,0.7,1303.6,18,0.5,1,11.3,6.7,1.1,4.4,92.2,25.2,48.8,2.4,2.5,0,7649.9,0.2,13.9,1035.3,488.7,9.5,14.4,1876,-1824
"TTL_A03",3.5,10.6,12.2,0.9,0,69.8,69.3,0.1,0.5,0.4,32.7,14.4,0.6,0.6,0.8,0.2,0,0.1,0.1,0,0,0.2,3,1.7,0.8,2,0.1,0,0,0.1,0,20.3,0,0.1,0.1,0.7,0.9,0.1,0.3,65.6,4,8.5,3,4.5,0,434.3,0,0.1,30.4,11.1,0.6,1.1,9.5,-6.7
"TTL_B05_06",36.9,2.3,1173.4,32.1,0.9,40.8,17.1,2.7,22.2,7869.3,14.3,0.4,8,105.3,37.5,7.4,0.1,1.4,1.8,0.3,0.1,3.6,345.5,16.4,13.2,26.6,24.7,0.5,3.1,0.8,0.7,27.4,0.4,1.1,0.7,6.6,2,2.1,3.6,14.2,4,4.1,1.3,1.5,0,28.1,0,2.1,46.9,370.1,0.5,0,13409.7,-339.6
"TTL_B07_08",8.2,0.4,16.9,7.9,0,6,1.5,0.2,2.2,21.3,25.9,1.2,4.3,187.1,257.7,29.9,0.1,3.5,2.7,1.3,0.2,10,0.8,0.5,718.1,0.7,0.2,0,0.1,0,0,4.4,0.1,0.1,0,0.4,0,0.2,0.5,0.7,0.3,2.1,0.1,0.3,0,28,0,0.5,1.6,40.4,0.1,0,1876.4,-206.2
"TTL_B09",37.7,2.5,145.3,10.9,0.2,18.3,3.1,0.8,5.9,4.5,5,0.1,7.7,8,10,3,0,1.1,1.3,0.1,0,1.8,34.7,17.2,2.7,24.1,0.7,0.1,0.2,0.1,0.5,1.1,0.2,0,0.6,7.1,1.9,0.3,2.9,11,3.9,3.8,1.3,1.4,0,0.4,0,0,39.5,0.1,0,0,5.6,-283.3
"TTL_C10T12",2037.8,42.7,10.5,7.5,0.5,3943.7,160.4,13.9,44.1,97.8,267.7,48.2,10.5,46.6,58.3,11.9,0.3,5,2.3,1.2,0.2,20.1,68.1,7.4,37.1,57.2,124.2,2.7,21.4,7.9,2.3,4006.3,2,17.9,7.2,15.3,1.6,26.1,18,266.6,59,20.4,4.3,7.2,0,20783.6,0,211.1,51,630.4,39.1,58.5,3643.3,-1731.8
"TTL_C13T15",77.9,1.1,14.1,4.6,0.8,18.8,1724.2,54.7,89.5,10,13.9,2.1,72.1,5.9,17.6,8.2,0.5,6.8,2.6,8.9,1,194.9,14.7,7.3,87.8,81.5,22,0.2,1,7.8,4.1,99.7,18.9,42,12,5.9,1.8,7.1,18.1,178.2,81.6,25,20.5,43,0,6700.7,0,47.2,49.5,223.4,16.9,37.4,1784.6,-1806.2
"TTL_C16",31.1,0.2,7.5,15,0,10,5.2,67.9,0.9,0.8,1.6,0.2,4.7,5,8.3,4.5,0.3,5.1,3,1,0.1,139.3,6.4,0.2,738.8,84.7,0.3,0.2,0.3,1.2,0.3,1.9,0.7,2.3,0.3,0.5,0,9.1,0.1,2.9,4.7,3.8,2,4.4,0,55.7,0,0.9,14.5,16.9,1.6,2.4,50.9,-105.5
"TTL_C17_18",34.4,2.1,12.5,7.2,0.1,371.5,55.6,14.9,803.6,23.7,127.9,33.3,62.3,90.3,31.9,17.2,2.6,37.1,13.4,5.5,0.8,45.4,55,11.6,61.2,521.8,7.3,0.2,4.6,9.3,40.3,19.4,101.3,263.4,58.8,173.6,9.4,83,206,115.9,104.7,79,35,37.7,0,1402.9,0,17.8,74,81.6,4.7,5.2,384.3,-664.3
"TTL_C19",299.9,10.8,155.3,123.9,2.3,154.7,73.9,7,51.7,2083,280.1,14.6,63,710.7,64.9,14.6,1.5,30.5,8.9,16.4,2.2,231.4,83.2,97.4,448.3,538.3,2815.5,58.5,454.1,93.3,34.8,57.9,11.4,169.3,36.4,8,5.6,241.9,151,557.2,44.8,62.1,6.4,13.6,0,3587.4,0,13.5,155,389.7,16.8,24.5,2300.6,-1843.3
"TTL_C20",1549.6,8.4,46.8,34.8,4,339.5,333.6,29.8,235.3,192.1,1925.4,129.9,1207.7,211.7,43.6,16.1,5.5,94.5,64.4,12.6,1.2,119.7,24.4,38.3,639.5,34,2.2,0.3,2.8,2.8,0.6,21.3,16.4,4.2,3,35.4,0.8,59.2,132.3,88.5,38.9,636.7,21.6,78.8,0,3367.5,0,164.8,15.6,257.1,5.5,5,1298.2,-4733.6
"TTL_C21",68,1.3,1.7,1.5,0.1,32.3,9.8,1.2,7.9,8,82.8,241.4,35.1,8,2.1,0.8,0.3,2.9,3.2,0.8,0.2,4.9,1.7,2,28,2.5,0.7,0,0.4,0.2,0.1,2.2,1.2,0.9,0.6,3.7,0.1,0.4,11.2,20.2,5.7,505.6,3.2,3.4,0,1313,0,407.8,20,37.1,3.9,3.9,185.9,-880.3
"TTL_C22",86.9,14.9,66.9,18.6,0.1,495.2,107.2,21.9,109.9,41.2,170.3,29.5,142.2,41.1,36,31.8,7.5,130,27.1,23.9,2.3,70.8,35.4,9.7,1310.5,444,211.1,1.8,30.3,0.8,1.6,14.5,71.3,11.4,55.8,7.8,1,1.9,103.2,25.3,24.9,19.5,19.6,60,0,751.5,0,16.3,117.9,82.8,0.3,2.3,513.3,-1065.8
"TTL_C23",24.2,3.4,5.6,7.3,0.1,126.6,21.3,1.4,9.3,9.7,39.2,8.9,12.1,655.7,42.5,13.4,1.5,22.5,10.8,13.8,1.4,16.8,65.2,8.3,6249.8,49.2,5.5,0.2,1.6,3.5,0.6,26,1.8,10,1.2,6.3,0.3,15.7,1.8,24.2,11.1,9.4,5.4,13.1,0,218.5,0,18.1,34,130.6,0.2,0.1,479,-488.9
"TTL_C24",5.5,0,281,6.5,0,106.5,4.9,9.9,2.7,0.3,41.1,2.7,18.3,25.8,1104.4,360.4,7.8,234.4,145.6,8.7,0.8,176.5,0.1,0.2,1813.7,6.7,1.4,0,2.2,1.6,0,17.8,1.2,0.3,0.9,12.7,0.1,0.1,0.2,3.7,9.4,1.5,0.1,1.5,0,9.3,0,0.2,6.6,92.2,0.1,0,2949.5,-2646.1
"TTL_C25",42.5,4.3,92.8,17.4,0,50,4.7,11,5.1,8,11.4,1.3,4.8,11.5,193.6,228.4,3,59.9,25.8,7,1,32.2,0.7,0.5,1094.6,2.8,1.2,0.1,0.7,0.7,0.2,5.7,1.1,1.6,0.6,4.3,0.1,5.2,0.3,17.5,3.9,1.9,0.2,0.9,0,404.9,0,1.6,167.1,31,0.4,0,270.4,-783.2
"TTL_C26",2.1,0.2,44.1,3.1,0,10.5,5,0.4,10.7,4.9,12.7,2.5,6.1,15.7,3.5,2.4,13.7,36.4,16.4,6,0.9,26.2,1.4,2.7,85.1,64,22.9,0.1,3.1,4.7,1,25.2,21.2,51.9,46.1,54.9,2.3,9.7,0.5,26.8,109.2,237.6,20.8,21.2,0,895.9,0,0.5,2574.3,85.1,5.4,0.3,3.5,-4464.4
"TTL_C27",4.1,0.3,71.5,3.1,0,10,2.9,0.4,1.9,4.8,11.8,1.8,3.7,1.2,6.6,3,3.1,108.7,24.6,6,0.8,28.9,80.6,10.8,1069.6,66.2,22.1,0.2,3,4.7,1,38.5,24.9,49.9,76.1,52.8,4.1,18.9,16.1,15.7,1.2,227.3,12.8,31.2,0,224.4,0,0.2,340,57.9,2.3,3.2,429.6,-960.6
"TTL_C28",25.7,12.5,42.1,29.5,1.9,83.5,34.3,4.4,26.5,40.5,31.9,4.6,25.5,85.5,33.8,19.2,0.9,13.8,83.9,43.4,5.8,70.8,2,9.3,519.6,7.7,26.5,3.7,7.7,16.2,6.7,3.8,4,62.7,1.2,1.6,0.3,0.9,1,201.4,12.2,4.8,1.7,9.6,0,614,0,2.1,2355.8,85.7,0.4,0.3,237,-3765.1
"TTL_C29",9,0.3,24.9,4.2,0,7.4,2.7,1,2.1,2.3,3.1,0.5,2.1,5.2,3.4,1.9,0.2,2.5,6.1,490.6,11.2,34.5,0.9,22.6,79.6,203.5,71.1,3.4,22.9,6.4,3.3,7,0.8,16,0.9,2.4,1.3,0.3,2.6,89.2,3,4.9,0.6,14.9,0,1728.5,0,0.1,1864.5,96,2.9,1.6,258.8,-2766.4
"TTL_C30",3.5,0.2,56.6,4.9,0,2.4,1.6,1.2,0.9,1.2,1.1,0.1,0.6,1.8,0.5,0.3,0.1,0.7,1.8,434,349,93.4,0.3,8.6,66.4,44.5,37.8,7.6,75.8,6.1,1.4,9.2,2.7,5.2,0.1,0.9,1.6,0,3.8,151.2,2.7,1.5,0,6.2,0,410.8,0,0,1189.3,53.6,0,0,51.7,-2379.5
"TTL_C31T33",152.5,7.9,287.7,46.6,2.5,144.9,53.9,11.5,46,185.5,48.5,7.8,23.5,74.9,59.1,29.5,2.1,25,17.3,16.9,5.2,186,125,54.1,670,189.8,77.6,2.2,56,17.9,2.6,47.6,26.3,92.1,11.3,42.8,27,32.1,49.1,87.9,208.3,157,64.3,71.2,0,1936.7,0,15.1,1054.9,20.3,16.1,27.3,199.5,-593.4
"TTL_D",95.1,7.2,137.7,92.5,2.2,455.4,157,30.4,224.6,179.9,234.4,23.5,146.9,515.2,223.9,45.2,1.8,29.1,15.5,6.4,0.8,57.1,3486.6,119.2,56.7,572.7,15,1.2,2.7,165.6,23,207.4,17.7,420,6.7,295.1,7,73.5,19.4,614.5,271,318,37.5,37.3,0,1223.9,0,420.6,30,0.2,0.4,0,44.3,-10
"TTL_E",49.6,1.8,10.5,4.6,5.1,95.3,38,3.7,250.4,14.8,28.1,4,25.1,54.8,655.2,112.5,2.2,31,15.7,2.2,0.4,13.7,12.4,39.3,56.4,143,2.7,0.8,4.3,75.5,4.4,100.7,20.6,47.7,4.4,32.1,3.9,36.4,10.4,59,119.1,102.4,21,26,0,1918.2,0,701.4,5.9,0.3,0.1,0.2,6.7,-7.5
