"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",507.1,9.2,2.1,4.4,0,7164.7,610,350.8,471.2,102.7,33.1,8.2,113.1,13.6,13.2,10.3,7.8,7.1,16.6,16.5,16.9,178.1,3.1,3.8,4.5,11,2,0,0.3,1.7,0,31,15.9,3.2,3.8,2.2,4.5,6.7,8,12,5.1,14.8,97.1,157.3,0,6721.1,1.8,0,511.8,141.1,18.5,76.8,1919,-720.5
"TTL_A03",0.7,84.9,0.1,0.1,0,492.7,0,0,0,0.2,0.1,0,0,0,0,0.1,0,0,0,0,0,16,0.8,0.7,0,0.1,0.3,0,0.2,0.3,0,19,1,0.7,0.7,0,0.7,0.8,1.2,7.3,0.8,2.2,10.5,31,0,124.1,0.7,0,0.2,14,1.3,5.9,60,-15.7
"TTL_B05_06",22.4,0.7,14.8,74.8,1.1,23.4,6.4,6.9,52.5,10096.4,82.9,1.9,7.7,251.9,172.9,32.3,2.4,10.1,23.8,18.5,4.3,83.9,864.9,19,62.9,1.9,6.8,0.4,3.7,6.6,1,1.4,3.6,15,0.6,0.2,1.1,0.9,1,4.5,3.1,9.7,29.1,18.1,0,72,0,0,8.9,55.9,1,0,4901.8,-8054.5
"TTL_B07_08",25.8,0.3,13.9,40.5,1.2,17.5,1.9,2.3,2.1,25.2,177.9,13.8,11.2,1.3,3549.8,671.6,82,286.9,387.7,370.9,46.5,29.7,4,1.8,190.4,7.2,12.2,0.4,8.3,7.5,0.1,1.2,1.3,3.8,0.6,3.6,23.3,2.8,4.5,39.7,5.1,8.3,5.4,3.4,0,40.7,0.4,0,25.1,183,0.5,1.2,21732.5,-359
"TTL_B09",0.1,0,438.6,1.5,66.5,0.1,0,0,0,1.5,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0,117.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0.4,0,0.2,0,10.5,-56
"TTL_C10T12",2004.4,44.3,20.4,103.5,0.3,6074.7,5.9,0.7,32,62.6,221.5,40,9.7,2.2,4.8,98.2,0.4,1,3.9,6.2,0.2,74,19.5,24.3,5.4,74.1,53.8,2.5,28.4,46.7,1.2,1353.5,22,158.5,57.1,0.5,56.1,62,94.3,77.9,20.6,62.8,197.9,547.6,0,21076.4,5.1,43,9.7,286.1,72.7,327.8,1616.6,-2208.8
"TTL_C13T15",218.6,4.2,41.3,129.5,0.5,29.9,965.2,3.7,53.3,17.1,39.1,5.8,64.4,1.7,4.1,3.6,5,3,13,487.2,5.4,110.7,6,13.2,112.7,79.1,35.1,1.8,18.7,30.7,0.9,9.8,30.6,86.8,3.2,1.3,3.5,3.6,5.3,52.8,29.3,88.4,188.5,160.7,0,5714.8,1.8,0.6,11.1,79,35.2,159.3,279.1,-3102.6
"TTL_C16",29.9,0.3,8.9,202.9,1.5,206.2,9.1,287,41.3,461.7,68.2,6.5,6.3,33.9,8.9,32.3,2.9,2.3,10,47.7,9.3,183.3,14,3,99.9,54.8,20.5,0.7,7.6,18.9,5.5,2.7,8,36.8,0.7,0.9,11.7,3.9,3.5,11.2,8.9,19.9,50.4,22.4,0,70.6,0.2,1.9,6.4,8,3.4,11.7,284.4,-253.7
"TTL_C17_18",11.2,1,17.7,38,0.1,476.8,35.2,26.1,1525.2,189.3,154.2,36.4,46.9,55.8,8.1,19.2,8.7,16.5,35.4,135.9,2.2,70.4,13.5,10.2,65.2,1014.1,65.3,2.8,33.2,64.2,9.6,6.8,319.8,135.7,197.1,28.7,587.5,376,291.1,58.1,58.7,143.4,129.5,81.1,0,1220.3,0.4,0.1,19.9,58.3,9.2,26.2,865.4,-674.7
"TTL_C19",1639.7,34.2,339.1,904.2,27.9,243.2,133.9,12,104,1446,1220,72.3,279.3,73.9,667.4,24.3,46.5,133.4,25.2,38.5,21.8,31.6,563,68.2,1151.1,1104.8,1868.9,95.8,1074.7,1768.7,385.7,35.1,70.8,4446.8,517.5,88.1,496.4,686.7,845,424.5,57.6,167,578.2,205.1,0,8305.7,0.1,0.1,79.6,508.2,32.7,132.3,1622.8,-2781.9
