"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",5019.6,26,0.4,1.5,0.3,13706.2,222.5,784,422.2,1,1,5,16,2.3,0.4,2.1,0.9,0.6,6.5,0.9,0.4,3.3,2.5,1.3,101.3,161,14.7,2.9,3.2,9,0.4,198.5,3.8,1,3.6,25.1,22.4,56.2,125.5,279.4,7,87.6,118.7,15.5,0,1243.9,5.2,28,115.7,101.5,27.6,117,4297.6,-511.9
"TTL_A03",149.7,181.7,0.7,0.4,0.3,258.8,0.3,1.7,4.1,1.5,0.9,1.8,0.6,0.4,0.3,1.8,0,1.1,0.5,0.2,0.1,1.1,0.6,0.7,3.5,77.8,2.5,0.2,2,2.7,0.5,67.8,6.3,1.1,2.3,63.9,28.2,7.9,9,8.8,1.4,10.9,1.6,1.7,0,573.1,1.5,73.2,4.9,15.6,2.1,19.5,1025.9,-13.9
"TTL_B05_06",24.7,6.2,159.2,7.3,8,96.8,6.5,4.8,11,2615.7,137.4,2.3,4.2,28.5,60.4,17,0.2,0.5,2.6,1.3,0.2,2.5,317.4,8.7,172.5,549.3,8.6,1.6,6.8,4.9,0.2,8.4,2.1,2.1,0.7,4.7,32.2,29.6,10.2,27.2,25.6,46.4,1.2,2.1,0,278.6,0.3,6.1,285.9,19.6,4.3,1.4,486.2,-3018.5
"TTL_B07_08",207.9,1,11.8,17,2.9,153.1,33.8,4,4.9,9.2,48.8,1.7,12.2,106.9,67.4,7.6,14.5,14.3,2.8,0.5,0.6,24.6,0.5,19,342.4,22.8,18.4,0.6,0.2,1.4,0.1,19,1.1,0.3,0.4,14.3,8.7,8.4,8.7,4.7,3.9,4,0.7,2.6,0,433.8,0.2,6.9,46.5,8.4,6.9,0.8,473.7,-762.5
"TTL_B09",1.8,0.3,94,9,9.6,19.6,4.4,0.9,0.9,25.7,3.2,0.7,1.4,1.3,20.9,13.9,0.2,0.2,2.3,1.4,0.1,1.4,1.5,0.5,12,53.8,0.7,0,0.5,0.5,0.1,1.1,0.7,0.3,0.5,2.2,4.7,12.1,7.2,10.7,6.4,2.4,0.6,0.7,0,9.8,0.3,1.2,41.6,0.1,0.6,0.4,13.4,-17.7
"TTL_C10T12",563.2,298.7,21.7,8,3.6,2773.2,21.7,50.6,124.4,32.6,63.1,54.1,68,23.2,25,27.5,19,31.5,8.8,10.3,9.9,9.5,7.9,33.1,82.8,592.3,9.2,4,18.5,27.7,6.6,1065.8,85.1,4.8,13.8,29.6,134.8,97.9,83.7,48.4,18.6,234.5,46.4,10.9,0,12910,1.2,69.9,129.3,205.5,90.6,350.2,17710.7,-2668.7
"TTL_C13T15",29.3,6.8,1.5,0.9,1,11.8,126.7,1.6,8.9,1.1,1,5.9,5.8,1.2,2.1,2.3,18.2,1.7,1,1,0.8,17,1.8,0.9,130.3,177.9,4.2,0.2,2.6,2,0.1,3.8,3.4,0.5,0.5,1.3,88.8,10.4,11.4,28.4,14.2,17.2,3.1,19.9,0,2186.3,0.9,1,8.3,18.8,38.7,32.8,182.7,-1781.1
"TTL_C16",217.8,1.1,1.8,0.9,0.1,45.2,0.5,825.2,172.3,3,1.4,0.9,13.3,37.6,4.1,15.7,0.7,3.7,6.4,1.5,6.8,89.2,1.6,0.3,1432.2,479.7,2.2,0.5,1.5,5.3,0.1,1.8,2.1,0.6,0.4,1.1,98,35.4,15,7.8,17.4,10.8,3.4,18.5,0,144.9,0.1,1.5,57.1,17.8,4.9,19.3,976.7,-238.4
"TTL_C17_18",266.2,30.3,1.2,9.5,0.5,214.9,16.6,85,309.8,15.3,83.9,36,122.2,38.9,7.3,15.7,39.9,14.8,3.7,5.4,11.2,20,3.2,9.1,178.8,188.4,10.3,2,18.8,16.1,8.5,48.1,134.2,8.3,14.3,43,180.6,440.8,70.2,53.9,63.9,74.6,23.3,21.8,0,484.8,12.2,3.9,631.5,16.7,13.1,62.2,844.6,-393.2
"TTL_C19",341.4,152.6,111.7,37.6,8,154.5,11.3,23.3,27.1,182,17.4,4.5,17.5,42.6,57.3,40.2,8.1,5.6,9.5,5.6,12.6,40.4,55.7,34.8,905.4,247.2,717.6,88.5,845.9,107.3,0.9,22.6,9.1,6.8,4.3,5.9,83.5,48.9,87.2,74.5,30.4,64.5,30.4,22.5,0,2143.2,1.2,9.9,90.2,38,35.8,100.3,433.6,-1487.8
"TTL_C20",660.7,5.6,16.7,21.3,2.2,107.3,33.8,97.1,259.4,12.8,284.3,51,382.6,110,23,15.7,74.3,48,5.1,14.3,23.9,17.1,3,21,274.6,190.7,20.9,1.5,15.5,12.2,4.3,34.7,44.4,1.6,4.3,3.6,96.4,68.7,65.2,59.9,30,100.6,14,15.7,0,910.3,0.4,7.3,34.5,21.2,12.2,15.8,253.8,-2556.1
"TTL_C21",190.8,0.6,2.2,2,0.3,43.5,3.4,9.7,24.8,1.8,29.2,47.2,42.2,10.4,2.6,2.7,43.4,4.7,0.8,1.8,2.9,1.8,1,2,30.5,72.1,1.6,0.1,1,1.3,0.4,4,4.5,0.5,0.8,2,11.1,9,7.3,6.8,4.1,221,1.6,1.9,0,177.3,0.2,234.7,19.2,6.7,9.6,10.6,104.1,-572.2
"TTL_C22",373.6,11.9,21.7,15.3,2.7,522.9,15.7,55.5,81.2,121.6,61.6,39.6,191.5,29.2,14.7,17.1,20.7,42.5,46.3,32,16.9,58.4,2.1,20.8,537.9,329.4,128.6,1,15.1,27.1,38.7,34.4,12.4,3.5,2,4.9,77.5,46.5,44.9,19.3,15.3,41.2,9.1,20.4,0,624.7,0.2,11.9,84.5,19.4,1.2,9.4,373.4,-1151.4
"TTL_C23",90.3,0.7,6.6,4.4,2.1,130.8,3.9,44.5,28.2,17.3,35.3,5.8,43.2,176.2,8.7,79.9,30.5,9.4,2.6,6.1,11.6,13.1,0.8,17.9,1449.2,35.4,13.2,0.1,1.7,1.7,0.7,6.9,4.8,1,0.6,2.7,75.6,38.5,42.2,7.1,14.6,13.1,1.7,7.2,0,306,0.1,1.5,41.4,14,1.1,3.8,126.7,-495.5
"TTL_C24",56.9,0.1,9.3,1.4,1.3,34.9,0.6,2.6,10.9,173.8,10,1.3,7.1,25.6,565,1084.8,16.6,81.6,422.2,4.6,7.2,36.7,0,4.8,299.2,5.2,2.1,0.1,0.4,0.2,0,7,2,0,0,1.2,19.2,3.5,0.3,9.6,5.7,2.9,0.1,4.6,0,22.7,0,0,72,19.1,0.6,0,686.8,-798.3
"TTL_C25",72,1.4,57.1,24.1,8.7,288.8,8.2,58.1,42.9,54.3,6.1,4.3,73.5,82.6,149.2,710.3,6.9,25.7,91.5,26.1,9,199.3,10.7,22.5,2193.4,251.9,4.6,0.3,9.3,7.1,0.6,54.8,3.1,2.1,1,20.6,457.5,31.9,47,78.7,30.6,14.2,2.6,70.4,0,434,0.9,5.3,384.2,30.4,2,2.5,326.5,-1198
"TTL_C26",3.3,0.4,2.1,0.2,1.2,26.4,2.4,5.6,11.8,0.8,8.4,1.7,5.3,1.9,0.9,2.4,91.5,32.1,4,4,5,8.2,7.5,5,89.2,94.4,2.1,0.1,3,2.3,5.2,1.2,64.1,238.8,33.6,18.7,19.2,55,24.8,48.6,52.6,48.9,13.5,21.2,0,1087.1,0.2,6.3,2131,22.3,10.1,18.3,126.5,-2636.7
"TTL_C27",9.3,0.4,0.6,1.3,0.1,25.6,0.9,7.3,21.6,1.6,3.6,1.3,8.1,2.6,3.2,10.8,129.9,214.8,77.9,24.9,2.5,8.4,17.8,0.3,750.6,46.3,6.5,0.1,22.4,16.3,26.4,21.3,13.1,62.6,1.9,3.8,32.5,15.8,30.1,22.2,6.4,15.2,0.7,8.3,0,622.5,0.3,17,784.1,16.9,4,16.8,248.5,-1330
"TTL_C28",52,1.2,30.4,10.5,9.3,33,6.9,16.5,77,14.6,3.1,1.4,12.5,12.4,15,62.9,8,12.4,135.7,558.6,126.1,48.9,5.1,3.3,509.4,196.7,9.4,0.9,76.4,6.8,4,32.3,3.5,5.2,1.3,8.1,53.2,63.5,66,18.4,66.9,6.5,2.1,18,0,178.9,0.3,7.6,2722.3,25.2,0.8,2.3,544.2,-3429
"TTL_C29",16.9,4.4,0.4,0.1,0.1,5.7,0.6,4.8,4.3,0.8,2,0.6,2.8,3.3,3.4,3.4,0.8,2.2,6.5,21.8,1.6,46.5,0.2,6.2,53.3,167.1,144,1.6,5.9,23.8,38.5,4.9,0.6,3.4,3.7,14.8,96.6,26.1,112,8.5,0.9,2.7,0.1,50.9,0,2432.2,0,0.4,1715.2,25.3,5.9,4.1,35,-3360.5
"TTL_C30",6.1,5,1.8,0.3,0.2,9.3,0.3,1.6,3,2.2,0.6,0.3,1.8,1.1,1,6.4,10.2,16.9,7.5,20.3,864.3,2.6,5.9,0.8,86.4,11.9,101.9,5.2,23.4,13.3,2.3,3,1.9,5.3,1.1,1.5,13.1,30.6,9.4,215.1,2.1,2.7,95.7,6.1,0,743.3,0.3,10.5,1031,7.3,0.2,2.5,106.2,-1232.2
"TTL_C31T33",98.7,27.2,26.6,6.5,4.2,105.5,12.3,35,54.2,27.4,10.3,4.5,14.1,17.7,90.9,31.1,10.7,13.2,17.9,36,28.4,30.9,45.8,8.7,188.9,100.3,17.7,1.8,15.7,10.2,1.6,20.2,13.2,19.6,8,6.5,200.2,48.9,33.1,27.5,89.3,280.9,19.5,12.7,0,1590.3,1.5,16.6,575.8,4.4,34.2,58.3,474,-1637.3
"TTL_D",413.6,6.2,72.9,32.3,4.4,443.6,14.5,105.2,215.5,57,141.6,36,44.3,72.9,429.8,44.6,12.3,11.4,13.6,4.3,2.1,33,6383.3,154.6,212.7,592.3,36.6,2.5,18.9,29.6,6.3,117.6,39,51.1,47.1,76,287.6,122.3,55.9,120.8,210.3,284.7,39.1,36.6,0,2438.3,3.1,15.5,258.2,0.1,1.2,5.7,48.7,-15.1
"TTL_E",108.5,11.9,5.1,4.3,1,163.5,2.7,28.2,24.8,36.2,16.5,4.4,5.5,7.6,166.2,4.8,1.3,2.1,0.4,0.6,9.4,3.4,133.6,702.5,231.1,133.1,30,0.2,1.4,9.1,0.3,16.6,2.4,1.1,0.7,27.6,429.3,34.2,51.7,51.7,26.4,139.9,21.2,55.1,0,160.9,0.8,467.9,22.6,0.3,0.6,0.5,17.7,-9.3
