"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2840.5,44,3.7,1.7,8.5,17758,993.2,1517.3,1006.2,1.1,8,5.2,2157.7,7.8,4.9,15.9,109.8,10.2,36.4,17.8,815.7,114.7,0.2,1.3,2.3,2029.7,0.3,0.2,1.2,0.6,1.1,1218.3,4,26.2,0.9,42.6,11.8,8.5,6.5,67.8,56,9,3.7,0.1,0,9999.3,0.5,4.4,1921.1,-0.8,89.5,119.5,681.6,-4982.2
"TTL_A03",4.8,38.3,0.2,0.1,0.3,880.2,0.4,0,0,0.1,0.6,0.1,0.8,0.1,0.1,0.1,1.6,0.2,0.1,0.2,0,0.1,0,0.1,0.1,230.3,0,0,0,0,0,1018.4,0.2,1,0,1.7,0.2,0.3,0.2,2,0.6,0.4,0.1,0,0,2651.7,0.1,0.1,1.4,-0.1,7.3,15.1,88.6,-249.5
"TTL_B05_06",128.4,2.4,4184.5,29.8,76.3,491.6,3.1,2.7,3.9,23252.7,2063,3.3,8.1,115.4,9.3,7,29,9.5,21.4,29.3,1.5,44.8,4003.9,0.8,415.6,231.9,13.1,2.8,8.7,13.5,1.6,3.4,1.7,4.7,0.9,5.7,8,3.8,4.1,6,2,1.5,2.5,0.2,0,92.8,0,3.5,49.9,-33.5,3.9,1.9,14355.2,-11991
"TTL_B07_08",6.4,0.1,1,0.7,57.4,2.8,0.6,0.7,20.2,3.7,21.4,0.9,20.5,774.1,1431,69.3,35.4,49.4,125.7,76.6,22,238.3,21.1,0.5,1239.2,6.6,0.1,0.1,0.1,0.4,0.1,0.3,0.2,0.9,0.2,1.7,0.9,0.5,0.4,1.5,0.4,0.2,0.2,0,0,4.9,0,0.3,13.5,0,5,0.4,419.4,-1602.5
"TTL_B09",12.2,20.8,2178.3,151.5,582.4,8.6,0.2,0.4,9.2,1181.5,72.9,0.2,5.4,115.2,157.2,8.2,2.3,0.7,1.9,0.3,0.4,0.8,72.3,5.7,294.2,6.2,7.5,0.7,1.5,4.8,0,0.6,0,0.1,0.1,0.6,5.8,3.9,1.5,4.9,0.5,0.6,0.8,0,0,0.3,0,0,0.7,0,1.3,0,60.2,-58.8
"TTL_C10T12",3134.4,575.9,6,14.6,5,21502.5,59.2,7.6,15.9,43.8,368.4,10.5,95.6,15.8,18.8,31.5,32.2,9,6.4,3.7,1.7,6.8,8.7,2.1,23.3,3962.4,11.5,1.1,5.3,10.2,1.3,6499.9,2,3.6,1.5,8.9,9.4,3.6,3.1,369.9,96.3,227.7,136.8,0.7,0,21941.8,1.1,1.2,16.9,-202.7,337,768.9,14339.8,-7267.5
"TTL_C13T15",13.2,0.4,1.2,0.7,4.8,152.8,1250.6,12.6,132.1,4.1,38.3,31.7,75.7,22.8,11.4,13.6,35.8,15.3,17.3,110.2,6.5,97.5,0.7,2.5,16.7,1143.7,6.7,1.5,1.1,8.7,11.9,67.8,4.2,4.6,13.9,168.1,1.5,6.7,16.1,144.8,9.4,12.4,4.1,1.2,0,4279,0.3,1.5,6.4,-272.3,207.1,309.5,1675.3,-4266.4
"TTL_C16",35.2,3.2,1.1,1.1,2.7,32.5,20.4,1666.4,114.2,2.4,80.6,0.3,29.9,56.2,60.2,99,232.9,18.6,27.1,13.5,37.3,806.8,0.1,0.2,2054,7.9,0.2,0.4,0.2,0.4,0.1,0.4,0.1,0.5,0.3,1.2,0.5,0.3,0.5,8.4,1.8,0.8,1.7,0,0,159.3,0.1,0,4.7,-26.3,14.3,30.5,2591.7,-532.1
"TTL_C17_18",2.8,0.3,44.1,5.2,3.4,146.3,22.2,49.9,1421.3,2.6,68.5,4.9,66.3,49.2,39.1,45.1,192.3,14.6,14.9,19.4,5.3,41.5,0.7,0.5,5.6,793.2,59.1,54.2,3.6,78.7,27.3,140.4,79.9,106.3,163.8,446.3,29.2,187.6,132.6,123.8,291.8,49.9,30.5,8,0,3271.2,0.1,0.2,1789.3,-25.8,42.9,80.7,1465,-2043.2
"TTL_C19",722.9,392.1,187.9,239.1,112.1,843.3,127.3,218.5,257.9,887.6,5180.7,18.8,456.8,709.1,849.2,571.8,504,89.1,103.4,75.6,56.3,223.7,1647.4,112,2380.9,1971.9,2267.8,100.9,956.6,1578.4,177.9,366.4,181.4,113.8,95.3,105.1,1425.5,236.6,233.6,253.8,76.1,84.1,243.5,27.7,0,6059.4,0,0.1,46.7,-190.5,142.7,356.8,13255.1,-5171.5
