"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1978.8,9.4,0.7,3.2,0.1,15207.7,420.6,617.4,485.8,10.2,53.8,46.4,172.3,20.6,11.5,17.1,11,7.8,10,23.6,8.5,30.3,27,13.1,421.8,1569.4,12.9,6,3.2,12.9,1.5,944.9,39.8,18.2,4.8,21.9,29,50.2,18.7,84.7,38.4,72.3,339.9,8.9,0,8857,53.9,160.7,699.9,259.7,41.9,318.1,5792.8,-4004
"TTL_A03",2.1,42.2,0,0.1,0,163.3,0.8,0.2,1.6,0.6,1.3,1.5,0.5,0.8,0.4,0.4,1.2,0.5,0.8,2.1,1.2,0.7,0.7,0.7,20.8,4.3,0.4,0.1,0.2,0.9,0.1,413.6,2.4,2.3,2.3,2.1,3.8,10.1,2.3,4,5.9,14.3,1.4,1,0,1732.2,0.2,30.6,238.4,15.3,2.6,6.4,106.1,-419
"TTL_B05_06",2.9,0.5,1.3,9.2,1.4,4.3,1.8,1.3,1.7,9010.2,42.4,0.8,1.6,12,323.6,2.8,0.8,1.1,3.1,3.3,0.9,1.3,3884.3,1.7,16.6,13.8,9.5,0.5,2.2,4.3,0.2,3.8,2.4,1,0.3,3.5,3.1,3.3,10.9,15.3,2.1,2,1.8,0.7,0,70.4,0,2.2,69,88,1.6,0.5,6.3,-12531.1
"TTL_B07_08",2.7,4.7,3.1,40.5,0.6,32.6,3.9,1.5,17.4,1.6,314.6,16.1,3.3,1343.2,1564,46.7,2.2,15.8,9.3,8.3,0.9,14.1,1.2,23.2,988.3,35,1,0.1,0.2,7.9,0.1,5,3.5,8.1,2.1,0.5,1.3,8,2.5,4.6,0.5,2.1,1.7,0.7,0,64.1,0,2.7,26.8,28.4,0.5,0.7,397.9,-1820.5
"TTL_B09",2.6,2.4,2.9,14.1,1,1.9,0.2,0.2,1.5,64.5,3.8,0.1,0.4,14.8,1.4,0.6,0.1,0.1,0.2,0.3,0.1,0.1,10.7,0.9,36.4,1.3,1.7,0,0.1,1.7,0,0.6,0.1,0.1,0.1,0.1,0.8,0.3,0.1,1.4,0.2,0.4,0.2,0.1,0,1.6,0,0.2,0.5,0,0.3,0,72,-155.1
"TTL_C10T12",3176.1,71.8,1,4.7,0.2,10938.7,361.2,8.7,46,34.2,115.2,44.6,42.6,47.2,24.7,25.1,14.3,13.8,17.4,36.6,7.4,18.3,59.3,14.6,109.8,473.2,26,42.3,11.5,31.1,2.7,11197.4,27.2,27.8,12,37.3,20.8,59.4,15.3,154.9,135.1,390.5,146.1,32.9,0,34465.8,5,15.6,78.7,487.6,165.1,1322,8272.9,-7860.4
"TTL_C13T15",30.1,33.5,2.7,1.5,0.1,112,5787.2,22.5,16.5,3.6,86.5,32.2,166,42.4,32.2,24.5,18.6,28.5,24.2,424.3,32.1,243.6,4.6,48,82.3,254,7.6,5.6,22.4,17.9,53.5,498.7,49.8,9.7,4.3,4.3,1.5,94.8,57.8,87,17.2,243.7,66.9,78.1,0,13500.9,0.1,14.6,145.9,185,84.8,627.9,4729.7,-5387.7
"TTL_C16",99.9,11.6,38,18.7,0.2,476.4,62.3,2436.6,238.2,1.2,30.5,6.6,37.7,170.7,47.1,137.6,15.6,77.9,27.9,56.1,38.6,1516.9,2.3,22.8,1899.5,131.5,5.3,0.6,1.1,151.4,2.9,229.1,76.8,4.4,1.7,2.2,1.9,37.8,24.1,6.2,2.8,9.3,19.4,106.3,0,450.7,2.6,2.5,59.4,68.7,8.5,50.3,731.2,-1435
"TTL_C17_18",52.1,1.6,1.1,7.8,0.2,1070,109.5,149.7,4009.1,31.1,331.6,132.2,101.3,220.8,33.4,71.9,81.5,86.4,61.7,113.2,26.5,145.4,48.4,570.1,151,486.1,36.8,2,6.4,143.7,66.9,227.2,2030.5,97.8,106.7,414.5,166.5,2852.5,749.4,337.1,148.6,208.1,404.1,122.9,0,1460.1,3.5,18.4,69,148.3,21.3,137.8,2075.5,-3145
"TTL_C19",339.3,38.8,23.5,114.6,2.2,108,50,51.1,44.6,1860.7,1532.6,18.5,79.2,256.2,125.4,61.3,14.8,24.6,52.7,44.7,18.1,22,1100,117.1,317.9,531.9,2487.4,122.4,508.9,262.2,25,397.9,58.5,41.4,4.1,83.7,23.9,64.5,93.3,172.9,164.2,265.5,11.5,55.2,0,6327.9,0,10.3,49.8,118.5,55.5,401.8,2194.7,-3214.6
