"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",13890.5,0.1,7.4,4.3,0,32043.3,328.8,5570.2,2828.1,0.9,109.5,0.5,146,1.1,1.1,1.3,1,0.6,10.2,2.9,0.6,11.8,74.8,8.1,1934,12.5,3.1,0.2,0.5,1.1,0.1,1025.8,7,0.5,0.5,15,1.3,22.8,19.2,764.1,394,100.1,89.4,63.8,0,21711.8,0.7,4.3,1497.6,1512.2,166.7,292.1,9811.1,-6695.2
"TTL_A03",1.6,6.4,0,0,0,564.1,10.7,0,0.1,0,10.9,4.4,4.6,0,0,0,0,0,0,0,0,0.9,5.6,0.7,40.2,0.5,0.1,8.7,0,0,0,217.9,8.3,0.3,0,0.2,0.1,2.1,0.7,0.5,0.4,23,9.5,9,0,1571.7,0,0.1,0.8,33.2,11.1,12.2,197.1,-573.9
"TTL_B05_06",2,0.7,18.2,1.5,1,66.6,7.2,0.1,8.4,7823.8,41.4,0.4,0.6,12.1,320.8,1.1,0.8,0.4,2,4.2,1.6,4.1,2653.8,1.4,12.4,10.8,4.4,3.9,0.9,2.4,0.3,8.6,0.8,1,0.5,1,1.7,4,5.6,75.7,2.4,3.5,0.9,1.9,0,915.1,0,0.3,6.9,157.6,2,0.2,10.3,-11347.9
"TTL_B07_08",113.8,7.5,0,206.8,0.3,194.2,38.6,0.4,107.2,16.4,457.7,2.9,30.4,1353.2,1043.8,91.4,15.7,18.7,28.7,18.4,7.1,36.4,5.7,29.2,1738.5,24.9,1,0.3,1.6,1.1,1.7,44.4,1.1,4.8,1.3,7.6,0.7,24.2,17.9,0.5,0.2,13.5,2.5,8.2,0,444.2,0,0.8,7.2,77.4,1.6,0,570.2,-1673.8
"TTL_B09",0.5,3.1,1.5,9.7,0.2,3.6,0,0,2.6,111.7,4.9,0.1,0.4,30.9,1.9,0.8,0,0.1,0.4,0.3,0,0.2,8.3,0.8,54.7,0.4,0.3,0,0,2.1,0,0.5,0,0,0,0.1,6.2,1,1.3,2.3,0.3,0.5,0.3,0.1,0,0.3,0,0,0.3,0,0.3,0,53.8,-252.7
"TTL_C10T12",6452.8,3.9,2.1,21,0,26764.3,780.7,2.6,139.8,31.7,1113.5,113.2,48,14.4,54,68.3,48.2,20.2,46.3,25.5,7.4,134.6,26.7,67.1,111.6,1086.4,108.3,42.9,134,44,18,11162.2,178.8,48.5,51,71.5,223.3,786.8,298.6,563.3,2425.5,2589.8,376.9,140.5,0,85305.2,0.6,2.7,7.5,2224.5,740.7,1078.1,19220.3,-15209.2
"TTL_C13T15",124.2,51.7,1.1,8.6,0.1,65.7,9802.8,1.5,174,6.6,319.6,56.2,175.4,66.3,60.7,44.1,127.6,46.4,82.5,566.7,61.6,716.4,5.7,37.2,688.1,588,22.2,14.2,7.4,7.2,21.8,109.9,139.9,83.4,1.4,51,58,31.7,16.2,297.1,113.4,250.8,110.5,87.6,0,27398.2,0.2,2.4,27.9,727.4,506.8,572.4,7374.8,-12203.1
"TTL_C16",589.8,4.1,0,64.6,0.1,385.7,35.7,659.8,357,2.8,73.4,32.5,58.5,396.9,98.8,138.1,66.7,34.5,103.5,147.6,68.7,2314.1,2.3,47.4,4349.9,254.1,9.9,8.4,5.3,48.8,0.5,30.3,177.6,17.5,7.3,7.1,70.9,57.7,24.3,12.1,29.4,3.2,87.2,118.1,0,833.4,0.1,1.8,11.4,165.6,32.1,39.5,1410.7,-2132.1
"TTL_C17_18",133.7,12,0,54.6,0.2,2379,376.8,26.4,9946.1,29.4,1104.3,398.2,344.9,474.2,47.4,141.1,298.8,138.3,242.9,144.8,44.1,276.2,37.3,285.4,465.8,3943.5,86.6,22,12.2,209.6,8,144.5,4851.3,127.8,201.6,1117.9,539.3,3705.6,1847.1,818.5,556.1,462.8,246.5,391,0,3504.6,0.7,6.9,12.4,741.2,91.7,114,5174.2,-8488.4
"TTL_C19",710.8,211.1,3.4,91.3,1.2,292.3,101.4,6.5,68.7,3092.1,1127.4,14.3,78.5,187.8,443.9,92.7,107.1,39.8,132.5,130.6,29.3,92.3,1108.6,115.7,1001.5,1921,2667.9,434.7,460,279.4,41.3,145.5,139.9,124.2,79,127.8,66.1,368.1,238,196.3,85.7,125.7,102.2,69.7,0,8351.1,4,1.8,13.8,222.9,204,220.7,1346.6,-3718.5
"TTL_C20",5881.8,3.6,4.1,139.7,1.1,493.9,1371.2,33.3,1407.5,861.7,11004.5,924.8,5353.5,602.3,748.6,974.1,248.9,726,574.8,1003.3,125.7,906.4,121.1,156.8,1748,606.7,84.7,28.4,19.2,25.3,13.9,87.7,461.4,41.4,46.8,33.6,119.8,631.3,188.2,177.7,219.8,1413.4,141.6,585,0,11154.3,600.7,101.3,6.6,1197.8,62.8,63.6,19516.1,-18456.5
"TTL_C21",589.8,0.4,0.6,18.9,0,68.5,185.4,0.3,1.5,3.3,760.9,2824.6,7.7,1.9,100.9,1,1.7,1.7,1.7,1.6,17.3,22.3,0.5,6.3,4.6,27.1,2.7,0.5,0.7,1.8,1.6,12.1,0.8,1.3,2.2,13.4,1.4,105.1,15.7,103.4,12.3,1485.3,4.3,1.6,0,5822.1,122.1,5517.1,2.5,178.1,67.6,99.3,4802.7,-4012.4
"TTL_C22",350.2,4.2,0.1,69.6,0.7,2211.2,576.5,11.9,371,171.6,1232.4,127.4,2330.6,243,206.5,546.7,940.4,887.3,1047,3144.2,239.4,1743.3,39.9,32.4,2667,2540.7,483.8,34,79.2,74.1,101.7,52.6,221.7,179.8,58.3,75.4,46.7,332.7,203.9,7.6,8.3,206.5,27.9,100.9,0,5015.5,1.7,3.5,51.4,499.2,5.8,0,6723.9,-6809.2
"TTL_C23",276.2,18.6,0,323,0.7,631,46.6,11.7,69.5,14.4,343.7,69.7,89.5,3192.6,245.6,240.2,352.6,102.1,162.2,475.5,44.8,385.6,14.8,44.7,12938.9,461.6,29.8,4.7,1.8,38.6,0.2,145.6,6.2,14.2,21.6,2,122.3,314,187,20.9,153.4,369.5,127.4,58.4,0,2516.4,0.5,1,25.2,354.1,3.9,0,3751.6,-3499.7
"TTL_C24",1.1,0,11.9,14.4,0.6,34.1,16.7,3.5,12.8,49.7,210.8,47.4,195.1,374.2,7843.6,5672.5,538.9,1372.8,2260.9,3478.9,308,1881.1,8.1,1431.3,1971.2,110.4,11.3,3.3,1.4,8.2,8.2,2.7,25.8,3.8,3.3,0.1,0.1,24.4,6.5,2.4,0.1,1.4,1.2,46,0,905.3,0,0.1,92,444.8,0.3,0,14239.9,-12197.5
