"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4040.3,15.1,0.8,3.1,2.6,27128.5,493.6,810.5,15.1,0.4,123,52.4,323.6,58.7,1.7,1.5,20.4,1.2,1.1,9.6,0.4,33.4,2,3.3,186.8,1049.8,5.6,0.3,0.3,2,0.4,391.5,0.6,0.2,0.1,3.1,19.3,2.4,1.7,10.6,28.1,11,1,1.6,0,18239,46.2,14.5,3577.4,1457.1,75.6,158.3,8271.2,-8388.7
"TTL_A03",1,28,0,0,0.2,482.5,1,0.1,0.2,0,0.2,0.6,0.1,0,0.1,0,0.4,0,0.1,0.3,0,1.3,0,0,0.6,16.9,0.1,0,0.1,0,0,22.6,0,0,0,0.1,0.1,0.1,0,0.4,0,1.5,0.5,0,0,1630.9,15.3,0.1,6.9,88.1,2.9,14.2,138.4,-32.6
"TTL_B05_06",9.1,4.3,1757.8,8.4,98.4,10.4,1.3,1.1,1.8,17435.7,5837.4,1437.1,2,6.7,903.5,2.8,2.4,9.7,2.3,6.4,0.4,79.1,737.5,1.2,21,22.7,136,1.2,28.3,3,3.2,1.9,0.5,0.3,0.1,1.4,2,3.7,5.2,11.6,0.9,3.1,0.3,3.3,0,216.7,0.1,0.3,14.9,1187.6,5.5,0,18798.6,-6453.2
"TTL_B07_08",62.1,25.2,9.2,256.3,3.1,339.7,9.5,0.2,20.1,8.8,699.7,18.4,35.7,2610.2,9311.5,12.7,36.7,27.5,21.6,47.7,2.7,6.7,169.5,2.2,1525.9,8.5,3.8,0,0.3,2.1,0.1,2.1,0.4,0.2,0.1,0.3,1.2,1.5,2.2,3.2,0.6,3.2,0.7,0.5,0,37.4,0.2,0.3,76,405.5,0.7,0.1,3938.5,-1303.4
"TTL_B09",2.2,0.1,1004.2,35.9,132.8,18.6,2.4,0.2,2.3,1.5,6.1,2.2,3.1,3.6,2.7,5.3,4.4,3.2,3.4,25.3,0.7,2.7,0.5,0.7,112.6,58.9,7.8,1.3,17.8,3.2,3.5,7.5,3.9,3.9,2.6,8,3.9,9.8,4.3,16.8,2.7,2.1,3.5,3.4,0,32.6,4.9,0.1,6532.1,1,0.2,9,5.1,-34.8
"TTL_C10T12",3943.7,51.7,26,14,4,12546.1,274,1.8,102.2,20.8,216,136.4,32.7,20.9,14,18.5,25,10.1,10.9,48.6,2.5,13,6.2,2.1,39.3,261.9,60.5,0.6,9.7,16.1,1.1,2847.6,8.9,9.1,2.7,66.8,19.4,79.7,62.8,598.6,62.2,141.9,39.1,11.8,0,112840.5,116.1,2.4,196.7,2942,320.5,791.8,10129.2,-13041.7
"TTL_C13T15",89,13.7,30,6.1,2.5,71,3801.6,4.5,475.4,24.4,80,6.8,141.9,20,13.8,40.9,80.9,22,25.3,2834.3,19.6,486,4,4.5,55.1,212.9,139.3,21.7,10.9,8.5,3.8,207.8,10.3,4.4,0.2,3,47.6,5.3,33.4,146.7,47.5,126.4,6.2,57.4,0,13726.5,38.4,0.7,113.3,592.1,93.9,431.6,5588.4,-9144.1
"TTL_C16",45.2,6.5,6.1,47.4,69.1,311.4,71.2,477.1,42.9,1.9,88.6,105.3,47.1,82.7,45.5,141.3,132.1,61.5,40.7,338.4,7,832,24.3,55.3,1212.7,259.3,2.2,0.1,4.9,0.8,1.6,8.1,0.7,0.4,0.1,3.4,5.5,2.3,32.7,9,1.9,4.9,0.8,0.7,0,543.9,8.6,0.6,42.8,131.7,13.7,23.1,317.4,-1319.6
"TTL_C17_18",110.4,0.8,9.7,8.6,130.9,1270.2,366,44.9,4221,17.6,175.8,155.1,199.7,231.2,31.5,248.9,592.3,196.4,98.3,564.8,14.5,496.5,5.5,21.8,56.1,1974,79.2,4,6.2,45.5,17.4,398.4,14.1,16.5,20,486.7,322.5,149.1,695.2,752,401.4,184.9,38.1,23.1,0,5710.3,18.3,147.5,75.6,505.1,40.7,70.2,1646.7,-6482.3
"TTL_C19",800.9,371.6,716.3,700.9,519.6,855.4,108.2,91.1,155.1,9396.7,1959,89.6,220.6,347.8,546,219.5,95.7,146.7,74.5,330.2,20.1,160.9,2507.1,101.4,1663.6,1899.7,11610.7,99.1,2417.4,238,272.7,164.5,40.5,20.2,7.2,120.7,170.4,320.2,449.1,990.7,72.7,269.2,24.9,278.2,0,18535.6,0.8,0.3,18.6,1631.8,135.9,225.2,4162.9,-20251.5
