"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2348.8,4.5,0.2,1.7,0,5531.6,27.1,854.9,604.6,0.5,6.9,2.5,15.5,1.6,0.2,0.5,0.1,0.2,2.7,0,0.2,7.4,42.4,0.1,36.1,30.5,2.1,4.7,1,14,0,516.3,1.3,0.8,2.4,5.8,1.1,4.8,35.3,43.6,8.4,48.3,6.2,34.9,0,4319.3,0,44.3,394.2,234.2,17.1,24.2,4176.8,-1049.1
"TTL_A03",0.4,609.4,0,0.2,0,4373.2,0.1,0,0.1,0.1,0.7,17,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0.1,0.8,0,2.7,0.1,0.1,0,22.8,0,0.1,0.5,0.6,0,0.3,0.2,1.1,0.2,2.2,1.2,3.1,0,238.2,0,0,4,61.8,1.1,2.7,101.7,-19.4
"TTL_B05_06",11.5,1.2,5.5,50.4,1.5,74.5,2,0.5,21.1,3977.8,45.9,27,4,56.6,96.6,3.1,0.2,1.2,1.7,0,0.1,1.2,2000.7,1.1,9.8,5.2,66.1,1.7,8.6,4.3,0,10.5,1,0.3,2.5,3.6,1.7,11.2,8.6,1.9,3.7,2.8,0.2,3.5,0,515.9,0,0,31.2,80.5,1.1,0,6.2,-6836.5
"TTL_B07_08",202.8,4.8,8.9,3924.7,6.5,115.1,16.9,33.2,62.4,25.5,1178.2,17.7,91,559,609,44.4,3.3,18.3,32.2,0,6.9,28.1,40.6,5.6,254,103.9,10.5,1.1,3.1,9.4,0.4,21.6,5.8,16.8,28.4,68,28.8,86.5,78.7,18.7,31.7,41.7,13.5,5.8,0,386.8,0,5.1,546.2,464.5,0.5,2.6,39227.4,-466.2
"TTL_B09",6.9,0,0.2,2.1,0.2,1,0.1,0.1,0.5,2,25.3,0.2,0.6,24.8,0.7,0.5,0,0.1,0.7,0,0.1,0.2,1.3,0,8.3,0.3,0.3,0,0.1,0,0,0.7,0,0,0.1,0.1,0,0.6,0.7,0.1,0.1,0.2,0.5,0.1,0,3.2,0,0,12.8,1.5,0.1,0,52.5,-11.7
"TTL_C10T12",1261.4,1288.3,3.1,54.1,0.2,3782,29.4,13,43.2,9.1,94.6,22.3,24.6,12.4,6.6,10.7,0.5,2.7,7,0,3.2,10.5,18.2,2.4,72,602.8,20.9,14.7,15.9,7.9,0.2,2314.7,6.8,6.9,11.7,37.1,22.8,40.9,52.7,110.8,48.5,164.1,7.9,53.4,0,22908.4,0,66.5,158.2,497,68.5,117.2,8667.2,-4550.9
"TTL_C13T15",26,11.3,0.2,31.7,0.1,47.5,357.3,5.7,35.9,2,18.4,5.3,25.6,7,4.6,7.1,0.9,3.4,6.5,0,3.1,32.4,17.1,4.3,217.6,38.2,10.1,0.9,2.6,2.2,0.3,23.6,10.7,2.6,3.1,29.1,3.7,24.8,24.9,34.8,17.7,30.1,6.6,11.4,0,5591.4,0,11,58,101.4,32.9,15.9,170.7,-5029.2
"TTL_C16",66.4,1.8,0.6,12.9,0,79.3,6.1,690,37.7,1,3.5,0.8,3.6,11.1,4.2,20.5,0.5,2.6,4.9,0,1.7,122.4,18.2,1.1,1305.2,53.8,2.6,0.9,1,2.6,0.2,3.1,3.4,1.1,2.5,13.5,1.1,2.4,16.4,6.6,1.3,4.7,1.3,10.6,0,163.6,0,0.2,36.5,46.3,3.1,5,2262.1,-338.5
"TTL_C17_18",42.4,13.8,0.5,149.5,0.3,630.4,20.7,44.8,1212,13.5,62,56.6,30.4,64.4,8.3,14.2,3.5,14.4,25.6,0,2.2,15.9,294.5,11.8,70.8,690.1,24.7,1.5,6.3,35,3.3,38.6,83.9,77.8,9.6,129.6,18.9,396.9,102.6,71.4,97.1,121.2,15.3,56.7,0,1718.6,0,12.3,36.5,99.7,8.7,12.3,3633.1,-964.5
"TTL_C19",513.8,66.8,5.7,672.5,2.7,163.4,9.8,21.6,66.3,116.1,163,4.6,28.6,68.8,20.3,16.7,0.6,3.5,15.2,0,2.7,21.2,52.1,38.2,307.4,223.9,2488.4,97.5,512.5,46.1,1.5,34,2.3,5,1.8,5.9,10.3,52.2,114.1,95.3,26.2,118.6,6.4,55.9,0,3520.9,0,0.4,37.3,112,27.6,24.5,341,-4160.6
"TTL_C20",536.6,37.8,3.6,790,2.2,490.8,78.1,112.9,334.7,171.7,1104.1,73.3,742.9,147.7,55.2,114.1,3.6,21.1,60.2,0,20,88,27.5,24.3,453.4,137.6,50.3,2.5,7.3,6.2,1.3,56.4,9.4,9.3,7.6,49.6,20.7,51.5,94.5,85.7,70,214,7.4,36.1,0,2787.7,0,1.3,119.5,128.6,8.1,9.1,2033.2,-4378.9
"TTL_C21",99.3,59.4,0.1,18.3,0,95.9,2.5,2.5,7.1,2.6,27.7,163.9,9.4,2.3,1.2,2,0.7,1.9,2.3,0,1,2.8,2.2,0.6,13.9,9.7,5,0.2,1.8,0.7,0,3.3,4.8,1.6,2.2,5.7,2.6,25.4,8.2,35.5,5.6,987.5,0.7,1.8,0,1280.8,0,0.3,63.6,35.2,6.3,6.3,101.3,-1164
"TTL_C22",141.3,39.6,0.3,242.2,1.6,516.6,19.6,9.7,87.5,15.8,107.6,42.4,206.7,18.9,8.2,32,2.7,13.6,102.3,0,11.9,36.4,9.4,2.6,558.9,549.2,293.6,0.8,3.8,8.5,0.2,24.3,4,4,3,121.4,6.1,19.6,23.6,19,9.9,36.4,2.8,16.8,0,903.1,0,0.4,408.1,55.3,0.7,1,489.4,-1936.4
"TTL_C23",23.6,1.8,0.4,108.8,0.5,217.3,5.9,9.1,5.8,1.7,16.6,12.2,12.6,598.8,13.3,35.8,7.5,35.9,23.9,0,7.2,15,6.6,0.5,2508.6,69.3,8.8,1.1,1.7,0.5,0.2,12.6,2.4,16.7,1.5,6.7,2.8,36.9,3.6,6.9,23,9.4,0.9,6.6,0,360.4,0,4.2,86.8,47.5,0.4,0.2,96.9,-823.4
"TTL_C24",24.3,3.1,1.8,113.9,0.1,35.8,7.9,14.7,20.3,5.2,19.7,2.4,25.9,39.6,606.8,799.8,10.3,83.3,299.8,0,54.7,158.8,5.3,1.7,1085.1,26.1,9,0.7,1.1,2.6,0.2,1.8,2.8,5,2.8,19,1.9,7.6,9.4,6,1.6,16.9,0.5,8.3,0,92.8,0,0.3,92.1,45.3,0.2,0.3,851.3,-1773.7
"TTL_C25",43,5.5,2.8,470.5,0.3,176.4,13.1,36,25.6,5.7,40.7,5.8,26.8,30.5,23.8,168.9,2.7,14.6,72.5,0,21,56,47.3,4.2,1837.9,63.8,65.6,1.8,12.7,12.6,0.4,25.1,13,22.7,6.2,55.6,13.3,22,61.5,17.8,13.9,48.1,2.4,23.3,0,703.3,0,0.6,1083.7,48,0.6,1.2,370.2,-1683.3
"TTL_C26",4.5,3.2,0.2,24.4,0.1,4.4,0.6,0.6,3.9,0.4,2,0.6,1.5,0.7,0.9,1.7,1.1,2.4,4.1,0,1,2.8,3,0.9,19.3,65.6,8,0.3,1.5,3.6,1,4.2,2.6,46.2,66.5,47.2,6.6,20,10.5,29.2,9.2,8.1,1.2,8.5,0,2463.3,0,30,736.1,42.2,6.8,0,12.4,-3351.5
"TTL_C27",22.6,4.9,1.5,37.2,0.1,14.8,2.6,3.2,11.9,2.1,10.8,5.9,3,2.7,19.8,17.1,10.1,85.4,50.7,0,25.4,28.2,49.1,4.1,350.8,326.6,50.1,1.2,2,5.1,0,16,13.7,73.9,12.5,88.7,12.7,23.7,97,54.9,18,231.7,13.4,50.2,0,1878.2,0,5,2041.6,65,3.2,1,72.4,-5033.3
