"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",147.2,0.1,0.2,0.2,0,986.8,4.2,0.9,0.5,0.2,4.7,0.4,1.2,0.5,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.5,0.2,0.2,1.3,4.1,0.1,0,0.1,0.2,0,91.1,0.2,0.2,0.1,0.1,0.6,0.1,0.1,16.3,1,1,0.6,0.4,0,1386,0.5,0.2,241.1,75.5,7,22.4,693.3,-1444.4
"TTL_A03",0.2,0.6,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0.1,0.5,0.5,0,0,-19.9
"TTL_B05_06",8.1,0,6.4,6,0.8,6.6,0.6,0.6,0.4,1996.4,0.2,0.7,36.4,33,1.4,0.9,1.3,5,4.8,2.1,2.5,4.5,295.2,0.9,120.8,30.5,146.5,0.1,2.6,0.7,0,1.6,1.6,4.8,1.1,2.5,1.3,1.1,1.4,0.3,3.9,2.6,1.7,2.9,0,44.4,0,0,121.9,109,1,0,0.2,-2294.9
"TTL_B07_08",0.1,0,0.1,0.2,0,11.2,0,0,0,0,202.4,0.9,0.3,27.9,0.1,0.8,0,0.1,0.1,0,0,0.2,0.1,0.1,17.9,0.2,0,0,0,0.4,0,0,0,0,0,0,0.1,0,0,3,0,0.1,0.2,0.3,0,6.3,0,0,25.9,22.1,0.3,0,397.8,-10.5
"TTL_B09",0,0,92.9,0.6,21,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0.1,0,2.6,-1.7
"TTL_C10T12",273.6,0.3,1,1.1,0.2,1588,0.6,0,0.6,0.2,14.9,2.6,1.7,2.3,0.4,0.7,0.3,0.7,0.7,0.3,0.3,1.1,0.5,0.5,5.1,7.6,1.1,0,0.1,0.3,0,210.3,0.7,1.1,0.2,0.5,0.8,0.6,0.5,33.9,6.6,29.9,11.1,1.4,0,4894.4,4.3,0.1,140.4,173.8,26.6,122.6,495,-1931.1
"TTL_C13T15",3.5,0.4,3.1,3.2,0.4,9.7,711,0.6,3.3,0.1,2,3.2,15.4,0.4,0.3,0.5,2.2,4,4.9,3,3,8.1,0.3,0.3,18.9,10.8,0.4,0,3.7,1.8,0,15.1,0.6,1,0.4,0.9,0.5,0.7,3.5,78.9,7.4,18.7,7.4,6,0,1028.6,2.6,27.7,28.9,101.6,13.9,121.4,1045.7,-1256.5
"TTL_C16",2.2,0,0.1,0.1,0,0.9,0.4,45.7,85.6,0,0.5,0.1,0.6,1.2,2.7,2,1.1,2.5,2.1,1.2,1.4,12.4,0.1,0.5,41.4,4.5,0.1,0,0,0.1,0,0.1,0.4,0.4,0.1,0,0.4,3,0.4,2.7,0.9,0.8,0.6,0.3,0,24.1,0,0.2,27.7,6.7,1.2,0,20.1,-164.8
"TTL_C17_18",3.1,0,0.2,0.1,0,26.9,2.2,0.1,226.6,0.5,9.2,14.1,10.9,7.6,2.9,7.3,3.3,10.1,5.1,2.3,1.1,7,1.1,2.6,5.9,19.2,0.8,0.1,1.4,2.2,0.4,29.4,8.4,2.6,1.7,18.3,1,19.7,5.6,60.2,38.5,7,3,1.1,0,282.7,2.6,20,49.2,20.7,3.3,0.9,214,-341.2
"TTL_C19",52.3,0.1,16.5,21.2,1.5,161.4,5.2,0.6,14.3,135,48.2,8.9,9.9,45.9,15.6,15.2,1.6,5.4,4.1,2,1.5,4.8,240.5,12.9,73.7,105.6,403.9,4.3,505.2,7.7,1.7,31,7.6,23.7,4.1,5.2,3.4,3.8,16.1,112.3,56,28.7,8.6,5.9,0,1133.5,15,0.1,31.7,89.5,15,12.9,5.7,-650.6
