"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1506.1,0.8,8.2,1.7,0,6876.1,4.5,131.4,9.1,6.9,90.1,114.5,26.7,2.7,0.7,3.5,20.2,5,7.8,0.9,1.5,19.7,9.6,2.7,45.6,335.1,25.1,49.4,7.3,6,0.8,302.6,2.1,2.6,4.1,15.4,11.5,78.2,66.5,267.6,8.2,96.5,20.2,58.2,0,3812.5,1.4,392.6,825.1,318.9,70.6,161.9,171.8,-3222.4
"TTL_A03",0.4,6.8,0,0,0,4.8,0,0,0,0,0.3,0.4,0,0,0,0.1,0.3,0.1,0.2,0,0,0.1,0.3,0,0.4,1.6,0.3,1.2,0.1,0.3,0,1.1,0.1,0,0.1,0.3,0.1,1,0.3,0.7,0,0.5,0.1,0.1,0,155.3,0,0.1,2.6,8.1,4.1,0.5,20,-159.5
"TTL_B05_06",3.6,0,461.8,46.2,0.5,104.3,0.3,2.5,31.3,276.6,300.1,82,8.2,190.8,294.3,2.9,3.5,3.4,160.6,1.7,0.8,26.4,762.5,8,160.6,331.4,80.2,67,16.8,17.7,4.5,2.4,2.7,2.1,4.9,37.1,1,73.4,21.6,237.2,13.7,50.6,11.3,28.7,0,272.6,0.2,0.2,11.9,196.7,2.4,0,42.3,-1244.6
"TTL_B07_08",1.9,0,39.8,30.3,0.1,28.7,0.1,1,10.1,44.1,308.1,34.4,3.5,186.6,209.5,4.2,4.1,5.4,90.4,0.7,0.6,13.2,52.2,4.2,262.9,121.8,26.2,24.1,5,8.7,1.3,0.9,0.9,0.9,1.7,9.6,0.9,28.1,9.5,81.1,3.2,9.6,2.6,7.9,0,69.1,0.1,0.1,5.7,24.7,1.5,0,23.9,-568.3
"TTL_B09",0.1,0,9.5,0.8,0,1,0,0.1,0.5,0.6,2.6,1.6,0.1,0.8,0.3,0.3,0.4,0.2,3.1,0,0.1,0.6,1.5,0.2,3.2,3.5,1.6,0.8,0.3,0.4,0.1,0.1,0.1,0.1,0.2,1.1,0.4,2.8,0.5,4.2,0.2,0.8,0.1,0.4,0,1,0.1,0,1.8,0.2,0.4,0,0.5,-17.4
"TTL_C10T12",1587.4,0,5.1,1.2,0,6616.6,46.8,12.9,16,63.3,748.5,553.3,4.5,3.4,1,6.6,66.5,37.9,8,0.5,8.8,13,8.2,29.3,18.5,681.2,188.9,509.3,109.7,8.5,0.3,4364.8,7.3,0.9,2.6,15.2,5.2,128.3,22.9,1546,100.3,1802.2,66.9,170,0,22619.1,2.2,1.9,32.7,1452.6,276.5,269.6,9949.4,-9182.2
"TTL_C13T15",81.6,0,11.3,2.8,0,124.8,939.3,6.2,75.4,38.4,245,180.8,27,93.5,2,8.3,342.8,13.1,55,31,31.6,254.9,5,34.8,193.3,334.4,53.9,68.2,19.1,7,16.2,56.3,17.9,0.4,1,2,5.8,87.4,70,257.8,8.3,133.4,159.5,183.4,0,8240,0.1,22,164,691.4,106.5,20.3,688,-10590.4
"TTL_C16",3.3,0,65.2,13.8,0.1,108.5,5,2466.6,9.7,2.7,26.3,22.3,48.1,38.6,10.9,112.7,375.1,89.6,100.1,6,24.1,980.3,43.4,21.5,3579.1,376,20.6,23.8,5.3,38.7,3,3.8,3.3,8.8,2.7,14.1,46.2,108.7,67.5,134.4,33.8,24.4,36.4,273.7,0,207.5,0.2,0.4,62.4,253.4,12.9,13.6,866.7,-2024.5
"TTL_C17_18",11.3,0,6.7,2.7,0,183.9,12,46.2,756.6,11.5,176.4,141.7,108.2,37.4,4.7,43,233.4,93.3,55.9,4.8,7.4,70.2,45.7,27.9,58.2,1594.6,36.9,33,9.8,34.7,43.7,41.8,847,64.2,16.1,298.8,16.8,582.3,264.4,225.8,40,83,46.7,97,0,405.6,0.6,0.6,54.2,141.4,34.6,32.7,1715.9,-2525.1
"TTL_C19",44.1,0,20.1,8.4,0,65.9,7.8,18.4,18.8,149.1,419.1,264.8,148.1,43.7,25.6,31.5,93.9,118.1,30.7,2.4,5.3,35.5,120.9,10,137.4,599.2,243.2,213.3,92.8,105.4,10.6,30.4,3.4,2.6,4.2,7.9,3.2,85.6,40.7,86.9,7.5,31.5,25,33.2,0,1016.6,0.3,0.4,23.3,43.2,71.8,31.1,59.6,-1610.1
