"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4157.5,3.9,8.7,5.5,0,7716.8,50,694.6,227.6,2.6,34.1,10.2,121.1,14,7.4,5.2,2.7,2.9,6.2,10,1.2,75.1,7.8,7.4,59.5,676.2,22.5,0.1,0.3,15.7,0.2,56.8,1.8,1.4,0.9,3.9,15.6,21.5,12.9,29.2,5.8,20.5,2.3,32.3,0,10147.7,2.7,599.7,114.5,249,23.4,35.3,1550.1,-1934.3
"TTL_A03",2.3,5.9,0,0.3,0,177.3,0.5,0.2,0.1,0.2,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.3,0.2,0.1,0.4,29.2,0.2,0,0,0.6,0,15.9,0.1,0.1,0,0.2,0.2,1,0.4,0.2,0.6,0.9,0.1,0.2,0,56.8,0.1,2.3,0.7,3.3,1.6,0.7,10.6,-176.8
"TTL_B05_06",154.3,0.1,24,64.7,8.7,113.7,10.7,15.8,41.3,3946.8,263.8,1.7,26.4,196.2,309.4,16.9,4.4,9.2,18.5,10.9,5.3,13.4,4175.2,23.9,125.2,63.7,38.5,0.4,1.3,6.4,0.8,8.9,2.9,6.9,1.3,12.5,100.7,26,7.8,12.3,8.2,9.4,3,9,0,1092.5,3.5,41,68.6,116.4,0.9,0.9,1045.9,-4889.9
"TTL_B07_08",5.2,0,17,230.2,0,31.1,0.7,0.5,1.5,2372.8,455.2,1.1,15.7,390.1,1323.5,37.1,0.8,30.7,16.8,10.6,1.8,5.9,544.2,18,444.9,36.1,23.7,0,0,5.7,0.2,1.5,0.2,0.1,0.1,8,5,49.7,16.7,14.5,1.8,0.5,1.3,11.5,0,43.4,0,0.2,2.6,111.5,0.3,0,272,-1513.8
"TTL_B09",0.1,0,20,7,6.2,0.2,0,0,0.1,16.2,1.1,0,0.1,0.7,0.5,0.1,0,0.1,0.1,0.1,0,0.1,5.4,0,88.8,0.3,0.2,0,0,0.1,0,0,0,0,0,0.1,0,0.2,0.1,0.1,0,0,0,0,0,0.6,0,0.1,0.7,0.3,0.1,0,104.1,-49.6
"TTL_C10T12",1821.7,5.2,12.9,9.1,0.5,9633.6,112.3,28.3,40.5,46.7,222.7,21.8,86.1,40,36.7,47.7,27.7,25.6,39.2,42,8.7,110.8,46.6,11.9,161.7,2474.4,62.3,2.6,6.1,57.4,2.3,1586.5,14.8,20.6,7.5,95.3,56.2,106.7,60,91.5,178.4,187.1,22.4,101.4,0,24687.4,10.1,52.1,113.2,537.9,91.5,126.4,5974,-3919.7
"TTL_C13T15",21.8,0.5,12.5,4.7,0.1,76.6,1230,12.7,54.8,7.3,20,4.3,167.8,26,16.5,17.6,10.9,13,16.9,278.6,6.3,391.8,13.7,5.8,73.9,277.8,27.2,0.4,0.9,7.2,3.4,18.1,12.7,3.8,1.4,17.4,9.4,51.3,22.2,101.4,8.8,11.5,19.2,98.1,0,4123.4,7,43.6,93.1,100,42.4,53.4,2670.5,-3255.9
"TTL_C16",85.1,0.1,22.8,4.3,0,56.1,13.6,1191.9,79.4,3.7,26.9,3.3,36.5,75.5,15.3,54.7,24.4,47.6,28.8,54.3,8.9,1157.3,10.6,6.6,1038.3,247.1,55.1,0.2,0.4,14.9,1.6,9.3,14,3.4,2.6,11.8,98.5,35,14.1,20.4,13.9,5.6,17.8,41.6,0,622.6,0.6,4.8,74.8,66.1,4.8,8.7,2558.8,-922.1
"TTL_C17_18",40.6,0.2,7,5.6,0.1,855.3,89.4,184.4,2300.1,7.7,121.6,68.5,150,216.6,29.2,49.3,42.5,50.8,38.1,73.7,5.2,238.9,21.3,14,136.4,1111.7,74,1.2,3,48.2,20.4,49.4,794.1,48.9,12.6,442,83.9,548.8,132,148,351.2,66,72.6,110.3,0,974.9,2.4,7.4,29.9,125.7,11.9,14.9,1833.5,-2581.4
"TTL_C19",977,6.9,44.7,66.1,3.8,449.7,68,98.9,82,722.5,487.7,62.6,294.8,276.6,401.6,104.9,48.2,73.3,80.6,97.9,21.6,151.7,206.8,124.2,914.6,1333.2,3336.2,20.6,75.3,229.1,23.7,62.6,35.1,31.2,11.9,489.9,156,171.3,99.7,197.2,90.1,107.7,24.2,53.6,0,3376.4,4.5,24.2,94.2,168.5,38.7,61.2,2049.7,-3327.2
"TTL_C20",1206.1,0.7,66.2,39.7,0.3,482.5,313.2,318.2,401.5,186.4,2541.6,69.4,2168.2,459,168.3,250.6,121.5,292.9,176.8,329,57.1,454.4,60.4,43.9,639.6,764.2,116.3,2.2,5.4,29.1,7,51.3,91.7,12.2,3.7,62.1,190.8,356.2,166.4,95.2,69,349.7,21.3,187.6,0,3318,1.6,20,57.6,231.8,13,13.3,3126.9,-8174.6
"TTL_C21",24,0.1,2,2.4,0,32.4,9.1,5.7,8.3,5.3,44.7,522.3,29.2,7.7,10.5,6.8,5.2,6.9,5.8,14.6,3.8,11.9,5.5,2.1,19,32.8,6.2,0.2,0.5,1.9,0.4,4.1,3,3.5,1.1,3.3,4.8,57,5.1,33.9,8.7,460.9,3.2,4.3,0,2422.8,4,1053.1,33.2,44,8.3,8.5,397.3,-2484
"TTL_C22",73.4,0.2,88.5,26.2,0.1,558.2,161.2,83.8,110,12.1,236.4,38.3,1792.7,107.7,60.4,174,128.3,552.8,237.8,865.5,23.9,479.6,48.5,38.1,3939.6,1064.8,211.3,0.7,2.1,18.2,4.7,12.5,34,16.4,3.1,91.3,45.5,219.2,75.3,82.1,13.9,24.7,8.8,28.1,0,835.3,0.8,12.5,244.8,161.5,1.5,3.9,4133.7,-4264.5
"TTL_C23",146.7,0.4,21.9,26,0,233.9,34,90.3,32.8,16,122.2,16.6,294.6,1199.8,193.5,188.5,171,229.7,127.2,127.5,11.9,191.3,57.2,36.5,3378.7,596.3,87,0.8,2.5,12.7,2.3,33.5,25.2,31.7,4.2,58,238.2,184.8,83.9,26.8,30.1,41.2,72.7,89.2,0,1539.6,0.6,14.3,157.5,116.6,1.1,3.5,1971.2,-1340.4
"TTL_C24",20.9,0.1,48.7,364.4,0,52,10.8,34,14.5,27.6,35.6,2.6,123.9,85.2,3853.2,3684.4,147.3,811.8,1102.4,1048.3,216.1,360.4,53.2,238.8,965.6,312.3,90.6,0.1,0.1,3.5,0.7,3.7,7.6,8.4,1.3,1.7,22.2,81.8,17.7,16.8,3.6,1.7,3.7,13.2,0,115.3,0,0.1,6,172.3,0.2,0,6868.2,-7522.2
"TTL_C25",259.6,0.5,167.5,49.2,0.1,323.9,29.5,156.5,33.8,18.5,77.6,9,220.5,96.4,225.7,1386.5,164.8,257.2,835.3,2145,146.1,688.7,161.3,32.8,2039.2,683,102.8,2,8,17.6,8.6,14.9,16,41,10,18,150.2,389.6,124.3,112.5,17.1,22.6,24.7,40.1,0,985.2,1.5,24.9,2265.8,147.8,2.3,4.7,5070.3,-4275.8
"TTL_C26",26.3,0.1,23.5,8.6,0,39.2,11.2,9,15.7,8.7,22.8,9.5,22.6,16.9,34.8,31,2684.3,172.4,121.2,100.1,16.3,155.8,126.5,7.9,258.3,281.8,60.9,3.6,10.6,19.9,3.4,18.9,87.8,1085.7,120.9,126.2,27.1,235.2,52.1,113.2,47.8,321.8,36.5,127.4,0,2680.5,20.7,75.4,4620.6,169.6,10.4,13.8,3262.5,-9440.9
"TTL_C27",97.3,0.2,66.4,26.1,0.1,64.7,11.8,19.8,18,8,35.6,8.3,39.3,43.7,298.6,81.5,248.9,743.8,423.1,604.5,79.9,166.9,375.3,17.4,1052.3,359,178.9,4,9.5,9.1,2.7,12.4,35.6,128.7,20.3,23.2,88.7,195.3,53.6,108.4,34.5,68,60.4,100,0,219.8,2.9,55.5,1165.8,105.1,7.1,7.7,3929.4,-3570.3
"TTL_C28",464,1.4,280.5,179.1,0.1,246.3,58,57.3,76.9,79.4,106.9,18.5,71.1,100.3,198.1,313.5,85.5,63.2,890.3,417.4,104.9,474.4,198.3,40.1,650,581.6,95.4,3.6,13.7,28.3,3.7,21.7,19.3,38.9,14.1,24.6,59.4,143.9,79.4,309.7,28.1,31,13,15.9,0,1411.6,8.2,41.3,6734,167.8,1.5,2.4,5021.6,-9245.7
"TTL_C29",76.2,0.3,18.1,26.2,0,103.1,12.8,19.6,12.2,5.8,15.2,4.5,54.2,34.3,26.5,124.5,28.3,58.6,182.3,7216.5,12,613.9,43.6,55.8,270,590.4,1139,0.5,1.5,58.1,6,9.2,14.1,26.5,12.4,96,21.1,94.7,48,47.1,14.9,10.6,14.5,21.6,0,3599,7.1,28.5,6428.9,337.4,8.3,12.8,12641.3,-10171.2
