"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",610.4,16.1,2.4,1,4.3,7244.5,56.7,885.6,268.9,6.1,107.3,5,885.8,2.4,2.8,3.6,18.4,2.9,11.3,4.9,184.3,34.8,0.7,0.3,22.8,475.7,0.7,0.3,0.6,1.1,0.2,264.7,0.5,0.7,0.7,5.5,3.6,0.7,1.3,60.7,7.3,8.5,0.4,0.2,0,1191.7,0,0.1,290.2,6.8,23.4,47.5,2575.9,-691.9
"TTL_A03",1.1,149.6,0.1,0,0.1,213,0.7,0.1,0.2,0.1,0.6,0,0.5,0,0.1,0,0.5,0.1,0.1,0.1,0.2,0.1,0,0,0.1,112.2,0,0.1,0,0.1,0,331.2,0,0,0,0.1,0,0,0,0.9,0.1,0.1,0,0,0,760.5,0,0,0.9,3.4,1.8,4.8,133.8,-79.9
"TTL_B05_06",1.8,0.4,48.2,3.6,5.7,29.1,0.3,0.4,0.4,6182.2,117.8,0.2,0.6,67.2,1.1,0.4,1.4,1,2.5,2,0.3,3.6,318.3,0.1,17.8,23.7,0.7,0.3,0.9,0.3,0,0.2,0,0.1,0,0.2,0.1,0.1,0.1,1.1,0.1,0.2,0.1,0,0,7.8,0,0.1,1.4,-0.1,0.8,0.1,8068.9,-1861.4
"TTL_B07_08",7.5,0.3,0.6,0.7,12,0.7,0.2,0.5,3,3.3,6.5,0.1,11,454.7,48.9,22.5,2.3,5.3,14.3,4.7,3.7,76.4,0.5,0.1,438.9,15,0.5,0.1,0.5,0.3,0,0.2,0,0.1,0,0.2,0.2,0.1,0.2,1.9,0.2,0.3,0.1,0,0,1.9,0,0,1.1,0.6,0.5,1,270.7,-218.3
"TTL_B09",4,7.5,559.5,25.4,56.2,1,0,0.1,3.2,885.6,13.2,0,1.2,8.2,2.5,0.3,0.1,0,0.1,0,0,0,11.5,0.9,29.4,0.6,1.1,0.1,0.1,1.3,0,0.2,0,0,0,0.1,0.7,0.1,0.1,1.2,0.1,0.1,0.1,0,0,0.1,0,0,0.2,0,0.2,0,12,-35.4
"TTL_C10T12",920.5,93.5,4.9,4.2,2.4,8980.7,11.2,6.6,6.9,57.3,980.4,4.6,56.2,5.9,3.7,8.7,11.6,4.9,3.2,2.7,1.4,3.8,3.4,2.4,12.6,1187.6,0.7,0.3,0.9,1.2,0.1,1317.9,0.3,1,0.6,2.7,3,0.7,1.2,156.8,4,29.8,36.3,0.3,0,4230.4,0.1,1,36.1,-20.2,89.7,265.9,7674.6,-1848.4
"TTL_C13T15",2.8,0.2,0.9,0.7,1.8,5.4,601.6,7.7,111.2,1.5,12.6,2.2,82.8,3.8,3.7,4.3,16,10,7.4,36.5,4.3,15.5,0.5,0.8,2.1,115.4,0.4,0.2,1,0.6,3,18.6,0.1,0.5,0.2,1.3,1.1,0.4,0.4,19,5,2.8,0.8,0.1,0,426.9,0,0.1,8.8,-83.3,48,175.3,1224.6,-639
"TTL_C16",14.2,0.4,0.7,0.4,1.2,1.7,0.7,230.8,150.8,2,25.2,0.1,6.4,3.6,1.4,5.1,25,1.6,2.5,1.7,12.5,4.4,1.3,1.3,253.3,54.2,0.2,0.2,0.2,0.3,0,0.3,0,0.3,0.2,1.1,0.9,0.2,0.3,6.6,1.3,0.7,0.4,0.1,0,2.8,0,0.4,11.5,-0.4,4.6,10.6,2413.8,-98.4
"TTL_C17_18",1.6,0.1,23.4,1,1.7,55.8,6.9,17.6,756,3,31.9,1,29.9,18.9,11.2,10.2,48,14.1,8.1,7.9,6.4,18.5,1.2,0.6,3.3,647.7,4.9,1.6,1.4,9.7,3.3,12.8,71.6,69.8,29,301.2,15.5,66.5,36,132.2,26.3,13.9,7.4,1.8,0,230.5,0,0.2,248.6,-179.9,11.2,25.1,2013.4,-1046.2
"TTL_C19",595.8,388,663.6,82.2,64.9,124.3,19.9,70.2,64.8,731.7,1325.1,2.2,141.6,396.6,119.4,40.9,44,18.3,12.8,9.3,20.7,16.5,547.1,39.8,657,2194.2,730.1,223.9,976.5,132.2,52.2,91.2,1.3,3.8,1.7,41.6,15.1,17.6,37.6,103.4,20.9,16.2,27.8,6.1,0,2117.5,0,0.6,32.5,-26.4,38.8,132.8,2544.2,-2210.6
"TTL_C20",667.9,41,161.1,26.8,12.1,94.3,140.2,115.2,184.3,324.4,2467.9,16.1,1086.4,90.9,63.5,110.8,94.3,158.2,60.5,44.6,20.4,166.5,5.9,41.9,67.4,265.5,3.7,1.2,4.7,31.7,4.1,11.2,9.4,1.4,0.4,3.3,7.1,6.9,2.4,20.5,3.7,277.4,1.7,5.6,0,201.8,0,2.2,18.1,-89.5,11.6,24,5393.5,-2869
"TTL_C21",33.1,7.1,1,0.1,0.6,16.5,1.3,0.6,6.7,1.4,8.5,4.9,3.7,2.1,0.4,0.6,11.3,1.4,0.8,5.6,0.3,2.6,0.4,0.2,0.8,14.1,0.1,0,0.2,0.2,0,0.5,0.1,0.8,0.2,0.7,0.3,0.8,0.9,12.1,4.8,311.7,0.4,0.2,0,40.3,0,60.9,11.2,-15.4,9.2,15,130.1,-229.9
"TTL_C22",46.8,10.2,5,12.8,9.9,381,19.7,9.6,62.9,20.8,83.8,3.7,1999,10,14.9,26.8,294,57.8,61.7,91.5,79.7,80.8,3.1,33.9,82.2,365.4,50.8,0.3,2.2,42.8,0.2,20,0.4,6.2,0.7,2.6,5.6,2.4,20.2,12.6,4.1,47.2,1.9,1.9,0,309.1,0,0.3,125.9,-129.8,1,3.4,3674.8,-774.8
