"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",904,50.7,0.7,3.8,0.4,6765.5,32.7,85.4,24.6,20,19,51.4,51.1,3.6,15.2,9.6,19.6,5.2,1.4,11.6,10.4,13.2,11.9,2.5,63.2,287.1,16.3,2.7,6.5,4.1,0.5,160.5,1.9,10.3,3.7,43.9,68.4,10.9,25.9,24.3,4.7,36.2,2.3,4.4,0,2058.3,2.4,105.1,715.2,135.1,16,21,413.8,-599.8
"TTL_A03",5.3,54.9,0.2,1.6,0.1,319.6,11,32.4,10.2,2.9,24.2,0.6,9.7,0.5,1.6,2,6.3,1.4,0.8,2.8,1.3,30.2,1.8,1.3,6.3,38.5,1.4,0.5,1.1,0.5,0.2,57.6,0.4,1.7,0.6,5.9,2.7,4.4,5.5,3.6,0.6,3.3,2.1,2.8,0,1428,1.2,5.1,12.4,23.3,0.8,2.1,132.8,-5.8
"TTL_B05_06",0.4,0.4,0.5,1.2,0.3,1.7,0.2,0.1,0.1,1755.5,0.3,0.1,0.2,17.4,6.9,0.1,0.4,0.1,0.1,0.1,0.1,0.1,53.5,0.1,20.1,33.1,0.7,0.1,0.3,0.1,0,0.2,0.1,0.2,0,0.4,0.4,0.1,0.3,0.2,0.1,0.1,0.2,0.2,0,4.5,0,0.1,4.4,14.8,1.1,0.1,132.1,-1687.8
"TTL_B07_08",0.9,0.2,7.4,34.5,0.5,69.3,0.9,0.2,0.4,2.4,5.7,0.1,0.6,57.7,508.3,0.6,16.8,17.8,0.3,1,0.5,41.8,3.9,0.7,107.6,105.1,1.1,0.1,0.2,0.2,0,2,0.2,0.7,0.2,1.1,1.7,0.7,1,0.7,1.2,0.9,0.3,0.5,0,32,0.1,0.3,7,19.6,0.2,0.2,116.4,-325.2
"TTL_B09",1.2,4.4,0.7,4.2,0.6,0.6,0,0,0.2,51.3,0.7,0,0.1,1.7,0.3,0,0,0,0,0,0,0,2.7,0.1,4.1,0.1,0.4,0,0,0.1,0,0,0,0,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0.4,0,0,0.4,0,0.1,0,2.9,-7.6
"TTL_C10T12",719.8,63,0.6,4.6,0.3,3240.8,43.3,29.5,7.4,9.8,192.8,48.8,4.9,4.9,12.3,2.2,132.5,73.7,1.4,181,51.7,11.6,6.1,4,105.6,769.3,36.7,17.1,28.6,3.4,3.5,1345.2,2.9,7.7,2.8,13.6,53.2,13.1,39.7,47.4,17.7,126.2,22.8,5.6,0,14094.1,3.8,248,295.9,343.4,67.6,74.4,1275.1,-1245
"TTL_C13T15",8.2,49.8,0.4,0.5,0.1,44.5,844.8,16.2,12.2,29.7,9.7,0.6,26.9,7.6,2.7,1.4,11.3,1.8,1.4,1.4,3.3,82.3,1.2,0.5,11,121.4,4.7,2.9,2.5,7.2,0.1,25.3,14.8,4.8,0.9,3.8,2.6,0.8,6.6,13,4.4,15,18,20.4,0,1325.8,0.8,8.7,29.2,49.2,34.6,38.2,1222.3,-826.9
"TTL_C16",3.8,1.9,0.6,1,0.1,10.4,1.8,85.9,7.5,14.3,2.4,5.8,0.6,16.8,0.5,1.8,3.4,2,1,0.4,1.6,108.4,0.3,0.1,199.8,25.8,6.3,8.6,0.2,0.9,0,0.8,0.2,2.2,0.3,1.1,7.2,0.4,0.6,1.1,0.3,0.5,0.3,2.6,0,50.1,0.2,0.4,7.3,3.6,3,3.1,244.2,-107.7
"TTL_C17_18",10,1,0.3,0.6,0.1,102.1,9.9,4.2,265.1,15.7,46.5,4.2,3.8,13,2.2,2.6,12.7,6.5,2.1,2,1.4,15.4,3.7,2,23.1,37.2,4.2,1.4,2.8,16.1,0.1,5,36.5,3.5,4.4,51.3,8,15.5,33.3,39,44.2,7.3,8.6,7.8,0,123.7,0.4,65.5,52,11.5,8.2,6.8,120.2,-282.8
"TTL_C19",85.3,50.2,5.4,29.4,1.3,201.5,66.4,24.4,26.7,806.6,185.8,46.9,109.1,167.4,106.3,46.8,39.3,29.2,24.3,11,10.9,21.3,245.3,7.3,148.2,283.3,452.1,90,227,28.4,6.7,11.6,11.9,13.1,5.6,91.9,30.2,10.6,39,27,22.7,7.3,13.1,31,0,855.9,0.3,3.6,23.6,62.9,28.2,31.7,659.4,-598.9
