"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",7226.7,103.1,7.2,6.8,1.8,8965.1,138.1,5672.3,806.2,2.9,276.4,9.2,133.6,3,5.3,4.3,2.3,1.6,3.1,8.5,1.5,28.2,13.8,1,92.8,131.9,19.2,0.7,1.4,2.7,2.7,507.4,6.1,2.6,3.5,14.8,7.8,22.1,3.8,313,14.7,32.7,3.1,7.9,0,4439.2,0.3,7.8,52.8,195.2,84.6,33.7,6752.7,-2881.6
"TTL_A03",75.3,59.5,0.1,0.1,0,1235.9,0.3,0,0.2,0,0.6,6.5,0.3,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0,0.3,1.1,0.1,0,0,0,0,46.3,0.1,0.1,0.1,0.4,0.2,0.2,0.1,1.8,0.2,0.7,0,0,0,423.4,0,0,2.7,21.3,4.8,0.3,394.8,-96.6
"TTL_B05_06",129.6,14.3,551,47.3,24.7,183.3,32.3,74.1,346.1,7303.9,890.5,12.1,43.9,182.9,604.3,81.8,6.9,18,56.7,79.2,21.4,47,1271.2,29.4,100.9,744.1,283.5,52.1,95.1,37.9,21.6,70.7,41.2,11.1,5.9,198.8,334.3,62.7,46.2,167.9,229.8,116.5,10.8,46.4,0,1356.4,0.1,0.1,174.2,195.8,3.3,17.4,11350.3,-7060.1
"TTL_B07_08",16.5,5.9,58.9,198,23.5,39.6,2.6,12.4,76.3,11.7,45.3,6.8,22.3,439.2,3901.9,17.5,4.5,22.9,14.4,85.9,7.4,1142.8,220.5,0.9,817.5,16.6,7.6,1.1,2.1,12.3,0.6,9.9,4.8,2.4,5,21.4,5.4,10.8,9,101.3,11.5,64.3,2,2.5,0,149.8,0.1,0,121.8,123.4,1,0.7,4763.8,-3773
"TTL_B09",0.5,0.1,1199.2,175.3,135.6,0.5,0.1,0.1,0.2,0.6,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.1,2.3,1.3,0.1,0.1,0.4,0.1,2117.3,1.7,0.4,0.1,0.2,0.1,0.1,0.2,0.6,0.4,0.8,3.8,0.6,0.9,0.5,1.5,0.4,0.6,0.3,0.2,0,43.2,0,0,1678,0.3,0.6,6.5,128.8,-80.9
"TTL_C10T12",1855.6,40.8,28.2,19.7,6.8,6404.2,69.8,24.7,108.8,9.3,279.1,119.4,153.8,15.3,23.9,35.7,28.9,12.5,29.3,74.3,15.2,40.5,22,5,108.9,391.4,17.3,3.3,15.5,10.7,4.3,4838.4,29.6,20.5,32.5,111.8,56.6,82.6,44.9,142.7,144.7,688.1,32.5,29.3,0,26955.5,0,14.7,233.9,391.5,376.5,74.9,7610.9,-8030.5
"TTL_C13T15",97,130,10.9,24.7,3.7,59.6,2391.8,25.7,201.2,4.1,62.1,7,233.1,24.5,17.5,18.4,15,13.8,25.2,256.9,9.2,390.2,6,2.4,587.1,215.1,33,19.7,2.8,14.1,3,97,12.8,8,10.2,25.6,13.9,35.7,12.2,141.8,59.8,399.3,10.9,52.3,0,8034,0.1,5.6,206.9,155.9,175.1,121.3,1613.7,-6004.8
"TTL_C16",82.4,38,7.5,4.4,2,32.7,21.9,1861,1548,3.3,13.8,3.4,32.1,24.2,28.4,62.4,10.2,11.9,27.7,81.7,11.6,678.8,13.1,0.8,3133.4,131.9,11.5,0.5,1.5,2.6,3.2,6.1,10.8,3.7,7.6,22,9.6,7.6,7.9,28,5.5,11.9,4.3,43.4,0,306.9,0,1.1,153.1,85.6,14.8,1.9,10231.4,-1024.2
"TTL_C17_18",74.9,25.1,36.8,27.4,10.7,1041.1,65.6,118.4,4583.4,39.1,189.5,77.1,128.4,169.4,52.3,77,45.1,65.5,49.5,87.7,41.2,270.2,35.7,22.1,369.9,872.1,83.9,11.8,40.8,36.6,38.2,159.9,988.6,399.4,222,481.4,86.5,137.6,83.7,105.2,245.7,196,209.7,107.5,0,2828.1,0.2,3.5,1746.2,166.2,34.9,45,13835.8,-3801.7
"TTL_C19",389.6,90.7,159.9,116.4,90.4,50.6,14.7,54.9,145.6,287,1171.2,10.8,122.3,46.4,146.8,28.9,10.1,20.8,26.7,32.4,10.2,59.8,136.8,56.9,723.8,561.3,1304.6,136.1,830.9,30,55.6,44.4,13.5,36.4,5.7,102.9,78.2,31.8,90.1,164.1,68.9,66.6,11.7,45.7,0,2508,0.1,4.7,68,85.3,102.5,142.3,2317.6,-1999.1
"TTL_C20",1400.4,36.4,217.9,156.3,36.2,336.9,340.4,273.3,1311.9,200.4,3119.7,165.3,2562.3,211.8,171.3,288,116.7,129.6,103.8,416.7,50.1,331.8,148.5,26.2,1140.3,261.5,353.3,35.9,190.8,31,31.2,74,37.1,34.9,55,171.3,97.4,65.7,195.1,116.8,162.5,245.1,42.9,217.1,0,3673.2,0,24.7,407.6,188.5,41.6,108.8,6870.5,-8245.9
"TTL_C21",14.6,8.2,5.5,3.8,1.7,79.9,11.6,4.3,12.2,1.4,16,547,15.7,2.4,5.6,6.2,13.8,2.3,6.3,13.2,2.5,6.4,4.3,0.7,26.8,11.5,3.6,0.9,1.2,1.6,0.6,4.8,6.1,4.1,3,9.6,9.6,107.2,4,1177.3,24.6,651.4,7.6,4.8,0,1828.4,0,1371.1,200.4,53.9,34.7,1.4,584.1,-2738
"TTL_C22",76.3,65.6,42.2,71.4,30.2,1018.8,109.2,125,245.9,18.1,297.6,96,677,84.2,25.2,199.1,61.7,121.9,170,1433.2,39.6,441.4,79.1,11.8,2047.9,735.9,276.6,20.7,15,26.9,8.1,52.8,25.8,14.8,40.4,113.2,61.6,32.3,42.8,43.1,66.2,76.6,119.6,70.3,0,1539.1,0.1,7,415.8,128.6,3,11.3,5182.7,-4397
"TTL_C23",54.2,6.8,24.1,70.1,75.6,185.7,11.6,72.1,38.7,21.2,91.7,39.5,90.7,1091.3,398.5,87,19.5,129.7,26.6,520.5,39.3,64,5.3,3,3440.9,48.3,55.8,3,16.5,5.7,1.7,43.6,5.8,5,6.6,19.9,15.4,18.3,40.2,31.9,12.2,23.3,5.1,8,0,779.1,0.1,1.5,142.9,82,1.4,4.1,1389.3,-1555
"TTL_C24",122.5,14.9,126.9,129.4,185,74.7,13,51.2,119.8,8.5,75,5.6,78.7,176,6272.7,4389.2,223.1,1184.8,1701.1,2576.7,685.1,704.8,31.7,3.9,1606.4,369.8,109.9,6.6,7.1,22.8,2.5,17.8,20.4,11.7,23,77.3,41.3,59.2,61.2,109.2,50,136.1,13.2,22.4,0,303.1,0,3.4,378.8,203.8,0.8,2.5,10850.9,-7888.5
"TTL_C25",192.6,14.8,110.3,56.1,43.1,632.1,26.2,111.3,68.2,10.6,90,19.1,113.3,77.5,640.2,1532,170,133.3,1157.2,4298.7,311.4,352.3,39.9,28.6,3098.2,213.9,97.2,6.5,10.1,12,4.8,28.4,36.8,46.4,78.5,161.8,225.9,201.5,146.8,164.7,86.5,163.7,18.8,67.5,0,1133.7,0.1,3.9,2304.3,133.8,3.1,5.6,5318,-7890.6
"TTL_C26",57.7,13.2,144.9,16.9,136.4,90.8,19.6,39.8,233.9,6.7,66.7,13.2,31.7,32.8,38.7,41.3,6263.6,83.3,267.4,166.9,185.8,100.5,23.7,23,1347.1,110.5,59.8,10.1,9.5,5.5,13.9,30.3,373.9,1257.3,71.8,146.3,42.7,150.4,88.7,832.1,37.7,2231,21.6,69.2,0,4284,0,3,10584.4,328.5,59.4,9.7,7884.3,-21010.2
"TTL_C27",116.5,8.9,28.7,33.5,34.9,61.1,11.4,14,76,5,12.2,6.5,10.3,28.9,95.3,22.4,300.2,477,248.4,385.4,11.5,39.1,73,16.9,1159.8,56.7,36.6,17.4,4.5,6.6,1.5,28.8,34.6,270.3,62.4,76.9,112.8,113.3,180.1,48.2,75,244.2,37.4,45.6,0,2989.5,0,3,980.8,83.7,19.2,12.2,2195.9,-4856.6
"TTL_C28",293.4,72,774.1,467.7,233,328.4,42.3,55,65.5,19.4,51.3,21.7,42,48.3,121.1,248.2,122.4,73.2,1751.1,1141.7,117.6,66.7,165,28.1,1356.9,158.6,36.2,35.6,25.8,15.5,5.1,57.6,174.1,52.7,64,128.1,180.4,157.8,228.4,159.2,92.3,311.5,153.2,59.1,0,1095.1,0,4.7,12831.3,202.3,4.2,2.3,6939.9,-14801
"TTL_C29",72.1,11.8,105.9,51.2,16,81.8,10.9,15.2,64.3,4.8,26.2,7.6,85.1,16.7,43.2,101.4,70.7,20.9,218,19725.1,418.3,173.3,16.7,6.7,239.6,1197.7,447.6,10.2,69.3,7.4,7.8,55.9,38,26.6,66,185.2,89.8,153.9,178.2,328,63.8,184.2,82,92,0,14787.1,0,1.4,7034.6,510.2,30.4,7.6,42351.7,-30248.2
