"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1178.4,92.4,1,4.4,0.4,7670.9,36.9,88.8,24.1,23.2,24.4,53.1,65.5,4.9,18.3,10.6,14.7,6.6,1.7,15.2,14,16.9,14.5,3,78.4,416.7,20.2,2.9,7.7,4.6,0.5,196.7,2.2,9,3.4,50.6,74,11.3,28,19.6,5.9,34.9,2.5,4.9,0,1938.2,2.6,100.1,991.1,161.1,14.2,24,538.1,-480
"TTL_A03",6.3,61,0.3,2.1,0.1,480.2,15,43.3,13.7,2.6,20.8,0.7,13.1,0.7,2.1,2.4,4.9,1.9,1.1,3.8,1.9,53.2,2.4,1.6,8,80.5,1.9,0.6,1.2,0.6,0.2,57.7,0.5,1.3,0.6,7.1,3.2,5,6.3,3.3,0.9,4.1,2.5,3.4,0,1537,1.4,5.1,14.4,30.7,0.8,2.5,118,-8.1
"TTL_B05_06",0.4,0.3,0.8,1.4,0.3,2.1,0.3,0.1,0.2,1958.3,0.4,0.1,0.2,35.4,16.5,0.2,0.3,0.2,0.1,0.1,0.1,0.2,47.4,0.1,21.2,60.9,0.8,0.2,0.4,0.1,0,0.2,0.1,0.2,0,0.4,0.4,0.1,0.3,0.2,0.1,0.1,0.2,0.2,0,3.9,0,0.1,5.1,16.3,0.9,0.1,154.7,-1907.9
"TTL_B07_08",0.9,0.3,6.4,28.1,0.5,81.2,0.8,0.2,0.4,2.1,4,0.1,0.7,62.8,697.6,0.7,8,9.8,0.3,0.9,0.4,41.7,4,0.7,116.2,158,1.1,0.1,0.2,0.2,0,1.6,0.2,0.4,0.1,1,1.8,0.7,0.9,0.6,0.9,0.7,0.2,0.4,0,28.2,0.1,0.3,8.3,19.8,0.1,0.2,147.8,-457.4
"TTL_B09",1.3,3.6,1.6,5.3,0.5,0.4,0,0,0.4,51.2,1.3,0,0.1,1.3,0.5,0,0,0,0,0,0,0,5,0.1,8.5,0.2,0.6,0,0,0.1,0,0.1,0,0,0,0.1,0.3,0,0.1,0.1,0,0,0,0,0,0.4,0,0,0.4,0,0.1,0,4.1,-6.3
"TTL_C10T12",888.1,55.8,0.8,5.4,0.3,3945.7,50.9,34.2,7.6,10.9,111.4,28.9,4.8,6.2,14.3,2.8,86.6,83,1.7,221.8,64.1,12.1,7.3,4.5,112.9,820.5,41.8,15.5,30.8,4.1,3,1561.4,3.2,6.5,4.1,15.4,55.2,14.3,38.5,48,19.8,141.8,14.1,5.1,0,16101.5,3.9,220.2,295.1,389.2,60,82.6,2055.1,-1504.8
"TTL_C13T15",11.3,47.7,0.4,0.5,0.1,64,959,19.5,21.2,21.7,12,0.9,22.6,9.1,3,2.1,11,2.6,1.1,1.7,2.1,90.8,1.9,0.8,16.9,128.4,7.2,2.5,3.8,13.7,0.1,23.5,21,4.4,1,4.7,3,1.1,7.2,10.2,8.7,18.1,33.4,25.7,0,1562.1,1,8.2,31.5,56,28.4,47.9,1252,-774.3
"TTL_C16",4.1,3.4,1,1.4,0.1,10.2,2.4,59.4,9.3,8.6,2.9,5.5,0.9,14.3,0.6,2.5,2.6,2.1,1.3,0.4,1.3,147,0.4,0.1,265.5,21,7.9,5.7,0.3,0.9,0,1,0.2,1.5,0.2,1.2,7.7,0.4,0.6,1.8,0.4,0.6,0.4,4.8,0,70,0.2,0.4,7.7,3.9,2.5,3.4,271.2,-108.7
"TTL_C17_18",9.8,2.1,1,1.2,0.1,139.7,16.6,7.8,262,18.4,57.7,5.3,6.1,15.2,3.8,4.5,11.9,9.5,4.4,2.7,1.5,17.7,7.9,4.4,23.2,51.8,6,1.3,3.4,14.4,0.1,6.9,42.2,3.6,5.7,77.3,9,21.3,38.9,33.5,57.8,9.1,12.5,14.5,0,149.3,0.4,62.4,55.2,14.5,7.1,7.2,162,-362.7
"TTL_C19",104.3,54.1,7.5,44.1,1.5,220.9,111,38.7,34.2,1139,205.2,95.5,139.3,189.5,199.6,82.7,29.1,44.8,43.1,19,15.3,28.8,201.9,13.1,206.1,326.2,562.9,163.6,275.8,28.7,3.5,11,12.1,12.5,6.4,94.2,45.3,11.9,40.5,29.6,30.1,7.5,10.3,36.6,0,1036,0.3,3.6,25.6,77.7,26.7,33.6,973.9,-1390.4
"TTL_C20",572.8,18.4,4.1,15.7,0.8,406.7,132.3,77.5,89.7,163.4,760.9,31.9,122.1,88.9,36.4,41.2,40.5,31,8.7,22.4,27.9,72.7,9.8,25.2,70,119,35.7,10.4,14.2,15,0.7,20.9,25.3,6.7,4.6,101.2,21.9,6.3,12.4,17,26.4,23.7,10.1,134.7,0,940.5,0.9,20.9,90,62.5,8.5,7.6,399.7,-1858.6
"TTL_C21",80.8,0.5,0.1,0.3,0.1,19,4.7,1.7,0.6,1.8,16.2,37.9,0.7,0.7,0.8,0.6,5.1,0.6,0.3,0.8,0.5,0.8,1.5,0.9,1.9,45.7,0.5,0.2,0.9,0.2,0.7,3,21.7,2.3,1.3,2.5,1.6,0.7,0.9,4,3.7,121.3,0.8,2.5,0,377.3,0.6,2.9,7.8,8.6,6.7,6.6,27.4,-213.5
"TTL_C22",9.2,3.7,1.6,4.3,0.4,61.2,79,3.3,11.4,9.3,134.1,5.1,122.1,23.4,5.6,2,13.5,8.6,5.7,39,13.2,11.9,1.3,1.7,18.1,61.1,62.6,0.5,12.2,0.8,0.2,4.9,4.1,6.3,1.3,6.3,2.7,1.4,5.6,14,3,3.7,2.1,5.9,0,414.1,0.1,19.4,90.8,14.9,0.5,0.6,337.2,-544.7
"TTL_C23",3.5,0.4,1.3,3.9,0.4,114.5,2.5,0.8,1.2,1.4,15.5,5.8,2,157.9,4.4,1.8,11.5,4.1,0.9,4.7,3,4.9,1.1,1.3,673.7,49.1,16.3,2.2,4.7,0.4,0,6.5,0.3,1.8,0.3,7.7,48.5,9.8,4.9,3.8,3.5,3.2,2.3,2.8,0,64.1,0.2,28.9,80.4,15.6,0.2,0.5,261,-121.2
"TTL_C24",1.6,0.7,0.1,9,0.8,28.7,7.9,5.7,4.2,3.2,4.7,1.4,4.3,8.4,415.8,292.2,32.3,128.7,114.5,80.2,141.9,45.5,0.9,0.9,644,38.9,56,13.9,0.9,15.2,0.6,6.6,0.8,8.6,3.5,9.1,25.7,2.4,6.5,10.8,0.6,0.4,2.6,3.1,0,19.9,0,0.6,73.1,36.7,0.3,0.2,1364.4,-1131.3
"TTL_C25",21.2,7.3,0.6,8.4,0.7,96,6.2,13.1,10,39.8,15.2,1.4,2.4,11.8,60.5,16.4,29,49.9,22.8,23,12.8,16.3,6.6,2.8,227.1,60.5,37.2,3.4,1.8,3.1,0.4,5.6,2.9,19.4,2.4,4.5,2.3,4.2,5.7,3.6,2.6,3,2,3.7,0,24.4,0.2,6.2,51.9,8.3,0.6,0.4,380.6,-294.5
"TTL_C26",35.7,30.7,12.1,15,2.8,98.1,25.9,11,36.6,35.8,25.9,9.7,17.7,19.1,33.7,46.8,6516.9,259.8,8.9,22.6,21.1,24.5,36,13.8,295.4,465.1,70.3,14.2,24.3,17.1,29.1,18.8,60,749.8,109,136.4,60,52.2,60.8,28,122.5,141.9,81.2,227.2,0,672.8,1.8,23.6,1582.3,468.9,9.8,10.8,8186.5,-7665.4
"TTL_C27",21.5,5.6,0.4,8.7,0.4,22.3,7.6,2.2,1.5,9.5,7.6,0.4,3.6,8,4.6,5.9,93,182.2,11.9,103.6,99.3,5.3,31.3,3,32.8,66.2,99.8,10.6,1.7,14.8,0.4,8.6,8.8,11.9,1.6,5.8,3,2.4,7.4,3.9,3.9,3.6,8.8,14.6,0,195.2,0.2,2.6,413.1,16.9,3.9,4,1309.2,-710.1
"TTL_C28",18.6,9.5,1.3,4.5,2.1,37,4.6,2.1,1.4,5.3,3.1,0.9,1.3,6.1,4.5,8.2,44.7,16.1,38.5,4.9,4.1,9.4,7,0.7,27,138.8,51.1,23.8,1.5,12.2,0.5,1,2.3,55.8,7.3,3.1,1.8,2.4,5.8,8.5,2.5,1.8,1.8,2.5,0,110.1,0.4,2.8,954.2,41,0.7,0.2,108.8,-1231.5
"TTL_C29",4.4,1,0.2,2.2,0.2,24.8,3.1,0.8,1,4.3,1.5,0.2,1,1.4,12.7,1.7,36.8,5.6,2.2,92,1.7,1.3,2.5,0.6,6.8,48.7,89.1,1.1,4.5,3.6,0.2,0.9,0.7,5.9,0.9,3.4,2.1,2.1,5.7,5.4,0.9,1.2,5.4,2,0,544.3,0.3,6.7,557.2,27.2,5.1,4.9,411.4,-678.8
"TTL_C30",0.6,0.3,0.1,0.2,0,6.3,1.4,0.4,0.7,1.3,0.9,0.3,0.6,0.9,1.1,0.7,9.1,2,0.4,1.1,19.1,0.9,2.2,0.6,1.7,8.5,14.2,1.3,15.3,2,0,1.6,0.3,1.2,0.2,2.2,2.2,1.3,2.1,1.7,1,0.6,0.6,1.5,0,426.5,0,1.1,501.3,4.9,0.1,0.1,179.5,-338
"TTL_C31T33",7.5,2.4,1.4,4.8,0.8,33,11.4,5.7,6.9,10.3,7.5,1.6,2.6,9,4.9,6.9,17.9,6.1,1.3,2.5,1.6,52.7,2.1,1,27.3,91.8,32,13.5,8.8,25.1,0.3,10.9,3.8,16.5,3.2,39.2,5.5,8.4,16.5,35.2,18.6,20.8,17.5,4.8,0,464.6,0.4,5.9,64.4,4.8,26.7,40.9,419.2,-174.8
"TTL_D",82.9,9.9,2,44.6,1.1,267.6,55,20.3,66,24.5,60.9,4.8,44.5,137.2,141.8,88.4,31.7,197.9,18.8,22.6,15.9,27,637.1,23.2,24.3,104,22.5,2.6,9.2,9.8,0.2,101.8,35.3,22.6,9.2,105.6,23.9,41.7,103.6,44.1,73.2,94.8,6.2,67.5,0,1291.4,1,69.9,47.7,0.5,0.5,1,26.5,-4.2
"TTL_E",34.8,0.7,0.1,0.6,0.2,81.6,5.5,0.8,6.4,4.2,6,0.8,3.9,8.3,8.4,2.5,1.6,1.8,0.7,0.6,0.8,2.1,29.5,7.6,32.8,16.4,4.8,1,1.2,3.9,0,49.3,6.1,0.6,2.5,13.7,8.4,8.8,17.6,4.9,9.9,22.7,6.4,27.6,0,177.4,4.9,2,10,0.1,0.3,0.1,2.6,-4.7
"TTL_F",14.6,3.8,1.7,7.7,1.5,16.9,2.6,0.9,1.3,4.6,1.8,0.7,0.8,5.1,1.7,1,3.7,2.3,0.6,0.7,1.8,2.9,2.3,3,42.3,8.7,10.2,2.9,3.9,2.6,0.1,16.1,23.7,3.1,0.8,22.9,27.3,31.5,13,78.3,8.8,11.8,5.4,7.1,0,201.5,2.7,11.2,7958.5,1,1.4,2.1,37.1,-14.1
"TTL_G",643.6,89.4,8.2,32.4,2.5,2661.1,500.8,83.3,125.1,363.5,311.7,61.1,107.6,116.9,149.1,76.7,1618.6,183.3,40.4,159.1,105.7,134.7,90.9,16.9,390.3,846.8,238.2,58.9,92.3,46.5,9.6,555,62.2,214,39.4,185.9,74.9,49.9,90,81.4,86.6,158.1,66,128.7,0,8082.7,5.9,164.5,1223.7,362.6,102.2,111.6,5197.9,-4240.7
"TTL_H49",89.1,19.4,2,7.5,1.6,220.8,26.5,8.3,11.7,63.6,30.4,6,9.8,21.4,42.7,15.7,110,46.1,6.5,11.7,14.4,13.4,11.1,2.7,197.3,331.3,60.7,5.5,29.4,14.1,1,27.2,6.1,15.9,4.6,28.8,19.9,11.8,34.5,11,9.3,10.6,8.2,14.4,0,2056.2,1.1,60,144.3,31,125.7,134.8,460.4,-543.5
"TTL_H50",39.3,3.5,1,1.8,1.1,8.7,5.6,0.5,1.6,16.3,2.4,0.7,0.8,2.6,4.3,1.1,13,6.7,5.2,2.3,1.3,2.3,3.1,0.4,97.5,253.2,4.2,3.1,5.6,4.6,0.2,2.8,0.6,6.5,0.7,6.9,2.7,0.8,2.1,1.4,0.6,1.7,0.9,2,0,1980.3,0.1,4.2,44.3,218.5,35.7,34.5,529.7,-2553.2
"TTL_H51",13.9,1.4,0.4,1.1,0.3,37.7,10,3,2.9,23.8,9.5,2.8,2.9,3.3,9.8,2.5,32.9,4.2,1.6,2.7,2.6,3.8,1.9,0.4,15.4,219.4,6.4,1.6,16.5,9.9,1.5,5.8,3.6,14.4,3.9,109.9,4.4,8.8,21.7,22.6,20,15.3,6.2,3.6,0,1333.8,0.5,9.6,31.9,132.8,86.7,102.3,464.8,-1467.8
"TTL_H52",28.9,1.4,1.6,10,3.2,57.4,8.6,9.1,4,17.7,7.3,0.8,3,8.7,14,3.1,22.8,7.1,8.4,4.1,4,4.9,1.6,0.3,18.8,251.7,18.4,4.4,9.2,31.4,0.5,4.7,0.9,3.1,1.4,5.6,1.5,1.4,5.3,6.9,1.6,4.8,2.1,8.1,0,420,1.4,13.7,267.3,8.3,3.8,2.7,144.4,-455.2
"TTL_H53",1.5,2.2,0.1,0.9,0,3.7,0.7,0.4,0.3,0.4,0.5,0.1,0.3,0.5,0.3,2.8,1,0.4,0.2,0.1,1.1,0.7,4,0.1,0.5,38.7,3.8,5.9,5.8,2.9,0.5,0.2,0.5,4.6,8,13.5,0.3,4.1,6.9,2.4,1.4,1,0.1,6.6,0,34.4,0.1,20.1,0.8,0.1,2.5,2,9.2,-13.9
"TTL_I",18.6,8,0,0.2,0.3,31.3,2.6,0.3,1.2,1.1,0.4,5.4,0.2,0.4,0.3,0.2,2,0.7,0.2,0.2,0.3,0.9,0.2,0.1,16.8,3.1,3.1,1.6,4.6,0.7,0.4,108.4,16.3,11.8,6.6,156.6,27.8,30,38.7,77.3,39.8,13.7,80.4,21.2,0,2511,4.2,454.7,4.9,0.4,591.5,1116,7,-597.5
