"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",6536.8,122.9,15.3,9.7,2.8,11159.3,121.1,6083.6,875.3,10.3,11.8,6.4,170.7,5,9.4,9.6,6.1,3.7,6.1,19,3.4,33.8,19.2,1.4,502.7,123.3,38.8,0.7,2,7,5.3,599.6,8,4.2,3.7,27.5,9.8,30.5,6.7,281.4,22.4,37.5,5.1,9.7,0,5223.1,0.1,0.9,64.6,270.2,98.7,40.9,6376.3,-3680.7
"TTL_A03",147.6,69.5,0.2,0.1,0.1,1376.4,0.2,0.1,0.3,0.1,0.2,11,0.3,0.1,0.1,0.1,0.3,0.1,0.2,0.3,0.1,0.2,0.1,0,1,1.8,0.2,0.1,0.1,0.1,0,61.5,0.1,0.2,0.1,0.8,0.3,0.3,0.2,2.6,0.2,0.8,0.1,0.1,0,578.6,0,0,3.7,40,4.9,0.4,685.9,-119.5
"TTL_B05_06",186.5,33.5,1106.7,76.7,74.4,250.1,34.2,124.7,573.6,16235.9,1283,15.2,55.6,262.3,846.7,129.8,11,21.9,69.1,127.2,25.4,69.1,1777.4,34.6,205.3,932.6,537.9,63.1,222.6,44.9,36.8,83.8,37.2,21.6,6.3,293.7,611.1,114.1,82.7,238.9,311.6,202.5,20.8,64.2,0,2935.7,0.1,0.1,374.4,452.8,8.3,32.1,27814.6,-11670.4
"TTL_B07_08",38,6.6,500.5,290.5,52.1,105.8,14.5,25.9,121.1,34.3,103,22.2,33.5,298.3,3528.5,73.9,62,39.8,47,136.8,35.6,618,192,7.8,716.7,408.6,36.3,2.2,30.7,24.9,9.4,72.8,49.5,53,105.9,857.9,97.7,119.4,88.3,234.7,36.5,112.5,27.8,18.2,0,570.8,1.4,7.4,1050,112.8,1.2,9.6,4696.7,-4629.3
"TTL_B09",1,0.2,1996.6,230,155.7,0.9,0.1,0.1,0.3,0.7,0.3,0.1,0.2,0.6,0.5,0.8,0.5,0.3,4.5,3.3,0.2,0.3,1.1,0.1,1916.1,2.3,0.4,0.1,0.2,0.2,0.1,0.3,0.8,0.4,1.4,4.7,0.8,1.2,1,1.3,0.5,1,0.6,0.2,0,56.6,0,0,1858.6,0.9,0.4,8.3,128.2,-102.2
"TTL_C10T12",1863,44.5,57.1,36.7,13.5,7367.8,94.1,47.8,131.4,25,196.4,102.1,210.3,28.8,48.6,70.1,77.4,29.2,62,139.7,37.6,83.9,33.9,7.2,205.7,545.9,29.6,4,17.9,16.3,6.7,5401.2,42.5,41.7,39.2,189.1,80.5,139.1,81.5,211.5,161.3,798.6,46.8,35.1,0,29604.6,0.4,33.4,393.7,458.1,436.4,90.8,9677.4,-9850.5
"TTL_C13T15",148.1,144.8,13.9,30.2,3.2,64.2,2749.8,28.4,178,6.9,71,9.1,371.9,19.2,17.7,30.2,26.3,19,27.6,404.2,13.2,526.9,8.7,3.3,566.6,256.9,30.3,12.1,3.8,19.2,6,145,15.9,7.6,8.1,30.9,13.5,54.7,18.6,164.9,71.6,496.2,13.7,50.3,0,9295.7,0.1,5,192.8,243.2,185.8,149,1899.4,-6965
"TTL_C16",79,38.4,14.7,9.5,3,50.4,27.1,2789.7,2349.4,8.7,28.4,6.6,55.7,36.6,35.4,105.4,21.1,27.7,61.8,95.8,22,1393,20,1.6,3318.3,171.2,15.9,0.4,3,4.7,5.3,11,17.2,6.8,7.7,40,12.6,19.4,15.5,36.2,7.2,17,6.9,73.4,0,402.7,0.1,1.7,163.4,159.3,20.2,3.4,12068.8,-1325
"TTL_C17_18",89.8,32.5,83,35.8,13.1,1303.4,166.4,158.5,5639.7,51.5,264.8,105.8,223.3,179.1,68.8,134.6,157.1,109.6,86,149.3,49.5,467.2,47.7,25.6,401.2,1056.3,43.4,5.9,13.7,47.6,39.6,218.5,1133.9,511.3,268.8,584,126,233.3,144.5,147.2,303.7,266,287.5,119.8,0,3915.7,1.7,2.9,1548.1,252.7,54.6,51.1,17445.5,-4605.3
"TTL_C19",659.1,190.6,307.5,259.2,149.5,77.5,16.8,84.2,183.2,985.8,2627.6,15,86.1,81.7,172.4,56.2,20.8,11.8,44.1,124,16.8,148.3,207.4,117.7,1138,1715.4,2699.7,244.2,1457.9,65.8,141.7,78.8,25.4,65.9,12.5,322.5,134.8,122.9,312.8,364.8,170.5,133,28.6,76.5,0,5199.9,0.7,1.3,188.3,221.6,149.6,193.7,4222.1,-3680.3
"TTL_C20",1232.1,67.3,232.1,226.2,50.4,392.2,522.1,347.6,1274.7,410.3,3759.7,265.2,3317.7,212.6,193.2,391.2,192.3,168.8,195.4,495.9,64.3,530.5,186.5,37.8,1004.2,551.1,582.4,51.6,292.6,47.6,46.4,120.7,57.9,55,57.4,219,122.2,117,378.8,208.6,182.6,328.7,55.6,211.3,0,4337.4,0.1,34.9,695.7,271.7,54,117.2,8708.8,-10210.8
"TTL_C21",29.6,9.7,18.1,9.4,3.5,105.5,18.1,13.4,31.9,8.6,68.1,779.7,51.5,7.6,13.9,18,31.6,9.1,15.5,48.2,7.3,20.7,9.4,1.4,53.5,84.8,8.8,1,3.3,3.6,1.3,25.7,17.1,8.8,9.9,278.9,20,94.4,18.4,1372.6,26.3,712.4,14.5,7.1,0,2157.9,0,1577.7,317.6,74.1,39.4,3.4,985.7,-3405.1
"TTL_C22",103.3,75.4,65,112.9,32.6,1048.5,110.1,173.7,337.2,37.6,599.3,124.4,1055,139.8,29,260.2,101,114.4,285.6,1618.7,47.9,725.5,101.3,13.9,2000.7,966,257,12.3,12.8,36,20.9,69.1,32.5,16.2,36.6,124.8,60.5,44.9,71.1,49,70.7,85.7,137,76.6,0,1682.2,0.1,6,440.8,209.6,3.5,14.6,8069.6,-5619.9
