"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2604.1,1.2,0.1,7.5,0,8394.8,63.9,89.8,87.3,0,169,50.4,5.8,3.8,0.8,0.5,0.2,1.4,0.1,1.6,5,8.4,0.3,0.1,10,194.9,2.8,1.6,1.4,1.7,0,153.9,1.9,0.1,1.5,0.1,0.6,4.5,18.5,8.4,6.3,9.3,4.3,14.7,0,8460.6,0,143.7,264,472.4,7.5,31.6,1973.6,-1504.7
"TTL_A03",0.3,150.7,0,0,0,546.2,0.7,0,0,0,7.3,3.5,0,0,0,0,0,3.1,0,0,0,0,0.1,0,0,6.1,0,0,0,0,0,34.4,0,0,0,0,0,0,0,2.2,0.5,0.8,0,0,0,717.4,0,0,0,31.4,0.4,2.5,285.1,-29.6
"TTL_B05_06",5.9,2.1,0.2,16.8,0.1,4.5,0.5,0.1,1.4,18.6,7.5,0.3,0.1,6.3,2.1,0.6,0.1,2,0.1,1.2,0,0.3,477.6,67.3,11.2,6,9.6,2.5,6.8,1.4,0.2,0.7,0.2,0.9,0.1,0,0.1,0.2,0.8,35.3,0.8,1,0.1,0.5,0,34.5,0,0,1.2,29.1,0.3,0,0.2,-725.7
"TTL_B07_08",1.1,0.2,0,5.8,0.2,7.5,0.4,2.8,0.4,0.1,1421.3,66.7,0.8,93.2,85.6,116.3,0.2,246.9,0.4,1.8,0.2,0.8,0.2,0,361.6,7.4,0.2,0,0.1,0.1,0,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.3,18.2,0.2,0.2,0.1,0.4,0,38.3,0,0.1,45.8,64.4,0.2,0,1053,-575
"TTL_B09",0.8,0.8,2.1,27.5,0.3,0.3,0,0,0.1,0.2,3.7,0.1,0,3.4,1.4,0.2,0,0,0,0,0,0,0.9,0.2,8.9,0.1,0.3,0,0.1,0.1,0,0,0,0,0,0,4.9,0.1,0.2,0.1,0,0,0,0,0,0.4,0,0,0.1,0.1,0,0,11.9,-9.3
"TTL_C10T12",1823.4,7.6,0,0.5,0,3077.8,14.4,0.3,1.4,0,13.6,2.3,2.2,1.8,0.3,0.4,0.3,1.6,0.1,0.8,0.1,0.7,0.7,0.1,3.5,117.7,2,1.4,2.5,1.8,0,771.6,4.1,0.2,0.4,0.2,0.2,1,2.4,43.2,14,16.5,5,15.6,0,14452.6,0,0.4,3.7,507.7,28,149,2632,-1790.8
"TTL_C13T15",48.4,2.7,0,4.6,0,17.9,1448.9,6.4,13,0,12.9,3,16.7,3.3,0.2,2.1,2.3,8.5,2.2,8,0.2,77.5,0.4,0.1,13.4,27.7,1.8,0.5,1.2,1,0,8.7,4.3,0.2,1.7,0.1,0.5,4.8,8.9,53,5.5,6.6,1.2,6.1,0,2085.3,0,0.2,26.9,123.4,10.1,75.7,3168,-2157
"TTL_C16",4.2,0.1,0,0.6,0,6.7,3.8,96.7,8.4,0,0.7,0.1,1.2,6,0.3,9.8,0.1,5.7,0.4,5.4,13.8,49.2,0.1,0,455.5,19.4,0.2,0,0.1,0.1,0,0.3,1,0.2,0.8,0.1,1,2.2,7,0.2,0.1,0.1,1,3.9,0,32.5,0,0,33.9,11.4,1.2,3.1,45.1,-317.1
"TTL_C17_18",6.5,0.7,0.1,23.7,0,309.8,36,1.5,378.6,0,55.7,17.4,7,55.1,3.2,4.8,2.8,27.7,2.8,14.6,0.4,7.3,5.7,1.1,20,132,4.8,0.8,2.4,5.2,1.4,10.4,79.8,10.4,7.6,44.2,1.6,21.3,38.5,33.7,48.7,42.4,12.9,41.2,0,239.2,0,0.1,14.1,37.8,3.3,12.7,99.5,-469.2
"TTL_C19",177.8,61.9,0.6,186,0.3,125.4,7.6,0.8,8.2,2.2,45.8,3.3,6.7,169.8,20,9.4,1.2,8.2,1.4,33.5,0.2,7.3,76.7,11.3,297.4,171.9,281.3,73.7,200.3,38.7,5.5,15.4,4.3,25.2,2.6,0,1.6,5.9,22.1,99.9,22.3,28.8,4,14.5,0,982.7,0,0.7,1.2,71.6,7.5,0,0,-3291.2
"TTL_C20",798.4,2.2,0.1,27,0.3,197.1,121.4,6.5,99.4,0.2,936.9,80.2,412.9,195.3,15.8,46.9,5.8,156.1,13.6,65.5,7.3,72,16.5,8,351.3,174.8,10.6,2.7,6.9,3,0.7,17.3,29.5,4.6,4.2,0.2,5.1,17.7,52.9,22.3,21,50.9,8.3,54.9,0,892.4,0,60.8,4.9,178.2,3.1,11.3,3693.7,-2295.1
"TTL_C21",77.1,0.2,0,1.7,0,35.2,7.3,0.6,4.7,0,45.6,166.6,17.4,10.8,0.7,3.8,0.6,9.2,1.3,4.1,0.2,4.9,1.4,0.6,19.6,23,0.6,0.3,0.5,0.4,0.1,2.4,2.2,1,0.9,0.2,0.2,4,2.3,9.8,11,54.8,1.9,7.5,0,848.8,0,149.4,3.5,24.2,2.6,13.6,96.6,-361.1
