"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1340.8,0.1,0.9,3.4,0,1113.1,86.6,31.7,2,6.6,11.2,2,7.2,3.9,10,16.1,1.2,5.1,8.9,12.3,0.6,24.5,11.5,13.1,47.8,197.8,26.4,0.5,0.9,9.7,0.9,33.4,1.9,9.6,9.6,3.6,16.3,22.4,18.5,8.8,12.7,19.5,3.7,2.4,0,1343.9,0.8,30.7,171.4,40.8,6.6,47.6,2067.5,-594.3
"TTL_A03",0.3,0.4,0,0,0,7.8,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0.3,1.4,0.1,0,0,2.3,0,2.2,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,29.5,0,0.4,0.1,0.4,0.4,2.1,6.9,-11.7
"TTL_B05_06",5.1,0.2,0.4,1.1,0.3,20.8,40.7,7.5,10.9,1937.9,58.2,6.9,6.6,11.2,152.7,0.6,0.1,29.2,1.2,0.9,0.1,1,1230.8,0.6,6.3,5.4,145.6,0.5,1,0.7,0.2,1.3,0.1,0.2,0.2,2,0.9,0.7,1.9,2.2,0.1,1.4,0.1,0.3,0,29.3,0,0.7,9.7,31.1,0.3,0.6,29.1,-3161.1
"TTL_B07_08",6.7,0.9,0.1,1.3,0.1,45,0.5,0.2,1.3,1.7,196.1,23.1,1.1,46.7,508.1,12.2,0.3,2.1,11.5,3.3,0.3,1.2,10.8,1.2,14.3,7.4,2.7,0.2,0.3,1.5,0.1,4.1,0.2,0.4,0.2,0.3,2.6,0.9,1.9,0.5,0.2,4.6,0.3,0.2,0,19,0,2.1,30.2,10,0.1,2.1,720,-302.4
"TTL_B09",0.1,0,1.8,1.5,0.1,0.2,0.2,0,0.1,16.8,0.4,0,0.1,0.4,2.2,0.1,0,0.2,0,0,0,0,4.3,0,1.5,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0.3,0.2,0.1,0,5.7,-24.5
"TTL_C10T12",211.4,0.2,0.1,0.5,0,1511.5,24.4,0.9,0.5,8.6,6.2,10.7,3.1,1,2.2,2.5,0.2,0.7,1.5,0.2,0.1,0.9,3.1,0.3,3.2,238.6,2.9,0.5,0.4,1.1,0.2,139,1.2,0.4,0.3,0.3,0.2,7.8,11.2,58.8,17.4,84.2,5.7,0.3,0,3821.9,0,0.7,3.1,52,25.1,104.9,1693.3,-1464.6
"TTL_C13T15",39.6,0.2,1.1,7.6,0,16.8,451.9,1.9,4.7,4.3,4.7,1.9,9.8,5.1,9.2,7.3,2,6.9,6.9,8.1,0.2,60.7,9.2,3.5,69.4,65.3,21.6,0.5,1.8,4.8,0.2,48.7,7.9,1.5,2,2.1,17.3,4.6,14.6,72.3,10.6,60.8,31.7,0.3,0,900.3,0,0.8,11,28.5,11.6,78.7,1180.5,-741.1
"TTL_C16",13.1,0,0.2,0.8,0,6.2,1.5,34.1,1.2,1.1,0.9,0.2,2.5,2.9,4,3.4,1.3,1.2,3,7,0.7,108.1,1.2,1.1,66.2,9.5,1.5,0,0.1,5.2,0.1,1.5,0.5,0.4,0.3,0.8,5,1.6,2.7,0.7,0.7,1,0.2,0.3,0,120,0,1.1,6.5,4.2,1.1,5.2,241.7,-135.6
"TTL_C17_18",23.3,0.5,0.3,1.1,0,56.2,9.7,14.2,193.4,8.5,16.3,5.7,7.7,18.6,3.4,14.6,5.3,13.7,8.9,5.3,0.2,30.6,5.6,1.5,47.5,101.3,3.3,0,0.3,12,2.7,14.7,87.6,22,12.7,32.8,1.7,52.3,25.8,22.2,26.3,9.2,7.7,1.4,0,171.5,0.9,0.9,4.6,8.8,3.2,14.3,219.3,-392.7
"TTL_C19",288.4,0.9,6.8,91.7,0.5,86.1,22.6,19.2,10.6,385.9,25.6,9.9,40.1,79.5,69.6,41.1,1.5,10.4,11.4,2.3,1.1,13.6,125.8,35.1,347.8,214.3,931.2,44,72.4,25.4,16,8.5,2.5,10.7,5.8,10.9,14.1,20.3,21.7,10.2,3.6,6.6,2.2,9.5,0,1020,0,3.7,7,44.1,9,36.3,2918.3,-1500.9
"TTL_C20",282,0.1,0.2,10.4,0.3,52.1,29.3,28.4,29.5,11.7,91.9,39.4,350.6,65.5,38.1,56.5,4.5,20.4,31.6,15,4.4,32.7,8.8,4.9,99.9,69,42.1,0.3,0.6,5.9,0.2,3.6,18.2,1.7,3,1.3,2.7,23.8,19.8,11.3,14.4,23.9,6.7,27.2,0,358.4,0,40.2,13.2,18.9,3,8.1,867.3,-1392.8
"TTL_C21",9.1,0,1.4,1.1,0,3.3,8.7,3.1,5.2,3,28.9,19.4,11,5.6,4.4,5.3,0.9,3.5,3.2,0.7,0.4,4.4,2.9,1.1,4.4,7.7,2.2,0.1,0.1,0.7,0,1.2,2.7,0.8,0.4,0.3,0.9,5.1,2.8,17.8,0.5,18.3,2,1.8,0,663.8,0,162.2,4.6,10.5,2.1,3.4,300.1,-703.6
"TTL_C22",23.9,1.6,2.8,13,0.1,47.5,15.1,4.6,5.1,4.3,14.8,5.1,141.4,38.5,52.8,49.1,8.7,28.1,43.7,13.5,5.9,27,15.5,28.2,344.8,175.3,27.5,0.2,0.8,21.3,0.6,19.7,3.7,4.8,1.7,0.8,1.9,13,21.3,6.9,1.5,10.8,2.3,0.7,0,230.1,0.1,1.2,18,13.2,0.4,0.9,514.8,-752.4
"TTL_C23",13,0.1,0.1,6.3,0.1,21.8,2.3,2.6,3.9,4.4,3.8,1.5,6.9,109.1,28.6,18.6,1.3,4.5,9.6,7.5,5.9,7.2,10.1,2.8,444.8,33.5,10,0.2,0.3,21.7,0.2,9.7,1,1.5,0.7,4.5,9.8,3.3,8.4,2.7,1,2.1,1,2.5,0,193.4,0.1,3.6,21.8,9.2,0.3,4.7,581.7,-297.7
"TTL_C24",2.2,0.1,0.7,9.8,0.2,9.4,0.5,0.6,0.4,2,2,0.7,1.5,15.6,1487.3,242.5,27.1,222,197.4,16.9,4.7,96.8,15.8,8.7,208.3,16.4,28.3,0,0,18.2,0.1,0.1,0.1,0.6,0.1,0.6,0.6,0.5,0.7,1.6,0,0.3,0.2,0,0,1.7,0,0.1,13.4,58.2,0.1,0,3571.1,-1417.1
