"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",0.4,0,0,0,0,33.5,1.1,0.2,0.1,0,0.2,0.1,0,0,0,0,0.1,0.2,0.1,0,0,0,6.2,1.9,1.4,38.4,8.9,37.5,63.9,0.1,1.5,87.5,0.4,3.3,0.2,3.9,1.9,0.9,2.4,2.5,2.7,2.6,2.9,4.8,0,1153.4,0,0.4,3.8,11.7,120.8,0.6,10.7,-1254.7
"TTL_A03",0,0.1,0,0,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,2.4,0.6,5.4,7.9,0,0.2,8.3,0.1,0.4,0,0.4,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.5,0,96.7,0,0,0.5,0.7,9.9,0.1,0.9,-81.7
"TTL_B05_06",4.8,1.5,0,0,0.7,67.8,33.4,5.4,3.5,16.7,0.4,0,0,2,0.7,0.3,3,6.5,19.7,1.7,1.3,3.5,10.6,9.5,1.3,21.9,36.5,1.6,9.5,17.6,4.6,2.2,1.4,7,2.5,23.9,4,16.4,37.6,3.3,20.2,4,6.9,10.4,0,4.8,0.2,0,7.7,925.6,3.6,0,0,-1367.7
"TTL_B07_08",2.6,0.8,0,0,0.3,13.7,10.2,1.7,0.9,0.6,0.1,0,0,1.9,0.3,0.2,1.1,3.4,8.1,0.6,0.4,1.1,1.8,2.5,1.6,4.7,11,0.2,2.6,6.2,0.9,0.7,0.4,2.1,0.7,4.9,2.1,6.7,11,1.1,4.4,0.8,1.3,2.6,0,1.9,0,0,5.3,613.4,2.2,0,0,-741.3
"TTL_B09",0.2,0.1,0,0,0.1,1.4,0.3,0.2,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.6,0,0,0,0.1,0.1,0.1,1.3,0.7,0.3,0.5,0.2,0.3,0,0.1,0.1,0,1,0.3,0.7,0.6,0.1,0.5,0.2,0.1,0.2,0,0.4,0,0,1.3,1.9,0.7,0,15.1,-5.9
"TTL_C10T12",6.9,1.1,0,0,0,537.4,142,24.3,29.3,3,31.4,13.6,0,2.2,0.7,0.9,6.3,10.6,6,1.9,1,0.2,45,21.9,193.6,1107,99,300.3,325.3,2.6,57.1,484.9,16.9,96.3,6.3,206.4,108.4,36.8,72.6,32.6,38.3,109,46.4,110.5,0,5848.4,0.1,0.2,147.9,1.5,507.7,525,5532.9,-1380.5
"TTL_C13T15",0.2,0.1,0,0,0,16.9,383.4,1.6,2.4,0.1,1,0.4,0,0.5,0.2,0.3,1.3,2.9,1.4,1.4,0.6,0.2,2.8,6.6,5.8,548.1,42.7,50,40.3,1.1,30.2,4.5,6.1,36.2,2.4,111.1,46.9,14.5,36.8,14.7,10.7,10.5,13.6,56,0,3677.6,0,0.1,48.5,129.9,292.2,42.8,2874.2,-3140.9
"TTL_C16",1.6,0.3,0,0,0,45.6,0.5,0.1,0.1,0.1,0.2,0.1,0,0.2,0.2,0.2,0.6,1.2,0.7,0.5,0.2,0.1,0.9,1.7,67.9,59.8,14,47.9,8,0.4,2.9,1.4,1,5.9,0.1,15.6,4.3,1.5,1.5,3.3,5.4,33.3,3.1,5.5,0,609.5,0,0.1,94,16,19.7,6.3,29.8,-187.4
"TTL_C17_18",3.2,0.8,0,0,0,726.3,87.7,2.5,48.3,0.3,4.2,2.4,0,5.1,0.2,0.3,6.8,12.4,4.5,1.3,0.4,1,2.5,5.6,68.7,481.6,29.1,43.7,23.8,1.1,15.4,2.1,8.7,27,1.5,108.7,32,13.6,14.2,7.4,15.9,86.5,9.1,21.5,0,619,0.1,0.1,14.8,22.7,57.9,47.2,87.9,-1750.8
"TTL_C19",0.6,0.2,0,0,0,7.5,2.3,1.2,0.9,87.5,193.3,21.3,0,32,27.6,12.4,8.9,23.6,17.4,11.8,5,1,13.5,19.8,1.5,4480.7,100.3,232.7,211.6,6,17.8,5.3,5.3,20.3,2.6,199,58.2,16.5,54.9,103.9,48.2,7.6,14,35.2,0,2577,0,0.1,10.8,249.6,194.2,5.8,12.7,-8635.1
