"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",755.2,2.9,0.7,1.7,0.1,1128.5,16.5,310.5,172.4,10.2,108.1,6.2,94.2,9.5,13.5,19,10.6,6.9,8,29.3,0.9,15.4,61.9,6.6,39.4,169.9,26.2,0.1,0.2,9.1,0.4,34.3,1.5,1.4,5.7,3,5.2,23.3,79.3,8.1,9.2,14.6,1,5.2,0,1148.1,3.5,13.5,162.3,30,19.7,25,1429.1,-933.6
"TTL_A03",0.2,0.6,0.9,1.4,0,25.6,0.1,0.1,0,0.2,0,0,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0.2,0.8,0,10.4,0.1,0,0,0,0,1.3,0,0,0.1,0,0,0.1,0.1,0.1,0.1,0.2,0,6.7,0,11.6,0,0.1,0.2,0.4,1,1.4,3.7,-12.9
"TTL_B05_06",7.1,0.1,7.9,14.2,0.7,3.6,0.4,1.1,12.2,1229.2,2.2,0.1,1.5,33.6,309.6,3.3,0.4,0.8,1.2,2.7,0.2,0.9,998.8,3.1,44.8,6.7,33.6,0.1,0.2,37.2,0.3,0.3,0.4,0.3,0.3,2.7,43.2,6.6,2.9,1.4,4.1,1.4,0.1,0.6,0,67.9,0.1,1.5,16.7,20.1,0.7,0.3,61.4,-2829.8
"TTL_B07_08",2.7,0,1.2,7.9,0.5,1.1,0.2,0.5,2,35.5,1,0.1,1.3,21.1,363,1.9,0.5,0.9,1,1.2,0.1,0.4,49.6,1.1,39.2,1.6,6.4,0,0,18.7,0.1,0.1,0.1,0,0.1,0.1,18.4,2.7,2.1,0.4,1.1,0.3,0,0.1,0,17.8,0,0.7,6,3.8,0.3,0.1,56.9,-432.4
"TTL_B09",7.8,0.1,8.9,12.1,27.2,1.5,0.1,0.4,0,94.3,0.2,0,0.3,6.5,11.6,2.4,0.1,0.1,0.6,0.3,0,0.2,56.4,2.2,20.2,4.4,10.3,0,0,23.9,0.2,0,0,0,0.1,0,33.8,4.2,0.4,0.3,1.1,0.6,0,0.1,0,0.6,0,0.1,0.2,0.1,0.1,0,0.8,-16.6
"TTL_C10T12",164.1,6.2,0.1,0.1,0,645.8,3.3,0.6,12.5,6.6,57.4,20.3,11.3,1.2,3.7,3,3.3,3.7,3.9,9.1,0.3,5.6,4.7,0.9,3.6,69.2,2.9,0.3,0.1,1.6,0.2,190.4,1.6,0.4,1.1,0.8,6.8,7,13.2,10.6,38.7,77.1,3,6.9,0,5184.8,0.1,5.2,14.7,54.4,66.5,55,1216.5,-2920.1
"TTL_C13T15",2.4,0,0.1,0.2,0.1,4.1,482.4,0.9,17.7,1.7,3,0.7,31.6,2.6,2.2,14.2,4.6,6,9.3,151.9,1.1,33.5,3.5,1.7,10.8,32.3,9.8,0,0,3.1,0.1,6.4,0.8,0.5,0.4,13.9,1.2,6.8,4.7,9.4,3.7,7.6,1.9,1.9,0,1573.8,0.4,3.8,13.9,32.7,26.2,20.5,993.9,-1445.5
"TTL_C16",27.1,0.1,0.7,1.5,0.1,13.5,3.8,354.9,28.5,1.4,11.7,0.5,8.6,31.1,11.1,22.5,3.8,13.6,15.1,16.1,1.5,331.9,27.5,2.1,167.7,117.2,16.5,0,0.1,7.2,0.2,7.2,0.8,0.4,0.7,0.6,13.8,29.9,83.1,1.8,2.5,7.3,0.6,9.8,0,163,0,6.3,26.8,12.1,3.6,4.9,626.1,-438.8
"TTL_C17_18",5.9,0.1,0.1,0.3,0.1,97.8,14.7,4.2,404.8,2,17.9,14.1,22.2,20.5,4.3,18.5,15.4,17,17.8,24.6,0.3,17.4,13.3,2.4,9.1,113.9,6,0,0.1,4.3,4.7,5.4,51.4,5.8,17.3,14.4,6.1,54.5,27.7,30,22.7,12.7,5.2,10.1,0,585.3,0.3,3.2,134,15,8.5,10.6,1086.3,-825
"TTL_C19",148,1.4,2.2,9.2,1.6,47.1,9,6.3,14,231.8,78.3,6.8,98.9,47.5,94.7,32.8,8.1,18.7,25.4,46.8,1.8,13.1,167.2,36.6,111.7,171.1,681.5,4.1,7.3,78.1,7,7.6,4.4,5.5,7.2,8.1,22,40,52.6,19.3,11.5,23.4,4.6,11.1,0,888.5,0.1,21,6.9,32.6,25.7,31.2,2258.8,-1262.5
"TTL_C20",221.8,0.1,0.5,2,0.9,26.5,52.2,11.3,105.8,104.6,506.9,59.6,734.2,36.6,48.1,51.9,41.4,145.9,115,287.1,10.8,26.9,17.4,24.2,41.4,67.8,21.5,0.1,0.2,13.7,0.3,2.4,4.9,1.5,1.6,1.8,5.7,22.6,8.9,8.9,7.7,23,1.2,4.7,0,1037.1,1.4,204.9,25.2,35,6.8,4.7,1691.5,-3234.7
"TTL_C21",7.1,0,0,0.2,0,2.1,2.6,1.9,3.1,5.7,26.2,7,42.2,2.6,2.6,5.2,4.9,6.4,6,13.5,0.4,1.4,2,1,1.9,5.8,1.5,0,0,1.2,0.1,1,0.6,0.3,0.6,1.2,0.6,7.3,1.3,1.1,0.7,58.1,0.3,1.8,0,505.3,0.3,750.6,15.9,12.7,5,1,164.2,-1318.3
"TTL_C22",15.4,0.2,0.7,2,0.4,113.1,38,9.6,65.4,2.3,38.8,9.9,658.2,17.1,4.2,82.9,420.5,265.8,57.5,1515.5,1.9,77.1,9,9.7,78.7,87.9,26.5,0,0.1,11.3,0.3,4.9,2,0.9,4.8,3.7,19,16,116.8,4.2,3.1,8,0.5,1.5,0,354.9,0.5,17.5,51.4,39.2,1.8,1.3,3441.1,-2541
"TTL_C23",9.1,0.2,0.8,4.2,0.4,39,12.1,7.1,2.4,7.9,16.9,3.9,38.6,223,177.2,25.2,5.6,37.5,26.3,30.3,0.7,9.2,11.3,8.3,531.6,57,20.6,0,0,8.7,0.2,1.2,0.6,1.4,1,3,7.4,44.8,23.3,1.5,34.4,7.8,0.2,1.3,0,502.1,0.4,5,30.6,17.1,1.2,0.9,782.2,-865.1
"TTL_C24",1.8,0,0.2,0.8,1,12.6,4,2.1,3.6,0.4,5.4,2,102,22,1556.4,1056.1,109.6,339.4,830.2,328.1,83.5,100.9,43.5,5,100.6,121.8,5.2,0.1,0,3.1,0,0.2,1,0.2,0.8,0.3,0.9,10.5,17.3,0.3,0.7,0.2,0.2,1.3,0,17.1,0,0.2,9.7,59.2,0.1,0,3587.5,-2983.6
"TTL_C25",17.8,0.2,0.8,2.6,0.8,33.1,9.6,15.3,18.1,41.4,15,1.1,116.5,24.7,51.4,1203,33.5,141.4,673.9,2719.4,12.3,208.7,27.8,7.6,228.1,203.8,13.9,0.3,0.3,15.1,3.3,3.8,1.6,2.2,4.6,2.4,23.9,113.5,48.7,7.2,20.4,7.5,1.9,2.5,0,316.5,1.1,11.1,426.7,52.6,2.5,3.6,3192.8,-2845
"TTL_C26",3.3,0.1,0.1,0.4,0.3,2.8,1.9,0.7,4.3,2,24.4,0.5,71,1.6,4.2,34.7,4475.4,318,90.2,215,11.9,52.1,26.5,6.5,105,255.8,4.9,0.1,0.3,3.8,0.9,21.1,7.7,19.8,87.6,7.9,23.5,54.8,21.1,38.9,26.3,18.5,6,13.4,0,1127.4,0.2,16.6,1109.3,132,5.5,3.6,5959,-6618.4
"TTL_C27",5.8,2.4,0.9,2.1,0.2,9.8,8.9,2.3,3,3.5,8.7,0.7,13.2,5.3,7.4,43,305.2,861.8,85.1,776.9,18.4,116.7,391.9,10.4,207.1,146.7,9.2,0.1,0.2,3.3,1.1,7.6,1.3,42.3,12.9,4,10.5,71.9,20,8.4,4.3,6.9,0.7,6.6,0,519.3,0.4,8.2,662.3,40,3.5,2.6,3357.1,-3229.1
"TTL_C28",32.5,0.3,2.4,8.1,1.4,13.3,6.7,4.6,9.5,9,9.8,2.6,27.2,12,26.3,283,35.4,174.9,346.4,354,10.3,76.9,24.9,12,72,86.5,11,0.1,0.3,6.5,1.3,6.2,3.5,4.3,8.7,4,4,46.3,20.7,24.5,5.1,9.3,0.9,2.1,0,113.6,0.7,10.4,3637,57,1.7,0.8,3698.9,-4064.5
"TTL_C29",17.6,0.4,0.3,1.2,0.2,7.5,3.2,2.2,2.5,1.8,222.2,0.6,126.7,7.9,6.2,36.3,117.2,215.3,106.1,12035.3,2.1,18.6,13.2,11.1,25.9,337,100.5,0.3,0.1,25.2,1,9.9,1.1,3.1,4.9,7.2,16.3,33.9,26.1,7.6,3.3,4.3,1,3,0,647.4,1.3,27.8,1899.2,172,5.1,7.4,22015.8,-10333.3
