"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4033.5,15.9,0.2,0.1,0.3,6449.9,113.1,480.4,66.1,3.8,4.1,0.8,4.6,3.2,1.4,0.8,1.8,1.4,2,3.3,1,75.8,3.5,2.2,49,249.6,9.6,1.4,0.5,3.3,0.1,7.1,1.2,0.4,4.1,2.3,1.3,55.5,15.4,0.9,1.3,4.9,2.5,10.1,0,7292.9,0,317.9,86.8,177.6,15,17.3,3888.4,-1767.7
"TTL_A03",0.1,1,0,0,0,36.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,11,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0.1,0.2,0,114.9,0,0.1,0.4,2.7,0.9,0.5,3.8,-37.1
"TTL_B05_06",2.2,0,6.5,0.3,10.3,0.5,0.2,0.3,0.1,3033.9,1.1,0,0.5,0.6,11.8,0.3,0.1,0.2,0.2,0.5,0.4,0.4,2895.3,11.2,3.5,8.3,205.2,0.1,0.1,0.8,0,9.4,2,0.2,0.2,0.1,0.2,4,0.3,0.2,0.2,0.4,13.9,5,0,69.6,0,0.2,66.1,16.3,0.7,0,20.2,-3048.4
"TTL_B07_08",3.5,0,24.4,64,4,1.8,1,0.2,0.3,26.2,15.2,0.3,2.9,139.8,384.8,18.7,0.3,1.2,0.4,6.7,0.5,2.8,29.8,1,116.9,34.7,11,0,0,0.3,0,0.3,0.2,0.1,0.1,0,0.8,10.6,1,0.2,0.1,0.3,0.4,1.1,0,41.6,0,0.1,14.9,4.3,0.3,0,36.3,-619.9
"TTL_B09",4.1,0.1,141.2,13.6,60.6,2.5,0.3,0.4,0.7,136.8,2.6,0,0.7,14.6,35.2,2.2,0,0.2,0.5,0.2,0,0.4,73.8,1.5,88.7,1.4,3.2,0,0,1.6,0,0.1,0,0,0.1,0.1,0.9,2.1,0.6,1.5,0.1,0.4,0.2,0.1,0,0.3,0,0,0.4,0,0.3,0,46.4,-70.1
"TTL_C10T12",824.1,0.4,13.5,1.3,0.8,3315,53.9,29.6,12.8,7.3,31,21.9,14.7,18.5,14.7,23,14.3,28.9,18.1,69.3,7.9,23.8,18,42.8,147.8,817.6,47.1,6,6.4,58.6,7,1309.1,16.8,20.9,54.7,16.9,12.2,182.5,58.3,36.5,116.1,305.5,217.1,373.9,0,19084.9,0,154.3,10.3,275.9,53.2,61,1545.5,-3070.5
"TTL_C13T15",49,0.1,24.5,0.5,1.2,67.4,1340.1,64.5,15.2,14.3,25.6,2.2,127.3,42,40.2,33,26.8,44,52.9,154.4,18.8,202.4,47,20.6,210.5,858.9,122.8,2,1.4,27.4,3.3,16.8,61.5,9.7,22.4,5.9,84.8,164.4,28.8,89.3,13.7,253.3,6.8,41.7,0,2808.1,0,0.4,9.4,124.6,25.4,35.3,2930.1,-1803.8
"TTL_C16",37.4,0.3,1.3,2.6,0.9,18.8,7.9,642.6,40.8,3.3,9,1.6,10.7,44.5,28.2,13.6,12.9,24.8,38.2,41.4,15.8,511.7,12.6,14.2,888.3,362.7,62.8,0.7,1.3,20,2.4,1.4,5.8,7.4,19.4,5.5,31.3,59.6,19.3,0.7,1.1,3.3,10.2,7.9,0,65.7,0,0.3,5.1,17.9,2.5,1.1,1774.3,-360.9
"TTL_C17_18",38.9,0.4,6.9,0.5,1,50.3,33.5,43.2,197,2.9,28,5,12.3,43.8,22.7,25.1,29.7,68.6,24.4,84.6,7.2,66.6,31.5,21.9,70.3,582.8,31.4,0.7,9.2,20.2,13.3,6.6,137.2,35.6,19.8,63.4,42.1,85.2,19.5,67,217.4,60.3,73.3,10.9,0,403.6,0,8,6.6,19,7,5.2,248.7,-839.9
"TTL_C19",988.7,0.5,28.6,7.4,22.4,128.8,35.5,59.9,24.2,78.9,219.2,5.6,85.2,105.2,531.3,50.9,7,24.3,35.9,134.9,17.4,38.4,508.8,42,637.1,1710.8,1537.9,37.4,44.9,47.4,5.5,4.1,15,17.5,48.6,22.9,22.9,166,49.7,33.2,5.5,24.7,14.9,41.2,0,1837.5,0,1.8,14.5,52.7,20,10.9,1436.8,-1274.6
"TTL_C20",648.3,3.1,10.3,0.6,12.8,108.9,202.3,71.6,53.3,27.3,521,42.2,657.8,73.5,56.8,75.3,48.4,93.5,58.5,279.6,25.4,150.6,52.8,135.3,339.4,140.7,175.7,6.5,5.4,10.5,3.7,13,41,3.8,46.9,9.8,106.5,98.1,86.9,7,21.5,129.7,8,26.2,0,1166.9,0,19.6,22.8,48.8,6.5,3.2,1435.1,-3938.3
"TTL_C21",43.4,0.1,0.8,0.1,0.5,15.3,9,1.6,1.2,0.7,9.8,38.2,12.6,1.5,2.7,1.8,1.2,2.2,1.4,6.8,1,3.3,1.7,2.9,8.1,6.4,4.1,0.2,0.1,0.9,0.1,1.9,1,0.5,2.3,0.5,2.4,30,2.8,0.3,1.1,792.7,0.4,0.8,0,1015.4,0,553.9,19,18.6,5,0.8,207.8,-2003.9
"TTL_C22",21.6,0.3,25.3,1.1,4.9,101.1,84.8,31.3,19.1,6.9,38.9,6.3,607.3,37.5,50.1,99.1,77.5,158.7,126.6,923.9,22.2,87.8,63.2,19.1,468,317.6,749.9,1,1.9,26.7,3.1,2.1,15.3,64,26.6,6.9,33,102,25.7,4.6,1.6,9.8,10.5,8,0,725,0,1.7,35.2,49.1,1,0,1699.8,-1813
