"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",6148.2,0.6,1.4,4.1,0.5,4471.2,68.2,6349.2,4744,2.5,108.4,13.3,30.3,8.7,42.5,18.3,7.8,6.4,18.6,22.9,3.2,49.5,141.9,18.9,228.9,71.3,19.4,17.4,5.3,70.3,1.2,289.2,208.5,10,20.5,15.8,294.7,79.5,47.1,80.2,64.7,188.9,250.2,31.9,0,5118,6.1,6.5,760.6,519.4,79.9,66.8,866.5,-2640.7
"TTL_A03",1.6,7.5,0,0,0,37.8,0,0,0.1,0.2,12.3,4,0,0,0.1,0,0,0,0.2,0.1,0,0.1,0.1,0,0.3,10.7,0.1,6.2,0.1,0.5,0,125.4,0.1,0,0.1,0,0,0.1,0.3,1.3,1.1,4.2,4.5,0,0,144.6,0,0.4,2.4,10.9,4.4,0.5,192.1,-224.8
"TTL_B05_06",216.9,0.4,33.1,10.8,1.1,2,0.2,3.1,29.3,10379.5,21.4,0.6,2.6,153.3,255.5,2.6,1.1,1.3,13.1,9.1,0.8,3.8,76.4,11.5,108.1,13.3,33,5.7,10.2,28.3,1.4,0.7,1.6,1.3,1.4,0.7,13.2,4.5,5.2,3,0.9,1.9,1.6,1.1,0,76.8,0,1.3,71.3,132.9,5.8,0,23,-11376.4
"TTL_B07_08",3,0.2,7.9,421,20.3,2.5,0.2,4,21.3,2.6,123.6,1.2,5.1,47.9,3290.9,9.3,3.4,2.7,4.1,2.2,0.7,1.3,153.9,85.8,371.6,1.2,64.7,0.1,0.1,475.8,0.9,0.3,0.4,0.2,0.4,0.1,101.5,10.5,18.7,1.4,0.2,0.7,9.9,1.6,0,75.4,0,0.6,12.5,137.7,1.2,0,2579.4,-1162.2
"TTL_B09",1.5,0.3,0.8,19.8,3.1,0.2,0,4.2,23.1,17.7,6.4,0.1,4.3,27.2,165.5,3.1,0.2,0.2,1.5,0.6,0.1,0.1,153.3,5.3,180.3,0.5,3.8,0.1,0,41.9,0,0,0.1,0.1,0.3,0.1,5.2,4.4,1.6,1.6,0.1,0.4,0.5,0.7,0,1,0,0.3,14.6,0.2,0.5,0,227.7,-553
"TTL_C10T12",852.7,12.6,0.1,0.8,0.1,2648.1,11.3,1.1,79.9,10.3,219.8,39.5,9.6,2.2,4.8,4.2,2.7,4.7,6.3,6.9,1,4.5,11.6,4.6,9.6,289.5,8.8,97,9.9,6.1,0.3,2858.8,12.3,1.3,7.4,18,5.6,148.3,37.1,194.9,222,890.9,166.6,5.9,0,17984.9,0,26.5,24,472.4,286.6,190.5,2590.2,-7133.8
"TTL_C13T15",17.5,6.3,1.2,2.2,0.1,10.1,127,1.3,29,3.6,5.9,3,10.2,14.3,7.8,19.4,3.2,4,34.3,103.4,10.3,54.1,5.2,4.1,51.9,34.6,8.7,4.7,1.3,18.6,1.6,20.8,14.7,9.8,14,2.2,2.3,23.8,7.1,48.5,8.7,108.9,18.7,7.1,0,3160.4,0,2.6,23.8,62.9,129.6,11.2,222.7,-2778.6
"TTL_C16",284.1,15.7,3.1,3.1,0.3,29.2,2.6,896,655.6,4.9,21.1,2.9,31.1,53.4,61.3,97.4,12.2,38.9,95.2,41,56.5,553.5,795.9,10.8,4110.6,183.4,59.2,7.8,2.8,95.1,3.9,7.6,31.9,3.5,15.9,4.9,680.2,70.6,34.8,29.6,29.7,24.6,57.7,84.8,0,638.1,0.1,6.9,219.7,121.3,14.2,16.5,4259.6,-1390.4
"TTL_C17_18",75.5,3,2.3,19,1.4,429,13,99.5,3171.8,9.9,88.2,163.6,93.7,63.7,75.7,58.5,60.3,70.4,123.4,83.1,16.9,105.9,77.6,87.4,135.4,448.2,103.5,14,10.7,106.7,49.6,31.9,1879.2,113.5,464.8,110.2,212.9,829.5,215.5,206.1,278,322.5,130,108.2,0,1269.7,0.5,195,211.4,237.7,40.8,45,13214.9,-1985.5
"TTL_C19",1795.3,27.5,13.9,111,8,93.8,13.7,52.5,205.4,430.6,860.4,56.3,59.4,250,330.8,78,22.3,29,70.5,95,13.1,51.7,361.1,240.9,1181.9,689.5,2025.8,386.8,694.2,264.5,32.9,25.2,40,53.4,43.8,26.4,182.8,129.3,119.5,128.5,31,89.8,40.1,49.7,0,4036.4,0.2,16.6,77.1,196.2,115.5,96.8,6339.1,-4859.7
