"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1459.1,6,0.5,0.9,0.2,2657.8,21.2,102.4,13.3,9.1,8.6,4.5,24,8.5,10.8,9.4,8.7,7.1,6.9,11.6,0.7,12.3,9.4,8.1,54,207,14.8,0.7,2.6,5.5,1.4,100.4,8.4,6,3.2,4.1,18.2,18.8,13.1,70.4,6,50.2,11.2,15.4,0,1403,0.5,91.6,392.1,54.1,13.5,45.8,968.2,-327.5
"TTL_A03",0.7,1.1,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0.2,1.6,0.1,0,0,0.1,0,4.6,0,0.1,0,0.1,0.2,0,0,0.1,0,0.1,0.2,0,0,13.7,0.5,0.5,4.9,0.2,0.8,2.2,2.5,-4.6
"TTL_B05_06",11.6,0,1.7,0.7,0.2,2.2,1.7,0.5,3.2,346,20.6,0.9,0.3,9.1,1.6,0.7,1,0.4,0.6,1.2,0,0.4,289.2,2.3,7.8,17.2,8.1,0.1,0.3,0.4,0.7,0.6,0.7,0.9,0.3,1.3,3.3,5.4,3.4,15,11.9,13.6,6.9,1.8,0,170.4,0,0.6,3.6,6,0.3,0.2,3.1,-873.2
"TTL_B07_08",2.4,0.1,1.2,8.7,2.5,6.2,0.3,0.4,0.3,0.4,8.7,0.4,0.8,55.1,67.4,2.5,1.3,1.1,1.6,1.9,0.2,0.3,0.8,2.3,67.1,1.6,1,0.1,0.1,4.3,0,0.3,0.2,0.1,0,0.1,3.2,1.9,1.3,2.2,0.1,2.4,0.5,0.1,0,6.3,0,0.5,3.8,1.4,0.2,0.3,13.6,-113.2
"TTL_B09",0.1,0,13.5,0.3,5.5,0.1,0,0,0,16.9,0.2,0,0.3,0.1,1.1,0,0.1,0,0.1,0.2,0,0.3,2.6,0.1,3.8,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0,0,1.4,0,0,19.8,0.1,0.1,0,17.8,-8.4
"TTL_C10T12",855.8,0.9,0.3,0.1,0,788,12.4,2,15.1,2.2,13.9,5.8,5.4,4,2.8,2.2,5,3.4,2,3.3,0.3,3.5,1.8,2.6,6.3,103.8,2.3,1.5,1.7,0.7,1.1,494.6,3.1,0.9,1,1.5,12.8,17.8,9.2,39.3,4.5,96.1,2.1,6.1,0,5183.5,2.9,5.1,12.4,68.4,54.8,145.1,1135.2,-737.3
"TTL_C13T15",5.8,0.1,0.2,0.4,0,15.3,448.4,3.2,12.5,1.9,4,2,44.3,4.2,3.1,7.2,16.6,33.9,4.6,51,1.2,62.8,2.2,9,25.9,81,10.9,0.2,0.4,4,1.5,13.4,6.4,1,1.6,0.6,13.2,9.7,10.8,33.9,14.4,34.6,13.9,12.8,0,738.7,0,3.1,13.8,16.9,29.9,61.4,1074.7,-1060.3
"TTL_C16",30.3,0.3,0.3,0.2,0,12.5,3.2,128,4.7,0.6,5.3,0.4,5.9,12.2,7.5,9.2,5.7,9.1,4.2,21,1.8,74.5,2.4,1.2,350.8,40,9.3,0.6,0.2,2.3,0.2,2.8,0.7,2.5,0.5,0.4,37.6,13.3,13.8,1.8,0.8,1.6,0.7,3.9,0,18.3,0,2.1,12.4,6.2,3,5.7,245.7,-301.2
"TTL_C17_18",12.9,0.1,0.2,0.4,0,181.6,12.5,11.3,487.9,3.1,18.6,5.3,14.5,20.4,5.7,13,39.2,20.1,12.3,9.3,0.9,19.1,3.6,9.1,24.1,266.4,13.6,0.5,1.8,7,7.4,11.6,263.9,4.1,21.3,52.1,102,49.8,26.3,64,17.2,24.5,9.6,13.3,0,225,0,2.2,9.3,13,7,13.5,269.9,-695.8
"TTL_C19",143.3,0.9,4,6,2.2,47.6,8.2,7.2,12,203.1,159.6,5.7,22.1,33.4,53.4,14.1,17,10.2,12.7,29.6,1.5,11.9,138.5,31.5,85.4,162.6,325.3,13.8,12.7,26.2,4.8,13.5,6.6,8.1,7.7,8.3,24.7,23.1,20.8,34.1,11.8,20,7,9.3,0,667.9,0,15.4,23.3,19.8,19.5,49,359.5,-497
