"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",108.9,0.2,0,0.1,0,47.8,1.4,88.9,0.2,0,0.3,0.1,0.1,0.2,0.2,0.6,0,0.1,0.2,0,0.1,2.9,2.5,0.4,11.3,6.2,1,0,0,11.5,0,1.2,0.1,0.1,0,0.1,0.8,0.3,0.3,2.4,1.2,1.4,0.1,0.3,0,351.9,0,19.7,9.7,0,2.5,0.8,69.7,-67
"TTL_A03",2,0.2,0,0,0,28.1,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.3,0.1,0.1,2.7,0.1,0,0,0.4,0,0.4,0,0,0,0,0.1,0.1,0.1,0.2,0,0.1,0,0,0,12,0,2.1,1.5,-1.4,0.1,0.1,4.7,-1.1
"TTL_B05_06",0.5,0,0,0.1,0,0.5,0.1,0.2,0,1,0.1,0,0,0.2,0.6,0,0,0,0,0,0,0,17.1,0.2,0.4,0.5,0.4,0,0,0.7,0,0.1,0,0,0,0,0.2,0,0,0.4,0.3,0.2,0,0.1,0,13.8,0,0,0.4,0,0,0,0,-38.2
"TTL_B07_08",0.2,0,0,0.5,0,0.4,0.2,0.2,0,0,0,0,0.1,3.3,0.5,0.1,0,0,0,0,0.1,0.1,0.1,1.6,11.6,0.4,0.6,0,0,1.7,0,0.1,0.6,0,0,0,0.1,0,0,0.1,0.1,0,0,0,0,1.7,0,0,1.4,0,0,0,2.1,-6
"TTL_B09",0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,-1.1
"TTL_C10T12",19.9,1,0,0,0,188.3,1.1,0.9,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.2,0,0.1,0.1,1.6,0.2,2.7,49.1,0.8,0.2,1.1,12.9,0,50.7,0.8,0.1,0.1,0.5,2.8,0.7,0.9,11.8,18.9,15.8,3.3,0.4,0,666.8,3.6,0.5,0.3,0.1,6.1,2.3,110.3,-189
"TTL_C13T15",0.7,0.1,0,0,0,1.4,107.2,0.6,0.2,0,0.1,0.1,1.3,0.4,0.2,0.2,0.4,0,0.1,0,0.1,3.7,1.7,0.3,1.7,2.2,0.6,0,0,2.1,0,0.3,0.1,0.2,0,0.1,0.4,0.4,0.4,2.8,0.8,0.7,0.3,0.5,0,187.5,0,0.2,1.5,0,4.4,1.6,129,-81.8
"TTL_C16",15.8,0.1,0,0.2,0,3.8,1,110.3,0.8,0.1,0.2,0.1,0.4,1.3,0.5,0.8,0.3,0.1,0.3,0.1,0.3,27.1,9.6,1.2,43.1,11.5,3.3,0.1,0,12.8,0,0.9,0.2,0.1,0.1,0.2,2.6,0.9,1,1.5,1.1,1,0.3,1.4,0,43.9,0,1.6,23.7,-0.2,0.5,0.2,278.6,-23.8
"TTL_C17_18",2.5,0.5,0,0.5,0,31.1,2.4,3.2,38.7,0.1,0.8,0.4,0.6,0.9,0.3,0.4,0,0.3,0.3,0,0.1,2.1,0.9,0.3,4.2,11.5,1.3,0.2,0,4.1,1.8,1.2,26.1,1.3,0.2,2.5,0.9,10.5,6,9.3,4.5,1.9,2.8,0.4,0,15,0,0.1,1.5,0.1,0.7,0.2,19.2,-78.1
"TTL_C19",16.6,1.3,0,0.6,0,5.1,1.3,3.2,0.2,5.1,4.8,1.8,0.1,2.6,2.5,0.3,0,0.1,0.1,0,0.1,1.4,24.6,3.4,8.5,11,21.5,0.7,1.3,11.7,0.2,0.7,0.3,0.1,0.2,0.4,2.7,1.2,1.2,2.9,1.1,1.5,0.2,0.4,0,31.5,0,0.1,1.4,0,2.4,0,0.6,-166.3
"TTL_C20",21.5,0.1,0,0.6,0,3,6.5,6.2,2.3,0.1,5.9,4,2,1.3,0.6,0.8,0.1,0.2,0.2,0,0.3,2.5,1.3,3.3,12.1,1.9,0.8,0.1,0,5.2,0,0.7,0.3,0.1,0.2,0.3,0.6,1.5,1.8,2,2.1,13.5,0.5,2.3,0,57.8,0,5,2.2,-0.2,0.7,0.1,19.5,-136.3
"TTL_C21",3.6,0,0,0.2,0,1,2.2,0.6,0.1,0.1,1,5.3,0,0.1,0.2,0.1,0.1,0,0,0,0.1,0,0.1,0.2,2.4,1.4,0,0,0,0.3,0,0.2,0.1,0,0,0,0.1,0.4,0.2,0.1,0.1,13.3,0.1,2.3,0,45.6,0,12.1,1,0,0.4,0.1,15.3,-56.4
"TTL_C22",4.5,0.2,0,0.5,0,15.3,2.1,2.3,1.3,0.1,0.8,0.8,11.9,1.3,0.5,1.8,0.2,0.9,2.1,0.3,0.2,1.3,0.9,1.3,16.2,6.9,6.5,0,0,5.4,0.2,0.7,0.2,0.1,0.1,0.6,0.6,1.5,1.3,2,0.8,0.8,0.1,0.5,0,10.1,0,0.1,14.2,-0.6,0.1,0,8.9,-74.6
"TTL_C23",1.4,0,0,0.3,0,7.5,0.8,1.4,0.2,0.1,0.3,0.1,1.2,4,2.9,0.5,0.1,0.4,0.2,0.1,0.1,1.2,1.5,0.9,50.4,7.5,1.8,0,0,7.7,0,0.9,0.5,0,0,0.2,1.8,0.7,0.6,1.2,0.9,0.9,0.5,0.4,0,7.9,0,0.1,5.6,-0.2,0.1,0,12.8,-53.1
"TTL_C24",0.9,0,0,0.1,0,8.4,0.4,1.3,1.2,0,0.2,0.8,1,1.4,57.7,33.8,0.4,2,7.9,0.7,2.8,3.1,2.8,13.4,16.9,2.6,5.2,0,0,15.7,0,0.2,0,0.2,0.1,0,0.7,0.7,0.2,0.5,0.1,0.1,0.1,0.1,0,0.1,0,0,7.7,-0.4,0,0,42.3,-64.2
"TTL_C25",2.5,0.2,0,0.4,0,17.8,1.3,4.5,0.2,0,0.2,0.2,0.7,1.6,4.4,6.8,0.3,1.1,3.1,1.9,1.2,3.2,3.6,3.3,38.4,2.9,4.9,0,0,10.1,0,0.6,0.1,0.2,0.1,0.5,1.4,2,1.5,2.2,1,0.4,0.3,0.9,0,13.7,0,0.6,33.7,-1.6,0.1,0,22,-82.4
"TTL_C26",0.5,0.1,0,0.1,0,0.8,0.4,0.4,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,4.1,0.8,0.3,0,0.1,0.3,1.6,0.5,6.2,1.7,1.9,0.1,0,6,0,0.2,0.2,5.2,4,1.6,0.6,1.9,0.9,4.7,1.3,3.4,0.4,0.5,0,15.4,0,1.6,129.2,-10.6,0.8,0,2.8,-158.4
"TTL_C27",1,0.1,0,0.1,0,1,0.4,0.8,0.1,0,0.1,0.1,0.1,0.4,0.2,0.2,2.1,6,1.5,0,0.8,0.5,11.4,0.4,14.2,3.7,0.8,0.1,0,9.1,0,0.4,0.1,4.9,0.6,0.2,0.9,1,0.5,1.6,0.6,0.3,0.4,0.2,0,7.7,0,1.8,29.7,-2.9,0.4,0.1,19,-81.7
"TTL_C28",9.9,0.9,0,0.3,0,4.7,1.6,6.1,0.7,0,0.2,0.3,0.3,1.1,0.5,0.9,0.7,1.9,3.4,0.2,1.5,1,9.6,1.5,13.9,3.1,1.5,0.4,0.1,14.5,0,0.3,0.2,0.6,0.7,0.3,1.4,0.8,0.5,2,1.5,1,0.2,0.6,0,12.1,0,3.3,150.5,-10.6,0.1,0,23.1,-209.1
"TTL_C29",2.4,0.1,0,0.1,0,0.8,0.7,1,0.1,0,0,0,0.1,0.2,1,0.1,0.1,0.6,0.2,0.8,0.2,0.1,0.9,0.7,2.4,5,3.8,0.5,0.1,3.2,0,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.3,1,0.3,0.3,0.1,0.2,0,61.7,0,1.4,53.4,-18.2,0.5,0,1.4,-115.5
"TTL_C30",0.8,6.3,0,0,0,0.8,0,0.1,0,0,0,0,0,0.1,1.8,0.2,0,0.1,0.1,0,4.3,2.3,0.1,0.4,1.2,1,5.7,1.2,3.4,20.7,0,0.1,0.1,0.1,0,0.1,0.1,0.6,0.2,1.2,0.6,0.1,0,0,0,2.7,0,0,57.7,-1.3,0,0,17.4,-85.7
"TTL_C31T33",7.7,0.4,0,0.2,0,4.3,2.8,1.8,1,0.1,0.2,0.3,0.3,0.3,1,0.3,0.1,0.2,0.2,0,2,3.5,4.7,1.6,8.5,5.7,2.3,0.8,0.3,7.3,0.1,1,0.6,0.8,0.2,1.9,1.9,1.5,1.8,7.3,4.3,3.3,0.7,0.6,0,38.9,0,1.2,13.7,-0.5,3.8,1.4,91.5,-44
"TTL_D",10.7,0.2,0,0.8,0,11,7.2,8.4,0.8,0.1,1.2,1.4,0.6,3.2,3.4,1.1,0.3,0.5,1.1,0.1,0.7,2.9,79.6,8.9,9.1,15.2,7,0.1,0,9.2,0.2,3.5,0.3,4,0.3,1.8,17.1,2.5,1,14.5,20.5,7.5,2.9,2.9,0,349.4,0,4.5,11.7,0,0.1,0.1,7.8,-15.6
"TTL_E",0.8,0,0,0,0,2.5,1.8,0.6,0.1,0,0.2,0.2,0.4,0.1,9.8,0.2,0,0,0.2,0,0.1,0.9,3,3.7,2,3,1.2,0,0,4.9,0.1,0.6,0.2,0.8,0.1,0.4,4.5,0.6,0.3,14.8,4.1,2,0.7,0.8,0,87,0,23.1,2.2,0,0,0,1.5,-1.6
"TTL_F",3.2,0.1,0,0.9,0,7,2.9,5.4,0.6,0.3,0.5,1.1,2.2,1.9,1,0.9,0.5,0.4,0.8,0.1,0.2,1.7,33.5,5.5,188.3,19.7,17.4,0.4,0,12.1,0.1,2.6,0.6,3.7,0.2,8,33.1,5.1,3.1,23.8,15.7,6.2,3.7,1.4,0,67.6,0,2.7,663.9,-0.2,0.4,0.1,13.4,-6.5
"TTL_G",66.9,3.5,0,2.1,0,123.1,61.1,49.8,18.6,2.7,6.4,6.4,6.7,7.8,14.4,9.6,3.6,4.4,5.1,1.2,3.7,13.3,36.2,10.6,86.8,55.9,26.9,1.9,2,55.1,0.8,22.5,7.8,7.5,3.5,7.2,10.1,12.8,8.2,25.3,17.6,25.5,4.8,5.3,0,606,1.4,18.3,191.1,-0.1,11.1,3.1,340.1,-455.4
"TTL_H49",11.5,0.6,0,1.4,0,21,6.5,15.1,3.6,0.3,1.1,0.5,1.3,2.4,3,2.3,0.5,0.7,0.9,0.2,0.5,2.6,5.7,2.8,24,20,12.1,0.7,0.5,50.5,0.3,2.5,0.8,0.6,0.4,0.8,2.1,1.7,1.2,3.4,2.1,2.5,0.6,0.9,0,133.8,0.1,1.9,24,4.8,19.2,5.5,257.7,-121.1
"TTL_H50",10,0.5,0.1,0.4,0,2.5,4.6,6.1,0.4,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.1,0.1,0.1,0,0.1,1,0.9,2.4,2.2,1,2.1,16.9,0,1.6,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.4,0.3,0.3,0.2,0.3,0.1,0.1,0,66.9,0,1,3.4,3.7,2.6,0.8,19.1,-48.5
"TTL_H51",0.6,0.2,0,0,0,1.9,0.6,0.5,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.9,0.3,1.7,1.4,1.9,0.1,0.1,4.2,0.1,0.2,0.2,0.2,0.1,1.3,0.3,0.6,8.3,4.7,1.1,0.5,0.3,0.1,0,19.2,0,0.4,2.4,4.2,8.8,3.9,40.7,-58.4
"TTL_H52",41.9,11.4,0,0.5,0,59.3,5.3,35.5,2.4,0.6,4.9,0.9,1,3.1,8.5,2.5,0.9,0.3,2.1,1.8,1.3,21.6,3.6,1.9,20.6,176.2,75.2,23.6,20.5,605.9,3.3,3.2,4.6,4.5,3.1,12.5,6.9,14.6,9.1,40,1.3,2.5,1.8,1.1,0,79.4,0.3,2.2,8.4,0.4,0.2,0.2,269.8,-24.3
