"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",232.5,0,0,0,0,632.2,1.1,36.1,1.9,0,9.1,1.8,92.4,1.3,2.8,0.8,0.1,0.1,0.8,0.1,0.2,0.9,18.3,0.2,5.8,3.2,2.1,0.2,1.1,0.4,0.1,11.7,0.1,0.9,3.9,0.9,1.5,7.7,1.6,1.5,0.6,3.5,1.3,1.8,0,253.7,0.3,5.3,16.2,29.4,17.1,8.1,360.3,-1133.7
"TTL_A03",0,0,0,0,0,17.4,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.1,0,0,1,0,0,0.2,0,0,0.2,0.1,0,0,0,0,0,0,17.1,0,0,0.1,0.6,1.1,0,0,-39.3
"TTL_B05_06",0.2,0,0,1.9,0,0.2,0.8,0,0.3,0,8.5,0.2,9.9,20.6,164.4,2.2,0.1,0.1,1.5,0.1,0.2,0.2,99,0.4,26.8,0.5,2.2,0.1,0.4,0.4,0.2,0.1,0,0.1,0.7,0.5,0.9,1.3,0.7,0.1,0,0,0,0,0,0.5,0,0.4,0.6,4.7,0.6,0,0,-352.5
"TTL_B07_08",0.1,0,0,0.7,0,0.2,0.3,0,0.1,0,2.8,0.1,2,63.6,102.7,1,0.1,0.1,0.5,0,0.1,0.1,3.6,0.3,20,0.3,1,0,0.1,0.1,0,0,0,0.1,0.4,0.2,0.3,0.6,0.1,0.1,0,0,0,0,0,0.4,0,0.1,0.2,1.1,0.2,0,2.4,-117.2
"TTL_B09",0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.3,2.1,0.1,0,0,0,0,0,0,0.5,0.1,1.2,0.3,0.2,0,0,0,0,0,0,0.1,0.5,0.1,0,0.7,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,-7.3
"TTL_C10T12",41.5,0,0,0.1,0,151.5,0.6,0.3,1.4,0,43.8,9.8,32.4,4.5,14.8,4.3,0.7,0.4,7.1,0.4,0.5,1.2,0.5,0.3,6.8,4.5,0.7,2.2,23.7,3.1,0.8,445.6,0.2,1.4,5.1,1.1,7.1,16.2,18.3,3,1,88.6,4,1,0,1912.2,0,1.6,1.5,143,69.5,32.8,684.1,-1721.8
"TTL_C13T15",1.3,0,0,0.1,0,2.3,157,0.2,1.1,0,1.1,0.4,61.6,3.6,9.7,3.6,0.7,0.3,5.6,1.9,1.3,3.9,0.4,0.1,9.2,11.1,2,0.2,3,0.6,0.8,0.7,0.2,0.2,1.3,0.2,1.1,6,7,1.9,0.1,4.9,0.4,3.3,0,809.3,0,0.5,1.2,37.2,30.3,38.4,675.5,-633.1
"TTL_C16",0.1,0,0,0,0,4,1.4,53.9,2.5,0,2,0.2,42.9,17.3,27.8,12.8,0.7,0.9,9.3,1.8,7.1,18.7,0.6,0.2,168.2,5.3,0.5,0.1,0.5,0.8,0.2,0.3,0.1,0.1,0.9,0.2,7.7,6.9,2.3,0.3,0.1,0.5,0.1,0.6,0,14.6,0,0.3,3.7,15.3,3.2,2.4,263.3,-268.9
"TTL_C17_18",0.1,0,0,0.1,0,13.3,0.8,0.4,40,0,3.3,1.7,52.8,11.1,12.7,5.2,1.5,0.9,7.5,0.5,0.5,1.2,0.4,0.2,5.6,55.3,1.8,0.1,2.7,1.2,2.7,0.6,4.2,1.8,53.5,5.9,4,27,13.8,1.9,0.7,1.4,0.4,0.9,0,15.4,0,0.5,2.3,0.1,9.5,12.7,36,-186.7
"TTL_C19",1.1,0,0,0.6,0,3.3,3.5,0.7,0.5,0,9.3,0.5,33,17.8,64.5,4.8,0.4,0.4,4.6,0.4,0.6,1,0.7,0.2,11.7,27.8,31.2,3.8,113.6,2.6,2.1,0.8,0.3,0.6,8.3,2.1,1.8,6.7,7.6,1.3,0.4,2.4,0.3,0.4,0,187.1,0,1.6,1.7,4.9,24.6,0,0,-593.5
"TTL_C20",3.7,0,0,0.2,0,4,26.4,10.4,2.3,0,33.1,2.9,401.2,14.1,35.4,7.7,1.4,1.3,7.6,0.9,1.5,1.3,1.1,0.8,14.4,11.1,2.1,0.3,5.4,0.4,0.2,1.1,0.5,2,11.7,2.2,1.7,15.8,2.6,1.6,0.9,3.7,0.4,0.7,0,73.3,0,2.9,12.5,-17.5,8.4,4.3,278.5,-504.5
"TTL_C21",0.8,0,0,0.1,0,2.3,0.7,0.2,0.1,0,2.9,21.1,17,0.9,3,0.6,0.2,0.1,1.3,0.1,0.1,0.2,0.5,0.4,5,6.6,1,0.1,1.5,0.1,0.1,0.7,0.2,2.1,9.5,1.8,0.3,15.4,1.2,1.1,1.2,68.1,0.3,0.7,0,63.8,0,101.7,27.1,-21.9,6.6,6.4,83.4,-267.5
"TTL_C22",0.2,0,0,0.7,0,42.9,293.1,2,10.1,0,22.3,6.5,2265.7,53.2,80,51.6,18.6,14.7,135.5,24.3,10,13.6,0.2,0.1,128.3,101.1,25.9,0.3,10.2,3.7,2.3,0.8,8.7,0.6,27.2,0.5,8.6,9.2,12.6,0.4,0.2,2.6,0.1,0.2,0,394.6,0,0.4,6.5,152.7,1,0,2758.1,-259.6
"TTL_C23",0.2,0,0,0.1,0,4.2,1.7,0.3,0.1,0,2,0.8,44,185.5,57.3,11.1,2.1,1.5,9.3,1.6,2.8,1.1,1.2,0.3,217.8,9.5,2.9,0.1,0.7,0.4,0.1,0.9,0.2,0.9,6.7,0.6,6.1,8.3,1.3,3.2,0.7,0.9,0.1,0.2,0,25.7,0,1.6,2.1,-8.2,0.6,0,1079.6,-236.2
"TTL_C24",0,0,0,0,0,0.4,0.1,0,0.2,0,0.5,0.1,31.5,14.1,1163.9,243.6,3.7,7.3,163,9.5,13.6,4.8,0,0,32.3,3.4,0.6,0,0.3,0.3,0,0,0,0,0.9,0.1,0.7,1.9,0.7,0.1,0,0,0,0,0,27.6,0,0,0.3,32.2,0.1,0,3654.1,-36.1
"TTL_C25",0.5,0,0,1,0,4.1,3.3,0.8,0.4,0,1.8,0.3,47.2,9.6,87,104.6,3.5,3.3,76.2,5.5,8.2,4.7,7.8,5.3,41.3,10.3,3.2,0.1,1.8,0.7,0.2,1.5,0.4,3.7,6.9,0.7,1.9,23.2,3,5.6,1.1,2.7,0.9,1.7,0,61.4,0,0.6,38,-34.5,0.9,0,1112.6,-303.3
"TTL_C26",0.2,0,0,0.1,0,0.8,0.6,0.2,0.2,0,0.3,0.1,5,1,3.7,1.5,12.1,1.1,6.7,0.5,0.8,0.8,0.8,0.5,6.4,7.8,1.2,0.1,2.7,0.3,0.3,0.4,0.7,2.7,36.3,3.8,0.5,28.6,2.1,1.4,1.2,4,0.4,0.3,0,13.5,0,0.9,75.4,1.1,6,8,169.7,-132.6
"TTL_C27",0.2,0,0,0.1,0,1.2,0.5,0.2,0.2,0,0.5,0.1,10.1,2.1,13.6,6,7.8,13.7,33.8,2.7,2.9,3,1.7,0.4,61.3,10.9,2.9,0.1,2.2,0.5,0.2,2.6,0.3,1.5,17.2,1.1,1.2,13.5,2.4,1.6,0.6,0.7,0.2,0.3,0,38,0,0.2,71.2,-19.3,3.6,0.7,70.2,-233.5
