"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",18321.9,176.3,44.1,4.5,2.3,11511.4,1859.2,473.2,216.8,12.7,196.9,55.2,97.4,19.5,11.9,9.8,10,6.5,10.1,12.6,3.2,81.5,116.3,16.8,113.6,646.4,46.4,20.8,16.6,24.2,3.1,1193.4,21.5,29.2,10.2,36.6,49.2,56.3,79,247.5,111.6,201.5,51.7,85.7,0,37863.6,15.2,133.4,1545.2,1643.6,9.8,6.8,1784.8,-2242.1
"TTL_A03",34.5,344.9,2.2,0.2,0.1,240.5,7.4,0.5,0.9,0.7,2.2,0.8,0.5,0.6,0.5,0.3,0.5,0.3,0.5,0.5,0.1,1.9,2.5,0.5,2.2,12.8,2,1.9,1,0.8,0.1,116.7,1.1,1.3,0.5,1.2,1.1,2.1,1.4,5.5,3.5,6,2.2,2.3,0,3112.5,2.1,2.6,25,48.4,0.8,0.4,52.8,-6.3
"TTL_B05_06",107.6,15.2,564.4,16.2,13.6,42.2,56.7,3,25.2,5573,249,6,11.9,100.1,126.9,9,4,3.9,6.9,6.3,2.8,7.9,4586.4,11.5,38.7,100.9,115.6,30.5,38.6,20.3,3.5,20.7,2.9,6.3,1.4,7.9,18.9,16.3,13.4,45.6,19.9,27.6,8.9,20.6,0,245.3,0.1,0.5,217.7,162.4,2.6,0.1,22.2,-5870.5
"TTL_B07_08",14,0.9,9.1,17.6,2.2,3.9,3.6,0.2,2.8,11.3,51.9,1.3,1.3,141.3,225.6,4.4,1,1.9,1.5,1.1,0.3,4.1,26.8,2.4,75.5,3.8,2,0.4,0.3,0.8,0.1,0.8,0.2,0.3,0.1,0.2,1.8,1.1,0.9,3.9,0.5,1,0.4,1.1,0,48.2,0,0.2,13,4.9,0.5,0,169.4,-111.8
"TTL_B09",2.3,0.8,142.9,5.6,5.6,0.4,0.3,0.1,0.8,28,1.6,0,0.2,5,5.6,0.4,0.1,0,0.2,0.1,0,0.1,26,0.6,9.3,0.8,1,0.2,0.1,0.7,0,0.2,0.1,0.1,0,0.1,0.7,0.5,0.3,1.4,0.2,0.2,0.1,0.2,0,1.9,0,0,87.8,0.1,0.2,0,4.6,-11.2
"TTL_C10T12",2802.6,153,7.6,1.2,0.5,1923.3,172.2,2.7,19.1,6.2,110.1,28.3,15.8,8.1,5.6,4,5,3.6,4.4,4.5,1.1,10.9,22.8,6.9,15.2,236.7,14.5,20.3,11.8,10.3,1.2,1846.1,13,13.1,5,16.3,14,27.3,23.2,154.8,107.7,202.4,43.3,58.5,0,18436.9,6.8,12.4,60.7,186.3,41.4,16.7,2865.7,-2646.4
"TTL_C13T15",74.5,17.2,12.9,1.6,0.7,33.7,4445.9,5.4,23.5,5.7,25.4,6.2,26.9,12.1,7.8,9.2,9.9,7.4,10.5,27.8,4,63.1,24.6,7.9,35.5,111.2,19.1,6.3,6.3,6.8,2.4,23.8,10,10.6,3.3,11.2,7.6,20,18.5,91.8,17.9,60.9,16.2,56,0,8212.3,4.8,7.6,120.7,269.2,22.1,12.2,11479.9,-821.5
"TTL_C16",63.2,8.2,8.5,2.4,0.5,21.7,33.9,339.4,65.7,0.7,11.5,2,8.6,23.3,6.4,11.6,6.6,7.4,8.1,19.6,8.4,383.8,29.5,3.6,376.6,77.7,7.5,1.3,0.8,9.3,0.5,6.8,6.1,3,1.1,2.6,36.1,13.4,9.5,15.9,10,9.3,6.5,35.3,0,369.7,0.8,0.5,81.4,24.5,1.5,0.7,54.2,-89.9
"TTL_C17_18",73.9,12.2,6.2,1.8,0.5,238.7,232,19.7,1220.9,3.5,63.3,33.3,34.7,53.1,8.7,12.3,22.2,18.9,15.8,16.2,2.8,58.3,28.2,11.9,24.9,384.3,21.4,5.1,5.2,20,11.4,46.2,347.2,46.9,24.3,123.4,21.7,135.5,69.5,169,111.2,86.5,33.1,71.4,0,1342,1.6,6,67.3,56.6,4.6,1.7,56.8,-424
"TTL_C19",1248.4,268.4,173.9,43.6,12.4,105.2,249.4,21.4,61.5,516.7,436.3,25.6,68.3,196.5,132.2,31.4,22,23.2,25.4,30.4,8.9,58.2,910.4,83.3,291.6,739.2,1771,512.1,719.4,150.2,35.9,70.3,24.1,52.6,13.6,66.1,48.2,110.5,114,380.6,87.7,150.1,37.5,131.7,0,4334.4,0.3,3.3,75.2,159.6,22.1,3.9,1051,-6580.5
