"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2208.1,64.2,1.7,2.8,0,19746.1,391.7,742.8,7.2,4.3,34.1,159,352.5,7,19.2,17.5,36.6,12.8,24.8,6,13.2,9.7,3.6,2.2,385.1,38.4,5,1.5,3.1,8.3,1,3208.5,3.5,7.1,13.3,21.6,4.9,36.3,10,166.9,7.3,338.7,11.7,28.2,0,12229.4,34.5,0.9,404.5,597.6,103.2,34.2,299.1,-4028.9
"TTL_A03",1,159.8,0,0.1,0,1439.3,2.6,0.2,0.6,0.4,3.2,1.1,1,0.7,1.5,1.8,5.9,1.4,3,2.1,2.7,3.3,0.3,0.2,2,2.7,0.4,2,0.3,0.2,0.1,1139.2,0.5,0.8,0.5,1.2,0.7,3.2,0.6,26.3,60.5,25.6,3.4,2.4,0,1821.4,6.3,0.2,2.7,61.6,7.7,3,164.6,-212.2
"TTL_B05_06",6.4,4.3,4.1,5.4,0.5,5.3,5.6,0.8,4.1,29702.3,3859.2,5.6,11.1,380.2,368.4,7.8,8.8,4.4,20.1,8.1,5.7,1.1,14884.6,294.4,24.8,20.9,54.6,39.7,21.5,5,0.6,11.7,0.7,0.8,1.5,1.8,3.5,17.5,2.3,7.7,7.7,4.7,2,4.9,0,43.6,0.2,0.2,45.2,1040,5.6,0.1,2.1,-50564.2
"TTL_B07_08",3.3,0.4,0,97.7,0.2,25,8.9,0.6,47.2,11.8,589.3,2.3,14.5,1921.7,8911.1,39.9,56.1,45.8,30.5,15.1,5.3,7,36.7,4.3,319.8,1.6,0.9,0.7,0.6,0.4,0.1,15.4,0.4,0.3,0.9,0.4,0.5,3.1,0.8,6.2,1.9,4.7,0.7,2.2,0,17.3,0.1,0.3,7.8,359.5,1.9,0.1,64.3,-9850.7
"TTL_B09",1.3,1,0.9,8.2,0.1,1.1,0.2,0.1,1.5,41.7,11.7,0.2,0.6,8.9,9.6,2.7,0.7,0.2,0.7,0.3,0.2,0.1,26.3,0.5,51.4,0.4,3.6,0.2,0.2,1.6,0,0.4,0,0.1,0.2,0.1,1.2,0.7,0.3,0.6,0.3,0.3,0.2,0.2,0,0.6,0,0,1.3,0.5,0.7,0,11.6,-169.6
"TTL_C10T12",3093.2,75.2,0.4,5.9,0,7763.9,523.9,7.8,47,28,325.7,92.7,43.6,17.6,72.6,60.2,146.6,42.3,78.1,71,34.6,9.6,19.1,9.9,106.9,224.9,27.1,8.8,10.1,53.5,3.3,16390.7,38.2,39.9,65.2,116.2,25,338.9,95,81.2,820,215.3,89.4,170.9,0,32907.7,94.7,663.3,59.6,1027.8,429.3,134.8,2395.5,-6599.1
"TTL_C13T15",194.9,174.8,0.6,8.1,0,136.9,14267.8,12.6,199,16.9,190.7,28.8,685,98.3,60.4,124.4,442,119.8,155.9,388.7,225.4,788,40.8,42.4,385.9,475.2,135.7,11.8,19.6,135.9,45,265.6,38.1,12.8,13.7,70.9,62,127,118.3,282.7,55,176.4,107.4,424.7,0,18718.6,44.2,4.6,334.4,854.8,193.9,114.1,10988.2,-5358.6
"TTL_C16",52.7,160,1.3,7.5,0,59.3,18.7,1171.1,105.7,5.4,48.8,5.7,27.4,88,63.7,162.6,105.2,149.7,175.6,122.5,142.6,613.9,4.9,1.2,1861.2,43.5,24.9,0.9,0.5,74.9,0.5,67.3,4.7,0.6,1.8,1.4,3.9,11.3,9,19.9,26.6,19.9,19.2,15.7,0,125.6,6.8,2.3,21.7,89.4,17.9,5.8,87.6,-848.4
"TTL_C17_18",227.2,10.5,0.1,1.9,0,1242.2,464.6,43.9,6921.9,23.7,420.6,323.7,266.8,283.1,48.1,232.7,916.7,500.4,215.8,121.7,35.4,902.5,16.8,25.2,405,1116.1,58.9,8.2,10.7,149.8,198.8,243.5,1327.1,68.5,226.4,357.9,87.5,1614.6,191.6,434.9,856.2,157.9,131.6,315,0,708.5,13.9,1.7,57.9,329.1,51.3,17.9,2123.2,-2276.7
"TTL_C19",799.6,339.5,1.1,158.9,0.4,348.2,907.6,82.5,395,7759.5,17262.8,470.2,1965.7,887.8,1142.5,655.2,1110,407.4,404.5,414,181.8,142.5,1044.8,214.6,1272,1182.8,4516.8,1748.4,1735.4,341.3,45.1,858.1,65.7,32.5,54,80.3,87.2,735,171.9,394.3,541.4,295.7,125.6,299.3,0,3440.5,3.4,2.8,33.8,723.8,190.6,55.6,19320.9,-18701
