"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",3748.3,14.8,315.2,67.2,130.4,7908.4,68.9,15.5,25.1,43.9,66.1,24.6,25,7.4,10.1,6.6,1.5,8.5,2.2,1.5,0.3,14,1.3,2.3,189.4,8,7.9,6.1,1.4,10.1,3.8,527.9,1.9,2.6,0.3,67.1,8.4,2,24.3,16,4.7,15.8,1.5,7.5,0,24606.2,0,0.8,800,299,14.2,61.9,1970.6,-5069.4
"TTL_A03",0.6,44.4,0,0,0,22,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,119.8,0,0,0,0,0,0,0,0.3,0.2,0.4,0,0,0,2428.9,0,0,0.2,23.4,1,4.6,13,-14.1
"TTL_B05_06",171.2,8.6,1755.6,7.6,15.6,123.7,10.4,19.2,6.3,19005,20.6,7.4,0.8,72.4,145.9,1.6,0.1,0.8,0.2,1.9,0.1,4,5458.3,10.3,10.1,40.8,130.9,36.1,138.9,13.4,0.5,73.8,1.6,7.9,0.8,8.7,0.7,2.1,2.2,6.3,1.1,4.8,2,76.9,0,3295.5,0,0.3,4,401,1,0.6,3755.6,-1695.2
"TTL_B07_08",9.5,0,4.2,4.7,0.1,1,3.6,0.8,2.8,59.4,159.1,31.9,3.4,230.9,1279.5,3.4,0.4,5.1,0.7,1.4,0,10.4,0.1,0.1,157.5,2.1,2.1,0.1,0.1,0.1,0,41.1,0,0.1,0,0.2,1.4,0.3,0.3,1.4,1.3,1.1,0.1,0.5,0,221.3,0,0.1,3,22.4,0.4,0.1,384.8,-668.7
"TTL_B09",808.7,10.7,151.9,40.8,87,0.3,0.1,0.1,0,0.8,0.4,0.1,0.2,0.2,0.5,1.6,0.1,1.3,0.2,0.8,0,0.9,0.1,0,9.1,0.2,0,0,0,4.7,2.5,0.3,0,0,0,44,0.1,0.2,0.1,2.7,0.3,0.1,0,0.1,0,12.5,0,0,18,0.5,0.2,0,6.6,-19
"TTL_C10T12",1273.1,19.4,8.4,0.3,0.1,1579.2,48.1,2.5,2.4,8,22.1,9.2,8.4,2.6,181.5,76.2,0.4,2.9,14.7,0.6,0,2.4,0.7,3.9,5.4,4.3,5.2,6.8,2.4,3.2,0,658.8,0.5,1.9,0.1,2.3,4.3,5.8,8.3,29.8,22.3,40.7,5.4,6.4,0,20967.3,0,48.9,35,175.6,55,264.2,1997.6,-3541.2
"TTL_C13T15",21.5,2,5.2,0.4,0,9.4,949.3,4.7,3.9,7.3,10.5,4.3,9.5,2.1,13.6,3.3,1.1,3.5,0.7,4.3,0.3,43.8,0.5,0.5,4.3,6,7.9,1.6,19.3,3.4,0,88.3,0.6,2,0.3,1.5,2.2,6.1,7.2,10.7,7.5,7.7,1.9,8.9,0,4800.9,0,0.4,148.8,63.3,27.6,142.3,1819.6,-1629.6
"TTL_C16",1.1,0.6,8.3,0.1,0,21,3.7,168.7,4.1,4.5,4.7,2.7,4.8,4.5,44.9,7.8,0.8,10.7,1.4,2.3,0.5,725.2,0.2,0.1,304.7,3.8,10.2,0.2,0.3,1.5,0,4,0.1,0.4,0,0.8,1,3.6,3.2,4,6.3,2.6,0.5,12.5,0,1232.7,0,0.1,148,34.2,2.2,9.6,47.6,-881.4
"TTL_C17_18",2.8,0.1,27.9,0.4,0.3,113.4,40,7.9,696,9.1,36.8,20.8,15.4,31.6,10.7,18.4,4.5,23.5,8.6,4.2,0.1,22.5,3.2,3,36.2,86.1,28.1,4.1,4,44.5,4.3,76.1,25.8,37.8,11,89.1,52.6,151.5,65.2,20.4,138.1,59.9,5.2,40,0,1373,0,0.8,275.4,40.9,6.4,21.4,314.4,-939.3
"TTL_C19",1580.1,34.1,459.4,37.6,3.3,1392.5,310.1,83.1,50.2,399.4,486.4,67.3,89.7,878.8,1359.6,130.4,17.7,87.4,28.5,45.6,16.7,78.5,1846.6,29.4,529.2,578.6,1352.3,434,1091,298.8,2.2,562,17.6,61.8,8.4,40.8,24.8,43.6,74.9,144.2,36.7,44.3,30.2,57.7,0,15776.2,0,0.5,32.1,415.1,21.1,122.1,3460,-3596.7
"TTL_C20",1968.4,3.7,32.5,3.1,0.2,43.4,269.4,91.5,34.1,203.3,503,187,341.8,56.9,72.9,40.5,13.1,97,12.5,14.2,1.4,56.3,10.2,21,18.7,12.6,12.7,5.7,7.4,11.4,0.1,57.1,0.5,2.1,0.2,3.7,9.1,1.7,35.2,26,35.5,153,12.3,56.7,0,3437.2,0.1,62.7,458.2,100.8,6.7,29.4,1873.4,-2969
"TTL_C21",17.5,0.3,6.9,0.9,0.3,7.7,86.3,30.7,11.3,68.1,122.2,91.7,159.9,16.9,21.1,10,4.3,31.4,4,4.2,0.4,18.3,1.9,6,2.3,2.7,1,1.1,0.4,2.7,0,17.3,0.1,0.4,0,0.8,2.1,0.7,10.5,22.3,31.6,76.5,2.5,28.2,0,2409.2,0.1,153.9,240.5,29.7,4.8,11.5,98,-1725.2
"TTL_C22",18.4,0.3,5.3,1.6,0.2,471.2,85.5,4.8,11.6,22.2,105.8,68.6,85.5,57.9,10.1,24.9,8.9,110.8,8.6,32.8,0.5,28.9,1.3,1,184.6,41.1,17.7,0.6,0.6,30.1,0.1,26.2,0.7,0.9,0.2,1.1,5.8,2.3,3.3,1.7,3.1,6.2,0.4,6.3,0,821,0,0.4,33.6,27.9,0.6,1.5,464.4,-890.2
"TTL_C23",4.9,0.5,8.9,2,0,12.1,25.1,10.4,2,148.4,49.4,19.2,40.4,449.6,430.3,32.9,13.1,76.8,19.2,32.3,1.3,43,0.3,0.2,1773.7,16.3,1.2,0.3,0.4,1.5,0,63,0.2,0.6,0.1,3.4,365.9,33.8,24.2,56.5,66,116.3,0.8,26.6,0,1912.8,0,0.3,29.5,61.5,0.4,0.1,856.2,-402.1
"TTL_C24",1.2,0,109.1,4.6,0.1,13.3,18.5,16.9,9,93,35.4,13.4,61.2,32.6,3574.4,1104.4,109.8,791.1,291.5,292.2,6.3,540.8,1.4,4.4,790.7,40.6,58.6,22.6,4.9,20.3,1,13.8,69,178.7,28.7,4.1,4.7,89.9,46.3,33.1,22.4,6.8,1.9,9.2,0,4381.8,0,0,947.8,156.7,0.2,0,3282.2,-3847.8
"TTL_C25",17.9,12.6,38.9,2.8,0.1,39.3,20,10.2,3.4,40.6,37.2,16.1,24.8,16.2,42.4,138.5,5.7,115.3,15.2,71.5,3.5,70.4,3.8,1.6,264.1,22,24.2,6.2,7,16.8,0.2,30.6,1.3,5.2,0.4,6,14.8,17.4,20.1,33.5,36.1,14.8,5,14.8,0,1554.3,0,4.9,1759.8,43.6,0.8,19.5,372.3,-1295.8
"TTL_C26",2.6,0.2,15.2,0.1,0.8,7.1,2,0.5,0.5,2.1,2.7,1.7,1.3,1.2,2.2,3.2,41.5,34.6,5.4,3.3,0.1,23.7,1,0.3,9,4.7,1.9,0.7,1.3,1.4,0.2,2,14.2,35.4,6.4,1.9,5.9,8.7,5.6,7.4,4.7,27.2,2.4,8.1,0,839.7,0,0.6,1257.6,28.5,5.6,9.1,86.3,-1832.4
"TTL_C27",1.9,0.8,13.5,1.5,0.3,20.9,9.1,2.3,1.4,12.6,6.7,3.5,3,10.6,15.6,8.2,8.3,176.2,14.8,5.5,0.6,6.4,12.3,2.7,51.3,6.9,30.5,14.4,6,17.2,1.1,9.3,12.7,34.2,5.8,2.9,9.3,9,6.4,17.7,6.2,6.6,1.5,16.5,0,1261.9,0,0.9,1726,37.4,3,10.7,728.2,-1204.7
"TTL_C28",3.7,1,30,2.8,0.9,63,28,7.5,3.6,32.9,18.5,9.6,6.3,33.6,50.4,26.1,4.4,23.1,23.1,9.4,1,13.2,40.4,8.8,138.1,15.9,72.1,39.9,10.4,51.1,0.9,27.8,2.8,12.2,0.4,7.4,28.9,6.7,7.6,29.1,9.3,13.3,3.3,20.9,0,1105.8,0,0.8,2290.8,44.2,0.7,0.3,98.5,-3443.8
"TTL_C29",1.2,0.2,19.5,0.5,0.3,4.4,3,1.5,0.7,17.1,2.5,1.1,1.7,4.3,4.9,3.2,0.5,3.4,2.9,286,4.4,5.9,1.4,0.6,8.3,67.1,72.1,34.5,22.8,12.1,0.1,5.7,1.7,4.7,0.7,5.7,1.3,3.4,6.1,41.4,1.9,3.7,0.9,18.2,0,1837.3,0,0.5,1925.1,52,3.8,7.5,89.5,-2978.5
"TTL_C30",0.1,0,4.9,0.1,0,0.7,0.4,0.1,0.1,3.2,0.3,0.2,0.2,0.5,0.8,0.5,0.1,0.8,0.4,7,7.5,2.5,0.2,0.1,1.2,9.3,9,17.2,20.4,3.3,0,1,0.2,0.5,0.2,0.5,0.2,0.4,0.9,19.3,0.3,0.7,0.2,4.7,0,35.9,0,0,294.3,3,0.1,0,2.1,-274.2
"TTL_C31T33",38.1,43.4,63.8,1.4,0.1,192,36.7,27.3,4.3,20.3,15.9,7.9,10,10.4,18.3,12.7,9.4,22,3.4,7.3,0.3,112.8,5.2,3.4,87.8,30.6,74.6,12.7,22.6,27,0.5,45.8,4.3,15.1,1.7,14.8,30.2,10.5,23.6,92.8,23.8,30.3,12,22.1,0,2427.9,0,1.5,1000.3,18.9,20.7,137.3,314.4,-310.4
"TTL_D",4,0,17.9,1.9,0.2,289.1,178,30.1,25.4,29.4,120.1,15.5,40.2,149.9,648.2,42,3.1,36.6,5.6,6.3,0.4,33.6,4145.9,181,20.2,133.2,46.9,8.9,5.7,51.9,3.3,506.7,12.6,50.5,7.1,74.6,9.3,26.8,39.7,454.5,117,96.5,57.6,134.9,0,8152,0,0.4,6.5,0.4,0.7,0,119.6,-36.7
"TTL_E",1.2,0,1.5,0.1,0.1,32.6,22.9,4.6,3.3,3.4,13.8,2.1,5.1,19.9,194.1,77,0.4,5.2,14.2,0.9,0,3.3,335.1,3.3,9.4,12.1,9.2,2.7,0.5,8.4,0.2,0.3,0.7,0.2,0.1,10.9,1,0.1,0.2,37.3,7.7,3.1,6.2,1.8,0,1005.5,0,42.8,1.5,0.1,0.2,0,0,-10.9
"TTL_F",1.3,0.1,6.4,6.5,2.6,18.4,6.3,2.7,4.6,20.7,4,2.6,2.5,3.8,4,6,4.9,7.5,3.5,1.9,0.6,5.2,0.6,15.4,4060.2,30.4,21.2,48.1,0.3,0.9,0.2,145,4.2,24.2,3.3,50,150.3,2.3,1.3,51.2,22,21.1,1.7,18.2,0,2560.5,0,0.3,19556.9,0.6,3.3,0,0,-74
"TTL_G",1601.2,78.1,294.9,10.6,4.2,3273.8,533.3,96.3,189.8,1575,259.4,132.9,170.5,228,541.8,143.6,38.7,202.4,47.7,112.6,6.6,281.2,630.7,43.3,1014.3,287.4,223.4,69.7,112.6,74.9,3.3,499,29,91.2,15.3,87.4,196.7,68.5,74.5,345.9,138.3,232.8,27.8,139,0,20715,0.1,72,2440.9,341.4,77,185.7,3522.4,-7450.2
"TTL_H49",95.5,0.9,37.6,1.8,0.9,203.3,48.7,12.7,15.4,463.6,33.8,17.7,16.1,34.5,108.9,22.2,3.7,22.5,8.8,9.1,0.9,31.6,83.8,4.3,124.7,118.5,46.7,88.6,11.3,176.1,4.6,59.9,4.8,15.4,2.5,27.8,19.3,14,9.2,95.7,141.5,31,50.1,26.4,0,4690.6,0,3.6,160.8,31.9,123.3,388.2,1689.7,-952.1
"TTL_H50",50,0.3,9.2,1,0.1,111.3,69.5,16,25.9,146,82.8,54.3,39.6,52.9,99.5,66.2,32.6,70.6,31.9,45.6,32.1,75.7,23.7,4.8,309.6,1907.1,33.3,278.4,7,35.7,0.2,64,4.2,20.1,2.6,16.5,2.2,19.4,14.5,41.6,17.2,13.6,77.1,23.3,0,1389.8,0,2.8,177.2,194.6,27.8,75,3178.7,-2811
"TTL_H51",37.2,0.4,16.1,2.7,0.5,73.5,22.6,8,11.6,97.1,14,7.4,8.7,14.3,32.3,11.8,6.2,15.9,6.8,7.9,0.8,16.6,33.1,0.6,48.9,17,6.4,2.6,23.4,17,0.2,14.5,3.9,20.5,2.7,2.5,2.4,4.8,3.2,25.7,6.7,4.2,2.8,12.9,0,2966.2,0,2.1,54.6,31.2,87.2,316.4,758,-454.6
"TTL_H52",21.7,0.2,26.8,58.4,14.6,150.6,355.5,92.5,157.1,544.3,177.9,119.8,82.4,160,143.8,167.2,18.1,40.8,52.5,17.3,2.2,60.3,20.5,1.6,324.2,111.2,61.8,44.1,185,1488.8,0.2,101.8,13.1,75.4,8.9,3.7,1.9,36.9,21.1,43.2,38.8,147.4,22.1,39.1,0,3598.7,0,1.5,34.3,16.5,4.7,2.5,3678.5,-362
"TTL_H53",0.2,0,0,0,0,0.4,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,10.7,0.1,0,0,0,0.1,14.8,0.1,0,0.2,0,52.3,0.5,0,0,7.8,2.2,0.6,0.6,0,0,233.7,0,0.1,0.7,0.6,2.8,6.7,136.5,-11.5
"TTL_I",0.5,0,433.8,11.1,7,7.1,7.8,2.3,3.9,37.1,12.1,8.4,3.4,5.6,2.9,7.8,6.5,5.7,4.1,1.9,1,3.4,2.1,0.3,42.1,21,1.3,0.5,18.8,85.3,0,1.7,0.4,2.3,0.3,7.4,0.1,4.9,3.9,5.5,10,3.7,2.7,4.5,0,6095.3,0,22.7,0.5,0.1,587,5054.1,5.7,-593.1
