"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",7411.6,36.2,2.6,7.9,1.2,39641.5,442.4,4011.5,185.9,35.5,585.6,167.2,1360,64.3,121.3,105.9,326.7,130,218.7,105.2,36.9,335,56.2,20.9,1617.3,4632.5,39,10,8.3,69.1,3.2,9107.9,35,93.1,25.9,101.3,16.3,281.8,43.9,177.4,478.2,1756.5,138.9,247.3,0,40588.7,0.4,15.3,1285.5,-0.1,244.7,5.5,471.5,-13940
"TTL_A03",14.5,832.9,0.2,2.4,0.2,8373.1,15.3,3.9,25,7.8,32.9,10.4,17.4,13.1,25.3,29,53.2,26.9,48.6,14.3,9.4,254.7,16,7.4,100.4,598.6,13.5,4.5,2.4,15.7,1.2,3720.6,12.4,37.3,27.8,39,6.5,26.7,17.6,48.4,24,658.5,14.2,29.1,0,6233.6,0,2.7,63,1.3,15,1.5,199.1,-1318.8
"TTL_B05_06",4,3.1,6.4,3,25.5,21.1,9.7,1,82,25733.8,527.7,12.4,4.3,187,154.4,12.7,10.8,26.2,18.3,7.1,4,1.4,9473.5,2,55.3,39.2,27.2,9,2.9,2.3,0.4,14.1,0.8,2.7,1.4,2.1,1.4,189.6,3.1,8.2,11.6,5.1,2.3,5.9,0,64,0.4,2.3,16,0,9.1,0,1.8,-35357.8
"TTL_B07_08",6,0.8,0.1,18,8.1,22.7,11.8,3,100.8,87.8,379.7,28,20.3,3166.7,5624.4,53.9,42.5,19.7,43.9,9.5,11.9,82.8,4.9,1.3,5221.2,11.6,5.2,0.7,0.5,1.3,0.1,8.8,0.9,1.5,1,1.9,0.8,72.9,0.9,9.5,1.9,8.6,3.1,4.9,0,57,1.6,8.2,7.2,-0.1,3.4,0,84.9,-8248.3
"TTL_B09",10.3,111.2,30.5,76,76.9,26.7,0.4,0.4,46.9,1361.6,96,0.1,5.2,276.8,79.5,7.6,0.6,3.2,7.9,5.6,0.1,1,106.8,19.4,885.9,3,7.6,0.1,0.2,6.4,0.1,8.3,0.3,0.4,0.5,0.9,10.2,2.7,1.8,28.4,0.6,3.9,2.9,0.4,0,1.8,0.1,0.6,12.2,0,1.4,0,119.4,-403.4
"TTL_C10T12",2952.7,758.7,2.3,31.4,4.3,25006.2,354.6,43,509.8,39.4,760.3,203.2,121.1,157.8,140.9,195.8,761.6,175.6,365.2,133.5,42.3,169.3,220.5,120,1008.2,3471.6,216.8,44.4,35.3,309.6,20.5,44652.8,260.9,745.7,196.7,853,138,572.6,253.2,648.1,1516.3,5539.5,277.5,400.4,0,224458.6,14.4,72.3,582.6,-15.8,1068,104.3,977.8,-25639.3
"TTL_C13T15",126.2,200.8,1.6,31.1,2.9,318.9,14434.6,58.1,826.8,25.5,296.4,62.4,2011.9,254,168.1,177.4,1102.5,285.1,367.6,487,83.5,503.7,114.3,113.7,2244.9,1854.7,178.1,162.4,48.2,259.9,29.7,514.2,165.8,260.3,181.2,402.9,40.5,305.5,341.2,634.7,73.2,1336.3,467.9,417.6,0,54910.5,15.2,77.2,2261.9,-327.8,609.9,66.6,3401.2,-16090.7
"TTL_C16",72.6,18.2,1,8.2,3.5,141.4,49.6,2952.1,1931.3,1.5,28.8,5,10.9,298.4,211.9,220.6,168.1,84.4,154.8,71.7,58,1838.3,8.2,3,18486.9,574.6,8.7,8.3,1.7,1084.6,0.5,180.3,22,17.9,8.2,32.3,5,47.3,43.7,34.1,3.1,18.2,80.1,71.5,0,957.3,0.8,4.2,497.6,-43.5,47.3,16,251.7,-5664.4
"TTL_C17_18",818.3,48.7,4.6,26.6,8.2,5952.7,1053.9,221.6,30143,73.5,2910.6,934,730.1,1489.9,517.5,1121.3,4953.8,1443.6,1423.3,631.5,199.8,1481.4,868.9,372.2,3687.5,12989.4,572.3,108.3,87.5,2724.5,241.2,1568.4,8852.3,1862.3,1980.4,5093.1,337.2,7079.6,1599.1,4346.8,2034,2672.4,1610.2,1167.8,0,17517.3,65.6,359.1,576,-47.7,113.1,1.3,1694.9,-3135.9
"TTL_C19",656,741.3,13.4,632.5,88,1011.4,214.5,188.2,771.6,3383,3710,223,313.7,1413.2,1765.9,491.3,996.5,236,528.5,284.1,92.9,325.9,7222.6,374.9,12369.9,6276.7,5750.2,1504.1,1871.9,271.3,103.2,1270.3,256.6,321.4,402.6,443.1,611.9,2619.9,605.6,3178.5,875.5,1909.8,861.2,883.5,0,33367.8,52.1,264.3,47.7,-1.1,373,11.2,742.3,-6995
