"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",15178.3,4.2,66.6,42.9,0.3,25910.3,4735.9,688.3,280,26,138.4,36.8,167,20.1,5.7,5.7,0.7,4.3,8.5,24.8,2.9,140,2.1,6,65.7,310.2,20.2,7.9,2.9,3,2.6,2977,1.9,1.2,2.6,6.1,23.4,58.6,115.2,572,70.6,105.8,18.7,46.3,0,33841.5,0,168.7,2448.6,1795.2,19.2,209.7,5734.7,-5228.9
"TTL_A03",4.7,39,0.1,0.1,0,137.7,0.7,0,0,0.2,0.1,0,0.3,0.6,0.1,0.1,0,0,0.1,0.1,0,0.1,0.1,0,1.4,11.9,0.3,0.3,0.1,0.3,0,388.1,0,0,0,0,0,0.9,1.3,6.7,1.1,3.4,0.5,0.1,0,1120.8,0,0.2,0.4,38.6,1.3,17.5,129.9,-55.4
"TTL_B05_06",57.8,1.5,34,33,4.8,52.5,47.2,25.5,28.2,9389,27,1,9.5,175.7,499.7,5.7,0.3,4.3,5,9.5,0.6,8.1,6168.2,8.5,65.5,222.9,139.3,7.6,50.4,8.8,3.7,49.7,0.7,3.6,0.7,14,101.1,7.2,13.8,34.1,33.5,12.4,1.6,31.7,0,1604.9,0,0.4,102.1,31.4,1.7,0.1,1180.3,-13549.4
"TTL_B07_08",41.4,0.2,22.7,361.1,7,69.7,71.9,3.9,37,218.8,416.8,0.5,23.8,1330.6,2483.2,54.6,1.8,26.3,12.4,22.3,1.2,23.7,15.1,9,679.2,39.6,17.7,0.4,0.9,0.5,0.2,3.6,0.6,0.5,0.2,1,11.9,9.6,6.8,5.6,3.4,13.4,0.6,1.7,0,408.7,0,5.4,145.9,74.8,0.5,0.6,898.2,-425.9
"TTL_B09",7,0.2,35.7,55.3,13,2.1,0.5,0.3,2.6,114.4,5.8,0.1,1.4,21.7,28.6,5.5,0,0.3,0.9,0.3,0,0.4,80.8,2.4,94,0.8,5.2,0.2,0.2,1.7,0,0.4,0,0,0,0,2,0.3,0.5,1.6,0.3,0.2,0.2,0.2,0,2.2,0,0,0.8,0.3,0.2,0,2.6,-34.6
"TTL_C10T12",2325.8,56.5,2.1,25.7,0.4,8863,384.3,6.6,78.4,10.8,123.5,11.8,35.7,21,13.2,16,1.3,12.5,16.5,7.4,3.2,42.1,12.9,18.4,53.2,521.7,36.2,16.8,9.2,10.2,12.4,8142.6,13.5,6.8,6.2,25,5.5,76.5,224.7,496.5,108.7,198.3,41.9,68.3,0,47308.5,0,777.9,15.4,1342.2,70.6,828.9,6404.4,-5628
"TTL_C13T15",84.7,3.9,31.4,65.9,1.8,171.9,21091,25.5,228.4,23.8,112.8,16.5,174.1,134.3,130.3,66.9,28.8,68,90.5,198.4,20.3,799.8,45.5,23.5,235.5,486.1,111,3.3,108.1,21,24.7,126.4,23.5,3.3,3.5,17.6,47.6,105.6,262,375.6,100.4,94.6,35.4,282.4,0,28764.3,0,1089.6,1141.8,1577.4,32.1,692.6,19150.9,-6845.2
"TTL_C16",57.1,0.7,4.7,3.3,1.4,32.4,43,978.4,62.7,4,21.8,1.2,50,94.1,126.9,77.6,5.2,53,46.1,17.7,23.6,1457.7,6.3,14,1841.6,93.8,70,0.3,1.5,1.4,0.6,10.8,2.7,1.1,8.6,4.3,14.2,40.1,31.5,26.8,19.1,20.2,1.8,78.6,0,525.6,0,2.8,119.1,115.9,3.1,32.8,472,-1088.9
"TTL_C17_18",89.6,4.6,2.7,21,0.9,634.5,440.9,84.5,2944.7,27.7,262.9,22.9,254.9,384,94.5,134.7,23.3,128.2,120.9,65.3,6.8,167.7,45.6,140.6,165.2,1007.5,144.2,1.2,6.7,71.6,51.2,221.9,737,49.8,60.6,358.3,17.4,895.8,877.8,327.4,335.7,170.7,97.8,123.8,0,2277.4,0,11.8,97.2,229.5,8.7,84.1,1077.6,-2306
"TTL_C19",2114,58.8,238.4,980.5,16.8,342.4,568.7,60.9,134.8,2213.6,475.1,10.1,322.1,1005.6,290.5,204.2,8,156.8,101.2,149,13.9,150.9,381.2,182.5,2371.6,1762.1,5387.2,277,2132.3,334.3,139.6,296.9,21.2,20.6,17.8,226.1,358.3,141,428.4,902.6,342.9,120.8,15.3,203.8,0,5887,0,5.2,271.7,538.3,32.7,172.1,2640.4,-14058.2
