"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",84304.6,9.1,51.3,38.9,20.6,187097.6,2466.8,10301.1,4501.2,41.4,5295.9,37.9,1115.2,5.4,3.6,7.3,2.4,2.1,9.1,22.5,3.9,351.1,8.4,3.4,2863.7,3323.2,14.9,102.2,1,6.2,0.9,530.6,97.5,10.4,15.8,23.9,60.7,970.9,1366.9,5105.4,457,49.3,622,65.5,0,119948.3,1578,1.1,310,19979.3,552.4,272.9,60186.9,-35395.7
"TTL_A03",25.8,100.1,0.5,0.1,0.1,5701.9,0.2,0.2,0.4,1.3,9.8,0.3,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.4,0.1,0.2,0.3,0.1,1.1,510.6,0.2,5.3,0.1,0.1,0.2,3538,0.3,0.2,0.3,0.5,0.2,124.8,0.5,427,99.5,2.8,118.2,112.6,0,3669,155.9,0,7.7,592.8,42.5,7.9,1766.2,-12242.9
"TTL_B05_06",531.4,1.9,37546.9,610.2,400.8,448.2,23.9,22.9,303.6,189608.1,3784.7,6.8,75.2,531.7,1170,37,8.9,51.5,42.8,40.6,7.7,31.7,38407.4,42.5,1686.5,293.4,1018.7,71.2,290.4,144.1,266.5,270.9,25.2,27.8,48.9,355.7,546.5,240.2,235.1,32497.6,1067.6,222.3,31,91.2,0,5726.1,4.8,0.7,32532.8,16255,28.3,44.8,49003.9,-146423.1
"TTL_B07_08",1416.3,0,688.4,4040.9,90.8,244.7,38.9,14,309.7,63.8,2622.1,25.2,265,6910.2,9069,447.7,25,90.6,137.3,146.2,55,168.3,237.3,199.6,17914.3,126.7,140.4,0.5,1.3,23.7,5.2,71.8,84.1,123.2,383,48,739.6,821,344.6,1879.4,272.5,133.6,328.1,1196.6,0,809.8,10.7,0.7,10976.6,2200.8,28.5,1.6,11797.6,-6325.7
"TTL_B09",39.7,0.1,5336.9,792.6,539.6,143.6,8.5,23.4,57,65.9,77.7,4.4,55.4,53.6,71.1,340.7,38,68.9,155.9,510,61.7,69.3,41.3,18.5,1964.3,125.6,39.9,7.9,4.7,20.1,12.4,44.8,16.7,56.9,30.7,34.7,541.2,121.4,44.7,494.6,63.2,46,5.3,45.6,0,506.5,8.2,0.7,49077.4,165.6,8.9,0.7,1700.7,-1178.8
"TTL_C10T12",36931.9,3.2,62.3,16.6,11,137307.9,751.5,71.7,1794.6,294.8,2400,1379.6,476.4,286,59.9,112.4,41.2,37.5,98.2,167.3,35.8,86.8,33.1,15.9,420.7,6511.1,68.9,351.5,557.5,22.6,8.4,44934.3,108.4,43.5,159.3,43.3,103.7,4738.4,133,31985.4,19013.7,17130.3,2871.7,1897.1,0,650353.7,2696.9,163.3,3903.1,43877.8,1940.4,1508.4,43051.8,-81868.6
"TTL_C13T15",252.3,1,41.7,11,6.8,295.4,5344.4,293.3,2291.5,43.8,589.1,34.1,1380.6,337.5,19,188.9,19.4,18.7,664.6,2917.3,479.1,2459.4,14.6,393.2,1765.6,13616.6,15.5,29.9,1,16.4,58.7,854.2,184.5,30.3,28.7,16.8,253.8,433.4,722.5,4110.8,578.9,2838.1,65.7,1670.7,0,139226.5,580.8,3.1,3060.8,8300.8,925,172.1,3878.1,-137845.8
"TTL_C16",562,17.3,10.8,330.1,186.2,436.9,57.1,22821.5,5393,7.1,310.8,14,1342.4,303.1,639.8,958.8,84,533.3,538.6,2445.5,194.1,6689.3,8.3,26.9,45422,6078.7,2318,2,3.2,251.6,65.9,1113.9,261.3,887.7,1227.7,115.5,5683,629,853.2,995,2639.7,1350,87.4,512.7,0,8919.9,176,2.6,9860,5268.3,85,84.6,4442.5,-21386.2
"TTL_C17_18",506.3,0.1,137.5,128.4,48.7,24268.7,505.4,589.4,34440.8,134.6,4820.7,364,3997.7,1471,1499,2342.1,395.4,928.4,1752.7,2815.9,426.5,2534.1,102.2,295.4,4597.5,24820.1,1666.4,52.1,30.2,2623,910.9,5281.5,10791.4,1357.6,5951.7,6418.4,1817.5,14527.6,6818.6,9788.2,11691.2,8198,771.4,3062.2,0,38511.7,381,4,1215.1,9644.7,226.7,257.6,17481.6,-19890.4
"TTL_C19",5619.5,36.9,2979.5,1100.3,918.7,2083.1,258.8,389.1,1298.9,2944.2,6341.3,152.8,1829,3646.9,1042.5,664.4,156.3,982,541.4,500.2,88.6,601.7,9538.6,760,17937.6,4352.3,19803.6,1401.2,5720.4,2685.3,5187.1,1453.3,388.1,313.4,776.9,6546.6,3958.9,2143,4529.3,31140.3,17054.5,3481.4,434.7,1256.4,0,113282.9,23.1,6.1,979,13094.2,635.8,867.2,53686.4,-29915.4
"TTL_C20",25728.5,0.9,4851.7,1277.4,726.5,6308.9,5589.7,1279.1,11816.2,4767.8,78698.1,3843.1,38150.6,3987.1,931.5,6095.7,1602.7,1448.3,2468.2,6219.9,734.1,4756.4,1525.7,926.5,13685.1,3646.8,729.2,36.1,135.6,1439.4,205.3,1374.8,898.7,596.6,1134.5,572,9178.1,8602.6,8048.1,22906,6338.1,10116.1,360.7,4064,0,109261.4,590.6,227.7,7227.7,21264.6,231.9,329.5,86983.3,-70776.5
"TTL_C21",1519.1,0.1,90.4,24,14.8,1361.2,93.1,161.7,215.4,87.8,1228.2,41755.1,607.9,79.8,52.4,148.5,68.3,46.3,104.3,193.1,41,113.2,93.6,28.5,774.6,1219.7,22.5,1.5,4.2,33.4,6.3,52.2,47.8,74.5,85.1,79.1,165.1,9993.6,187,2650.2,129.7,22658.3,268.4,122,0,224070.3,475.8,11667,51867.4,10825.2,202.9,180.9,39133.7,-126283
"TTL_C22",1727.3,0.1,258.1,409,413.4,17288.5,498.9,559,3259.6,262,7972.3,527.1,14619.2,1182.6,1337.7,3483.6,896.8,1308.7,4766.4,21262.7,1837.1,6402.2,32.1,312.9,37856.2,24750.2,439,2.5,11.4,559.6,2037.8,5321.8,1626.9,3076.8,1136.8,404.1,1096.5,5408.6,2863.3,10391.4,2958.9,12101.9,166.4,1419.9,0,50377.7,11.9,9.2,4151.3,11207.4,22.4,10.3,19838.6,-53567.9
"TTL_C23",116.6,3.1,1211,294.3,550.1,4052,101.2,679.3,375.7,35.8,1311.8,116.4,1425.4,14272.3,1968.7,1159.1,363,1225.5,1246.3,6968.5,231.9,925.6,75.1,306.7,89803.5,1811,99.3,3.1,10.9,175.6,35.6,1867.3,184.5,2284.7,833.9,123.6,393.3,3359.2,1329.8,5811.4,478.6,4073,60.3,1422,0,14900.2,3.1,4,1585.1,7003.7,18.3,2.3,5647,-21837.2
"TTL_C24",119.5,0,6061.3,328,217.7,3366.3,116.4,372.7,717.1,5,874.7,3.3,1180.2,941.4,61114.7,53938.3,3239.8,10168.8,22340.6,24379.6,5309,6883.1,237.5,463.8,9350.3,1533.6,655.5,2,1.8,243.7,9.3,156.4,2135.6,655.4,552.8,5.8,1557.7,1493.3,703.8,1315.7,136.8,390.9,109.2,403.9,0,3309.6,2.4,0.1,3085.3,8200.4,16.2,0,41146,-56436.5
"TTL_C25",2033.4,8.7,2008.6,510,522.4,12273,704.9,2287.8,4849.6,282.2,5865.2,138.2,4891,2629,6453.3,33257.1,3509.1,6636.3,15198,50299.9,5938.9,6613.7,209.7,1674.9,80747.6,7721.8,1524.6,698,90.7,1004.5,638.4,3132.9,1494.2,4463.3,2687.3,818.2,2627.6,6119.9,3350.7,10811.1,1295.9,3062,308.2,1920.6,0,37169.4,276.3,8.5,33866,14568.1,18.8,5.7,21790.7,-46299.8
"TTL_C26",195.8,0.8,93.6,26.9,60.1,2298.4,677.1,925,2979.8,157.3,4517.4,91.1,2336.9,1475.9,2482,5216.1,24413.7,4757.6,7073.3,18231.9,6236.6,3353.5,165,505.3,6423.1,15898,262.5,3.7,10.9,284.7,11.4,261.1,4851.4,14849.9,9762.9,1863.9,960.8,17063.9,3344.1,28056,1898.1,8830.9,118.3,2998,0,116429.1,552.5,16.9,256861.9,22972.7,239.5,191.3,66739.9,-234360.3
"TTL_C27",2108.1,0.1,166.4,49.5,218.3,835.3,58.1,1471,495.2,22,727.5,38.3,1094.3,253.1,1627.7,1970.9,1407.7,7998.6,10672,5576.4,902,1128.6,29,615.5,33782.9,2450.9,257.3,12.9,2.5,146.8,7.9,643.7,52.7,4586.4,1148.3,169.3,990.7,3522.5,1785.4,5470.1,1120.4,1432.5,213.5,3374.2,0,55234.3,134.7,6.4,30677,8002.7,93.8,79.2,15257.6,-83157.4
"TTL_C28",3162.8,0.2,7953.2,2547.3,2521.7,3493.5,53.7,463.1,1733.1,39.7,2813.8,70.7,1770,331.3,1162.9,3224.9,505.5,1067.4,23442,19370.1,2343.5,4997.7,1116.8,2570.5,41950.2,4550.3,283.9,16,8,3102,58.8,879.6,751.3,2179.2,1945.7,639.8,402.6,2636.6,3086.6,4430.4,3613.3,1387.8,100.4,1407.6,0,22429,201.3,15.6,206155.6,16040.4,23.6,7,68244.7,-116384.1
"TTL_C29",974.9,8.7,821.7,426.4,258.4,2643.5,65.2,616.8,1288.8,29.4,1181.1,32.3,580.7,796.8,793.3,1325.2,374.7,394.9,11576.5,142885.8,3058.1,895.9,56.1,970.5,3387.8,31661.8,3740.3,10.8,2.3,2288.9,690.9,593.6,929.9,365.1,304.5,127.3,65.1,4011.6,6992,7462.4,2228,2470.9,219.9,1262.5,0,282626.8,179.9,1.9,214193.4,32580.9,145.9,198.7,71646.3,-232079.9
"TTL_C30",5.4,5.3,16.8,2.1,1.8,13.9,0.9,16.7,5.9,30.1,9.4,1.9,7.5,2.7,6.7,87.7,4.3,5.8,314,430.9,47126.3,7.4,6.8,109.6,65.7,64.6,1306.3,1023.5,530.9,672.5,1287.5,6,3.4,14.6,5.1,5,5.2,777.9,172.5,50789.8,6.3,178,15.1,78.4,0,32152.1,0.5,0.4,70647.7,2196.7,3,0,91183.7,-34398.4
"TTL_C31T33",323.1,0.2,99.7,39.9,39.6,1327.6,276.8,425,893.5,319.1,1415.1,220,891,539.2,862.6,1123.9,835.4,602.2,1925.3,2021.5,432.7,5574.1,76.9,633.4,17437.5,15033.7,941.4,14.7,21.5,746.3,106.7,3381.5,415,799.2,1481.4,3319.6,4027.2,5283,4103.8,9848.8,1583.1,22423.9,421.3,1435.2,0,185110.7,207.7,46.5,59883.3,7800.9,794.1,241.1,12994.2,-115367.3
"TTL_D",3056.6,6.8,2944.2,1838.9,65.5,6493.1,633.8,936,4205.8,3070.9,8624.3,218.9,3486.8,2946.1,4950.9,3101.7,684.6,460.2,1240.2,1879.1,348.3,1066.5,15973.6,495.5,5038.8,42607.6,2210.1,86.2,46.4,9381.6,389,17197.1,1132,1943,2093.1,4210.5,90795,12519.4,3521.6,10323.7,11531.7,11294.8,1219.6,3521.1,0,180237.3,608,3.1,2776,72.6,23.4,26.3,2425.8,-2671.9
"TTL_E",464.1,0.4,950.5,112,109.8,1289.8,82.6,79.9,329.9,446.4,1444.2,40.1,273.3,276,360.2,324.4,72.7,56.5,173.7,193,87.8,183.9,3992.4,7024.3,2142.1,5312.1,1061.8,31.6,26.8,1018.3,401.9,2591.5,378.9,432.2,355.1,2594.5,9520.6,3477.2,2843.3,17476.3,4000.6,6690.8,606.4,946.7,0,38870.4,3361.2,4568.9,186.8,35.3,8.9,2.4,225,-613
"TTL_F",2014.7,3.1,1225.9,1978.6,1193.5,1804.7,117.6,214.3,1225.2,4797.3,1819.8,91.7,728.1,730.3,889.9,924.5,179.3,154.3,529,679.6,134.5,376.2,6435.9,136.7,700.1,9718.1,3318.4,25.4,156.2,2118.9,772.8,2817.3,177,2386.7,381,5308,130330,2303.3,900.7,88979.2,10250.8,1825.4,453.3,6394.9,0,375.5,1437.8,3.6,1489065.3,41.4,131,0,40.8,-1713.6
"TTL_G",65395,65.6,11360.2,3704.6,3068.6,159657.4,10208.6,13626.3,29949.2,11021.7,62861,24556.7,37029.1,14965.5,20939.5,31818.1,15142.9,15122.5,40389.7,97905.8,15371.7,26538.5,10226,6018.6,170911.8,170412.9,25755,1388.9,4414.2,9109.9,5174.5,46357.4,26433.8,22489.2,16352.3,20572.4,28636.4,53673.8,43140.3,112377.7,45889.9,83373,4220.1,15487.2,0,1544708.3,10908.8,6239,384573.7,118290.8,2784.5,4035.5,319379.8,-311736
"TTL_H49",9860.2,9.6,5985,1296.5,580.4,22015.5,968.2,2515.3,4059.7,23041.3,5863,1535.9,3537.6,4795.3,6069.9,5380,1472.9,1343.5,3783.3,9677.4,1588.4,2843.1,7938,1065.8,26590.5,35080.1,22325.1,328.6,2100.9,7793.3,3111.5,3247.2,3236.3,3578.6,6545,8282.4,9315.4,20845.2,11081.2,23672,32000.2,14633.2,3525.4,2032.7,0,176203.4,2164.1,467.3,26330.6,12142.3,4570.8,4919.7,40008.1,-51584.7
"TTL_H50",412.6,1.3,315.8,57.3,22.5,976.7,79,135.4,226.1,1324.7,392.8,222.5,238.2,180.8,306.4,314.7,162.9,134.6,369,1077.8,173,199.1,359.8,54.3,1500.8,1041.4,240.5,21.5,75.1,177.7,969.6,178.1,108.6,152.3,117.4,312,118.8,1251.6,217.9,5366.2,417.9,528.4,28.8,120.4,0,35034.7,39.9,58.7,3261.9,3653.2,949.4,951.5,5425.9,-30304.3
