"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",78,3.2,0,1.7,0,1198.4,46.7,5.2,2,0.5,0.8,0.4,0.7,0.1,0,0.1,0.2,0.2,0.4,18.9,4.8,17.2,0,0,0.8,13.4,0.7,0.1,0.1,0.4,0,35.2,1,0,0.6,0,1.1,2,1.4,16.5,0.4,0.6,1.1,1.5,0,1161.9,0.1,0,11.4,0.1,1.6,15.5,74.9,-444.2
"TTL_A03",12.1,23.3,0,0.3,0,92.3,7.3,0.5,0.6,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,1.1,0,0,0.1,0.2,0.2,0.1,0.1,0.1,0,18,1.2,0,0.2,0,0.3,0.5,0.4,4.4,0.1,0.2,0.4,0.8,0,158.2,0,0,0,0,0.1,1.5,29,-6.1
"TTL_B05_06",21.5,2.8,147.6,7,0.5,25.2,13.6,1.7,3.4,44.3,1.3,0.1,0.5,13.9,13.3,3.2,4,6.8,11.4,1,0.6,1.5,153,0.9,7.4,4.3,53.6,10,15,21.2,1.4,13.9,1.3,5.8,1.5,0.7,2.5,4.2,3.4,6,0.2,0.1,0.1,0.6,0,207.2,0,0,20.1,0.7,0.1,0,554.8,-78.9
"TTL_B07_08",0,0,1.1,0.4,1.1,12.2,1.7,0.3,0.9,44.9,72.9,7.1,26.9,2.4,0.2,0.1,6,15.2,15.3,0.4,0.1,0,0,0,66.4,0.2,0,0,0,0,0,8.2,0.1,0,0.1,0,0.3,0.4,0.1,0,0,0,0,0,0,3.5,0,0,0.1,0,0,0,43.3,-67.4
"TTL_B09",0.8,3.1,92.9,7,5.5,0.4,0.1,0,0.2,6.2,0.4,0,0.1,1.6,0.1,0,0,0,0.1,0,0,0,3.2,0.1,3.6,0,0.4,0,0,0.3,0,0.1,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,1.6,-2
"TTL_C10T12",244.6,22.8,0.8,0.4,0.1,649.2,27,0.5,1.2,4.7,5.1,2.7,1.1,0.6,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.5,0.2,3.1,0.9,37.9,2.7,1.6,2.7,1.9,0.3,264.1,0.2,0.4,1.3,1.9,2.1,4.1,3,23.6,0.5,0.7,0.7,1.2,0,2427.3,0.4,0,0.4,0.3,7,74.3,263.8,-302.6
"TTL_C13T15",0.7,0.2,7.3,0.9,0.1,2.8,1598.2,4.2,9.2,0.5,0.8,0.3,1.2,0.2,0.1,0.2,0.4,0.4,0.6,0.3,0.1,4.2,0.4,2.1,0.4,1.4,0.5,0.1,0.2,0.2,0,0.6,0.2,0,0.3,0,0.5,1.1,0.9,4.2,0.1,0.1,0.2,0.3,0,795.6,0.1,0,0.7,2.4,3.7,37.8,2491.3,-568.5
"TTL_C16",1.7,0.2,0.9,3.1,0.2,24,23.8,51.8,7.1,0.5,0.7,0.2,0.6,2.5,0.8,2.2,2,3.7,4,0.7,0.3,21.5,1.1,0.2,75.2,5.7,0.8,0.2,0.2,0.6,0,1.5,0.4,0.1,0.4,0.5,1.5,1.1,0.8,2.1,0.1,0,0.2,0.3,0,101,0,0,12.3,-2.2,0.3,2.3,51.3,-76.4
"TTL_C17_18",1,0.2,0.7,2.4,0.1,64,62.1,4.3,65,0.6,1.5,1.1,1.2,2.9,0.5,1.7,3.6,4.8,4.3,0.9,0.3,3.8,1.2,0.4,4.7,13.5,1.9,0.3,0.7,1.4,0.1,4,21.5,0.2,1.2,3,1.4,6.1,2,5.9,0.2,0.1,0.4,0.3,0,190.9,0,0,13.9,-2.9,0.8,6.1,121.4,-122.4
"TTL_C19",51.4,9.1,21.2,4.6,4.9,60.3,50.8,25.3,31.5,155.4,61.7,7.3,15.8,13.8,8.5,4.2,4.7,9.8,11.9,13.1,3.9,26.4,9.2,3.3,20.4,2.6,13.1,2.7,6.3,1.6,0.9,7.7,2.1,1,3.3,2.6,8.3,9.9,12.5,48.2,0.5,0.8,1.2,1.2,0,350.9,0,0,1.5,0.1,2.6,14,54.3,-594.5
"TTL_C20",13.1,0.3,5.9,1.2,2.6,38.1,53.9,19.6,48.9,34.4,183.8,41.5,70,6.8,3.4,5.3,7.8,14.4,9.4,18.5,3.8,34.1,1,3.7,6.6,0.4,0.6,0.2,0.2,0.4,0,2.7,4.4,0.1,1.6,0.4,7.4,8.4,4.9,5.1,0.2,0.4,0.2,0.6,0,120.8,0.1,0.4,2,0.1,0.8,3.3,363.9,-483.5
