"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",101.3,0.2,0.1,0,0,142.4,24.4,71.6,3.6,0,0.2,0,0.1,0.2,0,0.2,0,0,0,0,0,7,2,0.2,2,3.9,0.8,0.7,0.1,2.5,0,5.2,0.2,0.1,0,0.1,0.7,0.6,0.6,1.4,2.1,1.9,0.5,0.1,0,106.2,0.2,4.7,7.2,1.9,1.8,5.3,115.7,-89
"TTL_A03",0.3,1,0.1,0,0,23.1,0.1,0.3,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0.3,0.2,0,0.3,0.5,0.2,0.1,0.1,0.3,0,0.9,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0,0,0,3.5,0,0,1.2,0.2,0.1,0.4,16,-2.6
"TTL_B05_06",1.3,0,0.8,0,0,0.2,0.1,0.1,0,8.1,6,0.5,0,2.3,0,0.1,0,0,0.1,0,0,0.1,100,0,0.3,0.5,0.6,3.2,0.1,0.2,0,0,0,0,0,0,0.5,0.2,0,0.5,0.4,0.3,0,0,0,2.1,0,0,0.2,0.6,0.1,0,5,-25.9
"TTL_B07_08",0.6,0,0.1,0.3,0,0.8,0,0.1,0.1,0.9,0.2,0.1,0,6.3,0,0.1,0,0,0,0,0,0.1,2.2,0.2,9.1,0.2,0.5,1.1,0,0.3,0,0.1,0,0,0,0,0.5,0.2,0,1,0,0.1,0,0.1,0,0.6,0,0.1,0.2,0.1,0,0.1,2.7,-5.2
"TTL_B09",0,0.1,1.3,0.1,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2
"TTL_C10T12",26.3,1.3,0.1,0,0,104.8,0.7,0.2,0.1,0,0.4,0,0.1,0,0,0.1,0,0,0,0,0,0.2,0.1,0,0.2,4.5,0.2,3.5,0.2,0.8,0,39.9,0.6,0,0,0.1,0.2,0.6,0.3,4,8.2,6.9,1,0,0,491.5,0,0.1,0.2,3.4,5.6,15.1,138.7,-153.4
"TTL_C13T15",0.8,0.7,0.2,0,0,1.1,73.6,1.3,0.7,0,0.2,0,2.2,0.3,0,0.4,0.1,0.1,0.2,2.7,0,7.9,0.3,0.1,2.1,3.9,0.7,0.8,0.1,1.3,0,0.9,0.5,0.2,0,0.1,0.4,2.8,1.6,3.3,0.9,3.1,0.5,1.4,0,101.8,0,0.1,1.3,1.6,2.9,10.9,218.5,-95.2
"TTL_C16",4.7,0.1,0.5,0,0,1.6,1,75.3,0.6,0,0.5,0,0.5,1,0,1.2,0.1,0.1,0.2,0.1,0,35.4,1.2,0.2,56.4,5.7,1.9,0.4,0.1,2.2,0,0.6,0.5,0.2,0.1,0.2,5.4,1.6,0.6,0.6,0.5,0.3,0.5,0.4,0,11.1,0,0.3,6.2,1.6,0.4,2.6,248.2,-43.4
"TTL_C17_18",1.8,0.2,0.3,0.1,0,14.1,4.7,5.2,22.3,0.2,1.4,0,1.8,1.4,0,1,0.4,0.1,0.4,0.3,0,4.1,0.4,0.2,2.7,15.9,0.4,0.4,0.1,1.5,0.1,1.3,28.8,2.2,1.4,1.5,1,9,2.3,2.8,3.2,1.1,1.3,1.4,0,15.8,0,0.2,0.8,0.7,0.9,1.7,24.5,-74.9
"TTL_C19",14.9,2.1,1.9,0.8,0,4.8,0.7,3,0.4,0.7,4.1,0,0.5,1.3,0,0.5,0,0.1,0.2,0.1,0,1.8,7.4,0.7,11.2,11.6,34,11.1,3.3,4.8,0,0.5,0.4,0.8,0.2,0.4,1.5,2.3,1,6.1,1.2,1.7,0.5,0.7,0,28.7,0,0.1,0.4,0.5,1.7,0.9,2.7,-144.4
"TTL_C20",13.1,0.2,6.4,0.5,0,6.2,10.8,12.9,4.1,2.1,23.6,0,11.6,3.4,0.1,2.7,0.1,0.4,0.7,2.5,0.1,10.8,1.1,1.4,14.9,6.4,1,1.2,0.3,1.2,0,1,0.6,0.2,0.2,0.3,4.8,3.3,1.9,2.9,1.5,7.5,0.7,2.2,0,49.2,0,0.4,0.6,1,0.6,0.8,54.6,-130.3
"TTL_C21",0.2,0,0.4,0,0,0.4,0.6,0.1,0,0,3,2.9,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.5,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0.3,0.1,0.3,0,3.2,0,0,0,12,0,7,0.2,0.1,0.4,0.2,2.2,-26
