"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",28793.6,1042,434.3,278.5,4.5,53852.8,12352.6,2350.6,1752.6,2,1336.8,1994,3231.4,156.6,7.1,29.2,8.9,3.4,30,2,5.5,2029.5,21,214.5,11465.2,1062.9,42,3.2,77.4,1161.3,0.2,4605.4,10.3,61,2.9,3.3,14.2,548.2,113.1,2.9,271.8,155.1,15.8,33.2,0,98010,20.7,2477.6,7751.9,3333,130.6,203.7,2938.1,-5304.6
"TTL_A03",195.6,2572.1,0.2,4.7,0.4,4537.5,67.9,14.8,39.9,0.2,80.3,2.4,3.9,3.6,0.6,0.2,1.1,0.3,2.3,0.2,0.3,8.3,1.1,12.4,1.2,114.6,0.1,3,0.1,0.1,0.1,4023.8,6.5,5.1,0.1,0.3,1.5,55.5,11.5,0.3,49,2.6,0.9,3.5,0,13696,4.5,0.7,1.4,378.9,8.8,15.2,446.2,-68.7
"TTL_B05_06",504.9,25.7,2460.3,325.8,65.3,678.4,561.1,333.5,440.5,36072.6,5605.7,49.9,224.4,4090.5,4317.8,237.4,78.7,132.8,836.7,278.8,49.9,326.3,15422.4,300.1,280.8,238.8,782.4,36.4,13.3,30,6.7,215.6,11.6,0.3,123.8,47.8,433.3,645.8,62,286.7,1008.1,221.8,4.9,230.7,0,2330.4,0,2,11.7,1318.2,7.1,0,3289.4,-8952.2
"TTL_B07_08",63,16.3,712.2,3293.1,4.4,109,2.8,480.6,46.6,29.2,2703.9,42.5,83.8,4645.2,15042.9,1336.6,65.4,493.6,773.3,124.1,38.3,88,69.5,65.7,5867.4,21,128,0.7,0.4,2.2,0.1,0.3,2,0.1,0.1,11.2,33,263.9,3.3,5.5,25.8,5,0.4,6.2,0,278.3,0,1.3,1.1,586.9,2.5,0,1013.2,-5123.5
"TTL_B09",0.3,0,2670.4,64,7.3,28.8,0.2,0.1,0.1,3.3,0.7,0,0.1,0.4,0.4,0.1,0.4,0.2,0.4,0.1,0.1,0.1,11,0,167.6,0.3,0.2,0.1,0,0.1,0,0,0,0.1,0.1,0.1,0,0.2,0.1,0.1,0.1,0,0,0,0,1,0,0.4,0.9,0.1,0.9,0,74.6,-119
"TTL_C10T12",12036.5,1066.4,24.2,110.5,1.5,20951.1,3018.4,4.2,16.5,353.1,1244.3,826.3,38.3,47.5,731.5,258,18.1,355.1,581.1,128.3,67.2,101.7,341.3,167.3,219.6,3210.8,126.8,33,469.9,82.4,26.1,14935.7,92.1,267,36.6,11.4,11.7,1403.6,234.7,401.5,605,169.3,136.1,288.6,0,87691.5,69.6,5.4,15.4,2934.4,514.7,880.6,8410,-4283
"TTL_C13T15",265.3,29,531.7,279.1,12.2,312.6,57089,393.6,1866.2,66.9,1667.8,308.2,2237.5,1015.7,381.2,290.6,246.9,186.6,1077,440.1,70.7,3780.1,177.8,150.2,923.7,2081.6,240.9,46.8,44.6,279.8,120.4,226.2,91.1,103.1,21.7,209.7,84.3,966.4,385.3,1985.4,236.7,318.8,19.8,976.9,0,29171,21.3,1.9,12.5,2194.4,270.2,535,51667.2,-9286.1
"TTL_C16",279.5,67.1,295.3,85.4,0.9,80.7,83.3,6903.2,457.3,13.8,124,13.6,111.4,437.3,106.7,695.1,121,244.8,358.4,86.6,46.7,2361.6,35.1,95.9,7671.5,488.3,59.5,16.7,0.5,63,3,62.3,46.9,15.6,2.9,18.7,45.9,385.6,32.1,141.1,593.9,119.2,10,51.3,0,1778.2,4.5,0.5,7.1,435.3,25.3,36.6,2249.4,-1266.3
"TTL_C17_18",198,52.6,131.1,90,1.4,3121.5,1042.5,412.7,13906.2,39.2,1327.9,662.7,736.4,3792.5,169.8,453.1,1027.7,1509.8,668.2,121.2,64.2,1172.3,91.1,178.5,213.3,5298.8,350,21,35.5,50.7,542.1,131.1,1796.2,140.9,1884,1519.6,315.9,4288.5,665,2719.6,2979.5,235.3,57,486.1,0,1834.2,7.6,3.4,253.3,788.7,66.4,89.5,1184.9,-4425.9
"TTL_C19",1653.7,352.2,1743.4,1185.5,115,290.4,350.2,123.9,282.1,3145.4,5290.5,29.5,387.7,2541.4,7047.3,411.1,319,452.6,1068,354.3,104.4,278,5237.1,1049.9,11757.5,2470.1,5909.4,4604.1,1394.6,414.6,108.4,167.5,48.1,62,10.8,198.3,212.9,723.2,252.1,754.4,182.5,78.4,10.2,87,0,935.8,0.1,2,11.1,790.1,207.2,303.6,2539.3,-3874.8
