"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",34612.2,677.4,3.5,0.4,0.9,110501.7,28865.3,3524.4,1903.4,33.9,1436.7,2069.1,2462.5,59.9,1.9,0.6,0.3,0.5,0.9,1.6,0.7,4085.4,339.7,0.6,15267.1,3.2,2879.7,0.2,1.3,0.8,0.1,16811.9,2.8,2.5,3.8,1.1,1.4,0.5,4.1,4668.2,2.8,0.7,1,0.9,0,151449.8,11.2,0,1419.6,11409.3,89,193.8,8973.6,-4678
"TTL_A03",0.9,469.1,0.2,0,0,3763.9,0.3,0.2,0.1,2,0.2,44.4,0.1,0,0.2,0,0,0,0.1,0.1,0.1,0.4,0.2,0,1.4,0.3,0.2,0,0.1,0,0,110.1,0.1,0.1,0.2,0,0.1,0,0.2,0.8,0.1,0,0,0.1,0,13445.4,2.3,0,1.6,539.4,5.7,13.9,743.9,-73.3
"TTL_B05_06",99.1,2.1,59.5,38.2,71.2,194.8,834.2,2.4,267,190376.1,259.7,12.4,446.4,2614.8,12564.8,45,3.5,29,3641.9,684.2,338.5,8.1,10532.7,378.2,112.3,96.3,534.9,2.4,15.4,25.5,5.4,2.2,2.4,54.8,9.5,26.2,45.4,6.2,79,4.8,3.4,1.2,1.5,25.4,0,577.7,0.2,0,43,5164,6.4,0,223,-170004.4
"TTL_B07_08",2.5,4,138.3,24.6,18.1,0.5,7.1,0.1,1,18.3,16.2,3.6,3.7,1404.7,18404.9,3755.2,1.3,2.3,2.5,3.9,1.2,808.6,2.4,0.2,935.2,1.9,1.2,0,0.2,0.3,0,0.3,0.3,0.5,0.6,0.4,0.3,0.1,0.8,0.9,0.5,0.1,0.1,0.4,0,276.3,0,0,10.4,622.4,4,0,2302.7,-9421.1
"TTL_B09",84.6,10.2,3001.8,626.9,323.9,17.5,3.4,1.2,14.4,4750.6,84.2,2.9,5.7,304.4,982.2,19.1,0.3,1.4,8.2,1.5,0.8,4.1,470.5,10,1282.8,9.6,27.7,0,0.9,10.1,0.1,1.1,0.4,0.4,1,0.4,33,1.2,13.4,23.2,1.4,3.2,0.5,1.7,0,3.9,0,0,3.6,2,1.2,0,59,-142.9
"TTL_C10T12",6719.8,99.4,594.6,169.2,9.5,2903.9,1553.6,15,191.4,292.2,4083.5,1650.5,737.7,156.3,284.4,56.4,65.1,172,204.6,371.3,130.2,609.1,20.1,10.3,915.9,202.2,41.4,1.8,16.5,17.6,1.4,6929.5,23.5,63.2,23.7,48.9,22.8,6.9,47.7,6973.4,12.1,369.8,4.2,63,0,121640.9,37.6,27.2,279.3,5305,317.7,888.5,24503.8,-12717.7
"TTL_C13T15",651.5,292.1,782.8,270.9,12.2,139.7,30035,77.1,279.7,321.4,3766.7,844.2,1384.9,207.7,383.6,80.1,173.8,274.6,327.4,682.2,257.9,947.4,352.1,27.7,1410.2,721.3,774.3,47.3,336,633.1,3.9,77.1,61.8,65.6,22.9,179.5,61.4,9.1,102,108.7,17.3,359.9,6.4,373.6,0,68324.2,14.3,2.7,927.2,4622.3,110.6,666.4,36571.5,-6252.2
"TTL_C16",249.1,16.3,296.5,10,3.3,57.3,74.5,930.9,262.6,24.9,71.6,5.1,29.1,45.9,59,116,20.9,30.9,112,177.9,110.7,2410.4,30.3,3.4,664.4,487,41.8,1.3,7.9,7.6,0.5,2.5,12.3,13.5,3.5,5.8,7.3,12.9,129.6,8.4,5.5,5.1,0.7,9.5,0,1364.9,1.2,0,181.7,217.7,14,25.9,3916.3,-1410.9
"TTL_C17_18",455.8,12.4,70.8,182.7,10,203.1,155,23.2,3512.3,43.3,100.2,84.7,102.6,95,165.8,52.5,96.1,72.6,131.7,67.8,34.6,119.1,2379.9,41.4,516.4,573.3,2920.6,102.7,608.8,824,75.8,13,2850.4,958.8,275.8,579.8,510.3,181.1,1138.6,135.5,1253.1,102,51.3,732.1,0,3387.4,6.7,0,56.8,1046.5,41.8,76.3,1038.7,-3834.2
"TTL_C19",10728.7,203.7,4786.9,2086.2,126.8,959.1,5578.3,88.9,2054.1,6551.6,11777.4,2317.6,2447.8,3885.6,6961.6,1860,468.7,831.7,788.1,17860.7,6098.2,1883.4,15418.1,1308.3,10827.8,9392.2,25721.4,226.9,1404.9,2441.5,515.5,385.5,199.6,5246.3,679.9,2596.2,4369.6,548.7,7460.3,75.8,162,85.2,90.7,2538,0,27632.9,1.8,0,60.4,6366.7,141.3,280.6,63592.3,-26024.3
"TTL_C20",3820,47.8,4941.8,1404.3,51.4,501.6,13471.7,108,1608.7,2237.9,30428.3,7076.9,6259.9,1233,1996.7,445.1,449.3,1194.9,1504.4,2749.9,1053.1,4891.6,143.9,82.3,6830.9,1219.5,278,5.3,32.9,82.5,3.1,553.3,164.1,72.4,22.1,37.5,47.1,6.2,82.7,135,17.2,1174.7,4.4,340.5,0,11674.5,5.3,148.4,378,3503.6,43.6,75,14411.7,-37447.4
"TTL_C21",488.6,26.9,561.8,156.1,5.7,55.3,1491.4,11.5,175.5,252.5,3731.9,3256.7,699.1,134.6,207.1,53.1,44.5,131.1,162.4,301.8,115.1,556.3,6.5,6.9,763.6,131.8,7.4,0.3,2.3,5.4,0.1,90.7,16.3,5.2,5.2,1.7,1.7,1.2,4.4,142.9,2.7,6300.2,0.9,35,0,7774,5.2,816.7,115.7,812.9,30.9,100.2,10256.9,-1634.7
"TTL_C22",195.1,9,129.5,506.3,22.8,141.4,1125.3,19.3,1430.4,379.9,681.5,191.4,4324.4,113.4,2344,166.4,2430.8,970.2,1703.2,1370.6,311.8,2888.7,38.9,432.8,4400.4,333.9,1998,9.9,11.5,185.7,4.5,97.6,681.3,70.4,13.3,6.1,92.9,4.9,52.3,27.8,39.1,74.8,9.6,628.6,0,6974.3,0.2,8.2,5597,1470.1,3.2,4.5,7427.6,-12736.4
"TTL_C23",140.5,9.6,67.8,39.8,24.7,36.3,123.2,10.1,43,51,255.9,76.5,374,5875.1,626.3,618.7,651.7,696.2,250.2,189.1,74.2,209.6,50.4,6.7,34054.5,45.5,66.1,2.3,13.3,10.7,0.4,15.2,5.4,21.3,7.8,6.1,14.2,1.6,26.9,19.5,4.3,11.2,1.6,8.9,0,519,0.2,0.1,348.3,1338.5,2.2,2.2,2745.2,-2294.7
"TTL_C24",526.9,43.4,2295.4,362.3,59.8,111.6,209.4,53.4,369.2,114.2,632.4,75.8,325.1,2776.7,36715.3,12392,4927,10917,11535.1,15858.9,3726.1,3538,7285.8,24.1,41441.4,214.4,245.1,8.2,54.4,44.1,2.2,24.2,42.3,105.7,33.6,45.8,52.2,6.6,107.2,76.4,17.8,41.1,6.7,37.6,0,407.8,0.5,0,2472,4380.9,1.1,6.1,19109.6,-21516.6
"TTL_C25",1041.5,105,530.3,1028.2,54.8,236.7,342,120.4,98.7,230.9,203.7,66.8,192.3,350.2,6034.7,1965.3,473.1,1511.8,1776.4,2272.2,825.2,446.1,892.3,48,9053.6,466.8,525.7,19.3,105.1,89.4,3.7,39.4,27.6,196.6,54.9,53.4,86.7,12.2,221.8,159.4,30.9,86,12,58.9,0,517.7,1.3,0,8588.8,918.4,4.8,6.4,6146.4,-4949.4
