"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",4114.8,1,6.6,0.2,0,19700.6,1014.5,528.5,343.9,5.7,81.2,32.3,223.7,22.9,31.2,140.9,16.1,152.1,59.4,20,15.4,154.5,17.9,11.3,113.8,1807.6,30.2,71.8,5.8,201.1,19.6,1133.2,23.5,60.1,145.8,118.9,269.5,129.3,98,45.4,8.2,228.8,34.4,50.8,0,18292.7,25.5,152.2,246.3,271.5,97.5,201.4,2598.3,-6666.2
"TTL_A03",2.1,10,0,0,0,132.1,2.2,0,0.1,0.1,14.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0,6.1,0.1,1.7,0.4,49.3,0.1,38.7,0,3,0,204.4,4.4,0.1,0.4,0.1,0.2,0.6,1.4,1.7,1.4,5.2,11.5,1.4,0,1657.6,0,0.2,1.1,11,6.1,10.8,66.4,-310.2
"TTL_B05_06",7.3,0.4,364.6,16.9,1.6,455.3,119.7,6,64.9,15260.7,644.4,84.6,11,46.8,1153.1,23,7.4,14.5,70.3,15,7.7,17.7,6745.4,60.3,163.7,200.1,12,3.9,6.6,252.6,25.7,315.6,15.4,20.6,19.4,71.2,81.3,86.8,75.8,361.3,8.9,159.3,63.4,20.5,0,211.6,0,5.5,892.5,164.7,2.8,1.4,397.2,-20455.4
"TTL_B07_08",2.3,0,15,7.6,0.4,22.7,3.4,4,46.4,2.4,101.3,1.7,7.5,978,747.8,57.2,11.8,19.5,25.1,7.2,3.1,42.8,41.2,4.4,557.7,92.8,0.8,0.2,0.3,11.8,0.7,10.1,0.8,0.8,1.5,2.1,3,3.9,3.5,7.9,0.5,7.8,2.5,4.4,0,26.1,0,0.3,10.4,11.5,1.2,0.2,292.1,-1840.3
"TTL_B09",2.2,2,85,1.1,0.8,1.6,0.4,0.1,2.1,76.3,5,0.1,0.9,22.2,2.3,1.2,0.1,0.1,0.8,0.1,0.1,0.1,21.2,0.8,61.3,1.2,2.6,0,0,3,0,0.5,0.1,0.1,0.2,0.1,5.1,0.8,0.5,2.6,0.2,0.5,0.3,0.1,0,0.9,0,0.1,0.9,0.1,0.5,0,3.8,-42.4
"TTL_C10T12",3297.3,68.3,0.8,0.5,0.1,15504.9,2031.1,3.4,71.9,16.9,828.9,74.3,32.9,33.1,18.8,13.8,7.3,10.9,26.3,5.8,2.8,29.1,4.3,18,24.2,2623.2,4.9,389.1,12.5,57.2,1.7,10482.9,29.8,2.3,4.6,2.1,12.6,57.7,47.1,81.3,21.2,910.1,122.4,29.7,0,65700.1,0,4.8,26.2,601.5,385.4,973.4,8975.4,-12699.4
"TTL_C13T15",81.6,29.2,17.1,0.2,0.1,80.9,23039.1,100.5,219.9,63.8,230,32,422.8,112.9,114.7,244.7,45,60.7,192.6,591.9,77.6,766.8,63.6,181.5,434.8,2350.8,64.2,7.2,10,17,12.2,78.2,20.5,18.2,22.8,9.5,38.4,174.3,216.3,140.4,19.4,275.6,51.7,125.3,0,41516.4,0.1,15,443.9,459.9,189.2,735.3,26594.8,-11215.9
"TTL_C16",26.7,4.3,8.8,1.4,0.2,382.4,80.2,5374.8,82,5.9,60.7,9.8,152.9,314.6,44,514.3,24.2,48.3,200.2,94.1,86.2,5081.8,26.9,11.1,3374.6,211.1,58.6,14.5,10.2,49.1,1.3,44.5,21,11.4,16.6,8.7,24,71.9,89.4,90.2,2.7,31,18.8,142.8,0,2670.2,6,16,603.5,102.6,18.3,63.8,1539.7,-2548.5
"TTL_C17_18",28.7,3.5,69.4,1.4,0.2,1359.8,624.8,97.4,6851.8,38.2,912.1,52.2,479.6,468.7,222.4,478.6,144.5,455.7,769.9,175.5,81.5,725.5,204.7,170.7,956.9,2366.8,206.9,22.8,35.2,63.5,63.9,421.9,2219.8,633.2,355.7,550.2,87.7,1644.3,1423.3,1146.6,7.9,289.7,488.7,414.9,0,4453.1,1,8,102.4,188,47.5,107.2,3399.9,-4734
"TTL_C19",616.1,50.2,18.1,5.5,1.9,211.3,212,67.2,71.2,2313.4,565.5,39.9,119.9,601.1,533,174,33.6,98.8,161.8,48.9,18.2,130.2,1909.1,105.2,1185,1835.8,1536.5,66.9,281.6,346.4,16.7,186.6,44.5,116,121,110.3,53.2,415.2,567.4,326.1,70.6,235.9,88.2,97.1,0,12694.5,0,3.9,80,132.9,140.4,308.3,1880.2,-3973.7
