"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1.6,0.3,0,0,0,43.1,1.5,6.5,1.2,0.2,1.2,0.1,0.1,0.1,0.1,0.2,3.4,0.1,0.7,0,0.3,0.9,0.8,0,3.5,2.4,0.3,4.1,0.4,0.8,0.1,41,0.7,0.2,0.2,1.6,0.4,0.8,0.4,4.6,0.2,0.2,0.2,0.4,0,132.1,0.1,0,5.3,-1.5,24.5,0.2,6.3,-226.7
"TTL_A03",0,0.4,0,0,0,4.5,0.3,0,0,0.1,0.1,0,0,0,0,0,0.4,0,0.1,0,0,0,0.1,0,0.1,1,0,1,0,0.1,0,4.3,0.1,0,0,0,0,0.1,0,0.4,0,0,0.1,0.1,0,50.7,0,0,0.5,0,1.8,0.2,3.4,-15.3
"TTL_B05_06",0,0,0,0,0,0.4,0,0,0.1,4466.1,22,0.1,0.1,11.8,39,0.5,1.8,0.2,2.1,0,0.2,0.3,14.8,0,57.6,2.7,0.6,1.8,0.3,0.6,0,0.4,0.1,0.1,0,0.2,0.2,0.6,0.2,0.6,0,0,0,0.1,0,4.1,0,0,2,0,0.5,0,0,-4632.4
"TTL_B07_08",0,0,0,0,0,0.4,0,0,0.1,0.7,8.1,0.1,0.1,15.3,19.8,1,5.2,0.3,0.6,0,0.1,0.5,0.1,0.3,61.3,1.3,0,0.2,0.1,0.1,0,0.1,0.2,0.3,0.1,0.1,1.5,1.2,0.3,0.9,0,0.1,0,0.4,0,1.4,0,0,2,0,0.4,0,0,-124.5
"TTL_B09",0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.7,0.2,0,0.3,0.1,0.1,0,0,0,0,0,0.1,0.2,0.4,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0.2,0,0.1,0,0,-5.1
"TTL_C10T12",2.6,6.4,0,0,0,493.3,3,0.1,0.6,1.6,28.7,0.7,0.3,0.2,0.4,0.5,8.8,0.2,1.9,0.1,0.4,0.9,0.1,0.3,6.9,6.4,0.2,49.6,0.5,3.6,0.6,386.1,4.5,0.2,0.2,2,0.9,1.9,0.8,21.5,0.2,2.2,0.5,7.4,0,1376.1,0.7,0,14.7,-1.3,106.3,38.8,604,-913.5
"TTL_C13T15",0,0,0,0,0,0.7,72.7,0.1,1.4,1.2,8.5,0.2,1,0.2,3.4,1.4,19.7,0.5,3.5,0.2,2.5,8.6,0.2,0.3,11.5,23.5,4.9,4.2,1.6,2.2,0.3,5.5,7,3.4,0.1,0.4,5.1,3.4,3,6.4,0.1,3.7,0.6,6.8,0,346,0.1,0,6.2,-5.3,64.7,10.4,173.8,-345.3
"TTL_C16",0,0,0,0,0,0.4,0.1,6.1,0.2,0.1,0.9,0,0.1,0.4,0.1,0.6,9.1,0.2,3.5,0.2,1.5,25.8,0,0.1,34.4,0.7,0.1,1.3,0.1,0.2,0,0.1,0.5,0.1,0,0.1,0.1,0.2,0.1,0.6,0.4,0.1,0,0.3,0,6.8,0,0,3.4,-1.7,4.2,0.9,33.5,-51.2
"TTL_C17_18",0.1,0,0,0,0,42.2,2.9,0.5,118.6,1.3,24.6,0.7,2.2,1.6,4.7,5.5,120.3,5.7,11.9,0.6,1.8,8.3,0.4,0.6,5.3,140.3,3.2,8.3,4.6,13.9,3.2,11.8,89.4,6.2,8,47.3,10.5,77.1,15,40,12.7,2.6,5.4,3.2,0,281.9,0.1,0,9.5,-8.9,9,5.8,343.8,-415
"TTL_C19",0.3,0.5,0,0,0,15.8,2.5,0.4,4,3249.4,672.9,5.9,3,8.3,13.6,9.6,97.7,2.8,16,1.6,8.2,7.5,330.7,3.3,248.9,143,110,569.1,285.9,40,1,14.9,5.9,5.2,6.6,30.7,14.6,30.1,22.2,48.4,4.4,2.1,2.8,4.2,0,211.8,0.1,0,7.7,-4.7,38.7,64.6,4983.5,-228
"TTL_C20",8.5,2.3,0,0,0,70.8,57,3.8,157.8,608.2,6257.8,114.1,236.9,61.7,195,124.3,1469.3,84.3,115.4,5.3,19,186.2,15.4,94.2,926.3,250,4.7,34.1,2.5,20.8,1.3,32.9,397.8,13.1,6.1,21.1,116.4,179,67.9,437,17.1,137,4.6,91.8,0,759.5,0.4,0.1,50.2,-14.5,9.9,13.4,4018.1,-2105.8
"TTL_C21",0.4,0.7,0,0,0,8.9,0.1,0,0.5,2.1,75.5,97,0.4,0.1,6,0.4,11.5,0.1,1,0.1,0.2,2.4,0.1,0.3,3.6,4.8,0,2.3,0.8,0.5,0,0.5,0.8,0.3,0.1,0.3,0.7,3.9,1.2,177.3,0.1,349.2,0.5,12.7,0,335.8,0.5,90.4,14.9,-1,9.6,9.8,209,-152.7
"TTL_C22",0.2,0.5,0,0,0,27,4.3,0.4,9.1,4.2,60.8,3.5,21.4,2.8,7.8,11.3,292.9,11,32.5,2.8,4.3,20.7,0.2,1.7,94.7,215.3,20,10.8,1,10.6,1,16.4,11.2,7.2,1.5,3.5,2.2,25.3,10.8,9.6,2.5,2.6,2.5,12.2,0,95.1,0,0,62.1,-37,0.8,0,334.4,-788.6
"TTL_C23",0.1,0,0,0,0,6.3,0.1,0.2,0.3,1.7,15.4,2.3,0.2,64.5,9.2,5.9,86.8,1.8,5.5,0.3,3.1,6.2,0.1,0.2,788.6,12.5,0.1,0.3,0.4,0.7,0.3,1.7,0.5,2.2,1.3,3.2,21.2,10.6,2.7,8.5,0.6,0.3,0.5,3.1,0,42.4,0,0,31.3,-21.3,0.3,0,80.5,-702.7
"TTL_C24",0,0,0,0,0,0.7,0.1,0.2,1.5,0.3,7.1,0,0.6,4.5,183.1,288,36.4,15.8,249.4,2.6,27.2,5.3,0.8,1.1,513.6,2.8,0.1,1,0.2,0.2,0,0.3,0.2,0.1,0.1,0.1,2.6,3.9,0.6,5.2,0.1,0,0,0.1,0,6,0,0,12.1,-1.7,0.3,0,721.7,-1058.1
"TTL_C25",0.1,0.1,0,0,0,41.2,4.3,0.6,2.3,17.2,73.7,0.4,2.9,7.7,16.3,201.9,318.8,28.7,179.2,11,34.2,33.5,13.1,2.8,1138.7,62,0.5,2.9,0.7,1.8,0.3,6.3,7.1,2.5,5.4,1.1,19.4,63.8,14.9,179.7,0.9,0.5,0.5,1.8,0,158.4,0,0,305.6,-181.9,0.8,0,491,-1432.4
