"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",2388.3,2.4,3.2,2.3,0,3920.6,100.7,128.8,7.8,1.6,18,5.4,6.8,5.3,7.4,5.8,0.3,0.6,1.1,0.4,0.6,13,23.8,6.6,5.9,20.4,1.4,4.8,0.8,1.9,0.2,542.9,1.1,2.1,0.2,1,0.2,3.6,1.2,16.9,502.2,9.8,0.9,10.2,0,8857.3,0,1.3,122.1,163.6,31.4,126.7,1778.9,-2264.3
"TTL_A03",0.2,35,0,0,0,18.9,1.2,0,0,0.1,0,0,0,1.4,0,0.7,0,0,0,0,0,1.2,0,0,0,0.1,0.1,0.9,0,0,0,87.3,0,0,0,0,0,0.1,0,0.2,0,0.1,0,0.8,0,846.8,0,0.1,0.7,9.3,2.1,8.4,472.8,-138.9
"TTL_B05_06",9.4,0.6,0.4,1.3,0.9,161.7,92.1,5.5,43.9,11544,79.2,6.2,10.2,25.8,114.3,61.9,5.4,72.7,50.4,76.2,79,14.2,544.4,1.5,16.4,9.7,13.2,12.5,4.7,2.2,1.1,3.6,0.3,1.7,0.1,0.8,0.5,2.9,0.9,4.2,0.4,1.3,0.4,0.7,0,70.1,0,1,10.4,125.2,2,0,6.9,-13049.5
"TTL_B07_08",3.9,0,0,46.6,0.7,7.1,0.5,26,2.4,109.6,34,3.1,1,322.1,76.8,3.8,1.5,2.4,0.8,0.2,0.2,0.8,61.3,1,873.6,5.5,2.3,1.3,2.2,0.1,0.2,10,0.3,1.3,0.1,1.9,1.9,2.6,1,1.5,1.4,1.4,0.9,0.4,0,26.7,0,14,21.2,11.5,0.8,1.6,340,-156.7
"TTL_B09",0.8,0.1,1.5,4.1,0.4,0.6,0.1,0.1,0.3,29.1,0.8,0.1,0.1,1.7,1.5,0.7,0,0.1,0.1,0.1,0.1,0,9.4,0.2,26.3,0.4,0.4,0.7,0,0.3,0,0.2,0,0,0,0,1.9,0.2,0.1,0.6,0.1,0.1,0.1,0.1,0,0.5,0,0.1,0.5,0.2,0.2,0,12.7,-45.8
"TTL_C10T12",426.7,5.4,0,0.2,0,1284.3,12.7,25.6,2.6,5.8,13,9.4,4,0.6,13,25.3,4.9,13.4,13.3,0.3,0.9,1.3,0.8,2.9,5.8,14.9,1.2,34.5,0.6,0.1,0.2,3757,20,0.4,0.1,1.7,0.6,10.2,9.1,64.8,11.9,126.1,0.8,24.2,0,18190.1,0,4.7,14.5,212.2,114.6,457.7,2493,-5654.9
"TTL_C13T15",17.7,20.4,0.1,0.5,0,155.8,685.3,1.7,6.5,6.6,8.7,11,7.9,4.4,3.3,26.8,0.5,0.9,1.1,0.4,0.5,34.7,3.9,26.5,27.6,354.2,2.6,2.4,3,0.3,0.4,102.5,3.5,10.8,0.9,22.7,0.4,27.4,4.4,26,4.9,14.3,6.9,16.8,0,6255.8,0,9.1,33.3,72.7,60.3,154.9,1062.8,-4499.1
"TTL_C16",10.2,7.2,0,3.2,0.1,556.3,16.5,637.2,6,3.2,62.5,53.2,9.3,14.4,5.8,20.1,1.9,4.4,8.4,3.7,2.7,490.2,29.2,1.5,478.2,11.4,2.4,4.7,1.9,6.1,1.4,210.7,14.6,1.4,0.3,1,1.3,32.8,8.3,14.1,1.4,6.4,1.1,62.4,0,269.9,0,6.6,37.9,38.2,5.2,19.1,97.5,-832.8
"TTL_C17_18",4.3,2.4,1.7,1.9,0.1,251.7,19,5.8,637.2,3.2,28.4,55.2,17.3,14.6,6.4,7.5,0.8,3.3,1.2,2.3,1.4,3.4,25.1,3.4,226.8,513.7,30.3,6.8,16.3,2.1,3.9,510.5,159.7,30.2,23.8,88.5,2.3,346.8,126.8,182.1,25.5,19.7,138,138.8,0,1023.8,0.1,8.3,39.4,48,14.3,44.9,173.1,-1439.5
"TTL_C19",986.6,60.5,18.2,107.9,1.5,355.4,76.5,16.9,29,973.1,308.9,22.9,39.8,207.3,151.3,109.6,5.6,10.4,19.3,6.4,5.7,24.2,1118,148.9,1438.6,908.7,1363.2,819.8,484.1,221.4,106.4,369.7,29,161.3,6.4,69.8,9.2,263.1,85.9,301.5,30.2,145,40.1,68,0,7109.1,0,15.1,70.2,210.8,46.3,241.6,4135.3,-3818.8
