"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_A01_02",1067.3,0.1,0,2.7,0,7731.9,38.8,206.2,55.2,7.7,163.1,23.8,18.2,8.8,19.6,17.6,1.8,1.6,4.6,6,0.5,11.6,31.5,13.8,65.8,257.2,18.4,0.5,1.4,12.1,1.7,276.5,4.9,2.5,11.8,5.1,6.8,32.9,164.7,23.1,6.8,106.5,4.1,23,0,3747.2,0,17.7,139.3,155.7,85.5,23.6,2351.1,-4332.3
"TTL_A03",1.1,2.6,0,0,0,21.9,0,0,0,0.2,0.6,0.7,0,0.2,0.2,0.3,0,0,0.1,0.1,0,0.1,0,0.1,0.5,6.1,0.5,0.1,0.1,0.8,0.1,40.5,0.1,0.1,0.1,0.1,0,0.6,7.7,0.2,0.1,1,0.1,0.2,0,166.9,0,0.7,1.3,2.5,3.5,0.8,20.8,-134.6
"TTL_B05_06",3.8,0.3,0,4.9,0.1,8.1,0.8,0.5,3,6325.2,85.4,1.5,1,70.5,204.7,1.4,0.2,0.3,1.9,0.9,0.2,3.9,738.2,3.4,25.4,43.3,15,2.2,9.3,9.4,0.9,1.9,0.3,0.4,1.9,17.4,10.4,5.6,11.6,15.1,1,9.6,0.6,0.9,0,69.3,0,1.3,5.5,91,1,0,0,-7810.5
"TTL_B07_08",9.9,0.3,0,102.3,0.5,44.2,3,2.9,27,174.3,444.5,2.2,5,1278.5,1464.4,5.9,0.7,16.3,4.9,10.1,0.2,457.5,2,42.7,2214.6,821.9,71.2,0.1,0.1,52.6,0.3,186.3,0.2,0.2,7.8,1,68,6.3,28.6,13.8,0.3,2.9,3.5,7,0,8.3,0,1.1,4.2,293.2,0.6,0,120.2,-7182.4
"TTL_B09",0.3,0,0,2.6,0.1,0.7,0.1,0.1,0.5,40.9,5.9,0.6,0.2,9.8,9.5,1,0.1,0.1,0.2,0.2,0,2.8,1.4,0.7,27,5.7,1.9,0.1,0.2,1.7,0.1,1.2,0.1,0.1,0.2,0.3,0.7,1.7,0.8,0.4,0.1,0.3,0.1,0.1,0,1.2,0,0.4,1.4,1.7,0.2,0,9.7,-125.2
"TTL_C10T12",2545.4,0.1,0,0.4,0,10887,5.8,5.3,46.9,72.7,775.4,40.8,26.2,5.9,11.4,38.1,2.6,3.2,10.1,9.6,0.4,11,23.3,84.2,85.9,576.9,16.8,0.8,3.5,85,2.9,3245.8,26.7,10.4,25.5,20.8,2.9,117.8,85.9,331,80.6,841.3,150,55,0,21943.7,0.1,12.4,27.2,623.6,280.6,161.3,16470.3,-9649.6
"TTL_C13T15",5.3,9,0,1.2,0,43.3,958.2,2.9,73.4,7.4,68.3,7.2,66.2,11.2,10.2,12.6,3.5,2.5,7.9,176,2.1,217.4,1.7,10.4,224.7,114.6,4.2,0.2,0.6,10.8,0.7,23,4.4,2.8,5.1,2.9,13.5,41.4,63.5,25,6.9,101.3,9.4,51.9,0,3852.8,0,3.9,44.9,120,86.8,13,1890.4,-3699.8
"TTL_C16",13.8,0.2,0,2.3,0,108.3,3.8,737.4,53.3,6.2,64,6.9,28.1,50.5,30.3,39.1,6.1,10.7,60.1,21.3,2.6,207.2,116.8,13.6,1473.3,81.1,21.1,0.3,0.5,14.7,0.5,9.6,2.5,1,4.1,4.5,249.3,41.2,63.7,10.7,10.8,39.2,25.3,29.6,0,340.7,0.1,10.7,63.4,47.7,12.4,5.7,1341.1,-1321.7
"TTL_C17_18",11,0.2,0,0.8,0,723,28.7,56.9,1139,13.5,156.7,89.5,141.9,71.4,82.4,29.1,15.9,22,18.4,27.9,2.1,82.3,6.5,21.2,83,813.7,23.4,0.3,6.9,192.3,8,44.6,389.1,11.1,24.3,107.6,28,345,289.8,262.2,73.8,173.3,29.5,87.3,0,897.8,0,7.9,68.5,83.8,36.2,18.1,2347,-2277.4
"TTL_C19",225,14.5,0,15.4,0.3,164.8,33.7,27.5,48.1,2323.8,1621.8,54,129.9,105.9,133,53.6,20,18,32.8,33,3.2,78.4,33.8,93.6,492.6,530.8,702.2,100.1,498.7,220.6,33.5,53.8,17.3,14.9,77.6,105.8,57.3,296.6,396.9,283.4,51.8,216.7,16.9,45.3,0,3797.9,0.3,17.2,163.3,180.7,70.4,42.9,10615,-5426.9
